wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
W,伊原 陵人,6,95,25,6,1,6,1,0,0,1,1,伏見,2026/04/11,中日,1,2026RS
,ドリス,1,11,3,0,0,2,0,0,0,0,0,伏見,2026/04/11,中日,0,2026RS
,早川 太貴,1,19,5,1,1,2,1,0,0,2,2,伏見,2026/04/11,中日,0,2026RS
,桐敷 拓馬,1,16,4,1,0,1,1,0,0,0,0,伏見,2026/04/11,中日,0,2026RS
W,高橋 遥人,9,123,34,5,0,10,2,0,0,0,0,伏見,2026/04/12,中日,1,2026RS
,才木 浩人,6,101,26,7,0,8,0,0,0,2,1,坂本,2026/04/14,巨人,1,2026RS
,湯浅 京己,1,19,4,0,0,2,0,0,0,0,0,坂本,2026/04/14,巨人,0,2026RS
,モレッタ,1,11,4,1,1,0,0,0,0,1,1,坂本,2026/04/14,巨人,0,2026RS
L,岩崎 優,1,14,4,2,0,0,0,0,0,1,1,坂本,2026/04/14,巨人,0,2026RS
L,ルーカス,5,94,23,7,1,3,2,0,0,4,4,坂本,2026/04/16,巨人,1,2026RS
,湯浅 京己,1,12,4,1,0,0,0,0,0,0,0,坂本,2026/04/16,巨人,0,2026RS
,桐敷 拓馬,1,15,3,0,0,0,0,0,0,0,0,坂本,2026/04/16,巨人,0,2026RS
,ドリス,1,12,3,0,0,3,0,0,0,0,0,坂本,2026/04/16,巨人,0,2026RS
,モレッタ,1,22,5,1,0,2,1,0,0,0,0,坂本,2026/04/16,巨人,0,2026RS
,村上 頌樹,6,106,23,4,0,4,1,0,0,1,1,坂本,2026/04/17,中日,1,2026RS
W,モレッタ,1,14,4,1,0,2,0,0,0,0,0,坂本,2026/04/17,中日,0,2026RS
H,ドリス,1,8,3,0,0,0,0,0,0,0,0,坂本,2026/04/17,中日,0,2026RS
S,岩崎 優,1,11,3,1,0,1,0,0,0,0,0,坂本,2026/04/17,中日,0,2026RS
,大竹 耕太郎,6,111,29,9,1,4,3,0,0,3,3,坂本,2026/04/18,中日,1,2026RS
W,湯浅 京己,1,14,3,0,0,1,0,0,0,0,0,坂本,2026/04/18,中日,0,2026RS
H,桐敷 拓馬,1,15,3,1,0,1,0,0,0,0,0,坂本,2026/04/18,中日,0,2026RS
S,岩崎 優,1,17,5,1,0,1,1,0,0,0,0,坂本,2026/04/18,中日,0,2026RS
,伊原 陵人,1.1,53,13,5,1,2,3,1,0,4,4,伏見,2026/04/19,中日,1,2026RS
,石黒 佑弥,1.2,29,7,2,0,1,0,0,0,1,1,伏見,2026/04/19,中日,0,2026RS
,工藤 泰成,2,38,7,1,0,3,0,0,0,0,0,伏見,2026/04/19,中日,0,2026RS
W,湯浅 京己,1,12,3,0,0,1,0,0,0,0,0,伏見,2026/04/19,中日,0,2026RS
H,モレッタ,1,19,4,0,0,3,0,0,0,0,0,伏見,2026/04/19,中日,0,2026RS
H,桐敷 拓馬,1,14,4,0,0,1,0,0,0,0,0,伏見,2026/04/19,中日,0,2026RS
S,ドリス,1,13,4,1,0,2,0,0,0,0,0,伏見,2026/04/19,中日,0,2026RS
,才木 浩人,5,102,26,7,1,4,2,2,0,6,6,坂本,2026/04/21,DeNA,1,2026RS
,工藤 泰成,1,9,3,0,0,2,0,0,0,0,0,坂本,2026/04/21,DeNA,0,2026RS
L,モレッタ,0.0,22,4,1,0,0,3,0,0,4,4,坂本,2026/04/21,DeNA,0,2026RS
,木下 里都,1,26,6,2,0,1,1,0,0,0,0,坂本,2026/04/21,DeNA,0,2026RS
,湯浅 京己,0.1,11,4,1,0,0,2,0,0,3,3,嶋村,2026/04/21,DeNA,0,2026RS
,岩貞 祐太,0.2,29,7,3,0,0,1,0,0,3,1,嶋村,2026/04/21,DeNA,0,2026RS
,茨木 秀俊,4.2,87,25,9,1,3,3,0,0,5,5,坂本,2026/04/22,DeNA,1,2026RS
,石黒 佑弥,1.1,19,6,2,0,1,0,0,0,1,1,坂本,2026/04/22,DeNA,0,2026RS
H,桐敷 拓馬,1,17,6,2,0,0,0,1,0,0,0,伏見,2026/04/22,DeNA,0,2026RS
L,ドリス,1,22,5,2,0,1,1,0,0,1,1,伏見,2026/04/22,DeNA,0,2026RS
,村上 頌樹,7,121,28,7,0,2,0,0,0,1,1,坂本,2026/04/25,広島,1,2026RS
H,桐敷 拓馬,1,8,3,0,0,0,0,0,0,0,0,坂本,2026/04/25,広島,0,2026RS
,岩崎 優,1,22,5,1,0,1,1,0,0,1,1,梅野,2026/04/25,広島,0,2026RS
H,ドリス,1,27,5,1,0,3,1,0,0,0,0,梅野,2026/04/25,広島,0,2026RS
H,モレッタ,1,15,3,0,0,1,0,0,0,0,0,梅野,2026/04/25,広島,0,2026RS
,工藤 泰成,1,18,4,1,0,0,0,0,0,0,0,梅野,2026/04/25,広島,0,2026RS
W,大竹 耕太郎,7,105,25,4,0,6,0,0,0,0,0,坂本,2026/04/26,広島,1,2026RS
H,桐敷 拓馬,1,16,4,1,0,0,0,0,0,0,0,坂本,2026/04/26,広島,0,2026RS
S,ドリス,1,17,4,0,0,1,0,0,0,0,0,坂本,2026/04/26,広島,0,2026RS
L,才木 浩人,2,52,14,6,0,3,2,0,0,6,5,坂本,2026/04/28,ヤクルト,1,2026RS
,早川 太貴,2,20,6,0,0,0,0,0,0,0,0,坂本,2026/04/28,ヤクルト,0,2026RS
,石黒 佑弥,2,36,8,2,1,5,0,0,0,1,1,坂本,2026/04/28,ヤクルト,0,2026RS
,富田 蓮,2,43,10,4,1,2,0,0,0,3,3,坂本,2026/04/28,ヤクルト,0,2026RS
W,高橋 遥人,9,110,28,3,0,7,0,0,0,0,0,伏見,2026/04/29,ヤクルト,1,2026RS
W,西 勇輝,5,62,19,4,2,3,0,0,0,2,2,伏見,2026/04/30,ヤクルト,1,2026RS
,湯浅 京己,1,24,5,1,0,1,1,0,0,0,0,伏見,2026/04/30,ヤクルト,0,2026RS
,工藤 泰成,1,18,4,1,0,2,0,0,0,0,0,伏見,2026/04/30,ヤクルト,0,2026RS
,早川 太貴,1,12,4,1,0,0,0,0,0,0,0,伏見,2026/04/30,ヤクルト,0,2026RS
,石黒 佑弥,1,26,5,1,0,3,1,0,0,0,0,伏見,2026/04/30,ヤクルト,0,2026RS
L,村上 頌樹,5,98,24,5,1,5,3,1,0,5,5,坂本,2026/05/01,巨人,1,2026RS
,湯浅 京己,1,14,3,1,0,2,0,0,0,0,0,坂本,2026/05/01,巨人,0,2026RS
,及川 雅貴,1,8,3,0,0,1,0,0,0,0,0,坂本,2026/05/01,巨人,0,2026RS
,工藤 泰成,1,11,4,1,0,0,0,0,0,0,0,坂本,2026/05/01,巨人,0,2026RS
,津田 淳哉,1,13,3,0,0,0,1,0,0,0,0,伏見,2026/05/01,巨人,0,2026RS
W,大竹 耕太郎,7,88,26,4,0,5,1,0,0,1,1,伏見,2026/05/02,巨人,1,2026RS
,桐敷 拓馬,1,11,3,0,0,0,0,0,0,0,0,伏見,2026/05/02,巨人,0,2026RS
,モレッタ,0.0,18,4,3,2,0,1,0,0,4,4,伏見,2026/05/02,巨人,0,2026RS
S,ドリス,1,10,3,0,0,1,0,0,0,0,0,伏見,2026/05/02,巨人,0,2026RS
W,才木 浩人,7,103,28,4,0,11,2,0,0,0,0,梅野,2026/05/03,巨人,1,2026RS
L,門別 啓人,5,92,26,7,2,3,4,0,0,5,5,伏見,2026/05/04,中日,1,2026RS
,工藤 泰成,1,28,5,0,0,2,2,0,0,0,0,伏見,2026/05/04,中日,0,2026RS
,石黒 佑弥,1,18,6,2,0,0,0,1,0,2,2,伏見,2026/05/04,中日,0,2026RS
,石黒 佑弥,1,22,4,0,0,1,1,0,0,0,0,坂本,2026/05/04,中日,0,2026RS
