position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
投,勝野 昌慶,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/17,巨人,0,2025RS
(投),髙橋 宏斗,.200,2,0,1,0,1,0,0,0,0,1,0,,,空三振,,,中安,,,,,,,2025/05/17,巨人,1,2025RS
打捕,宇佐見 真吾,.250,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,三ゴロ,,,,,2025/05/17,巨人,0,2025RS
(中),岡林 勇希,.266,5,0,0,0,1,0,0,0,0,0,0,二飛,,右飛,,二ゴロ,,遊飛,,空三振,,,,2025/05/18,巨人,1,2025RS
(二),田中 幹也,.321,5,0,0,0,1,0,0,0,0,0,0,左飛,,空三振,,右飛,,一ゴロ,,遊ゴロ,,,,2025/05/18,巨人,1,2025RS
(右),上林 誠知,.266,4,1,0,0,1,0,0,0,0,0,0,空三振,,左飛,,,遊飛,,投失,,,,,2025/05/18,巨人,1,2025RS
(一),ボスラー,.202,4,1,1,2,0,0,0,0,0,0,1,,左飛,,二ゴロ,,中飛,,右本,,,,,2025/05/18,巨人,1,2025RS
(左),カリステ,.232,3,1,1,0,0,1,0,0,0,0,0,,四球,,右飛,,二ゴロ,,右２,,,,,2025/05/18,巨人,1,2025RS
(三),高橋 周平,.235,3,0,0,0,2,1,0,0,0,0,0,,四球,,空三振,,,一邪直,空三振,,,,,2025/05/18,巨人,1,2025RS
(遊),山本 泰寛,.233,4,2,2,2,2,0,0,0,0,0,2,,空三振,,,左本,,左本,空三振,,,,,2025/05/18,巨人,1,2025RS
(捕),木下 拓哉,.227,2,1,1,1,0,2,0,0,0,0,0,,中安,,,四球,,四球,中飛,,,,,2025/05/18,巨人,1,2025RS
(投),松葉 貴大,.067,1,0,0,0,0,0,0,1,0,0,0,,一ゴロ,,,投犠打,,,,,,,,2025/05/18,巨人,1,2025RS
打,板山 祐太郎,.200,1,1,1,2,0,0,0,0,0,0,1,,,,,,,中本,,,,,,2025/05/18,巨人,0,2025RS
投,勝野 昌慶,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/18,巨人,0,2025RS
投,清水 達也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/18,巨人,0,2025RS
打,濱 将乃介,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,二ゴロ,,,,2025/05/18,巨人,0,2025RS
投,松山 晋也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/18,巨人,0,2025RS
(中),岡林 勇希,.264,5,0,1,0,1,0,0,0,0,0,0,一ゴロ,,一ゴロ,,遊ゴロ,,右安,,見三振,,,,2025/05/20,DeNA,1,2025RS
(二),田中 幹也,.344,4,1,2,0,1,0,0,0,0,0,0,三安,,空三振,,,右安,一邪飛,,,,,,2025/05/20,DeNA,1,2025RS
投,橋本 侑樹,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,DeNA,0,2025RS
左,ブライト 健太,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,DeNA,0,2025RS
(右),上林 誠知,.276,3,0,2,0,0,0,0,0,0,0,0,遊飛,,,左安,,遊安,,,,,,,2025/05/20,DeNA,1,2025RS
右,濱 将乃介,.500,1,0,1,1,0,0,0,0,0,0,0,,,,,,,右安,,,,,,2025/05/20,DeNA,0,2025RS
(一),カリステ,.232,4,0,1,0,0,0,0,0,0,0,0,右安,,,右飛,,遊直,三ゴロ,,,,,,2025/05/20,DeNA,1,2025RS
(捕),木下 拓哉,.231,3,0,1,0,0,0,0,0,0,0,0,中飛,,,左安,,中飛,,,,,,,2025/05/20,DeNA,1,2025RS
捕,宇佐見 真吾,.222,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,,2025/05/20,DeNA,0,2025RS
(三左),ボスラー,.207,3,0,1,1,1,1,0,0,0,0,0,,四球,,空三振,,右安,,一ゴロ,,,,,2025/05/20,DeNA,1,2025RS
投,藤嶋 健人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,DeNA,0,2025RS
(遊),山本 泰寛,.224,3,0,0,0,0,0,0,0,0,1,0,,遊併打,,二飛,,投直,,,,,,,2025/05/20,DeNA,1,2025RS
打二,板山 祐太郎,.197,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,見三振,,,,,2025/05/20,DeNA,0,2025RS
(左),鵜飼 航丞,.208,2,0,0,0,0,0,0,0,0,0,0,,一ゴロ,,,二飛,,,,,,,,2025/05/20,DeNA,1,2025RS
投,梅野 雄吾,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,DeNA,0,2025RS
打二遊,樋口 正修,.000,2,0,0,0,1,0,0,0,0,1,0,,,,,,,投ゴロ,,空三振,,,,2025/05/20,DeNA,0,2025RS
(投),大野 雄大,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,DeNA,1,2025RS
投,根尾 昂,.000,1,0,0,0,1,0,0,0,0,0,0,,,空三振,,,,,,,,,,2025/05/20,DeNA,0,2025RS
打三,辻本 倫太郎,.091,3,1,1,0,1,0,0,0,0,1,0,,,,,右飛,,左安,,空三振,,,,2025/05/20,DeNA,0,2025RS
(中),岡林 勇希,.274,5,2,3,1,0,0,0,0,0,0,0,三失,,右２,右安,,,中安,,右飛,,,,2025/05/21,DeNA,1,2025RS
(二),田中 幹也,.361,4,1,2,2,0,0,0,1,1,0,1,三ゴロ,,二ゴロ,右安,,,犠打失,,左本,,,,2025/05/21,DeNA,1,2025RS
(右),上林 誠知,.267,4,0,0,1,3,0,0,1,0,0,0,空三振,,空三振,空三振,,,投犠打,,投ゴロ,,,,2025/05/21,DeNA,1,2025RS
(三),ボスラー,.209,4,0,1,1,0,1,0,0,0,0,0,右飛,,右２,,左飛,,一ゴロ,,四球,,,,2025/05/21,DeNA,1,2025RS
(一),カリステ,.221,5,0,0,0,1,0,0,0,0,0,0,,二飛,中飛,,三ゴロ,,空三振,,一邪飛,,,,2025/05/21,DeNA,1,2025RS
(左),板山 祐太郎,.214,4,1,2,1,2,0,0,0,0,0,1,,右本,,空三振,空三振,,,三安,,,,,2025/05/21,DeNA,1,2025RS
(遊),山本 泰寛,.228,3,1,1,0,1,0,0,1,0,0,0,,三ゴロ,,右２,,見三振,,投犠打,,,,,2025/05/21,DeNA,1,2025RS
(捕),宇佐見 真吾,.231,4,0,1,0,1,0,0,0,0,0,0,,右安,,中飛,,空三振,,中飛,,,,,2025/05/21,DeNA,1,2025RS
投,マルテ,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/21,DeNA,0,2025RS
投,松山 晋也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/21,DeNA,0,2025RS
(投),三浦 瑞樹,.000,2,1,0,0,1,1,0,0,0,0,0,,二ゴロ,,四球,,見三振,,,,,,,2025/05/21,DeNA,1,2025RS
投,勝野 昌慶,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/21,DeNA,0,2025RS
投,清水 達也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/21,DeNA,0,2025RS
打,高橋 周平,.231,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/05/21,DeNA,0,2025RS
捕,加藤 匠馬,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/21,DeNA,0,2025RS
(中),岡林 勇希,.268,4,0,0,0,0,0,0,0,0,0,0,左飛,,左飛,,,遊ゴロ,,,一ゴロ,,,,2025/05/22,DeNA,1,2025RS
(二),田中 幹也,.333,3,0,0,0,0,1,0,0,1,0,0,四球,,,右飛,,中飛,,,三ゴロ,,,,2025/05/22,DeNA,1,2025RS
(右),上林 誠知,.261,3,0,0,0,2,0,0,0,0,0,0,空三振,,,空三振,,,左飛,,,,,,2025/05/22,DeNA,1,2025RS
(三),ボスラー,.202,3,0,0,0,1,0,0,0,0,0,0,投ゴロ,,,二ゴロ,,,見三振,,,,,,2025/05/22,DeNA,1,2025RS
(一),カリステ,.224,3,0,1,0,0,0,0,0,0,0,0,,右飛,,,左安,,右飛,,,,,,2025/05/22,DeNA,1,2025RS
(左),板山 祐太郎,.205,3,0,0,0,3,0,0,0,0,0,0,,見三振,,,空三振,,,空三振,,,,,2025/05/22,DeNA,1,2025RS
(遊),山本 泰寛,.222,2,0,0,0,0,0,0,0,0,1,0,,左飛,,,三邪飛,,,,,,,,2025/05/22,DeNA,1,2025RS
打,鵜飼 航丞,.200,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/05/22,DeNA,0,2025RS
遊,辻本 倫太郎,.091,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/22,DeNA,0,2025RS
(捕),宇佐見 真吾,.188,3,0,0,0,1,0,0,0,0,0,0,,,空三振,,二ゴロ,,,中飛,,,,,2025/05/22,DeNA,1,2025RS
(投),マラー,.000,2,0,0,0,0,0,0,0,0,1,0,,,二ゴロ,,,二ゴロ,,,,,,,2025/05/22,DeNA,1,2025RS
投,藤嶋 健人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/22,DeNA,0,2025RS
投,梅野 雄吾,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/22,DeNA,0,2025RS
投,福 敬登,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/22,DeNA,0,2025RS
打,ブライト 健太,.194,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2025/05/22,DeNA,0,2025RS
(中),岡林 勇希,.266,5,0,1,0,0,0,0,0,0,0,0,中飛,,左飛,,,中３,,三ゴロ,,中飛,,,2025/05/23,阪神,1,2025RS
(二),樋口 正修,.000,2,0,0,0,0,0,0,0,0,0,0,右飛,,,二飛,,,,,,,,,2025/05/23,阪神,1,2025RS
打二,田中 幹也,.333,3,0,1,0,1,0,0,0,0,0,0,,,,,,空三振,,中飛,,投安,,,2025/05/23,阪神,0,2025RS
(右),上林 誠知,.263,3,0,1,0,0,2,0,0,1,0,0,中安,,,右飛,,故意四,,二ゴロ,,故意四,,,2025/05/23,阪神,1,2025RS
(一),ボスラー,.204,4,0,1,0,1,0,0,0,0,0,0,空三振,,,一ゴロ,,中飛,,,中２,,,,2025/05/23,阪神,1,2025RS
走捕,加藤 匠馬,.182,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,見三振,,,2025/05/23,阪神,0,2025RS
(左一),カリステ,.223,5,0,1,0,2,0,0,0,0,0,0,,一邪飛,,,左２,,空三振,,空三振,,中飛,,2025/05/23,阪神,1,2025RS
(三),高橋 周平,.250,4,0,2,0,0,1,0,0,0,0,0,,二ゴロ,,,中安,,右安,,故意四,,二ゴロ,,2025/05/23,阪神,1,2025RS
(捕),宇佐見 真吾,.200,4,0,1,0,2,0,0,0,0,0,0,,見三振,,,遊飛,,中安,,空三振,,,,2025/05/23,阪神,1,2025RS
投,清水 達也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/23,阪神,0,2025RS
投,藤嶋 健人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/23,阪神,0,2025RS
投,橋本 侑樹,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/23,阪神,0,2025RS
打,鵜飼 航丞,.192,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,右飛,,2025/05/23,阪神,0,2025RS
(遊),山本 泰寛,.212,4,0,0,0,0,0,0,0,0,0,0,,,一邪飛,,二飛,,一ゴロ,,二ゴロ,,,,2025/05/23,阪神,1,2025RS
(投),涌井 秀章,.200,2,0,0,0,1,0,0,0,0,0,0,,,二飛,,,見三振,,,,,,,2025/05/23,阪神,1,2025RS
打,ブライト 健太,.188,1,0,0,0,0,0,0,0,0,0,0,,,,,,,一ゴロ,,,,,,2025/05/23,阪神,0,2025RS
投,マルテ,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/23,阪神,0,2025RS
投,松山 晋也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/23,阪神,0,2025RS
左,板山 祐太郎,.203,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,空三振,,,2025/05/23,阪神,0,2025RS
