position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
遊,水野 達稀,.290,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,左飛,,,,2026/04/23,楽天,0,2026RS
(捕),田宮 裕涼,.266,3,0,1,0,0,0,0,0,0,0,0,,,中飛,,中飛,,遊安,,,,,,2026/04/23,楽天,1,2026RS
打,マルティネス,.167,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2026/04/23,楽天,0,2026RS
(左),野村 佑希,.269,4,0,0,0,2,0,0,0,0,0,0,二ゴロ,空三振,,,二飛,,,空三振,,,,,2026/04/24,オリックス,1,2026RS
(右),万波 中正,.235,4,1,1,0,2,0,0,0,0,0,0,見三振,,一ゴロ,,,空三振,,,左２,,,,2026/04/24,オリックス,1,2026RS
(一),清宮 幸太郎,.284,3,1,0,0,1,1,0,0,1,0,0,四球,,一ゴロ,,,見三振,,,三ゴロ,,,,2026/04/24,オリックス,1,2026RS
(三),郡司 裕也,.238,4,0,1,2,0,0,0,0,0,0,0,中安,,遊ゴロ,,,右飛,,,三ゴロ,,,,2026/04/24,オリックス,1,2026RS
(指),マルティネス,.111,3,0,0,0,0,0,0,0,0,0,0,右飛,,,三ゴロ,,,三ゴロ,,,,,,2026/04/24,オリックス,1,2026RS
打指,レイエス,.295,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,中安,,,,2026/04/24,オリックス,0,2026RS
走指,矢澤 宏太,.176,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,2026/04/24,オリックス,0,2026RS
(捕),田宮 裕涼,.265,4,0,1,0,0,0,0,0,0,0,0,,左安,,三ゴロ,,,中飛,,遊ゴロ,,,,2026/04/24,オリックス,1,2026RS
(二),奈良間 大己,.357,3,0,1,0,1,0,0,0,0,0,0,,右安,,空三振,,,左飛,,,,,,2026/04/24,オリックス,1,2026RS
(遊),水野 達稀,.278,3,0,0,0,1,0,0,0,0,0,0,,捕邪飛,,,空三振,,,中飛,,,,,2026/04/24,オリックス,1,2026RS
(中),淺間 大基,.143,3,0,0,0,1,0,0,0,0,0,0,,空三振,,,遊ゴロ,,,一ゴロ,,,,,2026/04/24,オリックス,1,2026RS
(一),清宮 幸太郎,.286,3,0,1,2,1,2,0,0,0,0,0,四球,,見三振,,中安,,四球,,一併打,,,,2026/04/25,オリックス,1,2026RS
(中),矢澤 宏太,.189,3,0,1,0,0,0,0,0,1,0,0,二ゴロ,,右安,,右飛,,,,,,,,2026/04/25,オリックス,1,2026RS
打中,淺間 大基,.133,1,0,0,0,0,0,0,0,0,0,0,,,,,,,遊飛,,,,,,2026/04/25,オリックス,0,2026RS
(指),レイエス,.280,4,0,0,0,2,0,0,0,0,0,0,右飛,,空三振,,,空三振,一邪飛,,,,,,2026/04/25,オリックス,1,2026RS
(三),郡司 裕也,.230,3,0,0,0,2,0,1,0,0,0,0,死球,,,二ゴロ,,空三振,,見三振,,,,,2026/04/25,オリックス,1,2026RS
(左),西川 遥輝,.222,4,0,1,0,2,0,0,0,0,0,0,見三振,,,見三振,,二ゴロ,,中安,,,,,2026/04/25,オリックス,1,2026RS
(右),万波 中正,.236,4,1,1,0,2,0,0,0,0,0,0,,右邪飛,,見三振,,,左安,空三振,,,,,2026/04/25,オリックス,1,2026RS
(二),奈良間 大己,.350,4,1,1,0,0,0,0,0,0,1,0,,右飛,,,右安,,三ゴロ,遊飛,,,,,2026/04/25,オリックス,1,2026RS
(捕),清水 優心,.150,1,0,0,0,1,0,0,1,0,0,0,,空三振,,,投犠打,,,,,,,,2026/04/25,オリックス,1,2026RS
打,野村 佑希,.269,0,0,0,0,0,1,0,0,0,0,0,,,,,,,四球,,,,,,2026/04/25,オリックス,0,2026RS
走捕,田宮 裕涼,.261,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2026/04/25,オリックス,0,2026RS
(遊),大塚 瑠晏,.286,2,0,0,0,0,2,0,0,0,0,0,,,右飛,,中飛,,四球,,四球,,,,2026/04/25,オリックス,1,2026RS
(左),西川 遥輝,.205,3,1,0,0,2,1,0,0,0,0,0,四球,,中飛,,見三振,,,見三振,,,,,2026/04/26,オリックス,1,2026RS
(一),清宮 幸太郎,.287,3,2,1,0,0,1,0,0,0,0,0,左２,,遊ゴロ,,,一ゴロ,,四球,,,,,2026/04/26,オリックス,1,2026RS
(指),レイエス,.282,3,0,1,1,0,1,0,0,0,0,0,遊ゴロ,,左２,,,三ゴロ,,四球,,,,,2026/04/26,オリックス,1,2026RS
(三),郡司 裕也,.222,3,0,0,0,1,0,0,0,0,0,0,中飛,,三直,,,空三振,,,,,,,2026/04/26,オリックス,1,2026RS
三,野村 佑希,.283,1,0,1,2,0,0,0,0,0,0,0,,,,,,,,右安,,,,,2026/04/26,オリックス,0,2026RS
(二),大塚 瑠晏,.273,4,0,1,1,2,0,0,0,0,0,0,中安,,,空三振,,,二ゴロ,見三振,,,,,2026/04/26,オリックス,1,2026RS
(中右),矢澤 宏太,.175,3,0,0,0,0,0,0,0,0,0,0,左飛,,,二ゴロ,,,二ゴロ,,,,,,2026/04/26,オリックス,1,2026RS
打,水野 達稀,.274,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,投ゴロ,,,,2026/04/26,オリックス,0,2026RS
(右),万波 中正,.228,3,0,0,0,1,0,0,0,0,0,0,,見三振,,中飛,,,三ゴロ,,,,,,2026/04/26,オリックス,1,2026RS
中,五十幡 亮汰,.167,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2026/04/26,オリックス,0,2026RS
(捕),田宮 裕涼,.254,2,0,0,0,0,0,0,0,0,0,0,,三ゴロ,,,遊ゴロ,,,,,,,,2026/04/26,オリックス,1,2026RS
捕,マルティネス,.100,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,死球,中飛,,,,2026/04/26,オリックス,0,2026RS
(遊),山縣 秀,.000,3,1,0,0,0,0,0,0,0,0,0,,三ゴロ,,,右飛,,,三ゴロ,,,,,2026/04/26,オリックス,1,2026RS
(左),野村 佑希,.263,4,0,0,0,0,0,0,0,0,0,0,遊ゴロ,,,三飛,,中飛,,三ゴロ,,,,,2026/04/28,西武,1,2026RS
左,矢澤 宏太,.175,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/28,西武,0,2026RS
(遊),水野 達稀,.260,4,0,0,0,1,0,0,0,0,0,0,一ゴロ,,,三邪飛,,空三振,,中飛,,,,,2026/04/28,西武,1,2026RS
(指),レイエス,.281,4,0,1,0,2,0,0,0,0,0,0,空三振,,,中安,,二ゴロ,,空三振,,,,,2026/04/28,西武,1,2026RS
(三),郡司 裕也,.226,3,0,1,0,1,0,0,0,0,0,0,,空三振,,左飛,,,右安,,,,,,2026/04/28,西武,1,2026RS
走,五十幡 亮汰,.167,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/28,西武,0,2026RS
三,大塚 瑠晏,.250,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,左飛,,,,2026/04/28,西武,0,2026RS
(一),清宮 幸太郎,.286,4,1,1,0,1,0,0,0,0,0,0,,見三振,,,右安,,二ゴロ,,一ゴロ,,,,2026/04/28,西武,1,2026RS
(中),カストロ,.200,4,1,2,2,0,0,0,0,0,0,1,,三ゴロ,,,右２,,中飛,,左中本,,,,2026/04/28,西武,1,2026RS
(右),万波 中正,.221,3,0,0,0,1,1,0,0,0,0,0,,,三ゴロ,,中飛,,故意四,,空三振,,,,2026/04/28,西武,1,2026RS
(捕),田宮 裕涼,.243,3,0,0,0,1,0,0,0,0,0,0,,,空三振,,一ゴロ,,一ゴロ,,,,,,2026/04/28,西武,1,2026RS
(二),奈良間 大己,.333,3,0,0,0,0,0,0,0,0,0,0,,,左飛,,中飛,,,三失,,,,,2026/04/28,西武,1,2026RS
(中),西川 遥輝,.186,4,0,0,0,0,0,0,0,0,0,0,二ゴロ,,一ゴロ,,,一ゴロ,,遊飛,,,,,2026/04/29,西武,1,2026RS
(一),清宮 幸太郎,.277,3,0,0,0,1,1,0,0,0,0,0,二ゴロ,,,空三振,,二ゴロ,,,四球,,,,2026/04/29,西武,1,2026RS
(指),レイエス,.290,4,0,2,0,1,0,0,0,0,0,0,左安,,,中安,,右飛,,,空三振,,,,2026/04/29,西武,1,2026RS
(三),郡司 裕也,.240,3,0,2,0,1,1,0,0,0,0,0,見三振,,,右安,,,四球,,右安,,,,2026/04/29,西武,1,2026RS
(二),カストロ,.208,4,0,1,0,0,0,0,0,0,1,0,,左安,,二飛,,,右飛,,一邪飛,,,,2026/04/29,西武,1,2026RS
(右),野村 佑希,.250,3,0,0,0,0,0,0,0,0,0,0,,遊併打,,三ゴロ,,,中飛,,,,,,2026/04/29,西武,1,2026RS
打,万波 中正,.219,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,遊飛,,,,2026/04/29,西武,0,2026RS
(左),マルティネス,.077,3,0,0,0,0,0,0,0,0,0,0,,三ゴロ,,,遊ゴロ,,中飛,,,,,,2026/04/29,西武,1,2026RS
(捕),進藤 勇也,.000,3,0,0,0,1,0,0,0,0,0,0,,,空三振,,二ゴロ,,,二ゴロ,,,,,2026/04/29,西武,1,2026RS
(遊),奈良間 大己,.318,3,0,0,0,1,0,0,0,0,0,0,,,見三振,,投ゴロ,,,三ゴロ,,,,,2026/04/29,西武,1,2026RS
(右),万波 中正,.212,3,0,0,0,1,0,0,0,0,0,0,空三振,,三ゴロ,,,中飛,,打妨,,,,,2026/04/30,西武,1,2026RS
走右,矢澤 宏太,.171,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,二ゴロ,,,2026/04/30,西武,0,2026RS
(一),清宮 幸太郎,.279,3,0,1,0,1,1,0,0,0,0,0,空三振,,中安,,,四球,,一ゴロ,,,,,2026/04/30,西武,1,2026RS
走中,五十幡 亮汰,.158,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,空三振,,,2026/04/30,西武,0,2026RS
(中),カストロ,.185,3,0,0,0,2,1,0,0,0,0,0,空三振,,二ゴロ,,,空三振,,四球,,,,,2026/04/30,西武,1,2026RS
二,奈良間 大己,.318,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,四球,,2026/04/30,西武,0,2026RS
(三),郡司 裕也,.230,4,0,0,1,0,0,0,0,0,0,0,,遊ゴロ,,二ゴロ,,遊ゴロ,,中犠飛,,,二ゴロ,,2026/04/30,西武,1,2026RS
(指),レイエス,.289,4,0,1,0,2,1,0,0,0,0,0,,空三振,,三ゴロ,,,中安,空三振,,,故意四,,2026/04/30,西武,1,2026RS
走指,大塚 瑠晏,.250,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/30,西武,0,2026RS
(二一),野村 佑希,.262,5,0,2,1,0,0,0,0,0,0,0,,右安,,三ゴロ,,,三併打,,一邪飛,,左安,,2026/04/30,西武,1,2026RS
(左),マルティネス,.063,3,0,0,0,2,0,0,0,0,0,0,,空三振,,,空三振,,三ゴロ,,,,,,2026/04/30,西武,1,2026RS
左,淺間 大基,.118,2,0,0,0,2,0,0,0,0,0,0,,,,,,,,,空三振,,空三振,,2026/04/30,西武,0,2026RS
(遊),水野 達稀,.272,4,1,2,0,2,0,1,0,0,0,0,,,中安,,空三振,,,右３,見三振,,死球,,2026/04/30,西武,1,2026RS
(捕),進藤 勇也,.000,2,0,0,0,1,0,0,0,0,0,0,,,空三振,,右飛,,,,,,,,2026/04/30,西武,1,2026RS
打捕,田宮 裕涼,.260,3,1,2,1,1,0,0,0,0,0,0,,,,,,,,左安,,二安,空三振,,2026/04/30,西武,0,2026RS
(遊),水野 達稀,.271,4,1,1,0,1,0,0,0,0,0,0,空三振,,三失,,中安,,中飛,,,,,,2026/05/01,オリックス,1,2026RS
(中),カストロ,.194,4,1,1,3,0,0,0,0,0,0,1,遊ゴロ,,左本,,三ゴロ,,三併打,,,,,,2026/05/01,オリックス,1,2026RS
(左),野村 佑希,.246,4,0,0,0,1,0,0,0,0,0,0,空三振,,一飛,,捕邪飛,,,遊ゴロ,,,,,2026/05/01,オリックス,1,2026RS
左,矢澤 宏太,.171,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/01,オリックス,0,2026RS
(三),郡司 裕也,.233,3,1,1,0,1,1,0,0,0,0,0,,二直,,四球,空三振,,,右安,,,,,2026/05/01,オリックス,1,2026RS
(指),レイエス,.287,4,0,1,0,1,0,0,0,0,0,0,,三ゴロ,,左安,,空三振,,遊併打,,,,,2026/05/01,オリックス,1,2026RS
(一),清宮 幸太郎,.271,3,0,0,0,1,0,0,0,0,0,0,,中飛,,三ゴロ,,空三振,,,,,,,2026/05/01,オリックス,1,2026RS
(右),万波 中正,.225,3,1,2,2,0,0,0,0,0,0,1,,,中飛,一安,,右中本,,,,,,,2026/05/01,オリックス,1,2026RS
(二),奈良間 大己,.304,3,0,0,0,1,0,0,0,0,0,0,,,三ゴロ,中飛,,空三振,,,,,,,2026/05/01,オリックス,1,2026RS
(捕),田宮 裕涼,.266,2,1,1,0,0,1,0,0,0,0,0,,,左安,遊ゴロ,,,四球,,,,,,2026/05/01,オリックス,1,2026RS
(遊),水野 達稀,.256,5,0,0,0,1,0,0,0,0,0,0,投ゴロ,中飛,,空三振,,三邪飛,,一ゴロ,,,,,2026/05/02,オリックス,1,2026RS
(中),カストロ,.250,5,1,3,1,0,0,0,0,0,0,0,右安,中安,,左飛,,中飛,,右安,,,,,2026/05/02,オリックス,1,2026RS
(左三),野村 佑希,.257,5,1,2,0,1,0,0,0,0,0,0,投ゴロ,空三振,,中安,,左安,,遊直,,,,,2026/05/02,オリックス,1,2026RS
(三),郡司 裕也,.243,4,1,2,0,1,1,0,0,0,0,0,四球,,一邪飛,中安,,空三振,,左２,,,,,2026/05/02,オリックス,1,2026RS
走左,矢澤 宏太,.171,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/02,オリックス,0,2026RS
(指),レイエス,.302,5,2,3,3,1,0,0,0,0,0,0,左２,,中安,中安,,,空三振,二飛,,,,,2026/05/02,オリックス,1,2026RS
(一),清宮 幸太郎,.286,5,2,3,2,0,0,0,0,0,0,1,右本,,右２,二ゴロ,,,右２,,二ゴロ,,,,2026/05/02,オリックス,1,2026RS
(右),万波 中正,.226,4,0,1,2,1,0,0,0,0,0,0,空三振,,中犠飛,,中飛,,左安,,二ゴロ,,,,2026/05/02,オリックス,1,2026RS
(二),奈良間 大己,.292,3,0,0,0,2,1,0,0,0,0,0,,空三振,四球,,左飛,,空三振,,,,,,2026/05/02,オリックス,1,2026RS
打,大塚 瑠晏,.308,1,1,1,1,0,0,0,0,0,0,1,,,,,,,,,右本,,,,2026/05/02,オリックス,0,2026RS
(捕),田宮 裕涼,.262,5,1,1,0,2,0,0,0,0,0,0,,左２,三ゴロ,,空三振,,一直,,空三振,,,,2026/05/02,オリックス,1,2026RS
(中左),カストロ,.237,2,1,0,0,0,2,0,0,0,0,0,四球,,中飛,,四球,,左飛,,,,,,2026/05/03,オリックス,1,2026RS
中,五十幡 亮汰,.158,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/03,オリックス,0,2026RS
(二遊),大塚 瑠晏,.235,4,1,0,0,2,0,0,0,0,0,0,一失,,空三振,,見三振,,一ゴロ,,,,,,2026/05/03,オリックス,1,2026RS
(指),レイエス,.318,4,0,3,1,0,0,0,0,0,0,0,中安,,左安,,右安,,右飛,,,,,,2026/05/03,オリックス,1,2026RS
(三),郡司 裕也,.243,4,0,1,0,0,0,0,0,0,0,0,右飛,,右安,,遊ゴロ,,,中飛,,,,,2026/05/03,オリックス,1,2026RS
三,奈良間 大己,.292,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/03,オリックス,0,2026RS
(一),清宮 幸太郎,.278,3,0,0,1,0,0,0,0,0,0,0,中犠飛,,左飛,,,中飛,,遊飛,,,,,2026/05/03,オリックス,1,2026RS
(左),野村 佑希,.250,2,0,0,0,2,1,0,0,0,0,0,見三振,,,四球,,空三振,,,,,,,2026/05/03,オリックス,1,2026RS
中左,矢澤 宏太,.167,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2026/05/03,オリックス,0,2026RS
(右),万波 中正,.229,3,1,1,1,2,0,0,0,0,0,1,,空三振,,空三振,,左本,,,,,,,2026/05/03,オリックス,1,2026RS
(捕),進藤 勇也,.000,3,0,0,0,3,0,0,0,0,0,0,,空三振,,空三振,,空三振,,,,,,,2026/05/03,オリックス,1,2026RS
(遊二),水野 達稀,.258,3,0,1,0,1,0,0,0,0,1,0,,二ゴロ,,,見三振,,右安,,,,,,2026/05/03,オリックス,1,2026RS
(中),五十幡 亮汰,.182,3,0,1,0,0,0,0,1,0,0,0,二ゴロ,,右安,,一ゴロ,,三犠打,,,,,,2026/05/04,楽天,1,2026RS
打,郡司 裕也,.243,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2026/05/04,楽天,0,2026RS
(一),マルティネス,.056,2,0,0,0,1,1,0,0,0,0,0,四球,,三併打,,見三振,,,,,,,,2026/05/04,楽天,1,2026RS
打,カストロ,.237,0,0,0,1,0,0,0,0,0,0,0,,,,,,,中犠飛,,,,,,2026/05/04,楽天,0,2026RS
三,奈良間 大己,.288,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2026/05/04,楽天,0,2026RS
(三一),清宮 幸太郎,.269,4,0,0,0,1,0,0,0,0,0,0,空三振,,三飛,,右飛,,左飛,,,,,,2026/05/04,楽天,1,2026RS
(左),淺間 大基,.200,3,0,2,0,1,1,0,0,1,0,0,左安,,,四球,,中２,,空三振,,,,,2026/05/04,楽天,1,2026RS
(指),レイエス,.316,4,0,1,0,1,0,0,0,0,0,0,中飛,,,右飛,,左安,,空三振,,,,,2026/05/04,楽天,1,2026RS
(遊),大塚 瑠晏,.316,2,0,2,0,0,2,0,0,0,0,0,,左安,,四球,,右安,,四球,,,,,2026/05/04,楽天,1,2026RS
(右),万波 中正,.221,4,0,0,0,2,0,0,0,0,0,0,,一邪飛,,左飛,,空三振,,見三振,,,,,2026/05/04,楽天,1,2026RS
(捕),田宮 裕涼,.250,4,0,0,0,0,0,0,0,0,0,0,,左飛,,二ゴロ,,捕邪飛,,,左飛,,,,2026/05/04,楽天,1,2026RS
(二),水野 達稀,.268,4,1,2,0,0,0,0,0,0,0,0,,左飛,,,左２,,左２,,二ゴロ,,,,2026/05/04,楽天,1,2026RS
(中),カストロ,.238,4,1,1,1,1,0,0,0,0,0,1,一ゴロ,,,左本,,遊ゴロ,,空三振,,,,,2026/05/05,楽天,1,2026RS
(左),淺間 大基,.174,3,0,0,0,2,0,0,0,0,0,0,二直,,,空三振,,空三振,,,,,,,2026/05/05,楽天,1,2026RS
打右,万波 中正,.219,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,見三振,,,,,2026/05/05,楽天,0,2026RS
(二),大塚 瑠晏,.261,4,0,0,0,2,0,0,0,0,0,0,中飛,,,見三振,,,空三振,,三邪飛,,,,2026/05/05,楽天,1,2026RS
(三),郡司 裕也,.261,4,0,3,0,0,0,0,0,0,0,0,,遊安,,右飛,,,二安,,中安,,,,2026/05/05,楽天,1,2026RS
走,五十幡 亮汰,.182,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/05,楽天,0,2026RS
(指),レイエス,.308,3,0,0,0,0,1,0,0,0,0,0,,二併打,,,遊ゴロ,,四球,,二併打,,,,2026/05/05,楽天,1,2026RS
(一),清宮 幸太郎,.270,3,1,1,1,0,0,0,0,0,0,1,,右飛,,,右本,,中飛,,,,,,2026/05/05,楽天,1,2026RS
(遊),水野 達稀,.263,2,0,0,0,0,1,0,0,0,0,0,,,一ゴロ,,中飛,,四球,,,,,,2026/05/05,楽天,1,2026RS
(右左),細川 凌平,.333,3,0,1,0,0,0,0,0,0,0,0,,,右安,,遊飛,,左飛,,,,,,2026/05/05,楽天,1,2026RS
(捕),進藤 勇也,.000,2,0,0,0,0,1,0,0,0,0,0,,,左飛,,,右飛,,四球,,,,,2026/05/05,楽天,1,2026RS
走,矢澤 宏太,.167,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/05,楽天,0,2026RS
捕,田宮 裕涼,.250,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/05,楽天,0,2026RS
(二),カストロ,.239,4,0,1,0,0,0,0,0,0,0,0,遊ゴロ,,,中安,,右飛,遊ゴロ,,,,,,2026/05/06,楽天,1,2026RS
走二,奈良間 大己,.284,1,1,0,0,0,1,0,0,1,0,0,,,,,,,,四球,一邪飛,,,,2026/05/06,楽天,0,2026RS
(三),郡司 裕也,.252,4,0,0,0,2,0,0,0,0,0,0,空三振,,,二併打,,空三振,三ゴロ,,,,,,2026/05/06,楽天,1,2026RS
三,細川 凌平,.500,1,1,1,3,0,0,0,0,0,0,1,,,,,,,,右本,,,,,2026/05/06,楽天,0,2026RS
(一),清宮 幸太郎,.262,4,1,0,0,0,1,0,0,0,0,0,二ゴロ,,,遊飛,,四球,,中飛 右飛,,,,,2026/05/06,楽天,1,2026RS
(指),レイエス,.308,3,1,1,1,1,1,0,0,0,0,0,,空三振,,,四球,左安,,右飛,,,,,2026/05/06,楽天,1,2026RS
打指,進藤 勇也,.000,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2026/05/06,楽天,0,2026RS
(左),野村 佑希,.275,4,0,3,1,0,0,0,0,0,0,0,,中飛,,,左安,左２,,左安,,,,,2026/05/06,楽天,1,2026RS
走中,五十幡 亮汰,.174,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2026/05/06,楽天,0,2026RS
(中左),矢澤 宏太,.196,4,2,2,3,0,1,0,0,0,0,1,,遊直,,,四球,一ゴロ,,中３,右本,,,,2026/05/06,楽天,1,2026RS
(右),万波 中正,.231,3,1,2,0,0,1,1,0,0,0,0,,,左安,,二併打,,四球,死球,中安,,,,2026/05/06,楽天,1,2026RS
(遊),水野 達稀,.279,5,1,3,1,0,0,0,0,0,0,0,,,二併打,,一ゴロ,,中安,右安,右安,,,,2026/05/06,楽天,1,2026RS
(捕),田宮 裕涼,.256,2,2,1,2,0,1,0,1,0,0,0,,,中飛,,,四球,投犠打,中３,,,,,2026/05/06,楽天,1,2026RS
捕,清水 優心,.143,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2026/05/06,楽天,0,2026RS
(二),カストロ,.275,5,1,3,0,0,0,0,0,0,0,0,遊飛,,中安,,中安,,二ゴロ,,左安,,,,2026/05/08,オリックス,1,2026RS
走,細川 凌平,.500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/08,オリックス,0,2026RS
(三),郡司 裕也,.244,4,0,0,0,1,0,0,0,0,0,0,空三振,,中飛,,右飛,,左飛,,,,,,2026/05/08,オリックス,1,2026RS
打,大塚 瑠晏,.250,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2026/05/08,オリックス,0,2026RS
(一),清宮 幸太郎,.269,4,1,2,0,1,0,0,0,0,0,0,中安,,二安,,空三振,,,中飛,,,,,2026/05/08,オリックス,1,2026RS
(指),レイエス,.323,4,0,3,2,0,0,0,0,0,0,0,遊ゴロ,,中２,,,中安,,右安,,,,,2026/05/08,オリックス,1,2026RS
走指,五十幡 亮汰,.174,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,2026/05/08,オリックス,0,2026RS
(左),野村 佑希,.262,4,0,0,0,3,0,0,0,0,0,0,,空三振,三ゴロ,,,空三振,,見三振,,,,,2026/05/08,オリックス,1,2026RS
(中),矢澤 宏太,.220,4,0,2,0,1,0,0,0,0,0,0,,左３,,空三振,,中安,,二ゴロ,,,,,2026/05/08,オリックス,1,2026RS
(右),万波 中正,.223,4,0,0,0,1,0,0,0,0,0,0,,空三振,,三ゴロ,,遊併打,,,中飛,,,,2026/05/08,オリックス,1,2026RS
(遊),水野 達稀,.287,4,1,2,1,0,0,0,0,0,0,1,,三飛,,一ゴロ,,,右安,,右本,,,,2026/05/08,オリックス,1,2026RS
(捕),田宮 裕涼,.247,3,0,0,0,0,0,0,1,0,0,0,,,左飛,,中飛,,投犠打,,左飛,,,,2026/05/08,オリックス,1,2026RS
(二),カストロ,.273,4,0,1,0,2,1,0,0,0,0,0,見三振,左安,,二飛,,空三振,,四球,,,,,2026/05/09,オリックス,1,2026RS
三二,大塚 瑠晏,.250,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/09,オリックス,0,2026RS
(三),郡司 裕也,.252,4,1,2,0,0,0,0,0,0,0,0,右安,一飛,,,遊ゴロ,中安,,,,,,,2026/05/09,オリックス,1,2026RS
走三二三,奈良間 大己,.280,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2026/05/09,オリックス,0,2026RS
(一),清宮 幸太郎,.269,4,0,1,0,0,1,0,0,0,0,0,右安,二直,,,三邪飛,二ゴロ,,,四球,,,,2026/05/09,オリックス,1,2026RS
(指),レイエス,.318,5,1,1,0,1,0,0,0,0,0,0,空三振,,遊ゴロ,,右安,,中飛,,中飛,,,,2026/05/09,オリックス,1,2026RS
(左),野村 佑希,.270,5,1,2,3,0,0,0,0,0,0,1,中安,,右邪飛,,左中本,,右飛,,捕邪飛,,,,2026/05/09,オリックス,1,2026RS
左,細川 凌平,.500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/09,オリックス,0,2026RS
(中右),矢澤 宏太,.218,5,0,1,0,0,0,0,0,0,0,0,中飛,,二ゴロ,,中安,,二ゴロ,,右飛,,,,2026/05/09,オリックス,1,2026RS
(右),万波 中正,.220,2,0,0,0,0,2,0,0,0,0,0,,中飛,,右飛,四球,,,四球,,,,,2026/05/09,オリックス,1,2026RS
走中,五十幡 亮汰,.174,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/09,オリックス,0,2026RS
(遊),水野 達稀,.295,4,0,2,0,1,0,0,0,0,0,0,,右安,,見三振,左飛,,,右安,,,,,2026/05/09,オリックス,1,2026RS
(捕),田宮 裕涼,.258,4,0,2,0,0,0,0,0,0,0,0,,左安,,中安,,一ゴロ,,三ゴロ,,,,,2026/05/09,オリックス,1,2026RS
(二),カストロ,.271,4,0,1,0,1,0,0,0,0,0,0,一飛,遊ゴロ,,,空三振,,中安,,,,,,2026/05/10,オリックス,1,2026RS
走三,細川 凌平,.500,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2026/05/10,オリックス,0,2026RS
(三),郡司 裕也,.244,4,0,0,0,1,0,0,0,0,0,0,空三振,,遊ゴロ,,遊ゴロ,,右飛,,,,,,2026/05/10,オリックス,1,2026RS
二,大塚 瑠晏,.250,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2026/05/10,オリックス,0,2026RS
(一),清宮 幸太郎,.263,3,1,0,0,0,2,0,0,0,0,0,四球,,中飛,,四球,,一邪飛,,一飛,,,,2026/05/10,オリックス,1,2026RS
(指),レイエス,.313,5,1,1,2,0,0,0,0,0,0,1,左本,,二ゴロ,,右飛,,二ゴロ,,右飛,,,,2026/05/10,オリックス,1,2026RS
(左),野村 佑希,.269,4,0,1,0,0,0,0,0,0,0,0,二ゴロ,,,三ゴロ,,左安,,中飛,,,,,2026/05/10,オリックス,1,2026RS
中,五十幡 亮汰,.174,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/10,オリックス,0,2026RS
