wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
,又木 鉄平,2,40,8,1,0,1,1,0,0,0,0,岸田,2026/04/03,DeNA,0,2026RS
,泉 圭輔,1,21,4,1,0,1,0,0,0,0,0,岸田,2026/04/03,DeNA,0,2026RS
,ハワード,3.1,84,18,5,0,7,3,0,0,4,4,岸田,2026/04/04,DeNA,1,2026RS
,田和 廉,0.2,11,2,0,0,0,0,0,0,0,0,岸田,2026/04/04,DeNA,0,2026RS
W,赤星 優志,2,39,7,2,0,2,0,0,0,0,0,岸田,2026/04/04,DeNA,0,2026RS
,田中 瑛斗,1,16,5,1,0,0,0,1,0,0,0,岸田,2026/04/04,DeNA,0,2026RS
,北浦 竜次,0.2,22,4,1,0,1,1,0,0,0,0,岸田,2026/04/04,DeNA,0,2026RS
H,大勢,0.1,4,1,0,0,0,0,0,0,0,0,岸田,2026/04/04,DeNA,0,2026RS
,船迫 大雅,1,15,4,1,0,2,0,0,0,0,0,岸田,2026/04/04,DeNA,0,2026RS
W,井上 温大,7,89,24,3,1,8,1,0,0,1,1,岸田,2026/04/05,DeNA,1,2026RS
H,大勢,1,10,3,0,0,1,0,0,0,0,0,大城,2026/04/05,DeNA,0,2026RS
S,マルティネス,1,14,5,2,0,1,0,0,0,1,1,大城,2026/04/05,DeNA,0,2026RS
L,ウィットリー,6,91,26,3,2,2,2,0,0,5,4,大城,2026/04/07,広島,1,2026RS
,田和 廉,1,24,4,2,0,1,0,0,0,0,0,大城,2026/04/07,広島,0,2026RS
,船迫 大雅,1,18,3,0,0,1,0,0,0,0,0,大城,2026/04/07,広島,0,2026RS
,田中 将大,7,79,26,3,0,5,1,0,0,1,0,岸田,2026/04/08,広島,1,2026RS
W,赤星 優志,1,22,5,1,0,0,1,0,0,0,0,岸田,2026/04/08,広島,0,2026RS
S,マルティネス,1,10,3,0,0,0,0,0,0,0,0,岸田,2026/04/08,広島,0,2026RS
W,竹丸 和幸,5.2,84,23,8,0,2,1,0,0,1,1,岸田,2026/04/10,ヤクルト,1,2026RS
H,船迫 大雅,0.1,6,1,0,0,1,0,0,0,0,0,岸田,2026/04/10,ヤクルト,0,2026RS
H,田中 瑛斗,1,14,3,0,0,2,0,0,0,0,0,岸田,2026/04/10,ヤクルト,0,2026RS
H,大勢,1,14,5,2,0,1,0,0,0,1,1,岸田,2026/04/10,ヤクルト,0,2026RS
S,マルティネス,1,10,3,0,0,1,0,0,0,0,0,岸田,2026/04/10,ヤクルト,0,2026RS
L,マタ,5,97,24,6,0,6,2,1,0,2,2,山瀬,2026/04/11,ヤクルト,1,2026RS
,中川 皓太,1,14,3,0,0,1,0,0,0,0,0,山瀬,2026/04/11,ヤクルト,0,2026RS
,赤星 優志,1,34,6,3,1,0,0,0,0,1,1,山瀬,2026/04/11,ヤクルト,0,2026RS
,北浦 竜次,1,14,3,0,0,1,0,0,0,0,0,山瀬,2026/04/11,ヤクルト,0,2026RS
,田和 廉,1,9,3,0,0,0,0,0,0,0,0,山瀬,2026/04/11,ヤクルト,0,2026RS
L,井上 温大,6,110,27,8,0,7,1,0,0,2,2,山瀬,2026/04/12,ヤクルト,1,2026RS
,田和 廉,1,19,5,1,0,0,1,0,0,0,0,山瀬,2026/04/12,ヤクルト,0,2026RS
,北浦 竜次,1,15,3,1,0,0,0,0,0,0,0,山瀬,2026/04/12,ヤクルト,0,2026RS
,中川 皓太,1,22,4,1,0,0,0,0,0,0,0,大城,2026/04/12,ヤクルト,0,2026RS
,則本 昂大,6,93,21,2,0,3,1,0,0,0,0,大城,2026/04/14,阪神,1,2026RS
,北浦 竜次,0.1,11,4,3,0,1,0,0,0,3,3,大城,2026/04/14,阪神,0,2026RS
,田中 瑛斗,0.2,10,3,1,0,1,0,0,0,0,0,大城,2026/04/14,阪神,0,2026RS
W,大勢,1,11,3,0,0,0,0,0,0,0,0,大城,2026/04/14,阪神,0,2026RS
S,マルティネス,1,17,3,1,0,1,0,0,0,0,0,大城,2026/04/14,阪神,0,2026RS
W,田中 将大,6,82,25,7,1,4,0,0,0,3,3,岸田,2026/04/16,阪神,1,2026RS
H,田中 瑛斗,1,12,4,0,0,0,1,0,0,0,0,岸田,2026/04/16,阪神,0,2026RS
H,大勢,1,18,4,1,0,2,0,0,0,0,0,岸田,2026/04/16,阪神,0,2026RS
S,マルティネス,1,9,3,0,0,0,0,0,0,0,0,岸田,2026/04/16,阪神,0,2026RS
W,ウィットリー,7,94,25,2,0,9,3,0,0,0,0,大城,2026/04/17,ヤクルト,1,2026RS
,北浦 竜次,1,10,4,1,0,0,0,0,0,0,0,大城,2026/04/17,ヤクルト,0,2026RS
,又木 鉄平,1,19,6,3,0,0,1,0,0,2,2,大城,2026/04/17,ヤクルト,0,2026RS
,マタ,6,99,23,4,0,6,2,0,0,1,1,山瀬,2026/04/18,ヤクルト,1,2026RS
H,田中 瑛斗,0.1,7,4,3,0,0,0,0,0,1,1,山瀬,2026/04/18,ヤクルト,0,2026RS
H,中川 皓太,0.1,1,1,0,0,0,0,0,0,0,0,山瀬,2026/04/18,ヤクルト,0,2026RS
H,船迫 大雅,0.1,7,2,0,0,0,1,0,0,0,0,山瀬,2026/04/18,ヤクルト,0,2026RS
H,大勢,1,4,3,0,0,0,0,0,0,0,0,山瀬,2026/04/18,ヤクルト,0,2026RS
L,マルティネス,0.1,12,4,3,0,1,0,0,0,2,2,山瀬,2026/04/18,ヤクルト,0,2026RS
L,井上 温大,4.2,86,21,4,1,7,3,0,0,3,2,岸田,2026/04/19,ヤクルト,1,2026RS
,田和 廉,0.1,2,1,0,0,0,0,0,0,0,0,岸田,2026/04/19,ヤクルト,0,2026RS
,ルシアーノ,2,33,9,2,0,1,0,0,0,0,0,岸田,2026/04/19,ヤクルト,0,2026RS
,赤星 優志,1,15,3,0,0,3,0,0,0,0,0,岸田,2026/04/19,ヤクルト,0,2026RS
,則本 昂大,5,94,25,10,0,4,1,0,0,1,1,大城,2026/04/21,中日,1,2026RS
,赤星 優志,1,13,4,0,0,1,0,1,0,0,0,大城,2026/04/21,中日,0,2026RS
W,中川 皓太,1,13,4,1,0,2,0,0,0,0,0,大城,2026/04/21,中日,0,2026RS
H,大勢,1,14,4,0,0,1,1,0,0,0,0,小林,2026/04/21,中日,0,2026RS
S,マルティネス,1,21,3,0,0,2,0,0,0,0,0,小林,2026/04/21,中日,0,2026RS
W,竹丸 和幸,5,97,22,6,0,10,1,0,0,1,1,大城,2026/04/22,中日,1,2026RS
,田中 瑛斗,0.2,6,2,0,0,0,1,0,0,0,0,大城,2026/04/22,中日,0,2026RS
,中川 皓太,0.1,6,1,0,0,1,0,0,0,0,0,大城,2026/04/22,中日,0,2026RS
H,ルシアーノ,1,10,3,1,0,0,0,0,0,0,0,大城,2026/04/22,中日,0,2026RS
,船迫 大雅,1,11,3,0,0,1,0,0,0,0,0,大城,2026/04/22,中日,0,2026RS
,北浦 竜次,1,14,3,0,0,1,0,0,0,0,0,大城,2026/04/22,中日,0,2026RS
,田中 将大,6.2,87,27,8,0,3,1,0,0,0,0,大城,2026/04/24,DeNA,1,2026RS
H,中川 皓太,0.1,2,1,0,0,0,0,0,0,0,0,大城,2026/04/24,DeNA,0,2026RS
,大勢,1,20,4,1,0,0,0,0,0,1,1,小林,2026/04/24,DeNA,0,2026RS
H,ルシアーノ,1,26,5,0,0,2,2,0,0,0,0,小林,2026/04/24,DeNA,0,2026RS
H,北浦 竜次,1,10,3,0,0,0,0,0,0,0,0,小林,2026/04/24,DeNA,0,2026RS
L,赤星 優志,0.1,12,4,2,0,0,1,0,0,1,1,小林,2026/04/24,DeNA,0,2026RS
,マタ,2.2,63,15,2,0,3,4,1,0,2,2,岸田,2026/04/25,DeNA,1,2026RS
W,又木 鉄平,3.1,46,13,2,0,3,2,0,0,0,0,岸田,2026/04/25,DeNA,0,2026RS
,田和 廉,1,12,3,0,0,1,0,0,0,0,0,岸田,2026/04/25,DeNA,0,2026RS
,船迫 大雅,1,11,3,0,0,1,1,0,0,0,0,岸田,2026/04/25,DeNA,0,2026RS
,田中 瑛斗,1,13,4,1,0,2,0,0,0,0,0,岸田,2026/04/25,DeNA,0,2026RS
W,井上 温大,6,86,21,3,0,3,0,0,0,1,0,岸田,2026/04/26,DeNA,1,2026RS
H,田中 瑛斗,1,9,3,0,0,1,0,0,0,0,0,岸田,2026/04/26,DeNA,0,2026RS
H,大勢,1,12,3,0,0,1,0,0,0,0,0,岸田,2026/04/26,DeNA,0,2026RS
S,マルティネス,1,10,3,0,0,1,0,0,0,0,0,岸田,2026/04/26,DeNA,0,2026RS
L,則本 昂大,5,98,27,12,1,3,1,0,0,6,6,岸田,2026/04/28,広島,1,2026RS
,赤星 優志,2,33,9,2,0,3,1,0,0,1,1,岸田,2026/04/28,広島,0,2026RS
,田和 廉,1,22,4,1,0,0,0,0,0,0,0,岸田,2026/04/28,広島,0,2026RS
,北浦 竜次,1,20,7,3,2,0,1,0,0,4,4,岸田,2026/04/28,広島,0,2026RS
W,竹丸 和幸,6,94,25,6,0,3,2,0,0,2,2,岸田,2026/04/29,広島,1,2026RS
H,中川 皓太,0.2,13,3,0,0,1,1,0,0,0,0,岸田,2026/04/29,広島,0,2026RS
H,田中 瑛斗,0.1,5,1,0,0,0,0,0,0,0,0,岸田,2026/04/29,広島,0,2026RS
H,ルシアーノ,1,13,3,0,0,1,0,0,0,0,0,岸田,2026/04/29,広島,0,2026RS
S,マルティネス,1,19,3,0,0,1,0,0,0,0,0,岸田,2026/04/29,広島,0,2026RS
,ウィットリー,6,92,21,0,0,10,5,0,0,0,0,岸田,2026/04/30,広島,1,2026RS
H,中川 皓太,0.2,9,4,1,0,0,0,0,0,0,0,岸田,2026/04/30,広島,0,2026RS
H,船迫 大雅,0.1,3,1,0,0,0,0,0,0,0,0,岸田,2026/04/30,広島,0,2026RS
L,ルシアーノ,0.2,16,5,1,1,0,2,0,0,3,3,岸田,2026/04/30,広島,0,2026RS
,石川 達也,0.1,2,1,0,0,0,0,0,0,0,0,岸田,2026/04/30,広島,0,2026RS
,田和 廉,1,13,4,1,0,0,0,0,0,0,0,岸田,2026/04/30,広島,0,2026RS
W,田中 将大,5.1,104,27,8,0,8,4,0,0,3,3,大城,2026/05/01,阪神,1,2026RS
H,船迫 大雅,0.2,11,2,0,0,0,1,0,0,0,0,大城,2026/05/01,阪神,0,2026RS
H,田中 瑛斗,1,13,4,1,0,0,0,0,0,0,0,大城,2026/05/01,阪神,0,2026RS
H,田和 廉,0.1,14,3,1,0,0,0,1,0,0,0,大城,2026/05/01,阪神,0,2026RS
H,高梨 雄平,0.2,12,2,0,0,2,0,0,0,0,0,大城,2026/05/01,阪神,0,2026RS
S,マルティネス,1,11,3,0,0,2,0,0,0,0,0,大城,2026/05/01,阪神,0,2026RS
L,又木 鉄平,5,109,27,9,0,3,3,1,0,2,2,岸田,2026/05/02,阪神,1,2026RS
,石川 達也,2,43,12,5,0,1,3,0,0,4,4,岸田,2026/05/02,阪神,0,2026RS
,ルシアーノ,1,17,4,2,1,0,0,0,0,1,1,岸田,2026/05/02,阪神,0,2026RS
L,井上 温大,6,87,25,5,0,8,2,0,0,3,2,大城,2026/05/03,阪神,1,2026RS
,田和 廉,0.2,19,5,1,0,0,2,0,0,0,0,大城,2026/05/03,阪神,0,2026RS
L,戸郷 翔征,5,100,23,6,1,5,1,1,0,5,5,大城,2026/05/04,ヤクルト,1,2026RS
,堀田 賢慎,2,22,6,0,0,1,0,0,0,0,0,大城,2026/05/04,ヤクルト,0,2026RS
,ルシアーノ,1,24,5,0,0,1,2,0,0,0,0,大城,2026/05/04,ヤクルト,0,2026RS
,石川 達也,1,14,3,0,0,1,0,0,0,0,0,大城,2026/05/04,ヤクルト,0,2026RS
