wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
H,塹江 敦哉,1,14,4,0,0,1,1,0,0,0,0,會澤,2024/04/13,巨人,0,2024RS
L,中崎 翔太,0.1,8,3,2,0,1,0,0,0,1,1,會澤,2024/04/13,巨人,0,2024RS
L,ハッチ,6,103,25,4,1,5,3,0,0,2,2,坂倉,2024/04/14,巨人,1,2024RS
,塹江 敦哉,0.0,4,1,1,0,0,0,0,0,0,0,坂倉,2024/04/14,巨人,0,2024RS
,益田 武尚,1,9,3,0,0,0,0,0,0,0,0,坂倉,2024/04/14,巨人,0,2024RS
,中崎 翔太,1,24,4,1,0,1,0,0,0,0,0,坂倉,2024/04/14,巨人,0,2024RS
W,床田 寛樹,7,96,27,6,1,2,1,0,0,2,2,坂倉,2024/04/16,DeNA,1,2024RS
,森浦 大輔,1,28,5,1,0,1,1,0,0,0,0,坂倉,2024/04/16,DeNA,0,2024RS
,黒原 拓未,1,11,4,1,0,3,0,0,0,0,0,石原,2024/04/16,DeNA,0,2024RS
,アドゥワ 誠,4,64,17,7,1,6,0,0,0,1,1,坂倉,2024/04/17,DeNA,1,2024RS
W,塹江 敦哉,1.0,18,4,1,0,0,0,0,0,0,0,坂倉,2024/04/17,DeNA,0,2024RS
,益田 武尚,1,22,5,2,0,1,0,0,0,0,0,坂倉,2024/04/17,DeNA,0,2024RS
,矢崎 拓也,1,14,3,0,0,0,0,0,0,0,0,坂倉,2024/04/17,DeNA,0,2024RS
,島内 颯太郎,1,20,4,1,0,0,0,0,0,0,0,坂倉,2024/04/17,DeNA,0,2024RS
,中崎 翔太,0.1,8,3,2,0,0,0,0,0,0,0,坂倉,2024/04/17,DeNA,0,2024RS
S,栗林 良吏,0.2,11,2,0,0,1,0,0,0,0,0,坂倉,2024/04/17,DeNA,0,2024RS
,九里 亜蓮,6,109,24,2,0,6,4,0,0,0,0,坂倉,2024/04/19,巨人,1,2024RS
H,矢崎 拓也,1,15,4,0,0,0,1,0,0,0,0,坂倉,2024/04/19,巨人,0,2024RS
H,島内 颯太郎,1,6,3,0,0,0,0,0,0,0,0,坂倉,2024/04/19,巨人,0,2024RS
H,栗林 良吏,1,17,3,0,0,3,0,0,0,0,0,坂倉,2024/04/19,巨人,0,2024RS
H,益田 武尚,0.2,12,4,1,0,1,1,0,0,0,0,坂倉,2024/04/19,巨人,0,2024RS
H,塹江 敦哉,0.1,2,1,0,0,0,0,0,0,0,0,坂倉,2024/04/19,巨人,0,2024RS
H,中崎 翔太,1,23,4,1,0,1,0,0,0,0,0,坂倉,2024/04/19,巨人,0,2024RS
,黒原 拓未,1,18,4,0,0,1,1,0,0,0,0,坂倉,2024/04/19,巨人,0,2024RS
W,森下 暢仁,6.1,105,31,12,0,4,1,0,0,2,2,會澤,2024/04/20,巨人,1,2024RS
H,塹江 敦哉,0.2,12,3,0,0,1,1,0,0,0,0,會澤,2024/04/20,巨人,0,2024RS
,島内 颯太郎,1,17,4,0,0,2,1,0,0,0,0,會澤,2024/04/20,巨人,0,2024RS
,森浦 大輔,1,10,3,0,0,1,0,0,0,0,0,會澤,2024/04/20,巨人,0,2024RS
,大瀬良 大地,5,85,22,4,0,2,2,0,0,0,0,會澤,2024/04/21,巨人,1,2024RS
W,床田 寛樹,8,116,29,4,0,7,2,0,0,0,0,坂倉,2024/04/23,ヤクルト,1,2024RS
S,栗林 良吏,1,16,3,0,0,1,0,0,0,0,0,坂倉,2024/04/23,ヤクルト,0,2024RS
,ハッチ,2,42,14,6,1,0,1,1,0,6,6,坂倉,2024/04/25,ヤクルト,1,2024RS
,黒原 拓未,3,38,12,3,0,3,0,0,0,0,0,坂倉,2024/04/25,ヤクルト,0,2024RS
H,中崎 翔太,1,12,4,1,0,2,0,0,0,1,1,坂倉,2024/04/25,ヤクルト,0,2024RS
H,矢崎 拓也,1,13,3,0,0,1,0,0,0,0,0,坂倉,2024/04/25,ヤクルト,0,2024RS
,島内 颯太郎,1,25,6,2,0,1,1,0,0,1,1,坂倉,2024/04/25,ヤクルト,0,2024RS
L,栗林 良吏,0.1,8,2,1,1,1,0,0,0,1,1,坂倉,2024/04/25,ヤクルト,0,2024RS
W,森下 暢仁,7,93,27,5,1,6,1,0,0,1,1,會澤,2024/04/27,中日,1,2024RS
,益田 武尚,0.2,20,5,3,2,1,0,0,0,3,3,會澤,2024/04/27,中日,0,2024RS
H,島内 颯太郎,0.1,3,1,0,0,0,0,0,0,0,0,會澤,2024/04/27,中日,0,2024RS
S,栗林 良吏,1,13,3,0,0,1,0,0,0,0,0,會澤,2024/04/27,中日,0,2024RS
,九里 亜蓮,7,99,26,4,0,3,2,0,0,0,0,坂倉,2024/04/28,中日,1,2024RS
H,島内 颯太郎,1,16,3,0,0,0,0,0,0,0,0,坂倉,2024/04/28,中日,0,2024RS
H,栗林 良吏,1,14,5,1,0,0,1,0,0,0,0,坂倉,2024/04/28,中日,0,2024RS
H,矢崎 拓也,1,22,6,1,0,1,2,0,0,0,0,坂倉,2024/04/28,中日,0,2024RS
H,森浦 大輔,1,18,6,1,0,0,1,0,0,0,0,坂倉,2024/04/28,中日,0,2024RS
,塹江 敦哉,1,9,3,0,0,1,0,0,0,0,0,坂倉,2024/04/28,中日,0,2024RS
L,床田 寛樹,6,109,27,4,0,1,5,1,0,3,3,坂倉,2024/04/30,阪神,1,2024RS
,益田 武尚,0.2,23,6,2,0,0,1,1,0,3,3,坂倉,2024/04/30,阪神,0,2024RS
,黒原 拓未,1.1,32,7,1,0,2,2,0,0,0,0,坂倉,2024/04/30,阪神,0,2024RS
,森浦 大輔,1,23,5,2,0,1,0,0,0,1,1,坂倉,2024/04/30,阪神,0,2024RS
,大瀬良 大地,5,87,20,5,0,4,2,0,0,2,2,會澤,2024/05/01,阪神,1,2024RS
,中崎 翔太,1,12,3,0,0,1,0,0,0,0,0,會澤,2024/05/01,阪神,0,2024RS
,矢崎 拓也,1,12,4,1,0,1,0,0,0,0,0,會澤,2024/05/01,阪神,0,2024RS
H,島内 颯太郎,1,20,3,0,0,2,0,0,0,0,0,會澤,2024/05/01,阪神,0,2024RS
H,栗林 良吏,1,16,4,1,0,1,0,0,0,0,0,會澤,2024/05/01,阪神,0,2024RS
H,塹江 敦哉,1.1,26,5,0,0,3,1,0,0,0,0,會澤,2024/05/01,阪神,0,2024RS
H,森浦 大輔,0.2,8,2,0,0,0,1,0,0,0,0,會澤,2024/05/01,阪神,0,2024RS
,黒原 拓未,1,13,4,1,0,2,0,0,0,0,0,會澤,2024/05/01,阪神,0,2024RS
L,アドゥワ 誠,6,89,23,4,0,3,0,1,0,2,2,坂倉,2024/05/03,DeNA,1,2024RS
,森浦 大輔,1,17,3,0,0,1,0,0,0,0,0,坂倉,2024/05/03,DeNA,0,2024RS
,ケムナ 誠,1,17,4,1,0,1,0,0,0,0,0,坂倉,2024/05/03,DeNA,0,2024RS
,黒原 拓未,1,13,4,0,0,0,1,0,0,0,0,坂倉,2024/05/03,DeNA,0,2024RS
W,森下 暢仁,7,87,25,2,0,3,0,1,0,1,0,會澤,2024/05/04,DeNA,1,2024RS
H,島内 颯太郎,1,10,3,0,0,0,0,0,0,0,0,會澤,2024/05/04,DeNA,0,2024RS
S,栗林 良吏,1,11,3,0,0,2,0,0,0,0,0,會澤,2024/05/04,DeNA,0,2024RS
L,九里 亜蓮,6,97,27,9,2,4,1,0,0,4,4,坂倉,2024/05/05,DeNA,1,2024RS
,ケムナ 誠,1,22,5,1,0,1,1,0,0,1,1,坂倉,2024/05/05,DeNA,0,2024RS
,森浦 大輔,1,15,5,1,0,0,2,0,0,0,0,坂倉,2024/05/05,DeNA,0,2024RS
,黒原 拓未,1,9,3,1,0,0,0,0,0,0,0,坂倉,2024/05/05,DeNA,0,2024RS
W,床田 寛樹,7.1,125,31,7,0,5,2,1,0,0,0,坂倉,2024/05/07,阪神,1,2024RS
H,島内 颯太郎,0.2,12,2,0,0,1,0,0,0,0,0,坂倉,2024/05/07,阪神,0,2024RS
S,栗林 良吏,1,11,3,0,0,2,0,0,0,0,0,坂倉,2024/05/07,阪神,0,2024RS
W,大瀬良 大地,7,106,26,4,0,4,2,0,0,1,1,會澤,2024/05/08,阪神,1,2024RS
H,島内 颯太郎,1,13,4,0,0,1,1,0,0,0,0,會澤,2024/05/08,阪神,0,2024RS
S,栗林 良吏,1,19,4,0,0,1,1,0,0,0,0,會澤,2024/05/08,阪神,0,2024RS
W,アドゥワ 誠,6,84,24,5,1,3,1,0,0,2,2,石原,2024/05/10,中日,1,2024RS
H,矢崎 拓也,1,17,4,0,0,1,1,0,0,0,0,石原,2024/05/10,中日,0,2024RS
H,島内 颯太郎,1,17,3,0,0,3,0,0,0,0,0,石原,2024/05/10,中日,0,2024RS
,中崎 翔太,1,15,4,1,1,0,0,0,0,1,1,石原,2024/05/10,中日,0,2024RS
L,九里 亜蓮,6,86,24,3,0,5,3,1,0,2,2,會澤,2024/05/11,中日,1,2024RS
,森浦 大輔,1,17,6,2,0,2,1,0,0,0,0,會澤,2024/05/11,中日,0,2024RS
,塹江 敦哉,1,29,6,3,0,1,0,0,0,2,2,會澤,2024/05/11,中日,0,2024RS
,ケムナ 誠,1,11,5,3,0,1,0,0,0,0,0,坂倉,2024/05/11,中日,0,2024RS
W,床田 寛樹,7,96,29,5,1,2,3,0,0,1,1,坂倉,2024/05/14,ヤクルト,1,2024RS
H,島内 颯太郎,1,13,3,0,0,2,0,0,0,0,0,坂倉,2024/05/14,ヤクルト,0,2024RS
S,栗林 良吏,1,10,3,0,0,1,0,0,0,0,0,坂倉,2024/05/14,ヤクルト,0,2024RS
L,森下 暢仁,6,99,25,8,0,1,0,0,0,1,1,會澤,2024/05/15,ヤクルト,1,2024RS
,塹江 敦哉,1,18,3,0,0,3,0,0,0,0,0,會澤,2024/05/15,ヤクルト,0,2024RS
,矢崎 拓也,1,16,5,2,1,2,0,0,0,1,1,會澤,2024/05/15,ヤクルト,0,2024RS
W,大瀬良 大地,6,108,27,5,0,5,2,0,0,0,0,會澤,2024/05/17,巨人,1,2024RS
H,塹江 敦哉,0.2,12,3,2,0,0,0,0,0,0,0,會澤,2024/05/17,巨人,0,2024RS
H,矢崎 拓也,0.1,4,1,0,0,0,0,0,0,0,0,會澤,2024/05/17,巨人,0,2024RS
H,島内 颯太郎,1,13,3,0,0,1,0,0,0,0,0,會澤,2024/05/17,巨人,0,2024RS
S,栗林 良吏,1,9,3,0,0,2,0,0,0,0,0,會澤,2024/05/17,巨人,0,2024RS
W,九里 亜蓮,5.1,97,26,8,0,3,2,0,0,2,2,坂倉,2024/05/18,巨人,1,2024RS
H,森浦 大輔,0.2,11,2,0,0,0,1,0,0,0,0,坂倉,2024/05/18,巨人,0,2024RS
H,矢崎 拓也,1,14,5,1,0,0,1,0,0,0,0,坂倉,2024/05/18,巨人,0,2024RS
H,島内 颯太郎,1,10,5,2,0,0,0,0,0,0,0,坂倉,2024/05/18,巨人,0,2024RS
S,栗林 良吏,1,30,7,3,0,1,1,0,0,1,0,坂倉,2024/05/18,巨人,0,2024RS
W,アドゥワ 誠,5.0,98,22,4,0,3,3,0,0,3,3,坂倉,2024/05/19,巨人,1,2024RS
,森浦 大輔,1,12,3,0,0,3,0,0,0,0,0,坂倉,2024/05/19,巨人,0,2024RS
,塹江 敦哉,1,14,3,0,0,1,0,0,0,0,0,坂倉,2024/05/19,巨人,0,2024RS
,中崎 翔太,1,14,4,1,0,0,0,0,0,0,0,坂倉,2024/05/19,巨人,0,2024RS
,黒原 拓未,1,25,5,1,0,1,1,0,0,0,0,石原,2024/05/19,巨人,0,2024RS
W,床田 寛樹,7.1,117,30,6,0,1,2,1,0,2,1,坂倉,2024/05/21,阪神,1,2024RS
H,島内 颯太郎,0.2,11,2,0,0,0,0,0,0,0,0,坂倉,2024/05/21,阪神,0,2024RS
,黒原 拓未,1,16,3,0,0,2,0,0,0,0,0,坂倉,2024/05/21,阪神,0,2024RS
L,森下 暢仁,7,113,30,6,0,7,2,1,0,2,2,會澤,2024/05/22,阪神,1,2024RS
,森浦 大輔,1,13,3,0,0,2,0,0,0,0,0,會澤,2024/05/22,阪神,0,2024RS
,塹江 敦哉,1,15,3,0,0,1,0,0,0,0,0,石原,2024/05/22,阪神,0,2024RS
L,ハッチ,5,88,22,5,0,7,2,1,0,1,1,石原,2024/05/23,阪神,1,2024RS
,中崎 翔太,1,23,4,2,0,0,0,0,0,0,0,石原,2024/05/23,阪神,0,2024RS
,塹江 敦哉,0.1,14,3,1,0,0,1,0,0,1,0,石原,2024/05/23,阪神,0,2024RS
,矢崎 拓也,0.2,8,2,0,0,0,0,0,0,0,0,石原,2024/05/23,阪神,0,2024RS
,黒原 拓未,1,13,3,0,0,2,0,0,0,0,0,石原,2024/05/23,阪神,0,2024RS
,ケムナ 誠,1,34,6,1,0,1,2,0,0,0,0,石原,2024/05/23,阪神,0,2024RS
,大瀬良 大地,7.1,112,29,4,0,5,4,0,0,1,1,會澤,2024/05/24,DeNA,1,2024RS
H,塹江 敦哉,0.1,8,2,1,0,1,0,0,0,0,0,會澤,2024/05/24,DeNA,0,2024RS
H,森浦 大輔,0.1,2,1,0,0,0,0,0,0,0,0,會澤,2024/05/24,DeNA,0,2024RS
W,島内 颯太郎,1,9,3,0,0,2,0,0,0,0,0,坂倉,2024/05/24,DeNA,0,2024RS
,黒原 拓未,0.2,10,4,2,0,1,0,0,0,1,1,坂倉,2024/05/24,DeNA,0,2024RS
S,栗林 良吏,0.1,6,1,0,0,0,0,0,0,0,0,坂倉,2024/05/24,DeNA,0,2024RS
,玉村 昇悟,3,70,17,6,0,2,1,1,0,5,5,坂倉,2024/05/25,DeNA,1,2024RS
,ケムナ 誠,1,21,5,0,0,1,2,0,0,0,0,坂倉,2024/05/25,DeNA,0,2024RS
,中崎 翔太,1,13,5,2,0,0,0,0,0,1,1,坂倉,2024/05/25,DeNA,0,2024RS
,森浦 大輔,2,29,7,1,0,5,0,0,0,0,0,坂倉,2024/05/25,DeNA,0,2024RS
H,島内 颯太郎,1,15,4,1,0,1,0,0,0,0,0,坂倉,2024/05/25,DeNA,0,2024RS
H,栗林 良吏,1,23,5,1,0,1,1,0,0,0,0,坂倉,2024/05/25,DeNA,0,2024RS
H,矢崎 拓也,1,12,3,1,0,1,0,0,0,0,0,坂倉,2024/05/25,DeNA,0,2024RS
W,黒原 拓未,1,12,4,0,0,1,0,1,0,0,0,坂倉,2024/05/25,DeNA,0,2024RS
S,河野 佳,1,15,4,1,0,3,0,0,0,0,0,坂倉,2024/05/25,DeNA,0,2024RS
W,アドゥワ 誠,6,115,29,8,1,3,2,0,0,2,2,石原,2024/05/26,DeNA,1,2024RS
H,塹江 敦哉,1,22,5,1,0,0,1,0,0,0,0,石原,2024/05/26,DeNA,0,2024RS
H,矢崎 拓也,1,19,4,1,0,1,0,0,0,0,0,石原,2024/05/26,DeNA,0,2024RS
S,栗林 良吏,1,17,4,1,0,0,0,0,0,0,0,石原,2024/05/26,DeNA,0,2024RS
W,床田 寛樹,7,99,29,8,0,4,2,0,0,1,1,坂倉,2024/05/28,オリックス,1,2024RS
H,島内 颯太郎,1,9,3,0,0,1,0,0,0,0,0,坂倉,2024/05/28,オリックス,0,2024RS
S,栗林 良吏,1,14,3,0,0,1,0,0,0,0,0,坂倉,2024/05/28,オリックス,0,2024RS
W,森下 暢仁,7,108,24,3,0,5,1,0,0,0,0,會澤,2024/05/29,オリックス,1,2024RS
,ハーン,1,17,3,0,0,2,0,0,0,0,0,會澤,2024/05/29,オリックス,0,2024RS
,河野 佳,1,16,4,0,0,1,1,0,0,0,0,石原,2024/05/29,オリックス,0,2024RS
,九里 亜蓮,6,108,24,3,0,6,3,0,0,0,0,石原,2024/05/30,オリックス,1,2024RS
L,矢崎 拓也,0.1,11,4,3,0,1,0,0,0,3,3,石原,2024/05/30,オリックス,0,2024RS
,塹江 敦哉,0.0,18,4,1,0,0,3,0,0,2,1,石原,2024/05/30,オリックス,0,2024RS
,黒原 拓未,0.2,18,3,0,0,2,1,0,0,0,0,石原,2024/05/30,オリックス,0,2024RS
,河野 佳,1,9,3,0,0,2,0,0,0,0,0,石原,2024/05/30,オリックス,0,2024RS
,森浦 大輔,1,30,8,4,0,0,1,0,0,3,3,坂倉,2024/05/30,オリックス,0,2024RS
,大瀬良 大地,7,107,29,4,0,8,4,0,0,1,0,會澤,2024/05/31,ソフトバンク,1,2024RS
L,島内 颯太郎,1,18,6,3,0,0,0,0,0,1,1,坂倉,2024/05/31,ソフトバンク,0,2024RS
L,玉村 昇悟,6,103,26,6,0,5,1,0,0,2,0,石原,2024/06/01,ソフトバンク,1,2024RS
,森浦 大輔,1,9,3,0,0,3,0,0,0,0,0,石原,2024/06/01,ソフトバンク,0,2024RS
,ハーン,1,15,3,0,0,0,0,0,0,0,0,石原,2024/06/01,ソフトバンク,0,2024RS
,アドゥワ 誠,4.2,79,20,4,1,3,2,2,0,3,3,石原,2024/06/02,ソフトバンク,1,2024RS
,塹江 敦哉,1.1,18,5,1,0,3,0,0,0,0,0,石原,2024/06/02,ソフトバンク,0,2024RS
,森浦 大輔,1,16,5,1,0,0,2,0,0,0,0,石原,2024/06/02,ソフトバンク,0,2024RS
,矢崎 拓也,1,12,3,0,0,2,0,0,0,0,0,石原,2024/06/02,ソフトバンク,0,2024RS
H,栗林 良吏,1,20,4,1,0,1,0,0,0,0,0,石原,2024/06/02,ソフトバンク,0,2024RS
L,島内 颯太郎,0.2,21,4,1,1,1,1,0,0,2,2,石原,2024/06/02,ソフトバンク,0,2024RS
L,床田 寛樹,7,90,32,9,0,1,2,0,0,4,3,坂倉,2024/06/04,日本ハム,1,2024RS
,黒原 拓未,1,22,6,3,0,1,0,0,0,1,1,坂倉,2024/06/04,日本ハム,0,2024RS
,河野 佳,1,24,5,2,0,2,0,0,0,0,0,坂倉,2024/06/04,日本ハム,0,2024RS
W,森下 暢仁,8,115,28,5,0,5,0,0,0,0,0,會澤,2024/06/05,日本ハム,1,2024RS
,ハーン,1,8,3,1,0,0,0,0,0,0,0,石原,2024/06/05,日本ハム,0,2024RS
W,九里 亜蓮,7,101,24,4,0,3,0,0,0,1,1,石原,2024/06/06,日本ハム,1,2024RS
H,島内 颯太郎,1,17,4,1,0,2,0,0,0,0,0,石原,2024/06/06,日本ハム,0,2024RS
S,栗林 良吏,1,20,4,1,0,2,0,0,0,0,0,會澤,2024/06/06,日本ハム,0,2024RS
W,大瀬良 大地,9,129,31,0,0,2,5,0,0,0,0,會澤,2024/06/07,ロッテ,1,2024RS
L,玉村 昇悟,5,72,20,4,0,4,1,0,0,2,0,石原,2024/06/08,ロッテ,1,2024RS
,森浦 大輔,1,27,7,2,0,1,1,0,0,1,1,石原,2024/06/08,ロッテ,0,2024RS
,ハーン,1,13,3,0,0,0,0,0,0,0,0,石原,2024/06/08,ロッテ,0,2024RS
,黒原 拓未,1,20,4,1,0,3,0,0,0,0,0,石原,2024/06/08,ロッテ,0,2024RS
,塹江 敦哉,1,18,5,2,0,1,0,0,0,0,0,石原,2024/06/08,ロッテ,0,2024RS
,アドゥワ 誠,6,94,22,2,0,4,1,0,0,0,0,石原,2024/06/09,ロッテ,1,2024RS
,塹江 敦哉,0.1,14,2,1,0,0,0,0,0,1,1,石原,2024/06/09,ロッテ,0,2024RS
,矢崎 拓也,0.2,17,4,0,0,0,2,0,0,0,0,石原,2024/06/09,ロッテ,0,2024RS
W,島内 颯太郎,1,21,5,0,0,0,2,0,0,0,0,石原,2024/06/09,ロッテ,0,2024RS
S,栗林 良吏,1,14,3,0,0,2,0,0,0,0,0,會澤,2024/06/09,ロッテ,0,2024RS
W,床田 寛樹,8,108,29,4,1,3,2,0,0,1,1,坂倉,2024/06/11,西武,1,2024RS
S,栗林 良吏,1,18,4,1,0,0,0,0,0,0,0,坂倉,2024/06/11,西武,0,2024RS
L,森下 暢仁,5,98,24,7,0,5,1,1,0,5,5,會澤,2024/06/12,西武,1,2024RS
,黒原 拓未,1,16,3,0,0,1,0,0,0,0,0,會澤,2024/06/12,西武,0,2024RS
,河野 佳,1,11,3,0,0,1,0,0,0,0,0,會澤,2024/06/12,西武,0,2024RS
,矢崎 拓也,1,18,3,0,0,0,0,0,0,0,0,會澤,2024/06/12,西武,0,2024RS
W,九里 亜蓮,9,130,32,2,0,6,2,0,0,0,0,坂倉,2024/06/13,西武,1,2024RS
,大瀬良 大地,7,111,29,7,0,5,0,0,0,0,0,會澤,2024/06/14,楽天,1,2024RS
H,島内 颯太郎,1,17,6,2,0,1,1,0,0,0,0,坂倉,2024/06/14,楽天,0,2024RS
H,栗林 良吏,1,14,3,0,0,1,0,0,0,0,0,坂倉,2024/06/14,楽天,0,2024RS
H,塹江 敦哉,0.1,6,2,0,0,0,0,1,0,0,0,坂倉,2024/06/14,楽天,0,2024RS
W,森浦 大輔,0.2,16,4,1,0,1,1,0,0,0,0,坂倉,2024/06/14,楽天,0,2024RS
S,ハーン,1,9,3,0,0,1,0,0,0,0,0,坂倉,2024/06/14,楽天,0,2024RS
W,玉村 昇悟,6.0,90,26,8,0,3,1,0,0,3,3,坂倉,2024/06/15,楽天,1,2024RS
H,ハーン,1,15,4,0,0,1,1,0,0,0,0,坂倉,2024/06/15,楽天,0,2024RS
H,島内 颯太郎,1,16,4,1,0,1,0,0,0,0,0,坂倉,2024/06/15,楽天,0,2024RS
S,栗林 良吏,1,15,3,0,0,2,0,0,0,0,0,坂倉,2024/06/15,楽天,0,2024RS
L,アドゥワ 誠,6,111,28,5,1,2,3,0,0,5,3,坂倉,2024/06/16,楽天,1,2024RS
,遠藤 淳志,2,34,8,1,0,0,2,0,0,0,0,石原,2024/06/16,楽天,0,2024RS
L,床田 寛樹,6,85,24,6,1,2,1,0,0,1,1,坂倉,2024/06/21,中日,1,2024RS
