wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
H,レイノルズ,1,29,5,1,0,3,1,0,0,0,0,山本,2026/04/03,巨人,0,2026RS
S,山崎 康晃,1,17,4,1,0,1,0,0,0,0,0,山本,2026/04/03,巨人,0,2026RS
,入江 大生,4,74,21,7,2,2,2,0,0,4,4,松尾,2026/04/04,巨人,1,2026RS
L,吉野 光樹,1,10,5,2,0,0,0,0,0,1,1,松尾,2026/04/04,巨人,0,2026RS
,マルセリーノ,1,39,8,4,1,2,1,0,0,3,3,松尾,2026/04/04,巨人,0,2026RS
,中川 颯,1,13,5,2,0,1,1,0,0,0,0,松尾,2026/04/04,巨人,0,2026RS
,堀岡 隼人,1,23,5,1,0,1,1,0,0,0,0,戸柱,2026/04/04,巨人,0,2026RS
L,石田 裕太郎,6.2,97,26,5,0,5,1,0,0,2,2,山本,2026/04/05,巨人,1,2026RS
,伊勢 大夢,0.1,5,2,1,1,0,0,0,0,1,1,山本,2026/04/05,巨人,0,2026RS
,坂本 裕哉,1,7,3,0,0,1,0,0,0,0,0,山本,2026/04/05,巨人,0,2026RS
,深沢 鳳介,4,88,20,6,0,5,3,0,0,1,1,山本,2026/04/07,中日,1,2026RS
W,橋本 達弥,1,11,3,0,0,2,0,0,0,0,0,山本,2026/04/07,中日,0,2026RS
H,坂本 裕哉,1,15,4,1,0,1,0,0,0,0,0,山本,2026/04/07,中日,0,2026RS
H,伊勢 大夢,1,19,4,0,0,2,1,0,0,0,0,山本,2026/04/07,中日,0,2026RS
H,レイノルズ,1,14,3,0,0,1,0,0,0,0,0,山本,2026/04/07,中日,0,2026RS
,山崎 康晃,1,17,5,1,1,2,0,0,0,2,1,山本,2026/04/07,中日,0,2026RS
,コックス,3,45,15,5,1,0,1,0,0,2,2,山本,2026/04/08,中日,1,2026RS
H,吉野 光樹,1,23,5,1,0,0,1,0,0,0,0,山本,2026/04/08,中日,0,2026RS
,マルセリーノ,2,28,8,1,0,1,1,0,0,1,1,山本,2026/04/08,中日,0,2026RS
,中川 虎大,1,15,4,1,0,2,0,0,0,0,0,山本,2026/04/08,中日,0,2026RS
,橋本 達弥,1,26,6,1,0,1,2,0,0,1,1,山本,2026/04/08,中日,0,2026RS
H,レイノルズ,2,31,7,1,0,2,0,0,0,0,0,山本,2026/04/08,中日,0,2026RS
L,坂本 裕哉,1,17,7,3,0,1,1,0,0,2,1,山本,2026/04/08,中日,0,2026RS
W,東 克樹,7,97,26,4,1,2,2,0,0,3,1,山本,2026/04/11,広島,1,2026RS
H,レイノルズ,1,16,3,0,0,3,0,0,0,0,0,山本,2026/04/11,広島,0,2026RS
S,山崎 康晃,1,7,3,0,0,0,0,0,0,0,0,山本,2026/04/11,広島,0,2026RS
,石田 裕太郎,5,91,22,5,0,3,1,1,0,4,2,山本,2026/04/12,広島,1,2026RS
,平良 拳太郎,1,22,4,0,0,1,1,0,0,0,0,山本,2026/04/12,広島,0,2026RS
W,中川 虎大,1,17,3,0,0,2,0,0,0,0,0,山本,2026/04/12,広島,0,2026RS
H,レイノルズ,1,14,4,1,1,1,0,0,0,1,1,山本,2026/04/12,広島,0,2026RS
S,山崎 康晃,1,9,3,0,0,0,0,0,0,0,0,山本,2026/04/12,広島,0,2026RS
L,竹田 祐,4.1,68,19,6,0,2,1,0,0,5,4,松尾,2026/04/14,ヤクルト,1,2026RS
,坂本 裕哉,0.2,14,4,2,0,0,0,0,0,0,0,松尾,2026/04/14,ヤクルト,0,2026RS
L,デュプランティエ,4,75,19,6,0,2,1,0,0,2,1,山本,2026/04/16,ヤクルト,1,2026RS
,中川 颯,1,19,5,2,0,1,0,0,0,0,0,山本,2026/04/16,ヤクルト,0,2026RS
,堀岡 隼人,1,13,3,0,0,2,0,0,0,0,0,山本,2026/04/16,ヤクルト,0,2026RS
,マルセリーノ,1,10,3,1,0,1,0,0,0,0,0,山本,2026/04/16,ヤクルト,0,2026RS
,中川 虎大,1,17,4,1,0,2,0,0,0,0,0,山本,2026/04/16,ヤクルト,0,2026RS
W,平良 拳太郎,6,87,22,3,0,6,1,0,0,1,1,松尾,2026/04/17,広島,1,2026RS
,伊勢 大夢,1,15,3,0,0,1,0,0,0,0,0,松尾,2026/04/17,広島,0,2026RS
,中川 虎大,1,20,3,0,0,1,0,0,0,0,0,松尾,2026/04/17,広島,0,2026RS
,坂本 裕哉,1,10,3,0,0,0,0,0,0,0,0,松尾,2026/04/17,広島,0,2026RS
W,東 克樹,6,93,23,4,0,9,1,0,0,0,0,山本,2026/04/18,広島,1,2026RS
,マルセリーノ,1,24,5,1,0,2,1,0,0,1,1,山本,2026/04/18,広島,0,2026RS
,橋本 達弥,1,18,4,1,0,1,0,0,0,0,0,山本,2026/04/18,広島,0,2026RS
,堀岡 隼人,1,24,5,1,0,1,1,0,0,1,1,山本,2026/04/18,広島,0,2026RS
W,石田 裕太郎,6,84,23,5,0,4,1,0,0,0,0,山本,2026/04/19,広島,1,2026RS
H,伊勢 大夢,1,20,5,2,0,1,0,0,0,0,0,山本,2026/04/19,広島,0,2026RS
H,レイノルズ,1,16,3,0,0,2,0,0,0,0,0,山本,2026/04/19,広島,0,2026RS
S,山崎 康晃,1,22,4,1,0,1,0,0,0,0,0,山本,2026/04/19,広島,0,2026RS
,深沢 鳳介,4.1,90,21,8,0,2,1,0,0,5,5,山本,2026/04/21,阪神,1,2026RS
,橋本 達弥,0.2,35,5,0,0,1,3,0,0,0,0,山本,2026/04/21,阪神,0,2026RS
H,中川 虎大,1,11,3,0,0,2,0,0,0,0,0,山本,2026/04/21,阪神,0,2026RS
W,レイノルズ,1,20,5,2,0,1,0,0,0,1,1,山本,2026/04/21,阪神,0,2026RS
,伊勢 大夢,1,30,8,4,0,0,2,0,0,3,3,山本,2026/04/21,阪神,0,2026RS
,坂本 裕哉,1,16,3,0,0,2,0,0,0,0,0,山本,2026/04/21,阪神,0,2026RS
,竹田 祐,4,58,18,3,2,2,2,0,0,5,1,戸柱,2026/04/22,阪神,1,2026RS
H,マルセリーノ,1,11,3,0,0,0,0,0,0,0,0,戸柱,2026/04/22,阪神,0,2026RS
H,中川 虎大,1,16,4,0,0,1,1,0,0,0,0,戸柱,2026/04/22,阪神,0,2026RS
,ルイーズ,1,12,4,1,0,0,0,0,0,1,1,戸柱,2026/04/22,阪神,0,2026RS
W,レイノルズ,1,28,6,0,0,1,3,0,0,0,0,戸柱,2026/04/22,阪神,0,2026RS
S,山崎 康晃,1,18,5,2,0,1,0,0,0,0,0,戸柱,2026/04/22,阪神,0,2026RS
,平良 拳太郎,6.2,97,24,4,1,4,2,0,0,1,1,松尾,2026/04/24,巨人,1,2026RS
,坂本 裕哉,0.1,1,1,0,0,0,0,0,0,0,0,松尾,2026/04/24,巨人,0,2026RS
,ルイーズ,1,7,3,0,0,0,0,0,0,0,0,松尾,2026/04/24,巨人,0,2026RS
H,山崎 康晃,1,31,5,0,0,2,2,0,0,0,0,松尾,2026/04/24,巨人,0,2026RS
H,レイノルズ,1,20,4,0,0,1,1,0,0,0,0,戸柱,2026/04/24,巨人,0,2026RS
W,中川 虎大,1,11,3,0,0,0,0,0,0,0,0,戸柱,2026/04/24,巨人,0,2026RS
L,片山 皓心,2.2,70,20,9,1,2,2,1,0,7,7,山本,2026/04/25,巨人,1,2026RS
,中川 颯,2.1,36,9,2,0,1,0,0,0,0,0,山本,2026/04/25,巨人,0,2026RS
,マルセリーノ,1,11,4,0,0,0,1,0,0,0,0,山本,2026/04/25,巨人,0,2026RS
,堀岡 隼人,2,26,7,0,0,1,1,0,0,0,0,山本,2026/04/25,巨人,0,2026RS
,宮城 滝太,1,9,3,0,0,1,0,0,0,0,0,山本,2026/04/25,巨人,0,2026RS
L,石田 裕太郎,6,103,23,7,0,6,0,0,0,2,2,山本,2026/04/26,巨人,1,2026RS
,ルイーズ,1,6,4,1,0,0,0,0,0,0,0,山本,2026/04/26,巨人,0,2026RS
,坂本 裕哉,1,36,8,1,0,0,3,0,0,2,0,山本,2026/04/26,巨人,0,2026RS
,宮城 滝太,1,16,4,1,0,1,0,0,0,0,0,山本,2026/04/26,巨人,0,2026RS
L,東 克樹,6,91,24,6,1,3,2,0,0,3,3,山本,2026/04/28,中日,1,2026RS
,伊勢 大夢,1,13,4,1,0,0,0,0,0,0,0,山本,2026/04/28,中日,0,2026RS
,マルセリーノ,1,20,4,2,0,2,0,0,0,0,0,山本,2026/04/28,中日,0,2026RS
,島田 舜也,5,73,20,3,0,1,2,0,0,2,2,松尾,2026/04/29,中日,1,2026RS
W,中川 虎大,1,10,3,0,0,1,0,0,0,0,0,松尾,2026/04/29,中日,0,2026RS
H,ルイーズ,1,8,4,1,0,0,0,0,0,0,0,松尾,2026/04/29,中日,0,2026RS
H,レイノルズ,1,13,3,0,0,2,0,0,0,0,0,松尾,2026/04/29,中日,0,2026RS
S,山崎 康晃,1,15,4,2,0,0,0,0,0,0,0,松尾,2026/04/29,中日,0,2026RS
W,篠木 健太郎,6,87,22,3,1,6,2,0,0,2,2,山本,2026/04/30,中日,1,2026RS
H,伊勢 大夢,1,13,3,0,0,0,0,0,0,0,0,山本,2026/04/30,中日,0,2026RS
H,レイノルズ,1,17,3,0,0,2,0,0,0,0,0,山本,2026/04/30,中日,0,2026RS
,宮城 滝太,1,6,3,0,0,0,0,0,0,0,0,山本,2026/04/30,中日,0,2026RS
L,平良 拳太郎,2,58,14,6,1,3,1,1,0,6,6,松尾,2026/05/01,ヤクルト,1,2026RS
,中川 颯,2,47,11,4,1,1,1,0,0,3,3,松尾,2026/05/01,ヤクルト,0,2026RS
,堀岡 隼人,2,37,10,4,1,2,0,0,0,3,3,戸柱,2026/05/01,ヤクルト,0,2026RS
,マルセリーノ,1.2,51,12,6,1,1,1,0,0,4,4,戸柱,2026/05/01,ヤクルト,0,2026RS
,柴田 竜拓,0.1,6,1,0,0,0,0,0,0,0,0,戸柱,2026/05/01,ヤクルト,0,2026RS
,入江 大生,4.2,90,23,7,0,7,2,0,0,4,2,戸柱,2026/05/02,ヤクルト,1,2026RS
,坂本 裕哉,0.1,10,2,1,0,0,0,0,0,0,0,戸柱,2026/05/02,ヤクルト,0,2026RS
H,ルイーズ,1,16,4,1,0,2,0,0,0,0,0,戸柱,2026/05/02,ヤクルト,0,2026RS
H,中川 虎大,1,20,4,1,0,3,0,0,0,0,0,戸柱,2026/05/02,ヤクルト,0,2026RS
,レイノルズ,1,19,5,1,0,1,0,1,0,1,1,戸柱,2026/05/02,ヤクルト,0,2026RS
L,伊勢 大夢,0.1,17,4,2,0,1,1,0,0,1,1,山本,2026/05/02,ヤクルト,0,2026RS
W,石田 裕太郎,6,92,25,6,0,5,2,0,0,0,0,山本,2026/05/03,ヤクルト,1,2026RS
,ルイーズ,1,10,3,0,0,1,0,0,0,0,0,山本,2026/05/03,ヤクルト,0,2026RS
,宮城 滝太,1,24,4,1,0,1,0,0,0,0,0,山本,2026/05/03,ヤクルト,0,2026RS
,石田 健大,1,27,7,2,1,1,1,0,0,2,1,山本,2026/05/03,ヤクルト,0,2026RS
W,竹田 祐,6,96,24,5,2,4,2,0,0,5,5,山本,2026/05/04,広島,1,2026RS
,坂本 裕哉,1,11,3,0,0,1,0,0,0,0,0,山本,2026/05/04,広島,0,2026RS
,マルセリーノ,1,29,7,1,0,1,2,1,0,1,1,山本,2026/05/04,広島,0,2026RS
,宮城 滝太,0.2,17,5,2,1,0,1,0,0,2,2,山本,2026/05/04,広島,0,2026RS
S,山崎 康晃,0.1,7,1,0,0,1,0,0,0,0,0,山本,2026/05/04,広島,0,2026RS
,東 克樹,6,100,25,4,0,4,1,1,0,2,0,山本,2026/05/05,広島,1,2026RS
H,中川 虎大,1,8,3,0,0,0,0,0,0,0,0,山本,2026/05/05,広島,0,2026RS
H,レイノルズ,1,26,6,3,0,2,0,0,0,2,2,山本,2026/05/05,広島,0,2026RS
,山崎 康晃,1,15,4,1,1,1,0,0,0,1,1,山本,2026/05/05,広島,0,2026RS
H,ルイーズ,1,12,4,1,0,0,0,0,0,0,0,山本,2026/05/05,広島,0,2026RS
H,坂本 裕哉,1,24,6,3,0,1,0,0,0,0,0,山本,2026/05/05,広島,0,2026RS
,吉野 光樹,1,17,3,0,0,3,0,0,0,0,0,山本,2026/05/05,広島,0,2026RS
L,深沢 鳳介,4.2,98,24,8,1,2,1,0,0,8,3,山本,2026/05/06,広島,1,2026RS
,石田 健大,1.1,15,5,1,1,2,0,0,0,1,1,山本,2026/05/06,広島,0,2026RS
,マルセリーノ,1,22,6,1,0,0,2,0,0,1,1,山本,2026/05/06,広島,0,2026RS
,マルセリーノ,1,13,4,1,0,0,0,0,0,0,0,松尾,2026/05/06,広島,0,2026RS
,宮城 滝太,1,14,4,0,0,3,0,0,0,0,0,松尾,2026/05/06,広島,0,2026RS
W,平良 拳太郎,5.1,110,24,5,1,9,2,1,0,1,1,山本,2026/05/08,阪神,1,2026RS
H,ルイーズ,0.2,6,2,0,0,2,0,0,0,0,0,山本,2026/05/08,阪神,0,2026RS
H,レイノルズ,1,18,4,1,0,2,0,0,0,0,0,山本,2026/05/08,阪神,0,2026RS
H,中川 虎大,1,10,3,1,0,1,0,0,0,0,0,山本,2026/05/08,阪神,0,2026RS
,岩田 将貴,1,21,4,1,0,2,0,0,0,0,0,山本,2026/05/08,阪神,0,2026RS
,篠木 健太郎,6,111,25,4,0,6,4,0,0,1,1,松尾,2026/05/09,阪神,1,2026RS
W,ルイーズ,1,14,4,1,0,2,0,0,0,0,0,松尾,2026/05/09,阪神,0,2026RS
H,中川 虎大,1,15,3,0,0,2,0,0,0,0,0,松尾,2026/05/09,阪神,0,2026RS
S,山崎 康晃,1,18,3,0,0,2,0,0,0,0,0,松尾,2026/05/09,阪神,0,2026RS
L,石田 裕太郎,6,96,24,3,1,9,1,0,0,2,2,山本,2026/05/10,阪神,1,2026RS
,宮城 滝太,1,20,5,2,0,2,0,0,0,1,1,山本,2026/05/10,阪神,0,2026RS
,若松 尚輝,1,15,3,0,0,0,0,0,0,0,0,山本,2026/05/10,阪神,0,2026RS
W,東 克樹,6,81,20,2,0,5,1,0,0,0,0,松尾,2026/05/12,中日,1,2026RS
H,レイノルズ,1,13,3,0,0,2,0,0,0,0,0,松尾,2026/05/12,中日,0,2026RS
H,中川 虎大,1,14,3,0,0,1,0,0,0,0,0,松尾,2026/05/12,中日,0,2026RS
S,山崎 康晃,1,32,7,2,0,2,1,1,0,1,1,松尾,2026/05/12,中日,0,2026RS
W,島田 舜也,6,68,21,5,0,9,0,0,0,0,0,松尾,2026/05/13,中日,1,2026RS
,坂本 裕哉,1,11,3,0,0,1,0,0,0,0,0,松尾,2026/05/13,中日,0,2026RS
,吉野 光樹,1,12,3,0,0,2,0,0,0,0,0,松尾,2026/05/13,中日,0,2026RS
,若松 尚輝,1,16,4,0,0,2,1,0,0,0,0,松尾,2026/05/13,中日,0,2026RS
,入江 大生,6,81,22,2,0,9,1,1,0,0,0,松尾,2026/05/14,中日,1,2026RS
H,ルイーズ,0.2,13,3,0,0,0,0,1,0,0,0,松尾,2026/05/14,中日,0,2026RS
H,坂本 裕哉,0.1,3,1,0,0,0,0,0,0,0,0,松尾,2026/05/14,中日,0,2026RS
H,中川 虎大,1,20,4,1,0,1,1,0,0,0,0,松尾,2026/05/14,中日,0,2026RS
H,レイノルズ,1,14,3,0,0,2,0,0,0,0,0,松尾,2026/05/14,中日,0,2026RS
H,山崎 康晃,1,20,4,0,0,1,1,0,0,0,0,松尾,2026/05/14,中日,0,2026RS
H,若松 尚輝,1,16,4,0,0,0,2,0,0,0,0,松尾,2026/05/14,中日,0,2026RS
,宮城 滝太,1,12,3,0,0,3,0,0,0,0,0,松尾,2026/05/14,中日,0,2026RS
L,平良 拳太郎,5,84,19,3,1,4,0,0,0,2,2,戸柱,2026/05/15,巨人,1,2026RS
,岩田 将貴,2,30,8,2,0,0,0,0,0,0,0,戸柱,2026/05/15,巨人,0,2026RS
,吉野 光樹,1,13,4,1,0,1,0,0,0,0,0,戸柱,2026/05/15,巨人,0,2026RS
,篠木 健太郎,5,93,23,7,0,7,0,0,0,3,3,松尾,2026/05/16,巨人,1,2026RS
H,ルイーズ,1,10,4,1,0,1,0,0,0,0,0,松尾,2026/05/16,巨人,0,2026RS
L,中川 虎大,1,26,7,2,0,2,1,0,0,1,1,松尾,2026/05/16,巨人,0,2026RS
,坂本 裕哉,1,12,4,1,0,1,0,0,0,0,0,松尾,2026/05/16,巨人,0,2026RS
L,石田 裕太郎,6,91,25,7,0,8,1,0,0,1,1,松尾,2026/05/17,巨人,1,2026RS
,宮城 滝太,1,15,3,0,0,1,1,0,0,0,0,松尾,2026/05/17,巨人,0,2026RS
,吉野 光樹,1,25,5,1,0,0,1,0,0,0,0,松尾,2026/05/17,巨人,0,2026RS
L,竹田 祐,4,72,15,3,0,4,1,0,0,2,2,松尾,2026/05/19,広島,1,2026RS
,若松 尚輝,2,32,9,2,0,0,1,0,0,1,1,松尾,2026/05/19,広島,0,2026RS
,坂本 裕哉,1,5,3,0,0,1,0,0,0,0,0,松尾,2026/05/19,広島,0,2026RS
,岩田 将貴,1,15,3,0,0,0,0,0,0,0,0,松尾,2026/05/19,広島,0,2026RS
,島田 舜也,4.2,83,21,5,0,5,2,0,0,2,2,松尾,2026/05/20,広島,1,2026RS
H,吉野 光樹,0.1,6,1,0,0,1,0,0,0,0,0,松尾,2026/05/20,広島,0,2026RS
,ルイーズ,1,25,5,2,0,2,0,0,0,1,1,松尾,2026/05/20,広島,0,2026RS
W,中川 虎大,1,24,4,0,0,3,1,0,0,0,0,松尾,2026/05/20,広島,0,2026RS
H,レイノルズ,1,11,3,0,0,1,0,0,0,0,0,松尾,2026/05/20,広島,0,2026RS
S,山崎 康晃,1,14,4,1,0,0,0,0,0,0,0,松尾,2026/05/20,広島,0,2026RS
L,東 克樹,8,103,34,10,0,4,0,0,0,3,2,松尾,2026/05/21,広島,1,2026RS
L,入江 大生,1,60,10,6,0,1,1,0,0,6,6,松尾,2026/05/23,ヤクルト,1,2026RS
,若松 尚輝,4,71,17,2,0,5,4,0,0,0,0,松尾,2026/05/23,ヤクルト,0,2026RS
,宮城 滝太,2,34,7,2,0,0,0,0,0,0,0,古市,2026/05/23,ヤクルト,0,2026RS
,坂本 裕哉,1,11,3,0,0,1,0,0,0,0,0,古市,2026/05/23,ヤクルト,0,2026RS
,吉野 光樹,1,16,4,1,0,1,0,0,0,0,0,古市,2026/05/23,ヤクルト,0,2026RS
W,石田 裕太郎,6,88,22,4,0,6,1,0,0,0,0,戸柱,2026/05/24,ヤクルト,1,2026RS
H,中川 虎大,1,15,4,1,0,2,0,0,0,0,0,戸柱,2026/05/24,ヤクルト,0,2026RS
H,レイノルズ,1,27,4,1,0,1,0,0,0,0,0,戸柱,2026/05/24,ヤクルト,0,2026RS
S,山崎 康晃,1,11,3,1,0,1,0,0,0,0,0,戸柱,2026/05/24,ヤクルト,0,2026RS
L,平良 拳太郎,5,80,23,5,0,4,3,1,0,4,4,松尾,2026/05/26,オリックス,1,2026RS
,ルイーズ,1,21,5,2,0,1,0,0,0,1,1,松尾,2026/05/26,オリックス,0,2026RS
,坂本 裕哉,1,24,7,1,0,1,2,0,0,2,0,松尾,2026/05/26,オリックス,0,2026RS
,岩田 将貴,1,13,4,1,0,2,0,0,0,0,0,松尾,2026/05/26,オリックス,0,2026RS
,宮城 滝太,1,9,3,0,0,2,0,0,0,0,0,松尾,2026/05/26,オリックス,0,2026RS
L,篠木 健太郎,5,98,25,9,0,3,3,0,0,5,5,松尾,2026/05/27,オリックス,1,2026RS
,岩田 将貴,2,38,9,2,0,3,1,0,0,0,0,松尾,2026/05/27,オリックス,0,2026RS
,若松 尚輝,1,25,4,0,0,1,1,0,0,0,0,松尾,2026/05/27,オリックス,0,2026RS
,吉野 光樹,1,5,3,1,0,0,0,0,0,0,0,松尾,2026/05/27,オリックス,0,2026RS
W,東 克樹,7,87,25,6,0,4,0,0,0,1,1,松尾,2026/05/28,オリックス,1,2026RS
H,レイノルズ,1,16,5,1,0,2,0,1,0,0,0,松尾,2026/05/28,オリックス,0,2026RS
S,山崎 康晃,1,25,4,0,0,0,2,0,0,0,0,松尾,2026/05/28,オリックス,0,2026RS
L,島田 舜也,4,70,23,9,1,1,2,0,0,7,7,戸柱,2026/05/29,西武,1,2026RS
,坂本 裕哉,2,23,6,0,0,2,0,0,0,0,0,戸柱,2026/05/29,西武,0,2026RS
,吉野 光樹,1,37,10,5,2,0,2,0,0,5,5,戸柱,2026/05/29,西武,0,2026RS
,岩田 将貴,1,21,5,2,0,0,0,0,0,1,1,古市,2026/05/29,西武,0,2026RS
L,武田 陸玖,2,73,13,2,0,1,4,0,0,2,1,古市,2026/05/30,西武,1,2026RS
,若松 尚輝,3,57,16,5,0,1,0,1,0,3,3,古市,2026/05/30,西武,0,2026RS
,ルイーズ,1,16,5,1,0,0,1,0,0,1,1,古市,2026/05/30,西武,0,2026RS
,岩田 将貴,1,13,4,1,0,0,0,0,0,0,0,古市,2026/05/30,西武,0,2026RS
,宮城 滝太,1,20,5,2,0,1,0,0,0,0,0,古市,2026/05/30,西武,0,2026RS
W,尾形 崇斗,5,75,20,2,0,7,1,2,0,0,0,松尾,2026/05/31,西武,1,2026RS
,中川 虎大,1,14,3,0,0,2,0,0,0,0,0,松尾,2026/05/31,西武,0,2026RS
,ルイーズ,1,21,4,1,0,1,0,0,0,0,0,松尾,2026/05/31,西武,0,2026RS
,レイノルズ,1,14,3,0,0,1,0,0,0,0,0,松尾,2026/05/31,西武,0,2026RS
,伊勢 大夢,1,12,3,0,0,0,0,0,0,0,0,松尾,2026/05/31,西武,0,2026RS
,平良 拳太郎,5,98,20,4,0,8,1,0,0,2,2,松尾,2026/06/02,楽天,1,2026RS
H,ルイーズ,1,15,3,0,0,2,0,0,0,0,0,松尾,2026/06/02,楽天,0,2026RS
H,レイノルズ,1,20,5,2,0,2,0,0,0,0,0,松尾,2026/06/02,楽天,0,2026RS
L,中川 虎大,1,30,7,2,0,2,2,0,0,2,2,松尾,2026/06/02,楽天,0,2026RS
,坂本 裕哉,1,28,7,3,2,1,1,0,0,3,3,松尾,2026/06/02,楽天,0,2026RS
,石田 裕太郎,6,109,24,5,0,7,2,1,0,0,0,戸柱,2026/06/03,楽天,1,2026RS
H,伊勢 大夢,1,21,4,1,0,1,0,0,0,0,0,戸柱,2026/06/03,楽天,0,2026RS
H,レイノルズ,1,14,3,0,0,2,0,0,0,0,0,戸柱,2026/06/03,楽天,0,2026RS
L,山崎 康晃,1,29,5,2,0,1,0,0,0,2,2,戸柱,2026/06/03,楽天,0,2026RS
,東 克樹,5,90,22,4,1,2,2,1,0,4,4,松尾,2026/06/04,楽天,1,2026RS
,宮城 滝太,1,16,4,1,0,0,0,0,0,0,0,松尾,2026/06/04,楽天,0,2026RS
,坂本 裕哉,1,25,6,1,0,0,2,0,0,0,0,松尾,2026/06/04,楽天,0,2026RS
,堀岡 隼人,1,21,7,3,0,0,1,0,0,3,3,松尾,2026/06/04,楽天,0,2026RS
W,伊勢 大夢,1,18,3,0,0,2,0,0,0,0,0,松尾,2026/06/04,楽天,0,2026RS
W,篠木 健太郎,7,107,29,5,0,6,1,1,0,1,1,松尾,2026/06/05,ソフトバンク,1,2026RS
,ルイーズ,1,17,6,2,0,0,1,0,0,1,1,松尾,2026/06/05,ソフトバンク,0,2026RS
,宮城 滝太,1,16,4,1,1,1,0,0,0,1,1,松尾,2026/06/05,ソフトバンク,0,2026RS
L,庄司 陽斗,5,69,20,5,1,3,1,0,0,4,4,松尾,2026/06/06,ソフトバンク,1,2026RS
,岩田 将貴,1,22,5,2,0,1,0,0,0,0,0,松尾,2026/06/06,ソフトバンク,0,2026RS
,坂本 裕哉,1,12,4,1,0,0,0,0,0,0,0,松尾,2026/06/06,ソフトバンク,0,2026RS
,若松 尚輝,2,44,11,5,0,3,1,0,0,2,2,松尾,2026/06/06,ソフトバンク,0,2026RS
,尾形 崇斗,5,79,20,2,0,7,2,1,0,1,1,松尾,2026/06/07,ソフトバンク,1,2026RS
H,伊勢 大夢,1,9,4,1,0,1,0,0,0,0,0,松尾,2026/06/07,ソフトバンク,0,2026RS
,ルイーズ,0.2,33,6,0,0,0,4,0,0,1,1,松尾,2026/06/07,ソフトバンク,0,2026RS
H,宮城 滝太,0.1,1,1,0,0,0,0,0,0,0,0,松尾,2026/06/07,ソフトバンク,0,2026RS
H,レイノルズ,2,35,7,1,0,1,0,0,0,0,0,松尾,2026/06/07,ソフトバンク,0,2026RS
H,坂本 裕哉,1,14,6,1,0,0,2,0,0,0,0,松尾,2026/06/07,ソフトバンク,0,2026RS
H,中川 虎大,1,27,5,0,0,2,2,0,0,0,0,松尾,2026/06/07,ソフトバンク,0,2026RS
