wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
H,田口 麗斗,1,12,3,0,0,2,0,0,0,0,0,中村,2025/04/09,阪神,0,2025RS
H,荘司 宏太,1,15,3,0,0,3,0,0,0,0,0,中村,2025/04/09,阪神,0,2025RS
H,清水 昇,1,12,3,1,0,0,0,0,0,0,0,中村,2025/04/09,阪神,0,2025RS
S,石山 泰稚,1,19,3,0,0,1,0,0,0,0,0,中村,2025/04/09,阪神,0,2025RS
L,ランバート,5,70,24,7,0,2,1,1,0,4,4,中村,2025/04/12,DeNA,1,2025RS
,山本 大貴,2,29,8,2,0,0,1,0,0,1,1,松本直,2025/04/12,DeNA,0,2025RS
,阪口 皓亮,1,19,5,0,0,0,2,0,0,0,0,松本直,2025/04/12,DeNA,0,2025RS
L,奥川 恭伸,5.1,94,24,8,0,6,1,0,0,5,5,中村,2025/04/15,阪神,1,2025RS
,木澤 尚文,0.2,23,4,1,0,0,0,0,0,0,0,中村,2025/04/15,阪神,0,2025RS
,小澤 怜史,1,20,4,1,0,1,0,0,0,0,0,中村,2025/04/15,阪神,0,2025RS
,阪口 皓亮,1,11,3,0,0,1,0,0,0,0,0,中村,2025/04/15,阪神,0,2025RS
,山本 大貴,1,12,4,0,0,0,1,0,0,0,0,中村,2025/04/15,阪神,0,2025RS
,吉村 貢司郎,5,93,22,6,0,5,3,0,0,1,1,松本直,2025/04/17,阪神,1,2025RS
H,木澤 尚文,1,15,3,0,0,1,0,0,0,0,0,松本直,2025/04/17,阪神,0,2025RS
H,荘司 宏太,1,13,3,1,0,1,0,0,0,0,0,松本直,2025/04/17,阪神,0,2025RS
,清水 昇,1,22,7,4,1,0,0,0,0,3,3,松本直,2025/04/17,阪神,0,2025RS
,田口 麗斗,1,14,5,1,0,1,1,0,0,1,1,中村,2025/04/17,阪神,0,2025RS
H,石山 泰稚,1,14,3,0,0,2,0,0,0,0,0,中村,2025/04/17,阪神,0,2025RS
L,バウマン,1,23,7,2,1,0,2,0,0,2,2,中村,2025/04/17,阪神,0,2025RS
L,小川 泰弘,6.2,108,29,9,0,7,0,0,0,6,6,中村,2025/04/18,巨人,1,2025RS
,山本 大貴,0.1,5,1,0,0,1,0,0,0,0,0,中村,2025/04/18,巨人,0,2025RS
,小澤 怜史,1,24,5,1,0,3,1,0,0,0,0,古賀,2025/04/18,巨人,0,2025RS
,清水 昇,1,24,6,1,0,0,2,0,0,1,1,古賀,2025/04/18,巨人,0,2025RS
,山野 太一,6,104,24,7,1,5,1,0,0,2,2,古賀,2025/04/19,巨人,1,2025RS
L,木澤 尚文,0.2,22,5,3,0,1,0,0,0,2,2,古賀,2025/04/19,巨人,0,2025RS
,田口 麗斗,0.1,5,1,0,0,0,0,0,0,0,0,古賀,2025/04/19,巨人,0,2025RS
,バウマン,1,20,5,1,1,0,1,0,0,1,1,古賀,2025/04/19,巨人,0,2025RS
,矢崎 拓也,1,19,7,3,0,0,1,0,0,1,1,古賀,2025/04/19,巨人,0,2025RS
,ランバート,6,101,26,8,1,8,1,0,0,2,2,中村,2025/04/20,巨人,1,2025RS
H,荘司 宏太,2,28,6,0,0,3,0,0,0,0,0,中村,2025/04/20,巨人,0,2025RS
H,石山 泰稚,1,15,3,0,0,1,0,0,0,0,0,中村,2025/04/20,巨人,0,2025RS
H,田口 麗斗,0.2,21,4,0,0,0,2,0,0,0,0,中村,2025/04/20,巨人,0,2025RS
W,木澤 尚文,0.1,6,2,0,0,0,0,1,0,0,0,中村,2025/04/20,巨人,0,2025RS
L,石川 雅規,1.0,42,12,7,0,0,2,0,0,6,6,中村,2025/04/23,広島,1,2025RS
,矢崎 拓也,1,17,4,1,0,0,0,0,0,0,0,中村,2025/04/23,広島,0,2025RS
,高梨 裕稔,3,46,12,3,0,7,0,0,0,0,0,中村,2025/04/23,広島,0,2025RS
,山本 大貴,1,12,4,0,0,1,1,0,0,0,0,中村,2025/04/23,広島,0,2025RS
,バウマン,1,12,3,0,0,1,1,0,0,0,0,古賀,2025/04/23,広島,0,2025RS
,阪口 皓亮,1,24,6,2,0,0,1,1,0,1,1,古賀,2025/04/23,広島,0,2025RS
W,吉村 貢司郎,5,92,23,6,1,4,1,0,0,2,1,古賀,2025/04/25,中日,1,2025RS
H,小澤 怜史,1,13,3,0,0,2,0,0,0,0,0,古賀,2025/04/25,中日,0,2025RS
,田口 麗斗,1,13,3,0,0,0,0,0,0,0,0,古賀,2025/04/25,中日,0,2025RS
,荘司 宏太,1,21,4,0,0,2,1,0,0,0,0,古賀,2025/04/25,中日,0,2025RS
,矢崎 拓也,0.2,19,4,1,0,2,1,0,0,2,2,古賀,2025/04/25,中日,0,2025RS
S,石山 泰稚,0.1,7,2,1,0,0,0,0,0,0,0,古賀,2025/04/25,中日,0,2025RS
L,奥川 恭伸,4,82,22,8,0,5,1,0,0,5,3,古賀,2025/04/26,中日,1,2025RS
,阪口 皓亮,2,38,9,3,0,3,1,0,0,0,0,古賀,2025/04/26,中日,0,2025RS
,山本 大貴,1,21,4,1,0,0,0,0,0,0,0,古賀,2025/04/26,中日,0,2025RS
,バウマン,1,18,4,0,0,3,1,0,0,0,0,古賀,2025/04/26,中日,0,2025RS
W,小川 泰弘,6,97,24,4,0,4,1,0,0,2,2,中村,2025/04/27,中日,1,2025RS
,田口 麗斗,1,8,3,0,0,0,0,0,0,0,0,中村,2025/04/27,中日,0,2025RS
,荘司 宏太,1,22,5,1,0,0,0,1,0,0,0,中村,2025/04/27,中日,0,2025RS
,木澤 尚文,1,19,5,2,0,0,0,0,0,0,0,中村,2025/04/27,中日,0,2025RS
L,ランバート,4.1,98,22,5,0,5,4,1,0,2,2,中村,2025/04/29,DeNA,1,2025RS
,山本 大貴,0.2,5,1,0,0,0,0,0,0,0,0,中村,2025/04/29,DeNA,0,2025RS
,小澤 怜史,1,22,5,0,0,1,2,0,0,0,0,古賀,2025/04/29,DeNA,0,2025RS
,バウマン,1,25,6,2,0,1,0,0,0,1,0,古賀,2025/04/29,DeNA,0,2025RS
,阪口 皓亮,2,37,11,3,0,0,2,0,0,3,3,古賀,2025/04/29,DeNA,0,2025RS
W,山野 太一,6,123,25,4,1,5,3,0,0,1,1,古賀,2025/04/30,DeNA,1,2025RS
H,木澤 尚文,1,19,4,0,0,0,1,0,0,0,0,古賀,2025/04/30,DeNA,0,2025RS
H,荘司 宏太,1,29,6,2,0,1,0,1,0,0,0,古賀,2025/04/30,DeNA,0,2025RS
S,石山 泰稚,1,25,5,1,0,1,1,0,0,0,0,古賀,2025/04/30,DeNA,0,2025RS
,高梨 裕稔,7,115,27,4,0,3,2,0,0,0,0,古賀,2025/05/01,DeNA,1,2025RS
H,田口 麗斗,1,24,5,0,0,2,1,1,0,0,0,古賀,2025/05/01,DeNA,0,2025RS
H,山本 大貴,1,10,3,0,0,1,0,0,0,0,0,古賀,2025/05/01,DeNA,0,2025RS
L,小澤 怜史,0.2,12,4,2,0,0,0,0,0,2,2,古賀,2025/05/01,DeNA,0,2025RS
,バウマン,0.1,14,3,1,1,0,1,0,0,1,1,古賀,2025/05/01,DeNA,0,2025RS
L,吉村 貢司郎,5.1,99,24,5,0,4,1,1,0,3,2,古賀,2025/05/02,阪神,1,2025RS
,矢崎 拓也,1.2,28,7,3,0,1,0,0,0,1,1,古賀,2025/05/02,阪神,0,2025RS
,金久保 優斗,1,18,5,2,0,0,0,0,0,0,0,古賀,2025/05/02,阪神,0,2025RS
L,奥川 恭伸,5.1,109,28,10,0,7,2,0,0,6,3,中村,2025/05/03,阪神,1,2025RS
,山本 大貴,0.2,6,4,1,0,0,0,0,0,1,0,中村,2025/05/03,阪神,0,2025RS
,小澤 怜史,2,25,7,0,0,0,1,0,0,0,0,内山,2025/05/03,阪神,0,2025RS
W,石川 雅規,6,103,24,6,1,2,2,0,0,1,1,古賀,2025/05/04,阪神,1,2025RS
H,木澤 尚文,1,23,6,2,0,1,1,0,0,1,1,古賀,2025/05/04,阪神,0,2025RS
H,荘司 宏太,1,12,3,0,0,1,0,0,0,0,0,古賀,2025/05/04,阪神,0,2025RS
S,石山 泰稚,1,15,5,2,0,1,0,0,0,0,0,古賀,2025/05/04,阪神,0,2025RS
L,小川 泰弘,6,121,27,6,1,4,2,1,0,1,1,中村,2025/05/05,広島,1,2025RS
,田口 麗斗,0.1,16,6,4,0,0,1,0,0,3,3,中村,2025/05/05,広島,0,2025RS
,金久保 優斗,1.2,21,6,2,0,0,1,0,0,0,0,中村,2025/05/05,広島,0,2025RS
,矢崎 拓也,1,13,3,0,0,1,0,0,0,0,0,古賀,2025/05/05,広島,0,2025RS
,山野 太一,4,77,16,4,0,4,1,1,0,2,2,古賀,2025/05/07,広島,1,2025RS
,金久保 優斗,2,37,6,1,0,3,0,0,0,0,0,古賀,2025/05/07,広島,0,2025RS
,山本 大貴,0.2,19,4,1,0,0,0,0,0,1,1,古賀,2025/05/07,広島,0,2025RS
,小澤 怜史,0.1,11,3,1,0,1,1,0,0,0,0,古賀,2025/05/07,広島,0,2025RS
H,木澤 尚文,1,14,5,1,0,2,1,0,0,0,0,古賀,2025/05/07,広島,0,2025RS
L,石山 泰稚,1,14,5,2,2,1,0,0,0,2,2,古賀,2025/05/07,広島,0,2025RS
W,高梨 裕稔,7,116,30,7,1,3,2,0,0,2,1,古賀,2025/05/09,巨人,1,2025RS
H,木澤 尚文,1,12,4,0,0,0,1,0,0,0,0,古賀,2025/05/09,巨人,0,2025RS
S,石山 泰稚,1,14,3,0,0,0,0,0,0,0,0,古賀,2025/05/09,巨人,0,2025RS
L,ランバート,6,95,21,4,1,5,0,0,0,2,2,古賀,2025/05/10,巨人,1,2025RS
,小澤 怜史,2,30,8,2,1,2,0,0,0,1,1,古賀,2025/05/10,巨人,0,2025RS
,矢崎 拓也,1,13,3,0,0,1,0,0,0,0,0,古賀,2025/05/10,巨人,0,2025RS
W,吉村 貢司郎,8,111,28,4,1,10,0,0,0,1,1,中村,2025/05/11,巨人,1,2025RS
S,石山 泰稚,1,17,3,0,0,2,0,0,0,0,0,中村,2025/05/11,巨人,0,2025RS
L,小川 泰弘,4.2,88,26,8,0,1,2,0,0,5,1,中村,2025/05/13,中日,1,2025RS
,田口 麗斗,1.1,23,5,1,0,3,0,0,0,0,0,中村,2025/05/13,中日,0,2025RS
,大西 広樹,2,27,10,3,0,1,1,0,0,0,0,中村,2025/05/13,中日,0,2025RS
L,アビラ,6,75,22,2,0,7,2,0,0,1,1,古賀,2025/05/14,中日,1,2025RS
,金久保 優斗,1,9,3,0,0,0,0,0,0,0,0,中村,2025/05/14,中日,0,2025RS
,山本 大貴,1,15,5,2,0,1,0,0,0,1,1,中村,2025/05/14,中日,0,2025RS
,山野 太一,5,91,24,5,1,2,4,0,0,3,3,古賀,2025/05/16,DeNA,1,2025RS
H,小澤 怜史,0.2,25,5,1,0,1,2,0,0,0,0,古賀,2025/05/16,DeNA,0,2025RS
H,田口 麗斗,0.1,6,1,0,0,0,0,0,0,0,0,古賀,2025/05/16,DeNA,0,2025RS
H,木澤 尚文,1,19,7,4,0,1,0,0,0,2,2,古賀,2025/05/16,DeNA,0,2025RS
L,金久保 優斗,1,25,8,5,2,1,0,0,0,3,3,古賀,2025/05/16,DeNA,0,2025RS
,星 知弥,1,17,4,1,0,0,0,0,0,0,0,古賀,2025/05/16,DeNA,0,2025RS
,高梨 裕稔,6,84,25,6,2,3,2,0,0,5,5,中村,2025/05/17,DeNA,1,2025RS
W,大西 広樹,2,18,8,2,0,0,0,0,0,1,0,中村,2025/05/17,DeNA,0,2025RS
S,石山 泰稚,1,7,3,0,0,1,0,0,0,0,0,中村,2025/05/17,DeNA,0,2025RS
L,石川 雅規,4.1,74,23,8,0,0,2,0,0,7,6,中村,2025/05/18,DeNA,1,2025RS
,星 知弥,1.2,19,5,1,0,1,0,0,0,0,0,中村,2025/05/18,DeNA,0,2025RS
,矢崎 拓也,1,13,4,1,0,0,0,0,0,0,0,中村,2025/05/18,DeNA,0,2025RS
,山本 大貴,1,27,7,3,0,0,1,0,0,3,3,中村,2025/05/18,DeNA,0,2025RS
,小澤 怜史,1,6,3,0,0,0,0,0,0,0,0,古賀,2025/05/18,DeNA,0,2025RS
L,ランバート,6,106,26,6,1,2,2,0,0,3,3,中村,2025/05/20,広島,1,2025RS
,田口 麗斗,1,13,3,0,0,0,0,0,0,0,0,中村,2025/05/20,広島,0,2025RS
,矢崎 拓也,1,16,3,0,0,3,0,0,0,0,0,中村,2025/05/20,広島,0,2025RS
,小川 泰弘,7,96,29,6,0,2,3,0,0,1,1,中村,2025/05/22,広島,1,2025RS
,木澤 尚文,1,19,5,2,0,1,0,0,0,1,1,中村,2025/05/22,広島,0,2025RS
H,矢崎 拓也,1,11,3,0,0,1,0,0,0,0,0,中村,2025/05/22,広島,0,2025RS
H,星 知弥,1,10,3,0,0,1,0,0,0,0,0,中村,2025/05/22,広島,0,2025RS
H,バウマン,1,24,5,1,0,0,1,0,0,0,0,中村,2025/05/22,広島,0,2025RS
,石山 泰稚,1,10,3,0,0,1,0,0,0,0,0,中村,2025/05/22,広島,0,2025RS
L,山野 太一,4,67,19,5,0,1,2,0,0,4,4,古賀,2025/05/23,巨人,1,2025RS
,山本 大貴,2,40,10,3,0,1,1,0,0,1,1,古賀,2025/05/23,巨人,0,2025RS
,小澤 怜史,1,7,3,1,0,1,0,0,0,0,0,古賀,2025/05/23,巨人,0,2025RS
,大西 広樹,1,12,4,1,0,1,0,0,0,0,0,古賀,2025/05/23,巨人,0,2025RS
,吉村 貢司郎,6,84,24,5,2,3,1,0,0,2,2,中村,2025/05/24,巨人,1,2025RS
H,星 知弥,1,22,5,1,0,1,1,0,0,0,0,古賀,2025/05/24,巨人,0,2025RS
L,田口 麗斗,1,18,6,2,0,0,1,0,0,2,2,古賀,2025/05/24,巨人,0,2025RS
L,アビラ,3,72,16,4,0,1,3,0,0,5,4,古賀,2025/05/25,巨人,1,2025RS
,小澤 怜史,3,34,11,2,0,4,0,0,0,0,0,古賀,2025/05/25,巨人,0,2025RS
,バウマン,1,18,5,0,0,1,2,0,0,0,0,古賀,2025/05/25,巨人,0,2025RS
,大西 広樹,1,12,3,0,0,0,0,0,0,0,0,内山,2025/05/25,巨人,0,2025RS
,ランバート,6,116,26,3,0,5,4,1,0,0,0,古賀,2025/05/27,中日,1,2025RS
H,星 知弥,1,16,3,0,0,1,0,0,0,0,0,古賀,2025/05/27,中日,0,2025RS
,矢崎 拓也,0.1,15,3,0,0,0,2,0,0,1,1,古賀,2025/05/27,中日,0,2025RS
W,田口 麗斗,0.2,14,3,1,0,1,0,0,0,0,0,古賀,2025/05/27,中日,0,2025RS
S,石山 泰稚,1,20,4,0,0,1,1,0,0,0,0,中村,2025/05/27,中日,0,2025RS
L,高梨 裕稔,6,87,23,4,0,1,2,0,1,3,1,古賀,2025/05/28,中日,1,2025RS
,バウマン,1,23,5,1,0,2,1,0,0,0,0,古賀,2025/05/28,中日,0,2025RS
,清水 昇,1,15,4,1,0,0,1,0,0,0,0,古賀,2025/05/28,中日,0,2025RS
,木澤 尚文,0.2,24,6,1,0,1,1,1,1,1,1,中村,2025/05/28,中日,0,2025RS
,大西 広樹,0.1,3,1,0,0,0,0,0,0,0,0,中村,2025/05/28,中日,0,2025RS
L,小川 泰弘,5,87,25,11,2,2,0,0,0,6,6,中村,2025/05/29,中日,1,2025RS
,田口 麗斗,1,13,4,1,0,1,0,0,0,0,0,松本直,2025/05/29,中日,0,2025RS
,矢崎 拓也,1,10,3,0,0,1,0,0,0,0,0,松本直,2025/05/29,中日,0,2025RS
,小澤 怜史,1,16,4,1,0,2,0,0,0,0,0,松本直,2025/05/29,中日,0,2025RS
,星 知弥,1,8,3,0,0,0,0,0,0,0,0,松本直,2025/05/29,中日,0,2025RS
L,山野 太一,5,76,24,7,2,1,2,0,0,5,2,古賀,2025/05/30,DeNA,1,2025RS
,大西 広樹,1,27,6,2,0,2,1,0,0,0,0,古賀,2025/05/30,DeNA,0,2025RS
,清水 昇,1,13,4,1,0,1,0,0,0,0,0,古賀,2025/05/30,DeNA,0,2025RS
,バウマン,1,21,6,3,0,3,0,0,0,1,1,内山,2025/05/30,DeNA,0,2025RS
,吉村 貢司郎,6,100,26,7,0,3,2,0,0,2,2,中村,2025/05/31,DeNA,1,2025RS
H,星 知弥,1,9,3,0,0,0,0,0,0,0,0,中村,2025/05/31,DeNA,0,2025RS
L,小澤 怜史,0.1,14,5,3,2,0,1,0,0,3,3,中村,2025/05/31,DeNA,0,2025RS
,丸山 翔大,0.2,6,2,0,0,1,0,0,0,0,0,中村,2025/05/31,DeNA,0,2025RS
,下川 隼佑,4,54,15,3,1,0,0,0,0,2,2,中村,2025/06/01,DeNA,1,2025RS
H,清水 昇,2,21,7,1,0,1,0,0,0,0,0,中村,2025/06/01,DeNA,0,2025RS
H,矢崎 拓也,1,8,3,0,0,0,0,0,0,0,0,中村,2025/06/01,DeNA,0,2025RS
L,星 知弥,0.2,14,4,1,0,0,1,0,0,1,1,中村,2025/06/01,DeNA,0,2025RS
,田口 麗斗,0.0,2,1,1,0,0,0,0,0,0,0,中村,2025/06/01,DeNA,0,2025RS
,大西 広樹,0.1,3,2,0,0,0,0,1,0,0,0,中村,2025/06/01,DeNA,0,2025RS
,ランバート,7,128,26,4,0,4,2,0,0,0,0,古賀,2025/06/03,西武,1,2025RS
H,矢崎 拓也,1,15,3,0,0,2,0,0,0,0,0,古賀,2025/06/03,西武,0,2025RS
H,大西 広樹,1,8,3,0,0,0,0,0,0,0,0,古賀,2025/06/03,西武,0,2025RS
H,清水 昇,1,17,3,0,0,1,0,0,0,0,0,古賀,2025/06/03,西武,0,2025RS
L,小澤 怜史,0.1,20,3,0,0,0,2,0,0,1,0,古賀,2025/06/03,西武,0,2025RS
,バウマン,0,2,1,1,0,0,0,0,0,0,0,古賀,2025/06/03,西武,0,2025RS
L,高梨 裕稔,5,80,24,8,0,3,1,1,0,3,3,古賀,2025/06/04,西武,1,2025RS
,丸山 翔大,2,31,8,2,0,2,0,0,0,1,1,古賀,2025/06/04,西武,0,2025RS
,バウマン,1,14,3,0,0,1,0,0,0,0,0,古賀,2025/06/04,西武,0,2025RS
W,アビラ,7,97,23,2,0,3,1,0,0,1,1,古賀,2025/06/05,西武,1,2025RS
H,星 知弥,1,18,4,0,0,0,1,0,0,0,0,古賀,2025/06/05,西武,0,2025RS
S,石山 泰稚,1,7,3,0,0,1,0,0,0,0,0,古賀,2025/06/05,西武,0,2025RS
,山野 太一,6,103,25,7,0,6,2,0,0,1,1,中村,2025/06/06,ソフトバンク,1,2025RS
,大西 広樹,1.1,31,8,3,0,2,1,0,0,1,1,中村,2025/06/06,ソフトバンク,0,2025RS
,田口 麗斗,0.2,4,1,0,0,0,0,0,0,0,0,中村,2025/06/06,ソフトバンク,0,2025RS
,金久保 優斗,1,19,4,1,0,3,0,0,0,0,0,中村,2025/06/06,ソフトバンク,0,2025RS
W,石山 泰稚,1,13,3,0,0,0,0,0,0,0,0,中村,2025/06/06,ソフトバンク,0,2025RS
L,吉村 貢司郎,5.1,99,25,8,0,4,1,0,0,5,5,中村,2025/06/07,ソフトバンク,1,2025RS
,清水 昇,0.1,16,4,3,0,0,0,0,0,3,3,中村,2025/06/07,ソフトバンク,0,2025RS
,丸山 翔大,0.1,8,2,1,0,0,0,0,0,0,0,中村,2025/06/07,ソフトバンク,0,2025RS
,丸山 翔大,1,12,3,0,0,1,0,0,0,0,0,内山,2025/06/07,ソフトバンク,0,2025RS
,バウマン,2,28,7,1,0,1,0,0,0,0,0,内山,2025/06/07,ソフトバンク,0,2025RS
W,高橋 奎二,5,94,20,3,0,5,2,0,0,0,0,中村,2025/06/08,ソフトバンク,1,2025RS
H,田口 麗斗,1,17,3,0,0,2,0,0,0,0,0,中村,2025/06/08,ソフトバンク,0,2025RS
,矢崎 拓也,0.2,21,5,3,1,1,0,0,0,2,2,中村,2025/06/08,ソフトバンク,0,2025RS
H,金久保 優斗,0.1,2,1,0,0,0,0,0,0,0,0,中村,2025/06/08,ソフトバンク,0,2025RS
H,星 知弥,1,5,3,1,0,0,0,0,0,0,0,中村,2025/06/08,ソフトバンク,0,2025RS
S,石山 泰稚,1,10,3,0,0,0,0,0,0,0,0,中村,2025/06/08,ソフトバンク,0,2025RS
L,ランバート,6,104,28,7,0,4,3,0,0,2,2,古賀,2025/06/10,日本ハム,1,2025RS
,大西 広樹,1,18,4,0,0,0,1,0,0,0,0,古賀,2025/06/10,日本ハム,0,2025RS
,丸山 翔大,1,27,7,2,0,1,2,0,0,1,1,中村,2025/06/10,日本ハム,0,2025RS
L,高梨 裕稔,4,79,23,9,1,6,3,0,0,6,6,古賀,2025/06/11,日本ハム,1,2025RS
,清水 昇,2,46,12,3,0,2,2,0,0,1,0,古賀,2025/06/11,日本ハム,0,2025RS
,バウマン,1,16,4,0,0,1,0,0,0,0,0,古賀,2025/06/11,日本ハム,0,2025RS
,金久保 優斗,1,13,5,2,0,0,0,0,0,1,1,古賀,2025/06/11,日本ハム,0,2025RS
L,アビラ,6.2,115,31,8,0,6,3,1,0,6,6,古賀,2025/06/12,日本ハム,1,2025RS
,大西 広樹,0.1,8,2,1,0,0,0,0,0,0,0,古賀,2025/06/12,日本ハム,0,2025RS
,丸山 翔大,1,21,4,0,0,0,1,0,0,0,0,古賀,2025/06/12,日本ハム,0,2025RS
,奥川 恭伸,5.1,79,26,8,1,3,1,1,0,4,4,中村,2025/06/13,ロッテ,1,2025RS
H,田口 麗斗,0.2,10,3,0,0,0,1,0,0,0,0,中村,2025/06/13,ロッテ,0,2025RS
H,矢崎 拓也,1,17,4,0,0,1,1,0,0,0,0,中村,2025/06/13,ロッテ,0,2025RS
H,星 知弥,1,11,3,0,0,1,0,0,0,0,0,中村,2025/06/13,ロッテ,0,2025RS
L,バウマン,0.1,17,3,1,0,1,1,0,0,1,1,中村,2025/06/13,ロッテ,0,2025RS
,大西 広樹,0,5,0,0,0,0,0,0,0,0,0,中村,2025/06/13,ロッテ,0,2025RS
W,吉村 貢司郎,7,117,23,2,0,5,0,0,0,0,0,古賀,2025/06/14,ロッテ,1,2025RS
,清水 昇,1,12,3,0,0,1,0,0,0,0,0,古賀,2025/06/14,ロッテ,0,2025RS
,荘司 宏太,1,10,3,0,0,1,0,0,0,0,0,古賀,2025/06/14,ロッテ,0,2025RS
,高橋 奎二,6,105,26,6,2,3,1,1,0,4,4,古賀,2025/06/15,ロッテ,1,2025RS
H,大西 広樹,1,15,4,1,0,1,0,0,0,0,0,古賀,2025/06/15,ロッテ,0,2025RS
H,星 知弥,1,9,3,0,0,1,0,0,0,0,0,古賀,2025/06/15,ロッテ,0,2025RS
L,清水 昇,0.1,3,2,1,0,0,0,0,0,1,1,古賀,2025/06/15,ロッテ,0,2025RS
,田口 麗斗,0.1,6,1,0,0,0,0,0,0,0,0,古賀,2025/06/15,ロッテ,0,2025RS
