position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(左中),ヘルナンデス,.400,4,0,2,0,1,0,0,0,0,0,0,,空三振,,中安,,,左安,,三ゴロ,,,,2025/04/01,中日,1,2025RS
(捕),甲斐 拓也,.471,4,0,1,0,0,0,0,0,0,0,0,,一ゴロ,,遊飛,,,左安,,右飛,,,,2025/04/01,中日,1,2025RS
(三),中山 礼都,.300,4,1,2,0,0,0,0,0,0,0,0,,,中安,,中飛,,一ゴロ,,左安,,,,2025/04/01,中日,1,2025RS
(遊),門脇 誠,.357,4,0,1,0,1,0,0,0,0,0,0,,,遊直,,空三振,,中飛,,左安,,,,2025/04/01,中日,1,2025RS
(投),井上 温大,.000,2,0,0,0,2,0,0,0,0,0,0,,,空三振,,見三振,,,,,,,,2025/04/01,中日,1,2025RS
打,長野 久義,1.000,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,中安,,,,,2025/04/01,中日,0,2025RS
走,湯浅 大,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/01,中日,0,2025RS
投,バルドナード,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/01,中日,0,2025RS
打,大城 卓三,.667,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,右安,,,,2025/04/01,中日,0,2025RS
走,増田 大輝,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/01,中日,0,2025RS
(三),中山 礼都,.250,2,1,0,0,0,0,1,0,0,0,0,死球,,二ゴロ,,遊飛,,,,,,,,2025/04/02,中日,1,2025RS
打三,坂本 勇人,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,遊ゴロ,,,,,2025/04/02,中日,0,2025RS
(右),キャベッジ,.429,4,1,3,0,1,0,0,0,1,0,0,空三振,,右安,,,右安,,中安,,,,,2025/04/02,中日,1,2025RS
(二),吉川 尚輝,.316,4,0,1,0,0,0,0,0,0,0,0,中安,,二併打,,,二ゴロ,,一ゴロ,,,,,2025/04/02,中日,1,2025RS
(一),岡本 和真,.313,2,0,1,1,0,1,1,0,1,0,0,左安,,,死球,,二飛,,故意四,,,,,2025/04/02,中日,1,2025RS
(中),ヘルナンデス,.368,4,0,1,1,2,0,0,0,0,0,0,空三振,,,空三振,,中２,,三ゴロ,,,,,2025/04/02,中日,1,2025RS
(捕),甲斐 拓也,.381,4,0,0,0,2,0,0,0,0,0,0,空三振,,,遊飛,,空三振,,,中飛,,,,2025/04/02,中日,1,2025RS
(左),萩尾 匡也,.250,4,0,1,0,1,0,0,0,0,0,0,,左安,,遊飛,,,空三振,,三ゴロ,,,,2025/04/02,中日,1,2025RS
投,マルティネス,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,中日,0,2025RS
(遊),門脇 誠,.278,4,0,0,0,2,0,0,0,0,1,0,,投併打,,,空三振,,空三振,,一ゴロ,,,,2025/04/02,中日,1,2025RS
(投),山﨑 伊織,.000,3,0,0,0,1,0,0,0,0,0,0,,一ゴロ,,,遊ゴロ,,見三振,,,,,,2025/04/02,中日,1,2025RS
左,若林 楽人,.313,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,中日,0,2025RS
(左),若林 楽人,.368,3,2,2,0,0,1,0,1,0,0,0,右飛,,投安,,遊安,,四球,,投犠打,,,,2025/04/03,中日,1,2025RS
(右),キャベッジ,.440,4,1,2,0,0,1,0,0,0,0,0,三邪飛,,中安,,左安,,三併打,,四球,,,,2025/04/03,中日,1,2025RS
(二),吉川 尚輝,.304,4,0,1,1,1,0,0,0,0,0,0,中飛,,中犠飛,,二安,,,遊ゴロ,空三振,,,,2025/04/03,中日,1,2025RS
(一),岡本 和真,.400,4,2,3,1,0,0,0,0,0,0,0,,左安,左２,,中犠飛,,,中安,中飛,,,,2025/04/03,中日,1,2025RS
(中),ヘルナンデス,.364,3,0,1,0,0,1,0,0,0,0,0,,四球,右飛,,遊併打,,,中安,,,,,2025/04/03,中日,1,2025RS
(捕),甲斐 拓也,.375,3,0,1,0,0,1,0,0,1,0,0,,中飛,,二飛,,四球,,左安,,,,,2025/04/03,中日,1,2025RS
(三),坂本 勇人,.083,2,0,1,2,0,0,0,0,0,0,0,,中犠飛,,左安,,三ゴロ,,左犠飛,,,,,2025/04/03,中日,1,2025RS
(遊),門脇 誠,.227,4,0,0,0,1,0,0,0,0,0,0,,二ゴロ,,一ゴロ,,二併打,,見三振,,,,,2025/04/03,中日,1,2025RS
(投),田中 将大,.000,2,0,0,0,2,0,0,0,0,0,0,,,空三振,空三振,,,,,,,,,2025/04/03,中日,1,2025RS
投,田中 瑛斗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,中日,0,2025RS
打,中山 礼都,.308,1,0,1,0,0,0,0,0,0,0,0,,,,,,,中安,,,,,,2025/04/03,中日,0,2025RS
投,高梨 雄平,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,中日,0,2025RS
投,船迫 大雅,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,中日,0,2025RS
投,大勢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,中日,0,2025RS
打,オコエ 瑠偉,.167,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,右安,,,,2025/04/03,中日,0,2025RS
投,マルティネス,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,中日,0,2025RS
(左),若林 楽人,.391,4,1,2,0,0,0,0,0,0,0,0,右２,,三ゴロ,,,中安,,三ゴロ,,,,,2025/04/04,阪神,1,2025RS
投,泉 圭輔,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,阪神,0,2025RS
(右),キャベッジ,.379,4,0,0,0,2,0,0,0,0,0,0,空三振,,二ゴロ,,,空三振,,投ゴロ,,,,,2025/04/04,阪神,1,2025RS
(二),吉川 尚輝,.296,4,0,1,1,1,0,0,0,0,0,0,左２,,,中飛,,遊飛,,,見三振,,,,2025/04/04,阪神,1,2025RS
(一),岡本 和真,.375,4,0,1,0,1,0,0,0,0,0,0,遊ゴロ,,,中飛,,,左２,,空三振,,,,2025/04/04,阪神,1,2025RS
(中),ヘルナンデス,.320,3,1,0,0,1,1,0,0,0,0,0,三直,,,右飛,,,見三振,,四球,,,,2025/04/04,阪神,1,2025RS
(捕),甲斐 拓也,.393,4,0,2,1,0,0,0,0,0,0,0,,右飛,,,三直,,左安,,中安,,,,2025/04/04,阪神,1,2025RS
(三),中山 礼都,.235,4,0,0,0,2,0,0,0,0,0,0,,空三振,,,二ゴロ,,空三振,,左飛,,,,2025/04/04,阪神,1,2025RS
(遊),門脇 誠,.208,2,0,0,0,0,0,0,0,0,0,0,,投ゴロ,,,二飛,,,,,,,,2025/04/04,阪神,1,2025RS
打,大城 卓三,.500,1,0,0,0,0,0,0,0,0,0,0,,,,,,,二ゴロ,,,,,,2025/04/04,阪神,0,2025RS
遊,湯浅 大,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,阪神,0,2025RS
(投),戸郷 翔征,1.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,阪神,1,2025RS
打,萩尾 匡也,.200,1,0,0,0,1,0,0,0,0,0,0,,,空三振,,,,,,,,,,2025/04/04,阪神,0,2025RS
投,横川 凱,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,阪神,0,2025RS
打,泉口 友汰,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,左飛,,,,,,,2025/04/04,阪神,0,2025RS
投,堀田 賢慎,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,阪神,0,2025RS
打左,オコエ 瑠偉,.143,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/04/04,阪神,0,2025RS
(左),若林 楽人,.333,4,0,0,0,0,0,0,0,0,0,0,三ゴロ,,右飛,,,二ゴロ,,,遊ゴロ,,,,2025/04/05,阪神,1,2025RS
(右),キャベッジ,.394,4,1,2,0,0,0,0,0,0,0,0,遊安,,二ゴロ,,,二ゴロ,,,左２,,,,2025/04/05,阪神,1,2025RS
(二),吉川 尚輝,.290,4,1,1,0,0,0,0,0,0,0,0,二ゴロ,,,右飛,,,中安,,二ゴロ,,,,2025/04/05,阪神,1,2025RS
(一),岡本 和真,.393,4,1,2,3,0,0,0,0,0,0,1,左３,,,三邪飛,,,遊併打,,左本,,,,2025/04/05,阪神,1,2025RS
(中),ヘルナンデス,.276,4,0,0,0,1,0,0,0,0,0,0,二飛,,,空三振,,,三ゴロ,,二ゴロ,,,,2025/04/05,阪神,1,2025RS
(捕),甲斐 拓也,.387,3,0,1,0,1,0,0,0,0,0,0,,左２,,,三ゴロ,,,空三振,,,,,2025/04/05,阪神,1,2025RS
(三),坂本 勇人,.067,3,0,0,0,1,0,0,0,0,0,0,,中飛,,,右飛,,,見三振,,,,,2025/04/05,阪神,1,2025RS
(遊),門脇 誠,.192,2,0,0,0,0,0,1,0,0,0,0,,中飛,,,遊直,,,死球,,,,,2025/04/05,阪神,1,2025RS
(投),赤星 優志,.000,1,0,0,0,0,0,0,0,0,0,0,,,二飛,,,,,,,,,,2025/04/05,阪神,1,2025RS
打,オコエ 瑠偉,.125,1,0,0,0,0,0,0,0,0,0,0,,,,,,二ゴロ,,,,,,,2025/04/05,阪神,0,2025RS
投,高梨 雄平,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,阪神,0,2025RS
投,ケラー,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,阪神,0,2025RS
打,長野 久義,.667,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/04/05,阪神,0,2025RS
投,泉 圭輔,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,阪神,0,2025RS
(左),萩尾 匡也,.111,4,0,0,0,1,0,0,0,0,0,0,中飛,,,右邪飛,,中飛,,空三振,,,,,2025/04/06,阪神,1,2025RS
(右),キャベッジ,.405,4,0,2,0,0,0,0,0,0,0,0,中安,,,左飛,,中安,,遊飛,,,,,2025/04/06,阪神,1,2025RS
(二),吉川 尚輝,.286,4,0,1,0,0,0,0,0,0,0,0,二ゴロ,,,左安,,右飛,,二ゴロ,,,,,2025/04/06,阪神,1,2025RS
(一),岡本 和真,.375,4,0,1,0,1,0,0,0,0,0,0,,一飛,,空三振,,中安,,,右飛,,,,2025/04/06,阪神,1,2025RS
(捕),甲斐 拓也,.371,4,0,1,0,1,0,0,0,1,0,0,,遊ゴロ,,,中安,空三振,,,二飛,,,,2025/04/06,阪神,1,2025RS
(中),ヘルナンデス,.273,4,0,1,0,1,0,0,0,0,0,0,,三ゴロ,,,空三振,,左２,,遊直,,,,2025/04/06,阪神,1,2025RS
(三),中山 礼都,.211,2,0,0,0,1,0,0,0,0,0,0,,,左飛,,空三振,,,,,,,,2025/04/06,阪神,1,2025RS
投,中川 皓太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,阪神,0,2025RS
投,田中 瑛斗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,阪神,0,2025RS
打,増田 大輝,.000,1,0,0,0,0,0,0,0,1,0,0,,,,,,,投ゴロ,,,,,,2025/04/06,阪神,0,2025RS
投,ケラー,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,阪神,0,2025RS
投,大勢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,阪神,0,2025RS
(遊),門脇 誠,.179,2,0,0,0,1,1,0,0,0,0,0,,,二ゴロ,,四球,,空三振,,,,,,2025/04/06,阪神,1,2025RS
(投),石川 達也,.333,1,0,0,0,1,0,0,0,0,0,0,,,空三振,,,,,,,,,,2025/04/06,阪神,1,2025RS
打三,坂本 勇人,.059,2,0,0,0,0,0,0,0,0,0,0,,,,,左飛,,遊ゴロ,,,,,,2025/04/06,阪神,0,2025RS
(左),若林 楽人,.273,6,0,0,0,1,0,0,0,0,1,0,二ゴロ,,三ゴロ,,,右飛,,見三振,左飛,,,遊ゴロ,2025/04/08,DeNA,1,2025RS
(右),キャベッジ,.349,6,0,0,0,4,0,0,0,0,0,0,空三振,,二ゴロ,,,見三振,,二飛,,空三振,,空三振,2025/04/08,DeNA,1,2025RS
(二),吉川 尚輝,.317,6,2,3,0,0,0,0,0,0,0,0,右安,,遊ゴロ,,,右２,,二安,,遊ゴロ,,左飛,2025/04/08,DeNA,1,2025RS
(一),岡本 和真,.405,5,1,3,2,1,0,0,0,0,0,0,中安,,,見三振,,左２,,中２,,右飛,,,2025/04/08,DeNA,1,2025RS
(中),ヘルナンデス,.257,2,0,0,0,1,2,1,0,0,0,0,四球,,,空三振,,遊ゴロ,,四球,,,死球,,2025/04/08,DeNA,1,2025RS
走,増田 大輝,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,DeNA,0,2025RS
投,横川 凱,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,DeNA,0,2025RS
投,マルティネス,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,DeNA,0,2025RS
(捕),甲斐 拓也,.375,5,0,2,1,1,0,0,0,0,0,0,中飛,,,空三振,,,左２,右安,,,二ゴロ,,2025/04/08,DeNA,1,2025RS
(三),中山 礼都,.217,4,0,1,0,2,0,0,0,0,0,0,,左安,,,遊ゴロ,,見三振,空三振,,,,,2025/04/08,DeNA,1,2025RS
投,大勢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,DeNA,0,2025RS
投,高梨 雄平,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,DeNA,0,2025RS
投,田中 瑛斗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,DeNA,0,2025RS
打中,オコエ 瑠偉,.111,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,空三振,,2025/04/08,DeNA,0,2025RS
(遊),門脇 誠,.182,5,0,1,0,2,0,0,0,0,0,0,,見三振,,,二ゴロ,,右飛,,見三振,,右安,,2025/04/08,DeNA,1,2025RS
(投),井上 温大,.000,2,0,0,0,1,0,0,0,0,0,0,,見三振,,,三ゴロ,,,,,,,,2025/04/08,DeNA,1,2025RS
打,大城 卓三,.400,1,0,0,0,0,0,0,0,0,0,0,,,,,,,遊ゴロ,,,,,,2025/04/08,DeNA,0,2025RS
投,ケラー,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,DeNA,0,2025RS
投,中川 皓太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,DeNA,0,2025RS
三,坂本 勇人,.053,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,二ゴロ,,投ゴロ,,2025/04/08,DeNA,0,2025RS
(左),若林 楽人,.263,5,0,1,0,2,0,0,0,0,0,0,空三振,,三ゴロ,,右安,,右飛,,空三振,,,,2025/04/09,DeNA,1,2025RS
(右),キャベッジ,.333,5,1,1,1,1,0,0,0,0,0,1,空三振,,投直,,三ゴロ,,右本,,三邪飛,,,,2025/04/09,DeNA,1,2025RS
(二),吉川 尚輝,.304,5,0,1,0,1,0,0,0,0,0,0,左安,,一直,,左飛,,空三振,,三ゴロ,,,,2025/04/09,DeNA,1,2025RS
(一),岡本 和真,.450,3,2,3,1,0,1,0,0,0,0,1,四球,,,左本,,右安,,左２,,,,,2025/04/09,DeNA,1,2025RS
(中),ヘルナンデス,.256,4,1,1,1,1,0,0,0,0,0,1,空三振,,,左本,,右飛,,投ゴロ,,,,,2025/04/09,DeNA,1,2025RS
(捕),甲斐 拓也,.372,3,0,1,1,1,0,0,0,0,0,0,,遊ゴロ,,空三振,,左安,,右犠飛,,,,,2025/04/09,DeNA,1,2025RS
(三),坂本 勇人,.087,4,0,1,0,1,0,0,0,0,0,0,,三安,,三ゴロ,,三併打,,空三振,,,,,2025/04/09,DeNA,1,2025RS
(遊),泉口 友汰,.400,4,2,2,1,0,0,0,0,0,0,1,,左飛,,二ゴロ,,,右本,,中安,,,,2025/04/09,DeNA,1,2025RS
(投),山﨑 伊織,.000,3,0,0,0,3,0,0,0,0,0,0,,空三振,,,見三振,,見三振,,,,,,2025/04/09,DeNA,1,2025RS
打,中山 礼都,.250,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,中２,,,,2025/04/09,DeNA,0,2025RS
投,泉 圭輔,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,DeNA,0,2025RS
投,高梨 雄平,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,DeNA,0,2025RS
投,マルティネス,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,DeNA,0,2025RS
(左),若林 楽人,.244,3,0,0,1,2,0,0,0,0,0,0,見三振,,空三振,,遊ゴロ,,,,,,,,2025/04/11,広島,1,2025RS
投,中川 皓太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,広島,0,2025RS
打三,中山 礼都,.240,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,捕ゴロ,,,,,2025/04/11,広島,0,2025RS
(三),坂本 勇人,.074,4,0,0,0,1,0,0,0,0,0,0,遊ゴロ,,空三振,,投ゴロ,,,三ゴロ,,,,,2025/04/11,広島,1,2025RS
投,横川 凱,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,広島,0,2025RS
(二),吉川 尚輝,.280,4,0,0,0,1,0,0,0,0,0,0,左飛,,,空三振,,二直,,二ゴロ,,,,,2025/04/11,広島,1,2025RS
(一),岡本 和真,.432,4,1,1,0,1,0,0,0,0,1,0,,一直,,左安,,空三振,,,中飛,,,,2025/04/11,広島,1,2025RS
(右),キャベッジ,.333,3,1,1,1,0,0,1,0,1,0,0,,死球,,中２,,遊失,,,三直,,,,2025/04/11,広島,1,2025RS
(中),ヘルナンデス,.233,4,0,0,0,2,0,0,0,0,0,0,,遊ゴロ,,空三振,,右飛,,,空三振,,,,2025/04/11,広島,1,2025RS
(捕),甲斐 拓也,.378,2,0,1,1,1,0,0,0,0,0,0,,左安,,空三振,,,,,,,,,2025/04/11,広島,1,2025RS
