wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
H,藤平 尚真,1,12,4,1,0,1,0,0,0,0,0,石原,2024/04/11,オリックス,0,2024RS
H,酒居 知史,1,12,4,0,0,0,1,0,0,0,0,太田,2024/04/11,オリックス,0,2024RS
L,西垣 雅矢,0.1,14,3,1,0,1,1,0,0,1,1,太田,2024/04/11,オリックス,0,2024RS
W,早川 隆久,5.2,117,27,8,1,8,3,0,0,1,1,太田,2024/04/12,ロッテ,1,2024RS
H,伊藤 茉央,0.1,14,3,0,0,0,2,0,0,0,0,太田,2024/04/12,ロッテ,0,2024RS
H,藤平 尚真,1,26,6,3,0,1,0,0,0,1,1,太田,2024/04/12,ロッテ,0,2024RS
H,宋 家豪,1,11,3,0,0,0,0,0,0,0,0,太田,2024/04/12,ロッテ,0,2024RS
S,則本 昂大,1,14,3,0,0,2,0,0,0,0,0,太田,2024/04/12,ロッテ,0,2024RS
,松田 啄磨,4,60,16,3,0,2,1,0,0,1,1,石原,2024/04/13,ロッテ,1,2024RS
,吉川 雄大,2,24,7,3,0,0,0,0,0,0,0,石原,2024/04/13,ロッテ,0,2024RS
H,酒居 知史,1,12,3,1,0,0,0,0,0,0,0,石原,2024/04/13,ロッテ,0,2024RS
,宋 家豪,1,21,6,4,0,0,0,0,0,1,1,石原,2024/04/13,ロッテ,0,2024RS
H,則本 昂大,1,7,3,0,0,0,0,0,0,0,0,太田,2024/04/13,ロッテ,0,2024RS
H,鈴木 翔天,1,11,3,0,0,0,1,0,0,0,0,太田,2024/04/13,ロッテ,0,2024RS
H,渡辺 翔太,1,10,3,1,0,1,0,0,0,0,0,太田,2024/04/13,ロッテ,0,2024RS
,伊藤 茉央,1,11,3,0,0,0,0,0,0,0,0,太田,2024/04/13,ロッテ,0,2024RS
L,藤井 聖,4,85,22,9,0,4,2,0,0,6,6,太田,2024/04/14,ロッテ,1,2024RS
,松井 友飛,4,64,17,4,0,1,1,0,0,0,0,太田,2024/04/14,ロッテ,0,2024RS
,清宮 虎多朗,1,29,8,2,0,0,3,0,0,3,3,田中貴,2024/04/14,ロッテ,0,2024RS
W,ポンセ,7,98,28,6,0,5,0,1,0,2,2,石原,2024/04/16,オリックス,1,2024RS
,鈴木 翔天,1,19,5,1,0,1,1,0,0,0,0,石原,2024/04/16,オリックス,0,2024RS
,渡辺 翔太,1,13,4,0,0,1,1,0,0,0,0,石原,2024/04/16,オリックス,0,2024RS
L,岸 孝之,6,110,26,6,1,2,3,0,0,1,1,太田,2024/04/17,オリックス,1,2024RS
,鈴木 翔天,0.2,18,4,1,0,1,1,0,0,2,2,太田,2024/04/17,オリックス,0,2024RS
,伊藤 茉央,0.1,13,4,1,0,0,2,0,0,2,2,太田,2024/04/17,オリックス,0,2024RS
,吉川 雄大,1,9,3,0,0,1,0,0,0,0,0,太田,2024/04/17,オリックス,0,2024RS
,清宮 虎多朗,1,10,3,0,0,0,0,0,0,0,0,田中貴,2024/04/17,オリックス,0,2024RS
L,内 星龍,5,77,24,8,0,3,1,0,0,4,4,石原,2024/04/18,オリックス,1,2024RS
,吉川 雄大,2,34,8,3,0,1,1,0,0,1,1,石原,2024/04/18,オリックス,0,2024RS
,津留崎 大成,1,21,5,3,0,0,0,0,0,1,1,石原,2024/04/18,オリックス,0,2024RS
,清宮 虎多朗,1,16,5,2,0,1,0,0,0,1,1,田中貴,2024/04/18,オリックス,0,2024RS
L,早川 隆久,3,63,17,6,1,0,2,0,0,5,5,太田,2024/04/19,西武,1,2024RS
,早川 隆久,4,44,14,2,0,3,0,0,0,0,0,石原,2024/04/19,西武,0,2024RS
,渡辺 翔太,1,18,4,0,0,1,1,0,0,0,0,石原,2024/04/19,西武,0,2024RS
,瀧中 瞭太,6,96,24,5,0,3,1,0,0,2,2,石原,2024/04/20,西武,1,2024RS
W,酒居 知史,1,10,3,0,0,0,0,0,0,0,0,石原,2024/04/20,西武,0,2024RS
H,宋 家豪,1,17,4,0,0,0,0,1,0,0,0,石原,2024/04/20,西武,0,2024RS
,西垣 雅矢,1,12,4,0,0,0,1,0,0,0,0,石原,2024/04/20,西武,0,2024RS
W,藤井 聖,5,77,19,4,0,1,2,0,0,0,0,石原,2024/04/21,西武,1,2024RS
H,藤平 尚真,1,12,3,0,0,2,0,0,0,0,0,石原,2024/04/21,西武,0,2024RS
H,酒居 知史,1,7,4,1,0,0,0,0,0,0,0,石原,2024/04/21,西武,0,2024RS
H,宋 家豪,1,11,3,0,0,0,0,0,0,0,0,石原,2024/04/21,西武,0,2024RS
S,西垣 雅矢,1,17,4,0,0,0,1,0,0,0,0,石原,2024/04/21,西武,0,2024RS
,ポンセ,6,102,26,7,0,6,2,0,0,3,2,石原,2024/04/23,日本ハム,1,2024RS
,渡辺 翔太,1,20,4,1,0,0,1,0,0,0,0,石原,2024/04/23,日本ハム,0,2024RS
,藤平 尚真,1,20,4,1,0,1,0,0,0,0,0,石原,2024/04/23,日本ハム,0,2024RS
H,則本 昂大,1,14,4,1,0,1,0,1,0,0,0,太田,2024/04/23,日本ハム,0,2024RS
H,宋 家豪,1,10,3,0,0,1,0,0,0,0,0,太田,2024/04/23,日本ハム,0,2024RS
H,酒居 知史,1,14,4,1,0,1,0,0,0,0,0,太田,2024/04/23,日本ハム,0,2024RS
L,西垣 雅矢,1,25,6,2,0,2,1,0,0,1,1,太田,2024/04/23,日本ハム,0,2024RS
W,岸 孝之,7,118,29,8,0,4,1,0,0,1,1,石原,2024/04/25,日本ハム,1,2024RS
,宋 家豪,1,14,3,1,0,1,0,0,0,0,0,石原,2024/04/25,日本ハム,0,2024RS
,則本 昂大,1,29,6,3,0,0,1,0,0,0,0,石原,2024/04/25,日本ハム,0,2024RS
W,内 星龍,6,89,23,3,0,1,2,0,0,1,1,太田,2024/04/27,ロッテ,1,2024RS
,内 星龍,1,10,3,0,0,0,0,0,0,0,0,石原,2024/04/27,ロッテ,0,2024RS
H,宋 家豪,1,17,4,1,0,1,0,0,0,0,0,石原,2024/04/27,ロッテ,0,2024RS
S,則本 昂大,1,13,4,1,0,1,0,0,0,0,0,石原,2024/04/27,ロッテ,0,2024RS
L,瀧中 瞭太,3,50,16,7,0,1,1,0,0,5,5,石原,2024/04/28,ロッテ,1,2024RS
,松田 啄磨,2,24,8,3,1,1,0,0,0,1,1,石原,2024/04/28,ロッテ,0,2024RS
,吉川 雄大,1,15,6,2,0,0,1,0,0,1,1,石原,2024/04/28,ロッテ,0,2024RS
,西垣 雅矢,1,23,8,2,0,0,2,0,0,3,2,石原,2024/04/28,ロッテ,0,2024RS
,鈴木 翔天,1,9,3,1,0,0,0,0,0,0,0,田中貴,2024/04/28,ロッテ,0,2024RS
W,荘司 康誠,5,86,22,5,1,6,4,0,0,4,4,太田,2024/04/29,ロッテ,1,2024RS
H,鈴木 翔天,1,13,4,2,0,0,0,0,0,0,0,太田,2024/04/29,ロッテ,0,2024RS
,藤平 尚真,1,18,4,0,0,1,1,0,0,0,0,太田,2024/04/29,ロッテ,0,2024RS
,渡辺 翔太,0.1,21,5,2,0,1,2,0,0,2,2,太田,2024/04/29,ロッテ,0,2024RS
H,酒居 知史,0.2,11,2,0,0,1,0,0,0,0,0,太田,2024/04/29,ロッテ,0,2024RS
S,則本 昂大,1,12,4,1,0,1,0,0,0,0,0,太田,2024/04/29,ロッテ,0,2024RS
L,ポンセ,5,86,29,12,2,4,2,0,0,8,8,石原,2024/04/30,ソフトバンク,1,2024RS
,吉川 雄大,2,32,9,2,0,2,1,0,0,0,0,石原,2024/04/30,ソフトバンク,0,2024RS
,西垣 雅矢,1,17,4,0,0,1,1,0,0,0,0,田中貴,2024/04/30,ソフトバンク,0,2024RS
,藤井 聖,5,69,18,4,0,4,1,0,0,0,0,石原,2024/05/01,ソフトバンク,1,2024RS
H,藤平 尚真,1,16,4,1,0,1,0,0,0,0,0,石原,2024/05/01,ソフトバンク,0,2024RS
,酒居 知史,0.1,20,5,3,0,0,0,0,0,3,3,石原,2024/05/01,ソフトバンク,0,2024RS
W,鈴木 翔天,1.2,25,5,0,0,2,0,0,0,0,0,石原,2024/05/01,ソフトバンク,0,2024RS
S,則本 昂大,1,12,3,0,0,1,0,0,0,0,0,石原,2024/05/01,ソフトバンク,0,2024RS
W,早川 隆久,9,127,35,6,0,8,2,0,0,1,1,太田,2024/05/03,ロッテ,1,2024RS
L,内 星龍,7.1,106,31,8,1,2,1,0,0,2,2,太田,2024/05/04,ロッテ,1,2024RS
,鈴木 翔天,0.2,19,3,0,0,0,1,0,0,0,0,太田,2024/05/04,ロッテ,0,2024RS
,弓削 隼人,1,8,3,0,0,1,0,0,0,0,0,太田,2024/05/04,ロッテ,0,2024RS
L,岸 孝之,6.2,104,29,9,0,3,3,0,0,4,4,石原,2024/05/05,ロッテ,1,2024RS
,弓削 隼人,1.1,22,4,0,0,1,0,0,0,0,0,石原,2024/05/05,ロッテ,0,2024RS
,西垣 雅矢,1,10,3,0,0,0,0,0,0,0,0,石原,2024/05/05,ロッテ,0,2024RS
L,荘司 康誠,5,91,20,4,1,5,1,0,0,4,1,太田,2024/05/06,オリックス,1,2024RS
,松田 啄磨,3,34,9,1,0,1,2,0,0,0,0,太田,2024/05/06,オリックス,0,2024RS
,宋 家豪,1,7,3,1,0,0,0,0,0,0,0,石原,2024/05/06,オリックス,0,2024RS
W,藤井 聖,5,79,21,6,1,2,0,1,0,1,1,石原,2024/05/08,オリックス,1,2024RS
H,藤平 尚真,0.2,9,3,1,0,1,0,0,0,0,0,石原,2024/05/08,オリックス,0,2024RS
H,鈴木 翔天,0.1,6,1,0,0,0,0,0,0,0,0,石原,2024/05/08,オリックス,0,2024RS
H,酒居 知史,1,14,3,0,0,2,0,0,0,0,0,石原,2024/05/08,オリックス,0,2024RS
H,宋 家豪,1,13,4,0,0,0,1,0,0,0,0,石原,2024/05/08,オリックス,0,2024RS
S,則本 昂大,1,10,4,1,0,1,0,0,0,0,0,石原,2024/05/08,オリックス,0,2024RS
W,早川 隆久,6,106,25,7,0,5,0,0,0,1,1,太田,2024/05/10,西武,1,2024RS
,西垣 雅矢,1,17,4,0,0,0,1,0,0,0,0,太田,2024/05/10,西武,0,2024RS
,櫻井 周斗,1,14,3,0,0,2,0,0,0,0,0,太田,2024/05/10,西武,0,2024RS
,吉川 雄大,1,23,6,3,0,2,0,0,0,1,1,田中貴,2024/05/10,西武,0,2024RS
L,内 星龍,7,90,28,10,0,2,0,0,0,2,1,太田,2024/05/11,西武,1,2024RS
,鈴木 翔天,1,14,3,0,0,0,0,0,0,0,0,太田,2024/05/11,西武,0,2024RS
L,岸 孝之,6.2,113,31,10,1,4,1,0,0,6,3,石原,2024/05/12,西武,1,2024RS
,櫻井 周斗,0.1,9,3,1,0,0,1,0,0,0,0,石原,2024/05/12,西武,0,2024RS
,松田 啄磨,1,14,4,1,0,0,0,0,0,0,0,太田,2024/05/12,西武,0,2024RS
W,ポンセ,6,111,25,5,0,9,2,0,0,1,1,石原,2024/05/14,ソフトバンク,1,2024RS
H,酒居 知史,1,17,4,0,0,1,1,0,0,0,0,石原,2024/05/14,ソフトバンク,0,2024RS
H,宋 家豪,1,11,3,0,0,0,0,0,0,0,0,石原,2024/05/14,ソフトバンク,0,2024RS
S,則本 昂大,1,11,3,0,0,0,0,0,0,0,0,石原,2024/05/14,ソフトバンク,0,2024RS
L,荘司 康誠,4.1,67,22,8,0,2,1,0,0,5,5,石原,2024/05/15,ソフトバンク,1,2024RS
,弓削 隼人,0.2,6,2,0,0,0,0,0,0,0,0,石原,2024/05/15,ソフトバンク,0,2024RS
,松田 啄磨,1,19,5,1,1,0,1,0,0,2,2,石原,2024/05/15,ソフトバンク,0,2024RS
,櫻井 周斗,1,17,3,0,0,0,0,0,0,0,0,石原,2024/05/15,ソフトバンク,0,2024RS
,西垣 雅矢,1,11,3,0,0,1,0,0,0,0,0,石原,2024/05/15,ソフトバンク,0,2024RS
,吉川 雄大,1,27,6,2,0,1,1,0,0,0,0,石原,2024/05/15,ソフトバンク,0,2024RS
,早川 隆久,7.2,107,28,5,0,6,0,0,0,3,3,太田,2024/05/17,オリックス,1,2024RS
W,宋 家豪,0.1,7,3,2,0,0,0,0,0,0,0,太田,2024/05/17,オリックス,0,2024RS
S,則本 昂大,1,8,3,0,0,2,0,0,0,0,0,石原,2024/05/17,オリックス,0,2024RS
L,内 星龍,3,64,18,7,0,0,2,0,0,6,6,太田,2024/05/18,オリックス,1,2024RS
,櫻井 周斗,2,25,6,0,0,1,0,0,0,0,0,太田,2024/05/18,オリックス,0,2024RS
,西垣 雅矢,1,24,8,5,0,1,0,0,0,2,2,太田,2024/05/18,オリックス,0,2024RS
,弓削 隼人,1,12,4,0,0,1,0,0,0,0,0,太田,2024/05/18,オリックス,0,2024RS
,吉川 雄大,1,25,5,1,0,1,1,0,0,0,0,太田,2024/05/18,オリックス,0,2024RS
,岸 孝之,6,110,25,6,0,4,1,0,0,2,1,石原,2024/05/19,オリックス,1,2024RS
,鈴木 翔天,1,10,3,0,0,1,0,0,0,0,0,太田,2024/05/19,オリックス,0,2024RS
,弓削 隼人,1,12,3,1,0,0,0,0,0,0,0,太田,2024/05/19,オリックス,0,2024RS
H,宋 家豪,1,16,6,2,0,1,1,0,0,0,0,太田,2024/05/19,オリックス,0,2024RS
L,酒居 知史,0.2,13,5,3,0,0,0,0,0,1,1,太田,2024/05/19,オリックス,0,2024RS
L,ポンセ,3.0,81,22,11,1,3,1,1,0,12,12,石原,2024/05/21,ソフトバンク,1,2024RS
,櫻井 周斗,1,28,9,6,0,0,1,0,0,6,6,石原,2024/05/21,ソフトバンク,0,2024RS
,吉川 雄大,3,51,14,3,1,4,2,0,0,2,2,田中貴,2024/05/21,ソフトバンク,0,2024RS
,西垣 雅矢,1,28,6,3,1,1,0,0,0,1,1,田中貴,2024/05/21,ソフトバンク,0,2024RS
L,荘司 康誠,0.1,36,7,4,1,0,2,0,0,5,5,太田,2024/05/22,ソフトバンク,1,2024RS
,松井 友飛,4.2,94,23,7,1,0,2,0,0,5,5,太田,2024/05/22,ソフトバンク,0,2024RS
,弓削 隼人,2,22,6,0,0,2,0,0,0,0,0,太田,2024/05/22,ソフトバンク,0,2024RS
,津留崎 大成,1,25,6,1,0,1,1,1,0,2,2,太田,2024/05/22,ソフトバンク,0,2024RS
,早川 隆久,8,111,28,3,0,8,1,0,0,1,1,太田,2024/05/24,日本ハム,1,2024RS
,則本 昂大,1,24,7,3,0,2,0,1,0,2,2,太田,2024/05/24,日本ハム,0,2024RS
L,宋 家豪,1,24,5,0,0,1,1,0,0,1,0,石原,2024/05/24,日本ハム,0,2024RS
L,古謝 樹,6,84,23,5,0,3,0,0,0,2,2,太田,2024/05/25,日本ハム,1,2024RS
,弓削 隼人,1,17,3,1,0,2,0,0,0,0,0,太田,2024/05/25,日本ハム,0,2024RS
,櫻井 周斗,1,14,3,0,0,1,1,0,0,0,0,太田,2024/05/25,日本ハム,0,2024RS
,吉川 雄大,1,26,8,4,0,2,0,1,0,3,3,太田,2024/05/25,日本ハム,0,2024RS
W,岸 孝之,6,107,28,7,0,3,2,0,0,2,2,石原,2024/05/26,日本ハム,1,2024RS
H,酒居 知史,1,29,5,0,0,0,2,0,0,0,0,石原,2024/05/26,日本ハム,0,2024RS
H,宋 家豪,1,26,4,0,0,0,1,0,0,0,0,石原,2024/05/26,日本ハム,0,2024RS
S,則本 昂大,1,5,3,0,0,0,0,0,0,0,0,石原,2024/05/26,日本ハム,0,2024RS
L,ポンセ,6,91,26,9,0,6,2,0,0,6,6,石原,2024/05/28,DeNA,1,2024RS
W,内 星龍,5,66,16,3,0,2,1,0,0,0,0,太田,2024/05/29,DeNA,1,2024RS
H,鈴木 翔天,1,18,3,0,0,1,0,0,0,0,0,太田,2024/05/29,DeNA,0,2024RS
,酒居 知史,1,11,3,0,0,0,0,0,0,0,0,太田,2024/05/29,DeNA,0,2024RS
,宋 家豪,1,8,3,0,0,0,0,0,0,0,0,太田,2024/05/29,DeNA,0,2024RS
,則本 昂大,1,10,4,1,0,2,0,0,0,0,0,太田,2024/05/29,DeNA,0,2024RS
W,藤井 聖,5,106,24,9,1,6,1,0,0,2,2,太田,2024/05/30,DeNA,1,2024RS
H,鈴木 翔天,1,13,3,0,0,1,0,0,0,0,0,太田,2024/05/30,DeNA,0,2024RS
,弓削 隼人,0.2,18,5,2,1,0,1,0,0,3,3,太田,2024/05/30,DeNA,0,2024RS
H,酒居 知史,0.1,3,1,0,0,0,0,0,0,0,0,太田,2024/05/30,DeNA,0,2024RS
H,宋 家豪,1,12,3,0,0,1,0,0,0,0,0,太田,2024/05/30,DeNA,0,2024RS
S,則本 昂大,1,7,3,0,0,0,0,0,0,0,0,太田,2024/05/30,DeNA,0,2024RS
,早川 隆久,6,118,27,8,0,7,1,0,0,3,1,太田,2024/05/31,ヤクルト,1,2024RS
,ターリー,1,19,5,0,0,0,2,0,0,0,0,太田,2024/05/31,ヤクルト,0,2024RS
W,渡辺 翔太,2,41,11,2,0,3,3,0,0,0,0,太田,2024/05/31,ヤクルト,0,2024RS
W,松井 友飛,6,82,22,2,0,5,2,0,0,1,1,太田,2024/06/01,ヤクルト,1,2024RS
H,酒居 知史,1,15,4,1,0,0,0,0,0,0,0,太田,2024/06/01,ヤクルト,0,2024RS
,鈴木 翔天,1,17,3,0,0,2,0,0,0,0,0,太田,2024/06/01,ヤクルト,0,2024RS
,弓削 隼人,1,17,5,2,0,1,0,0,0,1,1,太田,2024/06/01,ヤクルト,0,2024RS
L,岸 孝之,5,75,22,7,1,0,1,0,0,4,4,太田,2024/06/02,ヤクルト,1,2024RS
,ポンセ,6,84,21,3,0,6,0,0,0,1,1,太田,2024/06/04,阪神,1,2024RS
H,酒居 知史,1,10,3,0,0,1,0,0,0,0,0,太田,2024/06/04,阪神,0,2024RS
H,宋 家豪,1,15,5,1,0,0,1,0,0,0,0,太田,2024/06/04,阪神,0,2024RS
W,鈴木 翔天,1,16,3,0,0,2,0,0,0,0,0,太田,2024/06/04,阪神,0,2024RS
S,則本 昂大,1,30,5,2,0,2,0,0,0,0,0,太田,2024/06/04,阪神,0,2024RS
,内 星龍,6,92,28,8,0,3,1,1,0,2,1,太田,2024/06/05,阪神,1,2024RS
,ターリー,1,14,3,0,0,2,0,0,0,0,0,太田,2024/06/05,阪神,0,2024RS
W,渡辺 翔太,1,16,3,0,0,1,0,0,0,0,0,太田,2024/06/05,阪神,0,2024RS
S,則本 昂大,1,15,4,0,0,0,1,1,0,0,0,太田,2024/06/05,阪神,0,2024RS
W,藤井 聖,7.1,104,26,3,0,7,1,0,0,1,1,太田,2024/06/06,阪神,1,2024RS
H,宋 家豪,0.2,6,2,0,0,0,0,0,0,0,0,太田,2024/06/06,阪神,0,2024RS
S,鈴木 翔天,1,16,4,1,0,0,0,0,0,0,0,太田,2024/06/06,阪神,0,2024RS
W,早川 隆久,7,102,28,6,0,7,2,1,0,0,0,太田,2024/06/07,中日,1,2024RS
H,酒居 知史,1,15,4,1,0,0,0,0,0,0,0,太田,2024/06/07,中日,0,2024RS
S,則本 昂大,1,15,4,1,0,0,0,0,0,0,0,太田,2024/06/07,中日,0,2024RS
W,古謝 樹,6,88,27,9,1,3,2,0,0,2,2,太田,2024/06/08,中日,1,2024RS
,渡辺 翔太,1,14,3,0,0,1,0,0,0,0,0,太田,2024/06/08,中日,0,2024RS
,松井 友飛,1,25,5,1,0,1,1,0,0,0,0,太田,2024/06/08,中日,0,2024RS
,ターリー,1,29,5,1,0,3,1,0,0,0,0,太田,2024/06/08,中日,0,2024RS
L,岸 孝之,5,101,26,9,0,2,2,0,0,3,3,石原,2024/06/09,中日,1,2024RS
,渡辺 翔太,1,14,3,0,0,2,0,0,0,0,0,石原,2024/06/09,中日,0,2024RS
,弓削 隼人,2,18,6,0,0,3,0,0,0,0,0,石原,2024/06/09,中日,0,2024RS
,ポンセ,5,100,25,8,3,4,1,0,0,6,3,太田,2024/06/11,巨人,1,2024RS
,渡辺 翔太,1,14,3,0,0,1,0,0,0,0,0,太田,2024/06/11,巨人,0,2024RS
,ターリー,1,13,4,0,0,0,0,1,0,0,0,太田,2024/06/11,巨人,0,2024RS
,津留崎 大成,1,7,3,0,0,0,0,0,0,0,0,田中貴,2024/06/11,巨人,0,2024RS
W,津留崎 大成,1,16,3,0,0,0,0,0,0,0,0,太田,2024/06/11,巨人,0,2024RS
W,内 星龍,6,94,23,4,0,4,0,1,0,2,1,太田,2024/06/12,巨人,1,2024RS
H,酒居 知史,1,17,3,1,0,0,0,0,0,0,0,太田,2024/06/12,巨人,0,2024RS
H,宋 家豪,1,17,5,2,0,1,0,0,0,0,0,太田,2024/06/12,巨人,0,2024RS
S,則本 昂大,1,25,6,3,0,2,0,0,0,2,2,太田,2024/06/12,巨人,0,2024RS
W,藤井 聖,5,77,18,3,0,4,3,0,0,0,0,太田,2024/06/13,巨人,1,2024RS
H,渡辺 翔太,1,23,4,0,0,0,1,0,0,0,0,太田,2024/06/13,巨人,0,2024RS
H,鈴木 翔天,1,13,3,0,0,1,0,0,0,0,0,太田,2024/06/13,巨人,0,2024RS
H,酒居 知史,1,17,4,0,0,0,0,1,0,0,0,太田,2024/06/13,巨人,0,2024RS
S,則本 昂大,1,15,3,0,0,1,0,0,0,0,0,太田,2024/06/13,巨人,0,2024RS
,早川 隆久,8,96,28,3,0,9,1,0,0,0,0,太田,2024/06/14,広島,1,2024RS
,早川 隆久,2,21,7,1,0,2,0,0,0,0,0,石原,2024/06/14,広島,0,2024RS
L,宋 家豪,1,12,4,1,0,0,0,0,0,1,1,石原,2024/06/14,広島,0,2024RS
L,古謝 樹,6,108,27,9,0,4,1,0,0,4,4,太田,2024/06/15,広島,1,2024RS
,弓削 隼人,1,14,3,0,0,0,0,0,0,0,0,太田,2024/06/15,広島,0,2024RS
,鈴木 翔天,1,12,3,1,0,0,0,0,0,0,0,太田,2024/06/15,広島,0,2024RS
,渡辺 翔太,1,17,3,0,0,2,0,0,0,0,0,太田,2024/06/15,広島,0,2024RS
,松井 友飛,3,51,12,1,0,0,4,0,0,0,0,太田,2024/06/16,広島,1,2024RS
W,弓削 隼人,1,14,4,1,0,1,0,0,0,0,0,太田,2024/06/16,広島,0,2024RS
,津留崎 大成,1,15,4,1,0,1,0,0,0,0,0,太田,2024/06/16,広島,0,2024RS
,鈴木 翔天,1,8,3,0,0,0,0,0,0,0,0,太田,2024/06/16,広島,0,2024RS
,宋 家豪,1,13,4,1,0,1,0,0,0,0,0,太田,2024/06/16,広島,0,2024RS
,酒居 知史,1,23,5,2,0,1,0,0,0,1,1,太田,2024/06/16,広島,0,2024RS
