position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(捕),福永 奨,.250,2,0,0,0,2,1,0,0,0,0,0,,,空三振,空三振,,四球,,,,,,,2025/05/03,楽天,1,2025RS
打,ディアス,.237,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,四球,,,,,2025/05/03,楽天,0,2025RS
走二,大城 滉二,.211,1,0,1,1,0,0,0,0,1,0,0,,,,,,,,,左安,,,,2025/05/03,楽天,0,2025RS
(中),麦谷 祐介,.308,5,1,1,0,0,0,0,0,1,0,0,右安,二ゴロ,,中飛,,二ゴロ,,,左飛,,,,2025/05/04,楽天,1,2025RS
(遊),紅林 弘太郎,.287,5,0,2,0,0,0,0,0,0,0,0,中飛,右飛,,左安,,,中安,,二ゴロ,,,,2025/05/04,楽天,1,2025RS
(二),太田 椋,.397,5,0,2,1,0,0,0,0,0,0,0,左安,,三ゴロ,右飛,,,右飛,,左安,,,,2025/05/04,楽天,1,2025RS
(指),杉本 裕太郎,.314,5,0,1,0,0,0,0,0,0,0,0,二邪飛,,中飛,,二飛,,右飛,,右安,,,,2025/05/04,楽天,1,2025RS
(左),西川 龍馬,.304,4,1,1,0,0,0,0,0,0,0,0,中飛,,右安,,二ゴロ,,二ゴロ,,,,,,2025/05/04,楽天,1,2025RS
左,山中 稜真,.150,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,左飛,,,,2025/05/04,楽天,0,2025RS
(一),頓宮 裕真,.297,4,0,2,1,0,0,0,0,0,0,0,,右飛,左２,,左２,,,左飛,,,,,2025/05/04,楽天,1,2025RS
(右),来田 涼斗,.286,4,1,2,0,0,0,0,0,1,0,0,,左安,右飛,,二ゴロ,,,左安,,,,,2025/05/04,楽天,1,2025RS
(捕),若月 健矢,.273,2,0,1,0,0,1,0,0,0,0,0,,左安,,四球,,遊ゴロ,,,,,,,2025/05/04,楽天,1,2025RS
捕,福永 奨,.235,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/05/04,楽天,0,2025RS
(三),野口 智哉,.294,4,0,1,1,0,0,0,0,0,0,0,,中２,,右飛,,二ゴロ,,右飛,,,,,2025/05/04,楽天,1,2025RS
(三),廣岡 大志,.370,4,0,2,0,0,0,0,0,0,0,0,三ゴロ,,中安,,右飛,,,左安,,,,,2025/05/05,日本ハム,1,2025RS
(左),西川 龍馬,.302,4,0,1,0,0,0,0,0,0,0,0,中安,,三併打,,右飛,,,三飛,,,,,2025/05/05,日本ハム,1,2025RS
(二),太田 椋,.383,4,0,0,0,2,0,0,0,0,0,0,三ゴロ,,空三振,,左飛,,,空三振,,,,,2025/05/05,日本ハム,1,2025RS
(右),杉本 裕太郎,.315,3,1,1,0,1,0,0,0,0,0,0,空三振,,,左２,,投ゴロ,,,,,,,2025/05/05,日本ハム,1,2025RS
中,麦谷 祐介,.308,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/05,日本ハム,0,2025RS
(指),森 友哉,.333,3,0,1,0,0,0,0,0,0,0,0,,右安,,左邪飛,,一ゴロ,,,,,,,2025/05/05,日本ハム,1,2025RS
(一),頓宮 裕真,.288,3,0,0,0,0,0,0,0,0,0,0,,二飛,,中飛,,三飛,,,,,,,2025/05/05,日本ハム,1,2025RS
(中右),中川 圭太,.269,2,0,1,1,0,1,0,0,0,0,0,,四球,,右２,,,中飛,,,,,,2025/05/05,日本ハム,1,2025RS
(遊),紅林 弘太郎,.289,3,0,1,0,2,0,0,0,0,0,0,,見三振,,右安,,,見三振,,,,,,2025/05/05,日本ハム,1,2025RS
(捕),若月 健矢,.263,3,0,0,0,2,0,0,0,0,0,0,,見三振,,二ゴロ,,,空三振,,,,,,2025/05/05,日本ハム,1,2025RS
(三),廣岡 大志,.367,3,1,1,0,0,1,0,0,1,0,0,左安,,二ゴロ,,中飛,,,四球,,,,,2025/05/06,日本ハム,1,2025RS
(左),西川 龍馬,.311,3,1,2,0,0,0,1,0,0,0,0,死球,,左飛,,,右安,,右２,,,,,2025/05/06,日本ハム,1,2025RS
(二),太田 椋,.371,4,0,0,0,2,0,0,0,0,0,0,空三振,,,遊ゴロ,,空三振,,遊飛,,,,,2025/05/06,日本ハム,1,2025RS
(右),杉本 裕太郎,.301,4,0,0,0,1,0,0,0,0,0,0,中飛,,,中飛,,右飛,,空三振,,,,,2025/05/06,日本ハム,1,2025RS
(指),森 友哉,.429,4,1,2,2,0,0,0,0,0,0,0,一ゴロ,,,右安,,中飛,,左２,,,,,2025/05/06,日本ハム,1,2025RS
(中),中川 圭太,.278,4,0,2,1,1,0,0,0,0,0,0,,右飛,,中安,,,左安,空三振,,,,,2025/05/06,日本ハム,1,2025RS
(遊),紅林 弘太郎,.277,4,0,0,0,1,0,0,0,0,0,0,,三直,,右飛,,,遊併打,,空三振,,,,2025/05/06,日本ハム,1,2025RS
(一),ディアス,.238,4,0,1,0,0,0,0,0,0,0,0,,二ゴロ,,,二ゴロ,,中安,,右飛,,,,2025/05/06,日本ハム,1,2025RS
(捕),若月 健矢,.253,3,0,0,0,1,0,0,0,0,0,0,,,見三振,,二ゴロ,,三ゴロ,,,,,,2025/05/06,日本ハム,1,2025RS
打,野口 智哉,.278,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,右飛,,,,2025/05/06,日本ハム,0,2025RS
(三中),廣岡 大志,.377,4,1,2,0,1,1,0,1,0,0,0,二ゴロ,,中安,,投犠打,,,左２,,四球,空三振,,2025/05/07,日本ハム,1,2025RS
(左),西川 龍馬,.315,5,1,2,1,0,0,0,1,1,0,0,左安,,一ゴロ,,二ゴロ,,,左２,,一犠打,,一ゴロ,2025/05/07,日本ハム,1,2025RS
(二),太田 椋,.364,5,0,1,0,0,1,0,0,0,0,0,中飛,,遊ゴロ,,,二ゴロ,,左安,,故意四,,遊ゴロ,2025/05/07,日本ハム,1,2025RS
(右),杉本 裕太郎,.292,3,0,0,1,1,0,0,0,0,0,0,左飛,,一邪飛,,,空三振,,左犠飛,,,,,2025/05/07,日本ハム,1,2025RS
中,元 謙太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/07,日本ハム,0,2025RS
打,野口 智哉,.278,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/07,日本ハム,0,2025RS
打,若月 健矢,.262,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,左安,,,2025/05/07,日本ハム,0,2025RS
三,大城 滉二,.211,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/07,日本ハム,0,2025RS
打,麦谷 祐介,.325,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,右安,2025/05/07,日本ハム,0,2025RS
(捕),森 友哉,.231,6,0,0,0,2,0,0,0,0,0,0,,遊飛,,左飛,,遊飛,,空三振,,空三振,,一ゴロ,2025/05/07,日本ハム,1,2025RS
(一),頓宮 裕真,.284,5,0,1,0,1,0,0,0,0,0,0,,左安,,遊邪飛,,,二ゴロ,見三振,,捕邪飛,,,2025/05/07,日本ハム,1,2025RS
(中右),中川 圭太,.275,5,0,1,0,0,0,0,0,0,0,0,,三飛,,遊ゴロ,,,遊ゴロ,,中飛,,投安,,2025/05/07,日本ハム,1,2025RS
(指),ディアス,.244,3,0,1,0,1,0,0,0,0,0,0,,空三振,,,遊失,,右安,,,,,,2025/05/07,日本ハム,1,2025RS
走指,来田 涼斗,.250,1,0,0,0,1,0,0,1,0,0,0,,,,,,,,,見三振,,三犠打,,2025/05/07,日本ハム,0,2025RS
(遊),紅林 弘太郎,.276,4,0,1,0,1,1,0,0,0,0,0,,,中安,,四球,,空三振,,遊ゴロ,,二ゴロ,,2025/05/07,日本ハム,1,2025RS
