wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
,水上 由伸,0.2,18,5,2,0,0,1,0,0,2,2,古賀,2024/04/06,日本ハム,0,2024RS
S,アブレイユ,0.1,2,1,0,0,0,0,0,0,0,0,古賀,2024/04/06,日本ハム,0,2024RS
W,松本 航,8,94,30,4,0,5,1,0,0,1,0,古賀,2024/04/07,日本ハム,1,2024RS
,中村 祐太,1,12,4,1,0,0,0,0,0,0,0,古市,2024/04/07,日本ハム,0,2024RS
L,平良 海馬,7,104,30,7,0,8,1,0,0,3,1,古賀,2024/04/09,ロッテ,1,2024RS
,豆田 泰志,1,25,6,3,0,0,0,0,0,2,2,炭谷,2024/04/09,ロッテ,0,2024RS
,糸川 亮太,1,12,3,0,0,0,1,0,0,0,0,炭谷,2024/04/09,ロッテ,0,2024RS
,武内 夏暉,7,88,27,4,0,3,1,2,0,2,2,炭谷,2024/04/10,ロッテ,1,2024RS
,佐藤 隼輔,1,13,4,0,0,0,1,0,0,0,0,炭谷,2024/04/10,ロッテ,0,2024RS
,増田 達至,1,13,4,1,0,1,0,0,0,0,0,炭谷,2024/04/10,ロッテ,0,2024RS
L,アブレイユ,1,22,6,2,0,0,0,0,0,1,0,古賀,2024/04/10,ロッテ,0,2024RS
,今井 達也,7,111,27,4,0,10,3,0,0,0,0,古賀,2024/04/12,ソフトバンク,1,2024RS
L,甲斐野 央,1,26,7,3,0,2,1,0,0,2,2,古賀,2024/04/12,ソフトバンク,0,2024RS
,佐藤 隼輔,1,17,3,0,0,1,0,0,0,0,0,古賀,2024/04/12,ソフトバンク,0,2024RS
L,隅田 知一郎,4.2,99,25,7,0,6,4,0,0,3,3,古賀,2024/04/13,ソフトバンク,1,2024RS
,水上 由伸,1.1,32,8,2,1,1,2,0,0,4,4,古市,2024/04/13,ソフトバンク,0,2024RS
,中村 祐太,1,7,3,0,0,0,0,0,0,0,0,古市,2024/04/13,ソフトバンク,0,2024RS
,豆田 泰志,1,26,7,3,1,1,1,0,0,4,4,古市,2024/04/13,ソフトバンク,0,2024RS
,糸川 亮太,1,24,5,1,0,1,1,0,0,0,0,古市,2024/04/13,ソフトバンク,0,2024RS
L,高橋 光成,6,111,28,9,0,5,3,0,0,4,4,古賀,2024/04/14,ソフトバンク,1,2024RS
,田村 伊知郎,1,14,4,2,0,0,0,0,0,0,0,古賀,2024/04/14,ソフトバンク,0,2024RS
,本田 圭佑,1,10,4,1,0,0,0,0,0,0,0,古賀,2024/04/14,ソフトバンク,0,2024RS
,ヤン,1,17,4,0,0,2,1,0,0,0,0,古賀,2024/04/14,ソフトバンク,0,2024RS
,平良 海馬,6,98,26,4,0,3,4,1,0,1,1,炭谷,2024/04/16,ロッテ,1,2024RS
,本田 圭佑,1,24,5,2,1,2,0,0,0,2,2,炭谷,2024/04/16,ロッテ,0,2024RS
H,甲斐野 央,1,18,5,1,0,0,1,0,0,0,0,炭谷,2024/04/16,ロッテ,0,2024RS
H,アブレイユ,1,9,3,0,0,0,0,0,0,0,0,炭谷,2024/04/16,ロッテ,0,2024RS
H,佐藤 隼輔,1,17,3,0,0,2,0,0,0,0,0,古賀,2024/04/16,ロッテ,0,2024RS
L,増田 達至,0.2,22,5,2,0,0,1,0,0,1,1,古賀,2024/04/16,ロッテ,0,2024RS
L,松本 航,7.1,104,30,5,0,3,3,0,0,2,2,古賀,2024/04/17,ロッテ,1,2024RS
,佐藤 隼輔,0.2,13,2,1,0,1,0,0,0,0,0,古賀,2024/04/17,ロッテ,0,2024RS
W,今井 達也,7,103,27,5,0,9,2,0,0,1,1,古賀,2024/04/19,楽天,1,2024RS
,甲斐野 央,1,25,6,3,1,0,0,0,0,3,3,古賀,2024/04/19,楽天,0,2024RS
S,アブレイユ,1,15,3,0,0,0,0,0,0,0,0,古賀,2024/04/19,楽天,0,2024RS
,隅田 知一郎,6,103,28,7,0,2,2,1,0,2,2,古賀,2024/04/20,楽天,1,2024RS
H,本田 圭佑,1,14,3,0,0,1,0,0,0,0,0,炭谷,2024/04/20,楽天,0,2024RS
L,佐藤 隼輔,1,13,6,1,0,0,1,1,0,2,2,炭谷,2024/04/20,楽天,0,2024RS
,ヤン,1,27,8,4,0,1,0,1,0,4,4,炭谷,2024/04/20,楽天,0,2024RS
L,高橋 光成,7,93,26,4,0,5,1,1,0,1,1,柘植,2024/04/21,楽天,1,2024RS
,田村 伊知郎,0.1,14,3,0,0,0,2,0,0,0,0,柘植,2024/04/21,楽天,0,2024RS
,水上 由伸,0.2,8,1,0,0,0,0,0,0,0,0,柘植,2024/04/21,楽天,0,2024RS
,中村 祐太,1,8,4,1,0,0,0,0,0,0,0,柘植,2024/04/21,楽天,0,2024RS
L,平良 海馬,6,108,26,9,0,5,2,1,0,2,2,炭谷,2024/04/23,オリックス,1,2024RS
,増田 達至,1,11,3,1,0,1,0,0,0,0,0,炭谷,2024/04/23,オリックス,0,2024RS
,水上 由伸,1,16,4,0,0,0,1,0,0,0,0,炭谷,2024/04/23,オリックス,0,2024RS
,武内 夏暉,7,100,26,8,1,4,0,0,0,3,3,炭谷,2024/04/24,オリックス,1,2024RS
,ヤン,1,16,4,0,0,1,1,0,0,0,0,柘植,2024/04/24,オリックス,0,2024RS
H,アブレイユ,1,12,3,0,0,1,0,0,0,0,0,柘植,2024/04/24,オリックス,0,2024RS
L,本田 圭佑,0.2,9,5,2,0,0,1,0,0,1,1,柘植,2024/04/24,オリックス,0,2024RS
W,ボー・タカハシ,5.2,84,21,3,0,3,1,1,0,1,1,柘植,2024/04/25,オリックス,1,2024RS
H,水上 由伸,0.1,1,1,0,0,0,0,0,0,0,0,柘植,2024/04/25,オリックス,0,2024RS
H,増田 達至,1,18,3,0,0,1,0,0,0,0,0,柘植,2024/04/25,オリックス,0,2024RS
H,佐藤 隼輔,1,13,4,1,0,0,0,0,0,0,0,柘植,2024/04/25,オリックス,0,2024RS
S,アブレイユ,1,16,3,0,0,2,0,0,0,0,0,柘植,2024/04/25,オリックス,0,2024RS
,今井 達也,7,111,28,5,0,6,2,0,0,1,1,古市,2024/04/27,ソフトバンク,1,2024RS
H,本田 圭佑,0.2,15,4,1,0,0,1,0,0,0,0,古市,2024/04/27,ソフトバンク,0,2024RS
H,佐藤 隼輔,0.1,4,1,0,0,0,0,0,0,0,0,古市,2024/04/27,ソフトバンク,0,2024RS
H,アブレイユ,1,12,3,0,0,0,0,0,0,0,0,古市,2024/04/27,ソフトバンク,0,2024RS
L,増田 達至,0.1,7,4,2,0,0,1,0,0,1,1,古市,2024/04/27,ソフトバンク,0,2024RS
,隅田 知一郎,8,121,31,6,1,4,1,1,0,2,2,炭谷,2024/04/28,ソフトバンク,1,2024RS
H,佐藤 隼輔,1,12,3,0,0,1,0,0,0,0,0,柘植,2024/04/28,ソフトバンク,0,2024RS
H,本田 圭佑,1,14,3,0,0,0,0,0,0,0,0,柘植,2024/04/28,ソフトバンク,0,2024RS
H,水上 由伸,1,19,5,0,0,1,1,1,0,0,0,古市,2024/04/28,ソフトバンク,0,2024RS
L,中村 祐太,0.1,5,3,1,0,0,1,0,0,1,0,古市,2024/04/28,ソフトバンク,0,2024RS
H,平井 克典,0.1,3,1,0,0,0,0,0,0,0,0,古市,2024/04/28,ソフトバンク,0,2024RS
,ヤン,0.0,8,1,1,0,0,0,0,0,0,0,古市,2024/04/28,ソフトバンク,0,2024RS
,高橋 光成,7,123,31,6,0,8,2,1,1,2,1,柘植,2024/04/29,ソフトバンク,1,2024RS
H,水上 由伸,1,13,3,0,0,2,0,0,0,0,0,柘植,2024/04/29,ソフトバンク,0,2024RS
L,アブレイユ,0.2,13,5,2,1,2,1,0,0,3,3,柘植,2024/04/29,ソフトバンク,0,2024RS
,松本 航,8,104,29,4,1,5,1,0,0,1,1,古賀,2024/05/01,日本ハム,1,2024RS
W,アブレイユ,1,14,4,1,0,1,0,0,0,0,0,古賀,2024/05/01,日本ハム,0,2024RS
W,武内 夏暉,8,100,28,4,0,8,1,0,0,0,0,炭谷,2024/05/03,ソフトバンク,1,2024RS
S,アブレイユ,1,15,3,0,0,1,0,0,0,0,0,炭谷,2024/05/03,ソフトバンク,0,2024RS
,今井 達也,7,120,33,8,0,6,4,0,0,3,3,古賀,2024/05/04,ソフトバンク,1,2024RS
,佐藤 隼輔,1,18,5,1,0,0,1,0,0,1,0,古賀,2024/05/04,ソフトバンク,0,2024RS
H,アブレイユ,1,7,3,1,0,0,0,0,0,0,0,古賀,2024/05/04,ソフトバンク,0,2024RS
W,水上 由伸,1,15,4,0,0,0,1,0,0,0,0,古賀,2024/05/04,ソフトバンク,0,2024RS
L,隅田 知一郎,6.1,101,28,7,1,6,2,0,0,4,4,古賀,2024/05/05,ソフトバンク,1,2024RS
,本田 圭佑,0.2,12,3,1,0,0,1,0,0,0,0,古賀,2024/05/05,ソフトバンク,0,2024RS
,ヤン,1,15,3,1,0,1,0,0,0,0,0,古賀,2024/05/05,ソフトバンク,0,2024RS
,田村 伊知郎,1,16,4,1,0,1,0,0,0,0,0,古賀,2024/05/05,ソフトバンク,0,2024RS
L,高橋 光成,4,71,20,6,1,2,1,0,0,4,2,柘植,2024/05/06,ロッテ,1,2024RS
,ヤン,1,9,3,0,0,0,0,0,0,0,0,柘植,2024/05/06,ロッテ,0,2024RS
,増田 達至,1,13,3,0,0,0,0,0,0,0,0,柘植,2024/05/06,ロッテ,0,2024RS
,中村 祐太,2,54,13,6,1,2,1,1,0,4,4,古賀,2024/05/06,ロッテ,0,2024RS
L,ボー・タカハシ,5,82,23,7,0,4,2,0,0,2,2,古賀,2024/05/07,ロッテ,1,2024RS
,水上 由伸,0.1,20,6,3,0,0,2,0,0,4,4,古賀,2024/05/07,ロッテ,0,2024RS
,田村 伊知郎,0.2,13,3,1,0,2,0,0,0,0,0,古賀,2024/05/07,ロッテ,0,2024RS
,平井 克典,1,13,3,0,0,1,0,0,0,0,0,古賀,2024/05/07,ロッテ,0,2024RS
,本田 圭佑,1,18,4,1,0,1,0,0,0,0,0,古賀,2024/05/07,ロッテ,0,2024RS
L,青山 美夏人,4.2,91,25,8,0,0,3,0,0,3,2,古賀,2024/05/10,楽天,1,2024RS
,田村 伊知郎,0.1,2,1,0,0,0,0,0,0,0,0,古賀,2024/05/10,楽天,0,2024RS
,本田 圭佑,1,22,8,4,0,0,0,1,0,3,3,古賀,2024/05/10,楽天,0,2024RS
,ヤン,0.2,30,7,3,1,2,2,0,0,3,3,古賀,2024/05/10,楽天,0,2024RS
,浜屋 将太,2.1,57,15,3,0,1,3,1,0,4,3,古賀,2024/05/10,楽天,0,2024RS
W,武内 夏暉,7,103,29,7,0,4,3,0,0,1,1,炭谷,2024/05/11,楽天,1,2024RS
H,松本 航,1,14,4,0,0,1,1,0,0,0,0,炭谷,2024/05/11,楽天,0,2024RS
S,アブレイユ,1,13,3,0,0,1,0,0,0,0,0,炭谷,2024/05/11,楽天,0,2024RS
W,今井 達也,7,115,30,5,0,7,3,1,0,2,2,古賀,2024/05/12,楽天,1,2024RS
,松本 航,1,20,5,1,0,2,1,0,0,0,0,古賀,2024/05/12,楽天,0,2024RS
,佐藤 隼輔,1,20,4,1,0,1,0,0,0,0,0,古賀,2024/05/12,楽天,0,2024RS
L,高橋 光成,6,103,25,6,0,3,2,1,0,3,3,古賀,2024/05/14,日本ハム,1,2024RS
,増田 達至,1,14,3,0,0,1,0,0,0,0,0,古賀,2024/05/14,日本ハム,0,2024RS
,羽田 慎之介,1,18,4,1,0,0,0,0,0,1,0,古賀,2024/05/14,日本ハム,0,2024RS
L,隅田 知一郎,3.2,62,19,9,2,3,1,0,0,6,6,炭谷,2024/05/15,日本ハム,1,2024RS
,田村 伊知郎,0.1,6,1,0,0,1,0,0,0,0,0,炭谷,2024/05/15,日本ハム,0,2024RS
,平井 克典,1,25,6,2,0,1,1,0,0,1,1,炭谷,2024/05/15,日本ハム,0,2024RS
,糸川 亮太,1,36,9,3,0,0,3,0,0,3,3,炭谷,2024/05/15,日本ハム,0,2024RS
,本田 圭佑,2,48,11,5,1,1,0,0,0,2,2,柘植,2024/05/15,日本ハム,0,2024RS
L,ボー・タカハシ,5,117,24,7,2,4,2,0,0,5,5,古賀,2024/05/17,ソフトバンク,1,2024RS
,田村 伊知郎,1,30,5,1,0,2,1,0,0,0,0,古賀,2024/05/17,ソフトバンク,0,2024RS
,豆田 泰志,1,16,5,3,0,0,0,0,0,1,1,古賀,2024/05/17,ソフトバンク,0,2024RS
,中村 祐太,1,8,3,0,0,1,0,0,0,0,0,古賀,2024/05/17,ソフトバンク,0,2024RS
,渡邉 勇太朗,6,97,26,3,0,1,6,1,0,1,1,古賀,2024/05/18,ソフトバンク,1,2024RS
H,増田 達至,1,8,3,0,0,0,0,0,0,0,0,古賀,2024/05/18,ソフトバンク,0,2024RS
L,松本 航,1,17,5,2,1,2,0,0,0,2,2,古賀,2024/05/18,ソフトバンク,0,2024RS
,武内 夏暉,8.0,100,28,4,0,4,1,0,0,1,1,炭谷,2024/05/19,ソフトバンク,1,2024RS
L,アブレイユ,0.1,14,4,2,0,0,0,1,0,1,1,炭谷,2024/05/19,ソフトバンク,0,2024RS
L,今井 達也,5,90,26,9,0,5,2,0,0,5,5,古賀,2024/05/21,ロッテ,1,2024RS
,佐藤 隼輔,1,23,6,0,0,1,3,0,0,0,0,古賀,2024/05/21,ロッテ,0,2024RS
,中村 祐太,1,12,6,2,0,0,1,0,0,0,0,古賀,2024/05/21,ロッテ,0,2024RS
,平井 克典,1,12,3,0,0,0,0,0,0,0,0,古賀,2024/05/21,ロッテ,0,2024RS
,田村 伊知郎,1,13,3,0,0,1,0,0,0,0,0,古賀,2024/05/21,ロッテ,0,2024RS
L,隅田 知一郎,6.2,96,28,4,0,4,4,0,0,2,2,古賀,2024/05/22,ロッテ,1,2024RS
,平井 克典,0.1,4,1,0,0,0,0,0,0,0,0,古賀,2024/05/22,ロッテ,0,2024RS
,松本 航,1,26,5,1,0,1,1,0,0,0,0,古賀,2024/05/22,ロッテ,0,2024RS
,田村 伊知郎,1,19,4,0,0,0,1,0,0,0,0,古賀,2024/05/22,ロッテ,0,2024RS
,高橋 光成,6,92,26,5,0,3,3,0,0,4,4,古賀,2024/05/24,オリックス,1,2024RS
H,平井 克典,1,20,5,2,0,0,0,0,0,0,0,古賀,2024/05/24,オリックス,0,2024RS
H,松本 航,1,16,5,1,0,0,1,0,0,0,0,古賀,2024/05/24,オリックス,0,2024RS
L,アブレイユ,0.2,33,8,3,0,0,3,0,0,5,2,古賀,2024/05/24,オリックス,0,2024RS
,中村 祐太,0.1,3,1,0,0,1,0,0,0,0,0,古賀,2024/05/24,オリックス,0,2024RS
,渡邉 勇太朗,5,97,24,6,0,4,2,0,0,3,3,古賀,2024/05/25,オリックス,1,2024RS
,田村 伊知郎,1,19,7,4,0,0,0,0,0,2,2,古賀,2024/05/25,オリックス,0,2024RS
W,與座 海人,1,9,4,1,0,0,0,0,0,0,0,古賀,2024/05/25,オリックス,0,2024RS
H,平井 克典,1,15,4,0,0,1,1,0,0,0,0,古賀,2024/05/25,オリックス,0,2024RS
S,アブレイユ,1,17,3,0,0,0,0,0,0,0,0,古賀,2024/05/25,オリックス,0,2024RS
,ボー・タカハシ,7,79,26,4,0,2,1,0,0,1,1,炭谷,2024/05/26,オリックス,1,2024RS
W,佐藤 隼輔,1,20,4,0,0,1,1,0,0,0,0,炭谷,2024/05/26,オリックス,0,2024RS
,増田 達至,1,20,6,3,1,1,0,0,0,1,1,炭谷,2024/05/26,オリックス,0,2024RS
L,今井 達也,5,78,20,3,1,7,1,0,0,3,1,古賀,2024/05/28,中日,1,2024RS
,中村 祐太,1,22,3,0,0,1,0,0,0,0,0,古賀,2024/05/28,中日,0,2024RS
,田村 伊知郎,1,16,3,0,0,2,0,0,0,0,0,古賀,2024/05/28,中日,0,2024RS
,豆田 泰志,1,22,6,2,0,0,1,0,0,0,0,古賀,2024/05/28,中日,0,2024RS
W,隅田 知一郎,8,99,27,4,0,6,0,0,0,0,0,古賀,2024/05/29,中日,1,2024RS
S,アブレイユ,1,15,4,0,0,0,1,1,0,0,0,古賀,2024/05/29,中日,0,2024RS
W,武内 夏暉,5.2,89,22,4,0,4,0,0,0,0,0,炭谷,2024/05/30,中日,1,2024RS
H,平井 克典,0.1,7,3,2,0,0,0,0,0,0,0,炭谷,2024/05/30,中日,0,2024RS
H,佐藤 隼輔,1,5,2,0,0,0,0,0,0,0,0,炭谷,2024/05/30,中日,0,2024RS
H,松本 航,1,15,3,0,0,0,0,0,0,0,0,炭谷,2024/05/30,中日,0,2024RS
S,アブレイユ,1,24,4,1,0,0,1,0,0,0,0,炭谷,2024/05/30,中日,0,2024RS
L,高橋 光成,3.1,72,19,8,0,2,2,0,0,3,3,古賀,2024/05/31,巨人,1,2024RS
,田村 伊知郎,1.2,14,6,2,0,1,0,0,0,1,1,古賀,2024/05/31,巨人,0,2024RS
,與座 海人,1,14,4,0,0,0,1,0,0,0,0,古賀,2024/05/31,巨人,0,2024RS
,與座 海人,1,17,4,0,0,0,1,0,0,0,0,柘植,2024/05/31,巨人,0,2024RS
,中村 祐太,1,18,5,0,0,0,2,0,0,0,0,柘植,2024/05/31,巨人,0,2024RS
,豆田 泰志,1,21,4,1,0,1,0,0,0,0,0,柘植,2024/05/31,巨人,0,2024RS
,渡邉 勇太朗,7,95,26,6,0,4,1,0,0,2,2,古賀,2024/06/01,巨人,1,2024RS
,佐藤 隼輔,0.1,15,4,0,0,0,3,0,0,1,1,古賀,2024/06/01,巨人,0,2024RS
,平井 克典,0.2,5,2,0,0,0,0,0,0,0,0,古賀,2024/06/01,巨人,0,2024RS
W,田村 伊知郎,1,18,4,0,0,1,1,0,0,0,0,古賀,2024/06/01,巨人,0,2024RS
L,ボー・タカハシ,4.2,99,21,7,0,4,0,0,0,3,3,炭谷,2024/06/02,巨人,1,2024RS
,中村 祐太,1.1,11,4,0,0,0,0,0,0,0,0,炭谷,2024/06/02,巨人,0,2024RS
,佐藤 隼輔,0.1,11,4,3,0,1,0,0,0,3,3,炭谷,2024/06/02,巨人,0,2024RS
,豆田 泰志,0.2,12,3,1,0,0,0,0,0,0,0,炭谷,2024/06/02,巨人,0,2024RS
,豆田 泰志,1,10,3,1,0,0,0,0,0,0,0,柘植,2024/06/02,巨人,0,2024RS
,與座 海人,1,13,5,2,0,0,0,0,0,1,1,柘植,2024/06/02,巨人,0,2024RS
,今井 達也,6,85,21,0,0,5,5,0,0,1,1,古賀,2024/06/04,ヤクルト,1,2024RS
,今井 達也,2.2,44,11,2,0,5,0,0,0,2,2,炭谷,2024/06/04,ヤクルト,1,2024RS
,アブレイユ,0.1,10,3,1,0,1,1,0,0,0,0,炭谷,2024/06/04,ヤクルト,0,2024RS
L,松本 航,0.0,12,3,2,0,0,1,0,0,1,0,炭谷,2024/06/04,ヤクルト,0,2024RS
L,隅田 知一郎,5.2,100,24,5,0,6,3,0,0,4,4,古賀,2024/06/05,ヤクルト,1,2024RS
,平井 克典,0.1,8,3,2,1,1,0,0,0,1,1,古賀,2024/06/05,ヤクルト,0,2024RS
,ヤン,1,16,3,0,0,2,0,0,0,0,0,柘植,2024/06/05,ヤクルト,0,2024RS
,上田 大河,1,17,5,1,1,1,1,0,0,2,2,柘植,2024/06/05,ヤクルト,0,2024RS
L,菅井 信也,5,103,22,3,1,4,4,0,0,2,2,古賀,2024/06/06,ヤクルト,1,2024RS
,田村 伊知郎,1,24,5,1,0,0,1,0,0,0,0,古賀,2024/06/06,ヤクルト,0,2024RS
,ヤン,1,17,3,0,0,1,0,0,0,0,0,炭谷,2024/06/06,ヤクルト,0,2024RS
,松本 航,1,18,6,3,0,1,0,0,0,1,1,炭谷,2024/06/06,ヤクルト,0,2024RS
L,與座 海人,4,72,21,5,0,1,4,0,0,2,2,古賀,2024/06/07,阪神,1,2024RS
,中村 祐太,1,17,4,1,0,1,0,0,0,0,0,古賀,2024/06/07,阪神,0,2024RS
,田村 伊知郎,1,28,7,2,0,0,1,0,0,3,0,古賀,2024/06/07,阪神,0,2024RS
,豆田 泰志,1,15,3,0,0,1,0,0,0,0,0,炭谷,2024/06/07,阪神,0,2024RS
,上田 大河,1,7,3,0,0,0,0,0,0,0,0,炭谷,2024/06/07,阪神,0,2024RS
L,高橋 光成,5,80,23,7,0,5,1,0,0,4,4,炭谷,2024/06/08,阪神,1,2024RS
,豆田 泰志,1,16,4,1,0,2,0,0,0,0,0,炭谷,2024/06/08,阪神,0,2024RS
,ヤン,1,17,5,2,0,0,0,0,0,0,0,炭谷,2024/06/08,阪神,0,2024RS
,平井 克典,1,24,5,1,0,1,1,0,0,0,0,柘植,2024/06/08,阪神,0,2024RS
L,渡邉 勇太朗,6.2,113,30,8,0,3,3,0,0,3,3,古賀,2024/06/09,阪神,1,2024RS
,ヤン,0.1,10,2,1,0,0,0,0,0,0,0,古賀,2024/06/09,阪神,0,2024RS
,上田 大河,1,27,6,1,0,0,2,0,0,0,0,柘植,2024/06/09,阪神,0,2024RS
L,今井 達也,7,114,30,7,1,7,3,0,0,2,2,古賀,2024/06/11,広島,1,2024RS
,ヤン,1,17,3,0,0,2,0,0,0,0,0,古賀,2024/06/11,広島,0,2024RS
,松本 航,1,14,3,0,0,1,0,0,0,0,0,柘植,2024/06/11,広島,0,2024RS
W,隅田 知一郎,9,99,31,4,0,4,2,0,0,0,0,古賀,2024/06/12,広島,1,2024RS
L,ボー・タカハシ,5.1,93,27,8,0,6,3,1,0,2,2,古賀,2024/06/13,広島,1,2024RS
,ヤン,0.2,4,2,0,0,0,0,0,0,0,0,古賀,2024/06/13,広島,0,2024RS
,平井 克典,0.2,24,7,5,0,0,0,0,0,3,3,古賀,2024/06/13,広島,0,2024RS
,豆田 泰志,0.1,7,2,0,0,0,1,0,0,0,0,古賀,2024/06/13,広島,0,2024RS
,豆田 泰志,1,24,5,0,0,1,2,0,0,0,0,柘植,2024/06/13,広島,0,2024RS
,中村 祐太,1,16,3,0,0,0,0,0,0,0,0,柘植,2024/06/13,広島,0,2024RS
L,青山 美夏人,5.1,97,24,7,0,4,0,0,0,3,2,柘植,2024/06/14,DeNA,1,2024RS
,ヤン,0.2,7,2,0,0,1,0,0,0,0,0,柘植,2024/06/14,DeNA,0,2024RS
,本田 圭佑,1,16,3,0,0,0,0,0,0,0,0,柘植,2024/06/14,DeNA,0,2024RS
,増田 達至,1,26,6,4,0,0,0,0,0,2,2,古賀,2024/06/14,DeNA,0,2024RS
,アブレイユ,1,22,4,0,0,0,1,0,0,0,0,古賀,2024/06/14,DeNA,0,2024RS
L,高橋 光成,5.2,106,26,8,1,3,0,0,0,3,2,柘植,2024/06/15,DeNA,1,2024RS
,佐藤 隼輔,0.1,1,1,0,0,0,0,0,0,0,0,柘植,2024/06/15,DeNA,0,2024RS
,中村 祐太,1,30,7,2,0,0,1,1,0,1,1,柘植,2024/06/15,DeNA,0,2024RS
,松本 航,1,10,4,1,0,0,0,0,0,0,0,炭谷,2024/06/15,DeNA,0,2024RS
,豆田 泰志,1,10,3,1,0,2,0,0,0,0,0,炭谷,2024/06/15,DeNA,0,2024RS
L,渡邉 勇太朗,5.2,96,25,6,1,4,1,1,0,3,3,古賀,2024/06/16,DeNA,1,2024RS
,佐藤 隼輔,0.1,10,2,0,0,0,1,0,0,0,0,古賀,2024/06/16,DeNA,0,2024RS
,本田 圭佑,0.1,17,4,1,0,0,2,0,0,0,0,古賀,2024/06/16,DeNA,0,2024RS
,ヤン,0.2,6,1,0,0,0,0,0,0,0,0,古賀,2024/06/16,DeNA,0,2024RS
