position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(中),西川 愛也,.375,4,1,0,0,1,1,0,0,0,0,0,一ゴロ,,中飛,,,中飛,,四球,,見三振,,,2025/03/29,日本ハム,1,2025RS
(一),ネビン,.333,5,1,2,0,1,0,0,0,0,0,0,右安,,,中飛,,左安,,空三振,,二飛,,,2025/03/29,日本ハム,1,2025RS
(指),中村 剛也,.500,4,0,2,0,0,0,0,0,0,0,0,左飛,,,右安,,三失,,右安,,,,,2025/03/29,日本ハム,1,2025RS
走指,元山 飛優,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,日本ハム,0,2025RS
打指,セデーニョ,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,三飛,,,2025/03/29,日本ハム,0,2025RS
(左),渡部 聖弥,.429,4,0,1,1,0,0,0,0,0,0,0,,右飛,,右飛,,二飛,,左安,,,,,2025/03/29,日本ハム,1,2025RS
(三),外崎 修汰,.167,4,0,1,1,2,0,0,0,0,1,0,,二ゴロ,,空三振,,中安,,空三振,,,,,2025/03/29,日本ハム,1,2025RS
(遊),源田 壮亮,.000,4,0,0,0,1,0,0,0,0,0,0,,遊直,,,見三振,二ゴロ,,投ゴロ,,,,,2025/03/29,日本ハム,1,2025RS
(捕),古賀 悠斗,.143,4,0,1,0,0,0,0,0,0,0,0,,,三邪飛,,左安,,遊ゴロ,,二ゴロ,,,,2025/03/29,日本ハム,1,2025RS
(二),仲田 慶介,.000,3,0,0,0,0,0,0,1,0,1,0,,,一ゴロ,,投犠打,,一ゴロ,,左飛,,,,2025/03/29,日本ハム,1,2025RS
(右),長谷川 信哉,.154,4,2,1,0,0,1,0,0,0,0,0,左安,,三失,,右飛,,,四球,三邪飛,,,,2025/03/30,日本ハム,1,2025RS
(中),西川 愛也,.385,5,0,2,0,0,0,0,0,1,0,0,右安,,中安,,,右飛,,二飛,一ゴロ,,,,2025/03/30,日本ハム,1,2025RS
(一),ネビン,.333,3,1,1,1,1,0,0,0,0,0,0,右犠飛,,三直,,,空三振,,左安,,,,,2025/03/30,日本ハム,1,2025RS
(指),セデーニョ,.222,4,1,2,2,0,0,0,0,0,0,0,一飛,,,中飛,,中安,,中２,,,,,2025/03/30,日本ハム,1,2025RS
(左),渡部 聖弥,.455,4,0,2,0,1,0,0,0,0,0,0,空三振,,,二飛,,左安,,中安,,,,,2025/03/30,日本ハム,1,2025RS
(三),外崎 修汰,.200,4,1,1,1,1,0,0,0,0,0,1,,空三振,,左本,,中飛,,遊直,,,,,2025/03/30,日本ハム,1,2025RS
(遊),源田 壮亮,.000,3,0,0,0,0,0,0,0,0,0,0,,右飛,,二ゴロ,,,二ゴロ,,,,,,2025/03/30,日本ハム,1,2025RS
打,中村 剛也,.500,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,四球,,,,,2025/03/30,日本ハム,0,2025RS
走遊,元山 飛優,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/30,日本ハム,0,2025RS
(捕),古賀 悠斗,.125,1,0,0,0,0,0,0,0,0,0,0,,中飛,,,,,,,,,,,2025/03/30,日本ハム,1,2025RS
打捕,牧野 翔矢,.000,3,0,0,0,1,0,0,0,0,0,0,,,,,一ゴロ,,左飛,空三振,,,,,2025/03/30,日本ハム,0,2025RS
(二),滝澤 夏央,.000,2,0,0,0,0,0,0,0,0,0,0,,,遊ゴロ,,遊ゴロ,,,,,,,,2025/03/30,日本ハム,1,2025RS
打二,野村 大樹,.000,2,0,0,0,0,0,0,0,0,0,0,,,,,,,右飛,,三ゴロ,,,,2025/03/30,日本ハム,0,2025RS
(右),長谷川 信哉,.118,4,0,0,0,1,0,0,0,0,0,0,見三振,,遊ゴロ,,,左飛,,右飛,,,,,2025/04/03,楽天,1,2025RS
(中),西川 愛也,.412,4,1,2,0,0,0,0,0,0,0,0,中安,,,左安,,左飛,,三ゴロ,,,,,2025/04/03,楽天,1,2025RS
(一),ネビン,.250,4,0,0,0,0,0,0,0,0,0,0,中飛,,,右飛,,左飛,,,二ゴロ,,,,2025/04/03,楽天,1,2025RS
(指),セデーニョ,.154,4,0,0,0,1,0,0,0,0,0,0,空三振,,,中飛,,,中飛,,遊ゴロ,,,,2025/04/03,楽天,1,2025RS
(左),渡部 聖弥,.400,4,0,1,1,1,0,0,0,0,0,0,,二ゴロ,,右３,,,遊ゴロ,,空三振,,,,2025/04/03,楽天,1,2025RS
(捕),牧野 翔矢,.000,3,0,0,0,0,0,0,0,0,0,0,,一邪飛,,左飛,,,投ゴロ,,,,,,2025/04/03,楽天,1,2025RS
(三),外崎 修汰,.167,2,0,0,0,0,1,0,0,0,1,0,,右飛,,,中飛,,,四球,,,,,2025/04/03,楽天,1,2025RS
(二),元山 飛優,.000,2,0,0,0,0,0,0,0,0,0,0,,,中飛,,捕ゴロ,,,,,,,,2025/04/03,楽天,1,2025RS
打二,野村 大樹,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,中ゴロ,,,,,2025/04/03,楽天,0,2025RS
(遊),源田 壮亮,.000,2,0,0,0,0,1,0,0,0,0,0,,,右飛,,中飛,,,四球,,,,,2025/04/03,楽天,1,2025RS
(右),長谷川 信哉,.136,5,0,1,2,0,0,0,0,0,0,0,中飛,,三直,中安,,左飛,,一邪飛,,,,,2025/04/04,ソフトバンク,1,2025RS
(中),西川 愛也,.333,4,0,0,0,1,1,0,0,0,0,0,一失,,二ゴロ,四球,,空三振,,一ゴロ,,,,,2025/04/04,ソフトバンク,1,2025RS
(一),ネビン,.200,4,1,0,0,2,0,1,0,0,0,0,三飛,,,死球 見三振,,空三振,,,左飛,,,,2025/04/04,ソフトバンク,1,2025RS
一,元山 飛優,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,ソフトバンク,0,2025RS
(指),セデーニョ,.167,5,1,1,0,1,0,0,0,0,0,0,二ゴロ,,,中安 空三振,,,右飛,,中飛,,,,2025/04/04,ソフトバンク,1,2025RS
(左),渡部 聖弥,.500,3,1,3,0,0,1,1,0,0,0,0,,左２,,四球,中安,,中安,,死球,,,,2025/04/04,ソフトバンク,1,2025RS
(二三),野村 大樹,.143,4,1,1,2,1,0,0,0,0,0,0,,空三振,,右２,二ゴロ,,右飛,,,,,,2025/04/04,ソフトバンク,1,2025RS
捕,炭谷 銀仁朗,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/04,ソフトバンク,0,2025RS
(三),外崎 修汰,.214,2,0,1,1,0,0,0,0,1,0,0,,遊ゴロ,,右犠飛,右安,,,,,,,,2025/04/04,ソフトバンク,1,2025RS
走二,仲田 慶介,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,遊ゴロ,,,,,,2025/04/04,ソフトバンク,0,2025RS
(捕),古賀 悠斗,.182,3,1,1,0,0,0,0,0,0,0,0,,二ゴロ,,三安,二飛,,,,,,,,2025/04/04,ソフトバンク,1,2025RS
打,平沼 翔太,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,遊ゴロ,,,,,2025/04/04,ソフトバンク,0,2025RS
三,滝澤 夏央,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,ソフトバンク,0,2025RS
(遊),源田 壮亮,.125,4,1,2,1,1,0,0,0,0,0,0,,,左飛,右２,空三振,,,左２,,,,,2025/04/04,ソフトバンク,1,2025RS
(右),長谷川 信哉,.154,4,2,1,0,0,1,0,0,1,0,0,遊ゴロ,,四球,,三ゴロ,,右安,遊ゴロ,,,,,2025/04/05,ソフトバンク,1,2025RS
(中),西川 愛也,.320,4,1,1,1,0,1,0,0,0,0,0,左飛,,左２,,一ゴロ,,四球,,遊飛,,,,2025/04/05,ソフトバンク,1,2025RS
(一),ネビン,.217,3,0,1,2,0,2,0,0,0,0,0,左飛,,三ゴロ,,,四球,左２,,四球,,,,2025/04/05,ソフトバンク,1,2025RS
走一,元山 飛優,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,ソフトバンク,0,2025RS
(指),セデーニョ,.143,3,0,0,1,0,1,0,0,0,0,0,,中飛,四球,,,左飛,左犠飛,,右飛,,,,2025/04/05,ソフトバンク,1,2025RS
(左),渡部 聖弥,.478,5,0,2,0,0,0,0,0,0,0,0,,二飛,二ゴロ,,,三ゴロ,二安,,左安,,,,2025/04/05,ソフトバンク,1,2025RS
(二),野村 大樹,.091,4,0,0,0,0,0,0,0,0,0,0,,中飛,,遊ゴロ,,三ゴロ,右飛,,,,,,2025/04/05,ソフトバンク,1,2025RS
二,滝澤 夏央,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,二ゴロ,,,,2025/04/05,ソフトバンク,0,2025RS
(三),外崎 修汰,.278,4,1,2,0,1,0,0,0,0,0,0,,,三ゴロ,見三振,,,中３,中安,,,,,2025/04/05,ソフトバンク,1,2025RS
(捕),古賀 悠斗,.214,3,1,1,1,1,0,0,1,0,0,1,,,左中本,空三振,,,二ゴロ,捕犠打,,,,,2025/04/05,ソフトバンク,1,2025RS
(遊),源田 壮亮,.158,3,1,1,1,0,0,1,0,1,0,0,,,左飛,,死球,,中安,左飛,,,,,2025/04/05,ソフトバンク,1,2025RS
(右),長谷川 信哉,.138,3,0,0,0,0,0,0,0,0,0,0,三直,,捕邪飛,,三併打,,,,,,,,2025/04/06,ソフトバンク,1,2025RS
打,平沼 翔太,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,右飛,,,,,2025/04/06,ソフトバンク,0,2025RS
二,山野辺 翔,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,ソフトバンク,0,2025RS
(中),西川 愛也,.379,4,0,3,0,0,0,0,0,1,0,0,中安,,投安,,,左飛,,中安,,,,,2025/04/06,ソフトバンク,1,2025RS
(一),ネビン,.222,4,0,1,0,0,0,0,0,0,0,0,左飛,,三併打,,,左安,,中飛,,,,,2025/04/06,ソフトバンク,1,2025RS
遊,滝澤 夏央,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,ソフトバンク,0,2025RS
(指),セデーニョ,.200,4,0,2,0,0,0,0,0,0,0,0,遊安,,,二飛,,中安,,遊ゴロ,,,,,2025/04/06,ソフトバンク,1,2025RS
(左),渡部 聖弥,.407,4,0,0,0,1,0,0,0,0,0,0,,一飛,,空三振,,遊併打,,,遊ゴロ,,,,2025/04/06,ソフトバンク,1,2025RS
(二),野村 大樹,.071,3,0,0,0,2,0,0,0,0,0,0,,投失,,空三振,,,空三振,,,,,,2025/04/06,ソフトバンク,1,2025RS
二右,仲田 慶介,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,三飛,,,,2025/04/06,ソフトバンク,0,2025RS
(三),外崎 修汰,.318,4,1,2,0,0,0,0,0,0,1,0,,遊飛,,,二ゴロ,,左２,,右安,,,,2025/04/06,ソフトバンク,1,2025RS
(捕),古賀 悠斗,.250,2,0,1,0,0,0,0,0,0,1,0,,二ゴロ,,,右安,,,,,,,,2025/04/06,ソフトバンク,1,2025RS
捕,牧野 翔矢,.125,2,0,1,0,0,0,0,0,0,0,0,,,,,,,三安,,二ゴロ,,,,2025/04/06,ソフトバンク,0,2025RS
(遊),源田 壮亮,.150,1,0,0,0,0,1,0,0,0,0,0,,,四球,,一失,,,,,,,,2025/04/06,ソフトバンク,1,2025RS
遊一,元山 飛優,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,二併打,,,,,,2025/04/06,ソフトバンク,0,2025RS
(右),長谷川 信哉,.156,3,1,1,0,1,1,0,0,0,0,0,左２,,一飛,,,四球,,空三振,,,,,2025/04/08,ロッテ,1,2025RS
(中),西川 愛也,.333,4,0,0,0,0,0,0,0,0,0,0,二ゴロ,,,左飛,,投直,,,右飛,,,,2025/04/08,ロッテ,1,2025RS
(一),ネビン,.233,3,1,1,1,0,0,0,0,0,0,0,右犠飛,,,右飛,,,三ゴロ,,中安,,,,2025/04/08,ロッテ,1,2025RS
(指),セデーニョ,.179,3,0,0,0,1,0,0,0,0,0,0,三ゴロ,,,二飛,,,空三振,,,,,,2025/04/08,ロッテ,1,2025RS
打指,中村 剛也,.600,1,1,1,2,0,0,0,0,0,0,1,,,,,,,,,左中本,,,,2025/04/08,ロッテ,0,2025RS
(左),渡部 聖弥,.452,4,0,3,0,0,0,0,0,0,0,0,,右飛,,,左安,,右安,,左安,,,,2025/04/08,ロッテ,1,2025RS
(遊),源田 壮亮,.136,2,0,0,0,1,1,0,1,0,0,0,,空三振,,,一犠打,,四球,,中飛,,,,2025/04/08,ロッテ,1,2025RS
(三),外崎 修汰,.320,3,0,1,0,0,1,0,0,0,0,0,,四球,,,一邪飛,,左飛,,左安,,,,2025/04/08,ロッテ,1,2025RS
(捕),古賀 悠斗,.222,2,0,0,0,1,0,0,0,0,0,0,,,空三振,,遊ゴロ,,,,,,,,2025/04/08,ロッテ,1,2025RS
打,平沼 翔太,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,右飛,,,,,2025/04/08,ロッテ,0,2025RS
捕,牧野 翔矢,.111,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,右飛,,,,2025/04/08,ロッテ,0,2025RS
(二),山野辺 翔,.000,2,0,0,0,0,0,0,0,0,0,0,,,三ゴロ,,,三ゴロ,,,,,,,2025/04/08,ロッテ,1,2025RS
打二,野村 大樹,.067,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,遊ゴロ,,,,,2025/04/08,ロッテ,0,2025RS
(右),長谷川 信哉,.167,4,1,1,0,0,0,0,0,0,0,0,二安,二ゴロ,,,左飛,,二飛,,,,,,2025/04/09,ロッテ,1,2025RS
(中),西川 愛也,.297,4,0,0,0,1,0,0,0,0,0,0,中飛,,遊ゴロ,,二ゴロ,,,空三振,,,,,2025/04/09,ロッテ,1,2025RS
(一),ネビン,.235,4,1,1,0,1,0,0,0,0,0,0,左２,,遊ゴロ,,中飛,,,見三振,,,,,2025/04/09,ロッテ,1,2025RS
(指),中村 剛也,.625,3,0,2,1,0,1,0,0,0,0,0,左安,,四球,,,左安,,投失,,,,,2025/04/09,ロッテ,1,2025RS
走指,山野辺 翔,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,ロッテ,0,2025RS
(左),渡部 聖弥,.457,4,0,2,1,0,0,0,0,0,0,0,遊安,,右飛,,,右飛,,中安,,,,,2025/04/09,ロッテ,1,2025RS
(遊),源田 壮亮,.160,3,0,1,0,0,0,0,1,0,0,0,左安,,,二ゴロ,,三犠打,,投ゴロ,,,,,2025/04/09,ロッテ,1,2025RS
(三),外崎 修汰,.286,3,0,0,0,0,0,0,0,0,0,0,二併打,,,中飛,,三ゴロ,,,,,,,2025/04/09,ロッテ,1,2025RS
(捕),炭谷 銀仁朗,.000,2,0,0,0,0,0,1,0,0,0,0,,投ゴロ,,死球,,,右飛,,,,,,2025/04/09,ロッテ,1,2025RS
(二),元山 飛優,.000,3,0,0,0,0,0,0,0,0,0,0,,遊ゴロ,,左飛,,,右飛,,,,,,2025/04/09,ロッテ,1,2025RS
(右),長谷川 信哉,.171,5,0,1,0,0,0,0,0,1,0,0,右飛,,遊ゴロ,,,三ゴロ,,中安,,,三直,,2025/04/11,日本ハム,1,2025RS
(中),西川 愛也,.268,4,0,0,0,1,1,0,0,0,0,0,四球,,一ゴロ,,,三ゴロ,,投ゴロ,,,見三振,,2025/04/11,日本ハム,1,2025RS
(一),ネビン,.216,3,0,0,0,1,1,1,0,0,0,0,二飛,,,四球,,見三振,,,右飛,,死球,,2025/04/11,日本ハム,1,2025RS
(指),中村 剛也,.462,5,0,1,0,1,0,0,0,0,0,0,投ゴロ,,,一飛,,,中安,,空三振,,捕邪飛,,2025/04/11,日本ハム,1,2025RS
(左),渡部 聖弥,.400,5,0,0,0,2,0,0,0,0,0,0,,三失,,左飛,,,中飛,,見三振,,,空三振,2025/04/11,日本ハム,1,2025RS
(遊),源田 壮亮,.133,5,0,0,0,3,0,0,0,1,0,0,,捕ゴロ,,投ゴロ,,,空三振,,,空三振,,見三振,2025/04/11,日本ハム,1,2025RS
(三),外崎 修汰,.273,5,0,1,0,0,0,0,0,0,0,0,,右飛,,,二ゴロ,,投ゴロ,,,右安,,一邪飛,2025/04/11,日本ハム,1,2025RS
(捕),古賀 悠斗,.190,3,0,0,0,0,0,0,1,0,0,0,,二飛,,,左飛,,,左飛,,投犠打,,,2025/04/11,日本ハム,1,2025RS
(二),元山 飛優,.000,2,0,0,0,0,0,0,0,0,0,0,,,二ゴロ,,一ゴロ,,,,,,,,2025/04/11,日本ハム,1,2025RS
打,セデーニョ,.172,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,左飛,,,,,2025/04/11,日本ハム,0,2025RS
二,滝澤 夏央,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,日本ハム,0,2025RS
打,平沼 翔太,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,中飛,,,2025/04/11,日本ハム,0,2025RS
二,仲田 慶介,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,日本ハム,0,2025RS
(右),長谷川 信哉,.152,5,0,0,0,1,0,0,0,0,0,0,一直,見三振,,中飛,,投ゴロ,,二ゴロ,,,,,2025/04/12,日本ハム,1,2025RS
(中),西川 愛也,.261,5,1,1,0,0,0,0,0,0,0,0,投ゴロ,,遊ゴロ,二ゴロ,,,三ゴロ,,左２,,,,2025/04/12,日本ハム,1,2025RS
(左),渡部 聖弥,.429,2,0,2,0,0,0,0,0,1,0,0,左安,,左安,,,,,,,,,,2025/04/12,日本ハム,1,2025RS
打左,平沼 翔太,.143,3,0,1,1,0,0,0,0,0,0,0,,,,,三ゴロ,,一ゴロ,,中安,,,,2025/04/12,日本ハム,0,2025RS
走左,仲田 慶介,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,日本ハム,0,2025RS
(一),ネビン,.195,4,0,0,0,0,1,0,0,0,0,0,四球,,左飛,,遊直,,一直,,遊ゴロ,,,,2025/04/12,日本ハム,1,2025RS
(三),外崎 修汰,.297,4,0,2,0,0,1,0,0,0,0,0,左飛,,左安,,四球,,,右安,二飛,,,,2025/04/12,日本ハム,1,2025RS
(指),セデーニョ,.188,3,0,1,0,0,1,0,0,0,0,0,,遊失,四球,,遊ゴロ,,,中安,,,,,2025/04/12,日本ハム,1,2025RS
走指,山野辺 翔,.000,1,1,0,0,1,0,0,0,1,0,0,,,,,,,,,見三振,,,,2025/04/12,日本ハム,0,2025RS
(二),野村 大樹,.056,3,0,0,0,1,0,0,0,0,0,0,,空三振,三ゴロ,,,遊失,,,,,,,2025/04/12,日本ハム,1,2025RS
走二,滝澤 夏央,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,日本ハム,0,2025RS
打,中村 剛也,.429,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/04/12,日本ハム,0,2025RS
二,元山 飛優,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,日本ハム,0,2025RS
(捕),古賀 悠斗,.167,3,0,0,0,1,0,0,1,0,0,0,,空三振,,三ゴロ,,投犠打,,遊ゴロ,,,,,2025/04/12,日本ハム,1,2025RS
(遊),源田 壮亮,.206,4,0,3,1,0,0,0,0,0,0,0,,左安,,中２,,二ゴロ,,二安,,,,,2025/04/12,日本ハム,1,2025RS
(中),西川 愛也,.260,4,0,1,1,0,0,0,0,1,0,0,右飛,左犠飛,,遊安,一ゴロ,,,遊ゴロ,,,,,2025/04/13,日本ハム,1,2025RS
(遊),源田 壮亮,.237,4,1,2,0,1,1,0,0,1,0,0,中安,左飛,,空三振,,投安,,四球,,,,,2025/04/13,日本ハム,1,2025RS
(右),岸 潤一郎,.000,1,1,0,0,0,1,0,0,0,0,0,中飛,,四球,,,,,,,,,,2025/04/13,日本ハム,1,2025RS
右,長谷川 信哉,.143,3,1,0,0,0,0,0,0,0,0,0,,,,,二失,投併打,,遊邪飛,,,,,2025/04/13,日本ハム,0,2025RS
(指),セデーニョ,.216,5,1,2,3,1,0,0,0,0,0,1,左安,,空三振,,左本,中飛,,,遊ゴロ,,,,2025/04/13,日本ハム,1,2025RS
(三),外崎 修汰,.286,5,1,1,0,1,0,0,0,0,0,0,三ゴロ,,三ゴロ,,右安,,左飛,,空三振,,,,2025/04/13,日本ハム,1,2025RS
(一),ネビン,.239,5,1,3,1,1,0,0,0,0,0,0,,中安,右安,,左安,,三直,,空三振,,,,2025/04/13,日本ハム,1,2025RS
(左),平沼 翔太,.182,4,1,1,0,0,0,0,0,0,0,0,,二ゴロ,二ゴロ,,二飛,,中安,,,,,,2025/04/13,日本ハム,1,2025RS
走左,仲田 慶介,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/13,日本ハム,0,2025RS
(二),野村 大樹,.143,3,0,2,0,0,0,0,0,0,0,0,,左安,,中安,三直,,,,,,,,2025/04/13,日本ハム,1,2025RS
二,滝澤 夏央,.250,1,0,1,0,0,0,0,0,0,0,0,,,,,,,右安,,,,,,2025/04/13,日本ハム,0,2025RS
(捕),古賀 悠斗,.185,3,0,1,2,0,1,0,0,0,0,0,,四球,,投併打,中２,,,二ゴロ,,,,,2025/04/13,日本ハム,1,2025RS
(中),西川 愛也,.259,4,0,1,0,0,0,0,0,0,0,0,二安,左飛,,,一直,,,一邪飛,,,,,2025/04/15,オリックス,1,2025RS
(遊),源田 壮亮,.214,4,0,0,0,0,0,0,0,0,0,0,投ゴロ,,遊直,,左飛,,,三ゴロ,,,,,2025/04/15,オリックス,1,2025RS
(左),平沼 翔太,.133,4,0,0,0,0,0,0,0,0,0,0,一ゴロ,,二直,,,右飛,,一ゴロ,,,,,2025/04/15,オリックス,1,2025RS
(指),セデーニョ,.220,4,0,1,0,0,0,0,0,0,0,0,二飛,,右安,,,中飛,,,二ゴロ,,,,2025/04/15,オリックス,1,2025RS
(三),外崎 修汰,.273,2,0,0,0,0,2,0,0,0,0,0,四球,,遊ゴロ,,,右飛,,,四球,,,,2025/04/15,オリックス,1,2025RS
(一),ネビン,.220,4,0,0,0,1,0,0,0,0,0,0,空三振,,,右飛,,,二飛,,遊ゴロ,,,,2025/04/15,オリックス,1,2025RS
(二),野村 大樹,.125,3,0,0,0,2,0,0,0,0,0,0,,空三振,,左飛,,,空三振,,,,,,2025/04/15,オリックス,1,2025RS
打,中村 剛也,.400,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,左飛,,,,2025/04/15,オリックス,0,2025RS
(捕),古賀 悠斗,.200,3,0,1,0,1,0,0,0,0,1,0,,三ゴロ,,空三振,,,左２,,,,,,2025/04/15,オリックス,1,2025RS
(右),松原 聖弥,.333,3,0,1,0,0,0,0,0,0,0,0,,右２,,,右飛,,中飛,,,,,,2025/04/15,オリックス,1,2025RS
(中),西川 愛也,.271,5,1,2,1,1,0,0,0,0,0,0,左２,,投ゴロ,左安,,二ゴロ,,,空三振,,,,2025/04/16,オリックス,1,2025RS
(遊),源田 壮亮,.234,5,1,2,0,1,0,0,0,0,0,0,左安,,二ゴロ,見三振,,,三邪飛,,中２,,,,2025/04/16,オリックス,1,2025RS
(一),ネビン,.236,5,1,2,2,1,0,0,0,0,0,1,遊併打,,左中本,,右飛,,空三振,,左２,,,,2025/04/16,オリックス,1,2025RS
(指),中村 剛也,.450,5,0,3,0,0,0,0,0,0,0,0,右２,,中飛,,二ゴロ,,遊安,,左安,,,,2025/04/16,オリックス,1,2025RS
走指,山野辺 翔,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/16,オリックス,0,2025RS
(三),外崎 修汰,.271,4,1,1,0,0,1,0,0,0,0,0,左安,,,四球,左飛,,右飛,,捕邪飛,,,,2025/04/16,オリックス,1,2025RS
(右),長谷川 信哉,.167,5,0,2,0,1,0,0,0,0,0,0,,二飛,,左安,,見三振,,三安,遊飛,,,,2025/04/16,オリックス,1,2025RS
(左),松原 聖弥,.500,3,1,2,0,1,0,0,1,0,0,0,,空三振,,右安,,中安,,投犠打,,,,,2025/04/16,オリックス,1,2025RS
(捕),炭谷 銀仁朗,.286,4,0,2,0,1,0,0,0,0,0,0,,中安,,空三振,,一安,,遊ゴロ,,,,,2025/04/16,オリックス,1,2025RS
(二),仲田 慶介,.000,3,0,0,0,1,0,0,0,0,0,0,,右飛,,空三振,,三邪飛,,,,,,,2025/04/16,オリックス,1,2025RS
打,セデーニョ,.214,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,,2025/04/16,オリックス,0,2025RS
二,滝澤 夏央,.250,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/16,オリックス,0,2025RS
(中),西川 愛也,.270,4,1,1,0,0,2,0,0,1,0,0,左安,,四球,二ゴロ,,遊ゴロ,,四球,左邪飛,,,,2025/04/17,オリックス,1,2025RS
(遊),源田 壮亮,.231,5,0,1,0,1,0,0,0,0,0,0,右飛,,空三振,,左飛,,三直,投安,,,,,2025/04/17,オリックス,1,2025RS
(一),ネビン,.250,5,2,2,0,0,0,0,0,0,0,0,右飛,,中安,,右飛,,右２,中飛,,,,,2025/04/17,オリックス,1,2025RS
(指),中村 剛也,.417,4,0,1,0,0,1,0,0,0,0,0,一邪飛,,四球,,左安,,遊ゴロ,右飛,,,,,2025/04/17,オリックス,1,2025RS
