wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
H,山田 修義,0.1,20,3,1,0,0,1,0,0,0,0,若月,2025/06/13,巨人,0,2025RS
H,山岡 泰輔,1,15,4,1,0,2,0,0,0,0,0,若月,2025/06/13,巨人,0,2025RS
H,ペルドモ,1,17,3,0,0,0,0,0,0,0,0,若月,2025/06/13,巨人,0,2025RS
,マチャド,1,27,5,0,0,2,2,0,0,0,0,若月,2025/06/13,巨人,0,2025RS
,宮城 大弥,9,125,33,6,0,11,1,0,0,1,1,森,2025/06/14,巨人,1,2025RS
H,ペルドモ,1,5,3,0,0,0,0,0,0,0,0,森,2025/06/14,巨人,0,2025RS
W,山岡 泰輔,1,23,5,2,0,0,0,0,0,0,0,森,2025/06/14,巨人,0,2025RS
W,曽谷 龍平,7,100,28,10,0,7,0,0,0,3,3,福永,2025/06/15,巨人,1,2025RS
H,岩嵜 翔,1,16,3,0,0,1,0,0,0,0,0,福永,2025/06/15,巨人,0,2025RS
,高島 泰都,0.2,14,5,2,0,0,1,0,0,0,0,福永,2025/06/15,巨人,0,2025RS
S,マチャド,0.1,2,1,0,0,0,0,0,0,0,0,福永,2025/06/15,巨人,0,2025RS
W,東 晃平,6,105,27,5,0,3,4,0,0,1,1,森,2025/06/17,中日,1,2025RS
H,山岡 泰輔,1,12,4,1,0,2,0,0,0,0,0,森,2025/06/17,中日,0,2025RS
,ペルドモ,1,13,5,2,0,1,0,0,0,2,2,森,2025/06/17,中日,0,2025RS
S,マチャド,1,14,4,1,0,0,1,0,0,0,0,森,2025/06/17,中日,0,2025RS
L,九里 亜蓮,4,77,20,6,1,5,1,0,0,4,4,森,2025/06/18,中日,1,2025RS
,山田 修義,0.1,21,5,3,0,0,1,0,0,2,2,森,2025/06/18,中日,0,2025RS
,才木 海翔,0.2,7,2,0,0,1,0,0,0,0,0,森,2025/06/18,中日,0,2025RS
,片山 楽生,1,19,5,0,0,1,1,0,0,0,0,森,2025/06/18,中日,0,2025RS
,高島 泰都,2,28,7,1,0,3,0,0,0,0,0,森,2025/06/18,中日,0,2025RS
W,田嶋 大樹,6,97,24,6,0,2,0,0,0,1,1,若月,2025/06/19,中日,1,2025RS
,岩嵜 翔,1,16,3,0,0,2,0,0,0,0,0,若月,2025/06/19,中日,0,2025RS
,山岡 泰輔,1,16,3,0,0,0,0,0,0,0,0,若月,2025/06/19,中日,0,2025RS
