position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(左),前川 右京,.284,3,0,0,0,0,0,1,0,0,0,0,,死球,,遊飛,,投失,,遊飛,,,,,2025/05/02,ヤクルト,1,2025RS
(捕),坂本 誠志郎,.220,4,0,1,0,0,0,0,0,0,0,0,,右安,,,右飛,遊併打,,三ゴロ,,,,,2025/05/02,ヤクルト,1,2025RS
(遊),小幡 竜平,.174,4,1,2,0,1,0,0,0,0,0,0,,一ゴロ,,,空三振,,中安,左安,,,,,2025/05/02,ヤクルト,1,2025RS
(投),村上 頌樹,.077,3,0,0,0,1,0,0,1,0,0,0,,左飛,,,空三振,,一犠打,一直,,,,,2025/05/02,ヤクルト,1,2025RS
(中),近本 光司,.285,4,1,0,0,2,1,0,0,0,0,0,空三振,空三振,,二ゴロ,,四球,,中飛,,,,,2025/05/03,ヤクルト,1,2025RS
(二),中野 拓夢,.276,2,2,2,1,0,2,0,0,2,0,0,四球,,投安,,左安,左犠飛,,四球,,,,,2025/05/03,ヤクルト,1,2025RS
(右),森下 翔太,.310,5,1,1,0,2,0,0,0,0,0,0,見三振,,左安,,空三振,中失,,遊ゴロ,,,,,2025/05/03,ヤクルト,1,2025RS
(三),佐藤 輝明,.284,4,1,3,2,0,0,0,0,0,0,0,右安,,二ゴロ,,右２,右３,,,,,,,2025/05/03,ヤクルト,1,2025RS
(一),大山 悠輔,.248,4,0,2,2,0,0,0,0,0,0,0,中安,,左２,,三ゴロ,遊ゴロ,,,,,,,2025/05/03,ヤクルト,1,2025RS
(左),前川 右京,.273,4,0,0,0,1,0,0,0,0,0,0,三ゴロ,,中飛,,空三振,,二ゴロ,,,,,,2025/05/03,ヤクルト,1,2025RS
(捕),坂本 誠志郎,.206,4,0,0,0,1,0,0,0,0,0,0,,遊ゴロ,空三振,,,遊ゴロ,遊ゴロ,,,,,,2025/05/03,ヤクルト,1,2025RS
(遊),小幡 竜平,.180,4,1,1,0,0,0,0,0,1,0,0,,中飛,,遊ゴロ,,左安,三ゴロ,,,,,,2025/05/03,ヤクルト,1,2025RS
(投),デュプランティエ,.167,2,0,1,0,1,0,0,0,0,0,0,,中安,,空三振,,,,,,,,,2025/05/03,ヤクルト,1,2025RS
打,糸原 健斗,.231,1,0,1,0,0,0,0,0,0,0,0,,,,,,中安,,,,,,,2025/05/03,ヤクルト,0,2025RS
走,熊谷 敬宥,-,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,2025/05/03,ヤクルト,0,2025RS
投,湯浅 京己,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/03,ヤクルト,0,2025RS
投,岩貞 祐太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/03,ヤクルト,0,2025RS
打,木浪 聖也,.197,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,一ゴロ,,,,,2025/05/03,ヤクルト,0,2025RS
投,工藤 泰成,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/03,ヤクルト,0,2025RS
(中),近本 光司,.289,5,0,2,0,0,0,0,0,0,0,0,二ゴロ,,遊直,,左飛,,右安,,右安,,,,2025/05/04,ヤクルト,1,2025RS
(二),中野 拓夢,.273,5,0,1,1,2,0,0,0,0,0,0,空三振,,中安,,,空三振,三ゴロ,,遊直,,,,2025/05/04,ヤクルト,1,2025RS
(右),森下 翔太,.317,4,1,2,1,0,0,0,0,0,0,1,左安,,,左本,,遊ゴロ,二ゴロ,,,,,,2025/05/04,ヤクルト,1,2025RS
(三),佐藤 輝明,.283,4,0,1,0,1,0,0,0,1,0,0,中飛,,,二ゴロ,,左安,,空三振,,,,,2025/05/04,ヤクルト,1,2025RS
(一),大山 悠輔,.250,3,0,1,0,0,1,0,0,0,0,0,,左２,,遊ゴロ,,四球,,遊ゴロ,,,,,2025/05/04,ヤクルト,1,2025RS
(左),前川 右京,.262,4,0,0,0,0,0,0,0,0,0,0,,一直,,一邪飛,,右飛,,中飛,,,,,2025/05/04,ヤクルト,1,2025RS
(捕),坂本 誠志郎,.203,1,0,0,0,0,1,0,0,0,0,0,,遊ゴロ,,,四球,,,,,,,,2025/05/04,ヤクルト,1,2025RS
打,木浪 聖也,.194,1,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,,,,,2025/05/04,ヤクルト,0,2025RS
捕,梅野 隆太郎,.237,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/05/04,ヤクルト,0,2025RS
(遊),小幡 竜平,.204,4,1,2,0,0,0,0,0,0,0,0,,中飛,,,二併打,,左安,,左安,,,,2025/05/04,ヤクルト,1,2025RS
(投),伊原 陵人,.167,2,0,1,0,0,0,0,0,0,0,0,,,投ゴロ,,右安,,,,,,,,2025/05/04,ヤクルト,1,2025RS
投,漆原 大晟,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/04,ヤクルト,0,2025RS
打,糸原 健斗,.231,0,0,0,0,0,1,0,0,0,0,0,,,,,,,四球,,,,,,2025/05/04,ヤクルト,0,2025RS
投,工藤 泰成,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/04,ヤクルト,0,2025RS
投,島本 浩也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/04,ヤクルト,0,2025RS
打,島田 海吏,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2025/05/04,ヤクルト,0,2025RS
(中),近本 光司,.280,4,1,0,0,0,1,0,0,0,0,0,遊ゴロ,,,中飛,,二ゴロ,四球,中飛,,,,,2025/05/05,巨人,1,2025RS
(二),中野 拓夢,.283,3,2,2,2,0,2,0,0,0,0,0,四球,,,二ゴロ,,三安,四球,,左安,,,,2025/05/05,巨人,1,2025RS
(右),森下 翔太,.336,5,2,4,4,0,0,0,0,0,0,1,遊併打,,,左本,,右安,左安,,左２,,,,2025/05/05,巨人,1,2025RS
(三),佐藤 輝明,.288,5,1,2,3,1,0,0,0,0,0,1,,中飛,,空三振,,右２,左飛,,右中本,,,,2025/05/05,巨人,1,2025RS
(一),大山 悠輔,.256,5,1,2,0,1,0,0,0,0,0,0,,空三振,,,右飛,二ゴロ,,右安,右安,,,,2025/05/05,巨人,1,2025RS
(左),前川 右京,.259,5,0,1,0,2,0,0,0,0,0,0,,捕邪飛,,,空三振,,二ゴロ,右安,空三振,,,,2025/05/05,巨人,1,2025RS
(捕),坂本 誠志郎,.200,1,0,0,0,0,0,0,0,0,0,0,,,三ゴロ,,,,,,,,,,2025/05/05,巨人,1,2025RS
捕,梅野 隆太郎,.225,2,1,0,0,0,1,0,1,0,0,0,,,,,遊ゴロ,,四球,三犠打,三ゴロ,,,,2025/05/05,巨人,0,2025RS
(遊),小幡 竜平,.224,4,1,2,1,2,0,0,1,0,0,0,,,空三振,,,投安,捕犠打,中安,空三振,,,,2025/05/05,巨人,1,2025RS
(投),富田 蓮,.000,1,0,0,0,1,0,0,0,0,0,0,,,見三振,,,,,,,,,,2025/05/05,巨人,1,2025RS
投,ビーズリー,.250,0,0,0,0,0,0,0,1,0,0,0,,,,,,一犠打,,,,,,,2025/05/05,巨人,0,2025RS
打,渡邉 諒,.273,0,0,0,0,0,1,0,0,0,0,0,,,,,,,四球,,,,,,2025/05/05,巨人,0,2025RS
走,熊谷 敬宥,-,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/05,巨人,0,2025RS
投,及川 雅貴,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/05,巨人,0,2025RS
打,中川 勇斗,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,三直,,,,,2025/05/05,巨人,0,2025RS
投,湯浅 京己,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/05,巨人,0,2025RS
投,漆原 大晟,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/05,巨人,0,2025RS
(中),近本 光司,.292,5,2,3,2,1,0,0,0,0,0,0,左安,中安,右３,,空三振,,,一ゴロ,,,,,2025/05/06,巨人,1,2025RS
(二),中野 拓夢,.274,4,0,0,0,1,0,0,1,0,0,0,三犠打,中飛,遊直,,,空三振,,二失,,,,,2025/05/06,巨人,1,2025RS
投,島本 浩也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/06,巨人,0,2025RS
投,岩崎 優,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/06,巨人,0,2025RS
(右),森下 翔太,.338,5,2,2,3,0,0,0,0,0,0,1,左安,左本,,三ゴロ,,遊ゴロ,,中飛,,,,,2025/05/06,巨人,1,2025RS
(三),佐藤 輝明,.285,5,0,1,0,2,0,0,0,0,0,0,左飛,投安,,一ゴロ,,見三振,,空三振,,,,,2025/05/06,巨人,1,2025RS
(一),大山 悠輔,.254,5,0,1,0,0,0,0,0,0,0,0,左失,三ゴロ,,二飛,,,右安,,二ゴロ,,,,2025/05/06,巨人,1,2025RS
(遊),小幡 竜平,.222,5,0,1,1,2,0,0,0,0,0,0,右２,,投失,,一ゴロ,,空三振,,空三振,,,,2025/05/06,巨人,1,2025RS
(左),中川 勇斗,.250,2,0,1,0,0,1,0,0,0,0,0,四球,,中飛,,三安,,,,,,,,2025/05/06,巨人,1,2025RS
左,島田 海吏,.000,2,0,0,0,0,0,0,0,0,0,0,,,,,,,一ゴロ,,二飛,,,,2025/05/06,巨人,0,2025RS
(捕),梅野 隆太郎,.250,4,1,2,0,0,0,0,0,0,0,0,中飛,,左安,,中安,,二飛,,,,,,2025/05/06,巨人,1,2025RS
(投),才木 浩人,.000,2,1,0,0,1,0,0,1,0,0,0,,見三振,投ゴロ,,三犠打,,,,,,,,2025/05/06,巨人,1,2025RS
投,石黒 佑弥,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/06,巨人,0,2025RS
投,桐敷 拓馬,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/06,巨人,0,2025RS
打,木浪 聖也,.206,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,左２,,,,,2025/05/06,巨人,0,2025RS
走二,熊谷 敬宥,-,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/06,巨人,0,2025RS
(中),近本 光司,.291,4,0,1,0,1,0,0,0,1,0,0,空三振,二ゴロ,,,二ゴロ,,中安,,,,,,2025/05/07,巨人,1,2025RS
(二),中野 拓夢,.292,3,2,3,0,0,0,1,0,0,0,0,遊安,,中安,,左安,,死球,,,,,,2025/05/07,巨人,1,2025RS
(右),森下 翔太,.343,4,1,2,2,0,0,0,0,0,0,1,一邪飛,,中２,,左本,,遊併打,,,,,,2025/05/07,巨人,1,2025RS
(三),佐藤 輝明,.276,4,0,0,0,1,0,0,0,0,0,0,二ゴロ,,空三振,,遊ゴロ,,,中飛,,,,,2025/05/07,巨人,1,2025RS
(一),大山 悠輔,.254,4,1,1,0,0,0,0,0,0,0,0,,右２,中飛,,右飛,,,二飛,,,,,2025/05/07,巨人,1,2025RS
(左),前川 右京,.252,3,0,0,0,2,1,0,0,0,0,0,,四球,空三振,,,二ゴロ,,見三振,,,,,2025/05/07,巨人,1,2025RS
(捕),梅野 隆太郎,.234,3,0,0,0,1,0,0,0,0,0,0,,捕邪飛,,一ゴロ,,見三振,,,,,,,2025/05/07,巨人,1,2025RS
打,木浪 聖也,.203,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,左飛,,,,2025/05/07,巨人,0,2025RS
(遊),小幡 竜平,.209,4,0,0,0,1,0,0,0,0,0,0,,二失,,中飛,,空三振,,,投ゴロ,,,,2025/05/07,巨人,1,2025RS
(投),門別 啓人,.000,2,0,0,0,1,0,0,0,0,0,0,,空三振,,二ゴロ,,,,,,,,,2025/05/07,巨人,1,2025RS
投,石黒 佑弥,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/07,巨人,0,2025RS
投,湯浅 京己,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/07,巨人,0,2025RS
打,中川 勇斗,.200,1,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,,,,,2025/05/07,巨人,0,2025RS
投,桐敷 拓馬,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/07,巨人,0,2025RS
投,工藤 泰成,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/07,巨人,0,2025RS
打,糸原 健斗,.214,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/05/07,巨人,0,2025RS
(中),近本 光司,.290,4,1,1,0,1,0,0,0,0,0,0,遊ゴロ,,空三振,,,中安,,左飛,,,,,2025/05/10,中日,1,2025RS
(二),中野 拓夢,.301,3,1,2,0,0,0,0,1,0,0,0,左２,,左安,,,投犠打,,一ゴロ,,,,,2025/05/10,中日,1,2025RS
(右),森下 翔太,.341,4,0,1,1,2,0,0,0,0,0,0,中安,,空三振,,,二ゴロ,,空三振,,,,,2025/05/10,中日,1,2025RS
(三),佐藤 輝明,.277,3,0,1,1,1,0,0,0,0,0,0,中飛,,,空三振,,左２,,,,,,,2025/05/10,中日,1,2025RS
(一),大山 悠輔,.250,2,0,0,0,0,1,0,0,0,0,0,,右飛,,遊ゴロ,,故意四,,,,,,,2025/05/10,中日,1,2025RS
(遊),小幡 竜平,.200,3,0,0,0,0,0,0,0,0,0,0,,左飛,,二直,,二ゴロ,,,,,,,2025/05/10,中日,1,2025RS
(捕),坂本 誠志郎,.206,3,0,1,0,1,0,0,0,0,0,0,,空三振,,,左安,,左飛,,,,,,2025/05/10,中日,1,2025RS
(左),前川 右京,.254,3,0,1,0,0,0,0,0,0,0,0,,,左安,,遊飛,,中飛,,,,,,2025/05/10,中日,1,2025RS
左,熊谷 敬宥,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/10,中日,0,2025RS
(投),村上 頌樹,.063,3,0,0,0,2,0,0,0,0,0,0,,,バ三振,,投併打,,見三振,,,,,,2025/05/10,中日,1,2025RS
(中),近本 光司,.295,4,0,2,0,0,0,0,0,0,0,0,中安,,中安,,二ゴロ,,左飛,,,,,,2025/05/11,中日,1,2025RS
(二),中野 拓夢,.304,2,1,1,0,0,1,0,1,0,0,0,捕ゴロ,,一犠打,,右安,,四球,,,,,,2025/05/11,中日,1,2025RS
(右),森下 翔太,.333,3,0,0,0,1,1,0,0,0,0,0,遊飛,,空三振,,四球,,二飛,,,,,,2025/05/11,中日,1,2025RS
(三),佐藤 輝明,.278,3,0,1,1,0,1,0,0,0,0,0,右２,,中飛,,四球,,,右飛,,,,,2025/05/11,中日,1,2025RS
(一),大山 悠輔,.242,4,0,0,0,0,0,0,0,0,0,0,左飛,,,三ゴロ,二直,,,遊直,,,,,2025/05/11,中日,1,2025RS
(左),中川 勇斗,.125,3,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,二ゴロ,,遊ゴロ,,,,,,,2025/05/11,中日,1,2025RS
投,及川 雅貴,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/11,中日,0,2025RS
投,石井 大智,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/11,中日,0,2025RS
打,糸原 健斗,.200,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,遊ゴロ,,,,,2025/05/11,中日,0,2025RS
投,岩崎 優,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/11,中日,0,2025RS
(遊),小幡 竜平,.222,2,0,2,0,0,0,0,0,0,0,0,,右安,,左安,,,,,,,,,2025/05/11,中日,1,2025RS
遊,木浪 聖也,.200,1,0,0,0,1,0,0,0,0,0,0,,,,,,空三振,,,,,,,2025/05/11,中日,0,2025RS
(捕),坂本 誠志郎,.211,3,0,1,0,1,0,0,0,0,0,0,,三ゴロ,,中安,,見三振,,,,,,,2025/05/11,中日,1,2025RS
(投),伊原 陵人,.125,2,0,0,0,1,0,0,0,0,0,0,,投直,,空三振,,,,,,,,,2025/05/11,中日,1,2025RS
投,湯浅 京己,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/11,中日,0,2025RS
左,前川 右京,.252,1,0,0,0,0,0,0,0,0,0,0,,,,,,,二飛,,,,,,2025/05/11,中日,0,2025RS
左,熊谷 敬宥,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/11,中日,0,2025RS
(中),近本 光司,.286,5,0,0,0,0,0,0,0,0,0,0,左飛,,左飛,,,一ゴロ,,二ゴロ,,三ゴロ,,,2025/05/13,DeNA,1,2025RS
(二),中野 拓夢,.318,4,0,3,0,0,1,0,0,0,0,0,二安,,,遊安,,遊ゴロ,,四球,,右安,,,2025/05/13,DeNA,1,2025RS
(右),森下 翔太,.324,4,0,0,0,1,1,0,0,0,0,0,四球,,,二併打,,一ゴロ,,空三振,,,三直,,2025/05/13,DeNA,1,2025RS
(三),佐藤 輝明,.275,5,0,1,0,2,0,0,0,1,0,0,遊併打,,,空三振,,,中安,,空三振,,右飛,,2025/05/13,DeNA,1,2025RS
(一),大山 悠輔,.237,3,0,0,0,0,2,0,0,0,0,0,,遊ゴロ,,,四球,,四球,,一飛,,遊ゴロ,,2025/05/13,DeNA,1,2025RS
(遊),髙寺 望夢,.125,3,1,1,1,1,0,0,2,0,0,1,,二ゴロ,,,投犠打,,投犠打,,右本,,,空三振,2025/05/13,DeNA,1,2025RS
(捕),梅野 隆太郎,.240,3,0,1,0,0,2,0,0,0,0,0,,遊ゴロ,,,四球,,故意四,,二安,,,遊ゴロ,2025/05/13,DeNA,1,2025RS
(左),中川 勇斗,.100,2,0,0,0,1,0,0,0,0,0,0,,,遊ゴロ,,空三振,,,,,,,,2025/05/13,DeNA,1,2025RS
打,渡邉 諒,.250,1,0,0,0,0,0,0,0,0,0,0,,,,,,,三併打,,,,,,2025/05/13,DeNA,0,2025RS
左,前川 右京,.250,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/05/13,DeNA,0,2025RS
投,及川 雅貴,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/13,DeNA,0,2025RS
投,岩崎 優,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/13,DeNA,0,2025RS
打,坂本 誠志郎,.208,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,二飛,2025/05/13,DeNA,0,2025RS
投,湯浅 京己,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/13,DeNA,0,2025RS
(投),才木 浩人,.000,2,0,0,0,1,0,0,0,0,1,0,,,空三振,,右飛,,,,,,,,2025/05/13,DeNA,1,2025RS
打,楠本 泰史,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/05/13,DeNA,0,2025RS
投,桐敷 拓馬,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/13,DeNA,0,2025RS
投,石井 大智,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/13,DeNA,0,2025RS
打,糸原 健斗,.188,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,二ゴロ,,,2025/05/13,DeNA,0,2025RS
左,植田 海,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/13,DeNA,0,2025RS
(中),近本 光司,.285,4,0,1,0,1,1,0,0,1,0,0,二ゴロ,,一安,,空三振,,四球,,二ゴロ,,,,2025/05/15,DeNA,1,2025RS
(二),中野 拓夢,.316,4,0,1,0,0,0,0,0,0,0,0,中飛,,二ゴロ,,,右２,二ゴロ,,,,,,2025/05/15,DeNA,1,2025RS
(右),森下 翔太,.318,3,0,0,0,1,0,1,0,0,0,0,三ゴロ,,,死球,,一邪飛,,見三振,,,,,2025/05/15,DeNA,1,2025RS
(三),佐藤 輝明,.270,3,0,0,0,0,1,0,0,0,0,0,,左飛,,四球,,二直,,一ゴロ,,,,,2025/05/15,DeNA,1,2025RS
(一),大山 悠輔,.230,4,0,0,0,0,0,0,0,0,0,0,,三ゴロ,,左飛,,遊飛,,右飛,,,,,2025/05/15,DeNA,1,2025RS
(左),髙寺 望夢,.182,3,0,1,0,1,1,0,0,0,0,0,,空三振,,投安,,,四球,,二ゴロ,,,,2025/05/15,DeNA,1,2025RS
(遊),木浪 聖也,.203,4,0,1,0,0,0,0,0,0,0,0,,,左安,二ゴロ,,,二ゴロ,,左飛,,,,2025/05/15,DeNA,1,2025RS
(捕),坂本 誠志郎,.203,2,0,0,0,0,1,0,0,0,0,0,,,三ゴロ,,遊飛,,四球,,,,,,2025/05/15,DeNA,1,2025RS
打,楠本 泰史,.000,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2025/05/15,DeNA,0,2025RS
走,植田 海,.000,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,2025/05/15,DeNA,0,2025RS
(投),デュプランティエ,.125,2,0,0,0,2,0,0,0,0,0,0,,,空三振,,空三振,,,,,,,,2025/05/15,DeNA,1,2025RS
投,桐敷 拓馬,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/15,DeNA,0,2025RS
打,糸原 健斗,.176,1,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,,,,,2025/05/15,DeNA,0,2025RS
投,石井 大智,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/15,DeNA,0,2025RS
投,及川 雅貴,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/15,DeNA,0,2025RS
打,渡邉 諒,.250,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2025/05/15,DeNA,0,2025RS
走,梅野 隆太郎,.240,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/15,DeNA,0,2025RS
(中),近本 光司,.280,3,0,0,0,0,1,0,0,0,0,0,四球,,遊ゴロ,,,三ゴロ,,遊ゴロ,,,,,2025/05/16,広島,1,2025RS
(二),中野 拓夢,.307,4,0,0,0,0,0,0,0,0,0,0,左飛,,,投ゴロ,,三ゴロ,,中飛,,,,,2025/05/16,広島,1,2025RS
(右),森下 翔太,.316,4,0,1,0,1,0,0,0,0,0,0,一邪飛,,,三安,,見三振,,右邪飛,,,,,2025/05/16,広島,1,2025RS
(三),佐藤 輝明,.269,4,1,1,0,2,0,0,0,0,0,0,見三振,,,遊飛,,,左安,,空三振,,,,2025/05/16,広島,1,2025RS
(一),大山 悠輔,.231,4,1,1,0,1,0,0,0,0,0,0,,三ゴロ,,三ゴロ,,,左安,,空三振,,,,2025/05/16,広島,1,2025RS
(左),前川 右京,.250,4,0,1,1,0,0,0,0,0,0,0,,遊飛,,,中飛,,右安,,中飛,,,,2025/05/16,広島,1,2025RS
(捕),坂本 誠志郎,.211,2,0,1,0,0,0,0,1,0,1,0,,遊飛,,,左安,,一犠打,,,,,,2025/05/16,広島,1,2025RS
(遊),木浪 聖也,.208,3,0,1,1,0,0,0,0,0,0,0,,,左飛,,左飛,,中安,,,,,,2025/05/16,広島,1,2025RS
(投),村上 頌樹,.056,2,0,0,0,2,0,0,0,0,0,0,,,見三振,,見三振,,,,,,,,2025/05/16,広島,1,2025RS
打,楠本 泰史,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,一ゴロ,,,,,,2025/05/16,広島,0,2025RS
投,桐敷 拓馬,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/16,広島,0,2025RS
投,岩崎 優,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/16,広島,0,2025RS
投,工藤 泰成,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/16,広島,0,2025RS
(中),近本 光司,.301,5,1,5,1,0,0,0,0,1,0,0,右安,,左安,,中安,中安,,左安,,,,,2025/05/17,広島,1,2025RS
(二),中野 拓夢,.307,3,0,1,0,1,0,0,2,0,0,0,投犠打,,中飛,,捕犠打,見三振,,左安,,,,,2025/05/17,広島,1,2025RS
(右),森下 翔太,.308,4,1,0,0,1,1,0,0,0,0,0,左飛,,中飛,,四球,,空三振,中飛,,,,,2025/05/17,広島,1,2025RS
(三),佐藤 輝明,.277,3,2,2,0,0,1,0,0,0,0,0,三邪飛,,,中２,四球,,左安,,,,,,2025/05/17,広島,1,2025RS
(一),大山 悠輔,.238,4,0,2,2,0,0,0,0,0,0,0,,左２,,遊ゴロ,左２,,捕邪飛,,,,,,2025/05/17,広島,1,2025RS
(左),前川 右京,.244,3,0,0,0,2,0,0,0,0,0,0,,空三振,,二ゴロ,空三振,,,,,,,,2025/05/17,広島,1,2025RS
左,熊谷 敬宥,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,二ゴロ,,,,,,2025/05/17,広島,0,2025RS
(捕),坂本 誠志郎,.205,2,1,0,0,1,2,0,0,0,0,0,,空三振,,四球,三ゴロ,,,四球,,,,,2025/05/17,広島,1,2025RS
(遊),木浪 聖也,.213,3,0,1,1,1,0,0,1,0,0,0,,二ゴロ,,中安,,空三振,,一犠打,,,,,2025/05/17,広島,1,2025RS
(投),大竹 耕太郎,.200,3,0,0,0,1,0,0,0,0,0,0,,,一ゴロ,中飛,,見三振,,,,,,,2025/05/17,広島,1,2025RS
投,石井 大智,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/17,広島,0,2025RS
打,渡邉 諒,.231,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/05/17,広島,0,2025RS
投,岩崎 優,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/17,広島,0,2025RS
(中),近本 光司,.300,4,0,1,0,0,0,0,0,0,1,0,一ゴロ,,一ゴロ,,,二ゴロ,右安,,,,,,2025/05/18,広島,1,2025RS
(二),中野 拓夢,.313,4,1,2,1,1,0,0,0,0,0,0,空三振,,二ゴロ,,,左安,二安,,,,,,2025/05/18,広島,1,2025RS
(右),森下 翔太,.306,4,0,1,1,0,0,0,0,0,0,0,三ゴロ,,,一飛,,左安,中飛,,,,,,2025/05/18,広島,1,2025RS
(三),佐藤 輝明,.283,4,0,2,0,0,0,0,0,1,0,0,,中２,,左飛,,右安,,遊飛,,,,,2025/05/18,広島,1,2025RS
(一),大山 悠輔,.233,3,0,0,0,1,1,0,0,1,0,0,,中飛,,見三振,,遊ゴロ,,四球,,,,,2025/05/18,広島,1,2025RS
(左),髙寺 望夢,.143,3,0,0,0,1,0,0,0,0,0,0,,空三振,,,一ゴロ,三飛,,,,,,,2025/05/18,広島,1,2025RS
投,湯浅 京己,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/18,広島,0,2025RS
投,桐敷 拓馬,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/18,広島,0,2025RS
打,糸原 健斗,.167,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,右ゴロ,,,,,2025/05/18,広島,0,2025RS
投,石井 大智,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/18,広島,0,2025RS
(捕),坂本 誠志郎,.207,4,1,1,0,0,0,0,0,0,0,0,,遊飛,,,三ゴロ,,中安,投ゴロ,,,,,2025/05/18,広島,1,2025RS
