wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
,澤柳 亮太郎,1,8,3,0,0,1,0,0,0,0,0,海野,2024/04/04,ロッテ,0,2024RS
,杉山 一樹,1,13,4,1,0,3,0,0,0,0,0,海野,2024/04/04,ロッテ,0,2024RS
,岩井 俊介,1,9,3,0,0,1,0,0,0,0,0,海野,2024/04/04,ロッテ,0,2024RS
W,石川 柊太,5,86,18,2,0,5,1,0,0,1,1,甲斐,2024/04/05,楽天,1,2024RS
,津森 宥紀,1,14,4,1,0,0,0,0,0,0,0,甲斐,2024/04/05,楽天,0,2024RS
,杉山 一樹,2,41,9,1,0,3,2,0,0,0,0,甲斐,2024/04/05,楽天,0,2024RS
,又吉 克樹,1,13,3,0,0,1,0,0,0,0,0,甲斐,2024/04/05,楽天,0,2024RS
,モイネロ,6,98,21,0,0,6,3,0,0,0,0,甲斐,2024/04/06,楽天,1,2024RS
W,藤井 皓哉,1,26,6,1,0,1,2,0,0,2,2,甲斐,2024/04/06,楽天,0,2024RS
H,松本 裕樹,1,22,5,1,0,1,1,0,0,0,0,甲斐,2024/04/06,楽天,0,2024RS
S,オスナ,1,20,6,3,0,0,0,0,0,2,2,甲斐,2024/04/06,楽天,0,2024RS
,スチュワート・ジュニア,5.2,103,27,8,0,3,3,0,0,2,2,海野,2024/04/07,楽天,1,2024RS
H,長谷川 威展,0.1,9,2,1,0,0,0,0,0,0,0,海野,2024/04/07,楽天,0,2024RS
H,津森 宥紀,1,27,4,1,0,1,1,0,0,0,0,甲斐,2024/04/07,楽天,0,2024RS
H,松本 裕樹,1,21,6,1,0,0,0,0,0,0,0,甲斐,2024/04/07,楽天,0,2024RS
L,澤柳 亮太郎,0.1,15,3,1,0,0,1,0,0,1,1,甲斐,2024/04/07,楽天,0,2024RS
L,有原 航平,7,102,33,8,0,7,1,2,0,4,4,甲斐,2024/04/09,日本ハム,1,2024RS
,杉山 一樹,1,11,3,0,0,1,0,0,0,0,0,甲斐,2024/04/09,日本ハム,0,2024RS
,又吉 克樹,1,14,4,0,0,0,1,0,0,0,0,海野,2024/04/09,日本ハム,0,2024RS
,大関 友久,4,80,22,6,2,4,3,1,0,3,3,甲斐,2024/04/11,日本ハム,1,2024RS
H,又吉 克樹,1,23,3,0,0,1,0,0,0,0,0,甲斐,2024/04/11,日本ハム,0,2024RS
H,杉山 一樹,1,12,3,0,0,1,0,0,0,0,0,甲斐,2024/04/11,日本ハム,0,2024RS
W,津森 宥紀,1,14,4,0,0,1,1,0,0,0,0,甲斐,2024/04/11,日本ハム,0,2024RS
H,松本 裕樹,1,11,3,0,0,2,0,0,0,0,0,甲斐,2024/04/11,日本ハム,0,2024RS
S,オスナ,1,19,5,1,0,1,1,0,0,0,0,甲斐,2024/04/11,日本ハム,0,2024RS
W,東浜 巨,7,107,26,2,0,8,3,0,0,1,1,甲斐,2024/04/12,西武,1,2024RS
H,松本 裕樹,1,13,3,0,0,0,0,0,0,0,0,甲斐,2024/04/12,西武,0,2024RS
S,オスナ,1,5,3,0,0,0,0,0,0,0,0,甲斐,2024/04/12,西武,0,2024RS
W,モイネロ,8,99,27,3,0,7,1,0,0,0,0,甲斐,2024/04/13,西武,1,2024RS
,村田 賢一,1,18,5,2,1,0,0,0,0,2,2,甲斐,2024/04/13,西武,0,2024RS
W,大津 亮介,7,97,25,5,1,5,1,0,0,1,1,海野,2024/04/14,西武,1,2024RS
H,津森 宥紀,1,19,3,0,0,3,0,0,0,0,0,海野,2024/04/14,西武,0,2024RS
S,オスナ,1,17,5,1,0,1,1,0,0,0,0,海野,2024/04/14,西武,0,2024RS
L,有原 航平,7,88,27,4,1,4,1,1,0,4,3,甲斐,2024/04/16,日本ハム,1,2024RS
,石川 柊太,1,25,5,1,0,2,1,0,0,1,1,甲斐,2024/04/16,日本ハム,0,2024RS
,大関 友久,7,87,26,4,1,5,2,0,0,2,2,甲斐,2024/04/17,日本ハム,1,2024RS
H,松本 裕樹,1,22,3,0,0,2,0,0,0,0,0,甲斐,2024/04/17,日本ハム,0,2024RS
H,津森 宥紀,1,9,3,0,0,0,0,0,0,0,0,甲斐,2024/04/17,日本ハム,0,2024RS
H,杉山 一樹,1,14,4,0,0,2,1,0,0,0,0,甲斐,2024/04/17,日本ハム,0,2024RS
,オスナ,1,18,5,2,1,0,1,0,0,2,2,甲斐,2024/04/17,日本ハム,0,2024RS
,藤井 皓哉,1,20,5,0,0,2,1,0,0,0,0,甲斐,2024/04/17,日本ハム,0,2024RS
,東浜 巨,4,84,18,6,2,4,0,0,0,4,4,甲斐,2024/04/19,オリックス,1,2024RS
,又吉 克樹,1,22,6,3,0,0,0,0,0,1,1,甲斐,2024/04/19,オリックス,0,2024RS
H,杉山 一樹,1,17,6,3,0,0,0,0,0,2,2,甲斐,2024/04/19,オリックス,0,2024RS
W,津森 宥紀,1,17,3,0,0,0,0,0,0,0,0,甲斐,2024/04/19,オリックス,0,2024RS
H,松本 裕樹,1,16,4,1,0,0,0,0,0,0,0,甲斐,2024/04/19,オリックス,0,2024RS
S,オスナ,1,10,4,1,0,0,0,0,0,0,0,甲斐,2024/04/19,オリックス,0,2024RS
,モイネロ,4,97,20,7,0,5,1,0,0,3,3,甲斐,2024/04/20,オリックス,1,2024RS
,石川 柊太,3,36,10,1,0,3,0,0,0,0,0,甲斐,2024/04/20,オリックス,0,2024RS
H,津森 宥紀,1,10,3,0,0,0,0,0,0,0,0,甲斐,2024/04/20,オリックス,0,2024RS
H,オスナ,1,25,4,1,0,0,1,0,0,0,0,甲斐,2024/04/20,オリックス,0,2024RS
H,松本 裕樹,1,12,5,1,0,0,1,0,0,0,0,甲斐,2024/04/20,オリックス,0,2024RS
H,藤井 皓哉,1,9,3,1,0,0,0,0,0,0,0,海野,2024/04/20,オリックス,0,2024RS
,杉山 一樹,1,5,3,0,0,0,0,0,0,0,0,海野,2024/04/20,オリックス,0,2024RS
L,スチュワート・ジュニア,5,100,24,5,0,5,4,1,0,2,2,海野,2024/04/21,オリックス,1,2024RS
,長谷川 威展,2,19,6,0,0,0,0,0,0,0,0,海野,2024/04/21,オリックス,0,2024RS
,澤柳 亮太郎,1,19,5,0,0,1,1,1,0,0,0,海野,2024/04/21,オリックス,0,2024RS
,又吉 克樹,1,17,6,2,0,0,1,0,0,1,1,海野,2024/04/21,オリックス,0,2024RS
W,有原 航平,9,107,30,3,2,9,1,0,0,2,2,甲斐,2024/04/23,ロッテ,1,2024RS
W,大関 友久,5,73,21,5,0,3,1,1,0,1,1,甲斐,2024/04/24,ロッテ,1,2024RS
,杉山 一樹,1,11,3,0,0,1,0,0,0,0,0,甲斐,2024/04/24,ロッテ,0,2024RS
W,大津 亮介,7,108,24,2,0,7,1,0,0,0,0,海野,2024/04/25,ロッテ,1,2024RS
,藤井 皓哉,1,9,3,0,0,1,0,0,0,0,0,海野,2024/04/25,ロッテ,0,2024RS
,石川 柊太,1,14,3,0,0,0,0,0,0,0,0,甲斐,2024/04/25,ロッテ,0,2024RS
,モイネロ,7,108,27,3,1,5,3,0,0,1,1,甲斐,2024/04/27,西武,1,2024RS
H,松本 裕樹,1,22,4,1,0,1,0,0,0,0,0,甲斐,2024/04/27,西武,0,2024RS
H,オスナ,1,17,3,0,0,1,0,0,0,0,0,甲斐,2024/04/27,西武,0,2024RS
W,津森 宥紀,1,20,4,0,0,0,1,0,0,0,0,甲斐,2024/04/27,西武,0,2024RS
,東浜 巨,7,104,27,4,0,5,1,0,0,1,1,甲斐,2024/04/28,西武,1,2024RS
,松本 裕樹,1,25,6,2,0,1,1,0,0,1,1,甲斐,2024/04/28,西武,0,2024RS
H,オスナ,1,18,4,2,0,0,0,0,0,0,0,甲斐,2024/04/28,西武,0,2024RS
H,津森 宥紀,1,22,5,1,0,0,2,0,0,0,0,甲斐,2024/04/28,西武,0,2024RS
H,藤井 皓哉,1,21,5,1,0,3,0,1,0,0,0,海野,2024/04/28,西武,0,2024RS
W,杉山 一樹,1,17,5,2,0,0,1,0,0,0,0,海野,2024/04/28,西武,0,2024RS
,スチュワート・ジュニア,6,100,24,5,2,7,0,0,0,4,1,海野,2024/04/29,西武,1,2024RS
,又吉 克樹,1,18,3,0,0,1,0,0,0,0,0,海野,2024/04/29,西武,0,2024RS
,ヘルナンデス,1,16,4,0,0,1,1,0,0,0,0,甲斐,2024/04/29,西武,0,2024RS
W,長谷川 威展,1,19,3,0,0,0,0,0,0,0,0,甲斐,2024/04/29,西武,0,2024RS
W,有原 航平,8,100,27,4,0,6,1,0,0,0,0,甲斐,2024/04/30,楽天,1,2024RS
,岩井 俊介,1,12,3,0,0,2,0,0,0,0,0,甲斐,2024/04/30,楽天,0,2024RS
,大関 友久,4,79,20,5,1,1,4,0,0,3,3,甲斐,2024/05/01,楽天,1,2024RS
,石川 柊太,3,43,10,1,0,3,0,0,0,0,0,甲斐,2024/05/01,楽天,0,2024RS
H,藤井 皓哉,1,10,3,0,0,2,0,0,0,0,0,海野,2024/05/01,楽天,0,2024RS
L,オスナ,1,10,4,2,0,0,0,0,0,1,1,海野,2024/05/01,楽天,0,2024RS
L,大津 亮介,6,83,22,3,0,3,3,0,0,1,1,海野,2024/05/03,西武,1,2024RS
,杉山 一樹,1,26,5,0,0,1,2,0,0,0,0,海野,2024/05/03,西武,0,2024RS
,ヘルナンデス,1,15,4,0,0,1,1,0,0,0,0,甲斐,2024/05/03,西武,0,2024RS
,モイネロ,7,115,30,8,0,6,2,0,0,4,1,甲斐,2024/05/04,西武,1,2024RS
H,松本 裕樹,1,14,3,0,0,1,0,0,0,0,0,甲斐,2024/05/04,西武,0,2024RS
H,藤井 皓哉,1,12,3,0,0,1,0,0,0,0,0,甲斐,2024/05/04,西武,0,2024RS
L,津森 宥紀,0.2,18,6,2,0,0,3,0,0,1,1,海野,2024/05/04,西武,0,2024RS
W,東浜 巨,5,97,21,4,0,2,3,0,0,0,0,甲斐,2024/05/05,西武,1,2024RS
H,ヘルナンデス,1,12,3,0,0,1,0,0,0,0,0,甲斐,2024/05/05,西武,0,2024RS
,藤井 皓哉,1,13,3,0,0,1,0,0,0,0,0,甲斐,2024/05/05,西武,0,2024RS
,松本 裕樹,1,17,4,1,0,1,0,0,0,0,0,甲斐,2024/05/05,西武,0,2024RS
,津森 宥紀,1,21,4,1,0,2,0,0,0,0,0,甲斐,2024/05/05,西武,0,2024RS
W,和田 毅,5,91,24,8,0,5,1,0,0,4,4,甲斐,2024/05/06,日本ハム,1,2024RS
,杉山 一樹,1,10,3,1,0,1,0,0,0,0,0,甲斐,2024/05/06,日本ハム,0,2024RS
,又吉 克樹,1,12,3,1,0,1,0,0,0,0,0,甲斐,2024/05/06,日本ハム,0,2024RS
,ヘルナンデス,1,13,4,1,0,2,0,0,0,0,0,甲斐,2024/05/06,日本ハム,0,2024RS
,長谷川 威展,1,7,3,0,0,0,0,0,0,0,0,甲斐,2024/05/06,日本ハム,0,2024RS
,有原 航平,8,116,32,5,0,6,3,0,0,1,0,甲斐,2024/05/07,日本ハム,1,2024RS
H,オスナ,1,18,5,0,0,0,1,1,0,0,0,甲斐,2024/05/07,日本ハム,0,2024RS
H,松本 裕樹,1,11,3,0,0,1,0,0,0,0,0,甲斐,2024/05/07,日本ハム,0,2024RS
H,藤井 皓哉,1,19,4,0,0,1,1,0,0,0,0,海野,2024/05/07,日本ハム,0,2024RS
W,ヘルナンデス,1,11,3,0,0,1,1,0,0,0,0,海野,2024/05/07,日本ハム,0,2024RS
W,石川 柊太,6,71,21,3,0,5,0,0,0,1,1,甲斐,2024/05/08,日本ハム,1,2024RS
H,藤井 皓哉,1,7,3,0,0,1,0,0,0,0,0,甲斐,2024/05/08,日本ハム,0,2024RS
H,松本 裕樹,1,13,3,0,0,0,0,0,0,0,0,甲斐,2024/05/08,日本ハム,0,2024RS
S,オスナ,1,13,3,0,0,1,0,0,0,0,0,甲斐,2024/05/08,日本ハム,0,2024RS
W,スチュワート・ジュニア,6,114,25,3,0,3,3,0,0,1,1,甲斐,2024/05/11,オリックス,1,2024RS
H,藤井 皓哉,1,17,5,2,0,0,0,0,0,0,0,甲斐,2024/05/11,オリックス,0,2024RS
H,松本 裕樹,1,10,3,0,0,1,0,0,0,0,0,甲斐,2024/05/11,オリックス,0,2024RS
S,オスナ,1,6,3,0,0,0,0,0,0,0,0,甲斐,2024/05/11,オリックス,0,2024RS
L,有原 航平,6,107,26,5,1,1,4,0,0,4,3,甲斐,2024/05/14,楽天,1,2024RS
,長谷川 威展,0.1,5,2,1,0,0,0,0,0,0,0,甲斐,2024/05/14,楽天,0,2024RS
,又吉 克樹,0.2,5,1,0,0,1,0,0,0,0,0,甲斐,2024/05/14,楽天,0,2024RS
,津森 宥紀,1,9,3,0,0,1,0,0,0,0,0,甲斐,2024/05/14,楽天,0,2024RS
,石川 柊太,3.1,56,18,8,0,0,1,0,0,3,3,甲斐,2024/05/15,楽天,1,2024RS
W,長谷川 威展,0.2,14,3,0,0,1,1,0,0,0,0,甲斐,2024/05/15,楽天,0,2024RS
H,杉山 一樹,1,22,4,0,0,1,1,0,0,0,0,甲斐,2024/05/15,楽天,0,2024RS
,ヘルナンデス,1,11,3,0,0,1,0,0,0,0,0,甲斐,2024/05/15,楽天,0,2024RS
,藤井 皓哉,1,10,5,2,0,0,0,0,0,0,0,甲斐,2024/05/15,楽天,0,2024RS
,松本 裕樹,1,13,3,1,0,1,0,0,0,0,0,甲斐,2024/05/15,楽天,0,2024RS
,津森 宥紀,1,23,5,1,0,1,0,1,0,0,0,甲斐,2024/05/15,楽天,0,2024RS
W,モイネロ,7,126,28,4,1,8,4,0,0,1,1,甲斐,2024/05/17,西武,1,2024RS
,藤井 皓哉,1,28,6,3,0,2,0,0,0,1,1,甲斐,2024/05/17,西武,0,2024RS
,ヘルナンデス,1,14,3,0,0,1,0,0,0,0,0,甲斐,2024/05/17,西武,0,2024RS
,大津 亮介,6,87,21,2,1,5,1,0,0,2,2,海野,2024/05/18,西武,1,2024RS
,津森 宥紀,1,20,4,1,0,1,0,0,0,0,0,海野,2024/05/18,西武,0,2024RS
W,長谷川 威展,1,23,5,1,0,1,1,0,0,0,0,海野,2024/05/18,西武,0,2024RS
S,オスナ,1,17,4,1,0,1,0,0,0,0,0,海野,2024/05/18,西武,0,2024RS
,大関 友久,8,119,29,4,0,2,1,2,0,1,1,海野,2024/05/19,西武,1,2024RS
W,ヘルナンデス,1,24,4,0,0,2,1,0,0,0,0,甲斐,2024/05/19,西武,0,2024RS
W,有原 航平,6,57,20,4,0,0,1,0,0,0,0,甲斐,2024/05/21,楽天,1,2024RS
,又吉 克樹,1,11,3,0,0,0,0,0,0,0,0,甲斐,2024/05/21,楽天,0,2024RS
,杉山 一樹,1,22,5,1,0,1,1,0,0,0,0,海野,2024/05/21,楽天,0,2024RS
,岩井 俊介,1,11,3,0,0,1,0,0,0,0,0,海野,2024/05/21,楽天,0,2024RS
W,和田 毅,7,102,22,3,0,4,0,0,0,0,0,海野,2024/05/22,楽天,1,2024RS
,津森 宥紀,1,14,3,0,0,0,0,0,0,0,0,海野,2024/05/22,楽天,0,2024RS
,長谷川 威展,1,8,4,1,0,0,0,0,0,0,0,海野,2024/05/22,楽天,0,2024RS
L,モイネロ,7,106,28,5,0,5,3,0,0,3,3,甲斐,2024/05/24,ロッテ,1,2024RS
,又吉 克樹,1,15,4,1,0,0,0,0,0,0,0,甲斐,2024/05/24,ロッテ,0,2024RS
L,大津 亮介,6.2,100,27,5,1,6,2,0,0,2,2,海野,2024/05/25,ロッテ,1,2024RS
,津森 宥紀,0.1,7,2,0,0,0,1,0,0,0,0,海野,2024/05/25,ロッテ,0,2024RS
,杉山 一樹,1,10,3,0,0,2,0,0,0,0,0,甲斐,2024/05/25,ロッテ,0,2024RS
L,スチュワート・ジュニア,5,105,23,4,0,7,3,0,0,2,2,甲斐,2024/05/26,ロッテ,1,2024RS
,藤井 皓哉,1,28,6,1,0,0,2,0,0,0,0,甲斐,2024/05/26,ロッテ,0,2024RS
,ヘルナンデス,1,9,3,0,0,2,0,0,0,0,0,海野,2024/05/26,ロッテ,0,2024RS
,松本 裕樹,0.2,25,9,6,0,0,0,1,0,5,4,海野,2024/05/26,ロッテ,0,2024RS
,又吉 克樹,0.1,6,1,0,0,0,0,0,0,0,0,海野,2024/05/26,ロッテ,0,2024RS
W,有原 航平,6,99,23,3,0,3,3,0,0,0,0,甲斐,2024/05/28,巨人,1,2024RS
H,ヘルナンデス,1,22,4,0,0,3,1,0,0,0,0,甲斐,2024/05/28,巨人,0,2024RS
H,松本 裕樹,1,11,3,0,0,2,0,0,0,0,0,甲斐,2024/05/28,巨人,0,2024RS
S,オスナ,1,17,3,0,0,1,1,0,0,0,0,甲斐,2024/05/28,巨人,0,2024RS
,大関 友久,7,93,24,2,0,6,1,0,0,0,0,海野,2024/05/29,巨人,1,2024RS
H,ヘルナンデス,1,25,6,1,0,2,2,0,0,0,0,海野,2024/05/29,巨人,0,2024RS
H,松本 裕樹,1,22,5,1,0,1,1,1,0,0,0,海野,2024/05/29,巨人,0,2024RS
H,津森 宥紀,1,19,5,2,0,1,0,0,0,0,0,海野,2024/05/29,巨人,0,2024RS
H,藤井 皓哉,1,31,5,0,0,2,2,0,0,0,0,海野,2024/05/29,巨人,0,2024RS
L,オスナ,0.1,7,3,2,0,0,0,0,0,1,1,海野,2024/05/29,巨人,0,2024RS
L,東浜 巨,5,73,22,5,2,2,1,0,0,6,5,甲斐,2024/05/30,巨人,1,2024RS
,又吉 克樹,2,29,7,1,0,1,0,0,0,0,0,甲斐,2024/05/30,巨人,0,2024RS
,杉山 一樹,1,17,5,1,0,1,1,0,0,0,0,甲斐,2024/05/30,巨人,0,2024RS
,モイネロ,7,100,25,3,1,9,2,0,0,1,1,甲斐,2024/05/31,広島,1,2024RS
W,松本 裕樹,1,17,6,1,0,0,2,0,0,0,0,海野,2024/05/31,広島,0,2024RS
S,オスナ,1,11,3,0,0,2,0,0,0,0,0,海野,2024/05/31,広島,0,2024RS
W,大津 亮介,7,110,25,5,0,6,0,0,0,0,0,海野,2024/06/01,広島,1,2024RS
H,ヘルナンデス,1,19,5,0,0,3,1,1,0,0,0,海野,2024/06/01,広島,0,2024RS
S,オスナ,1,18,3,0,0,1,0,0,0,0,0,海野,2024/06/01,広島,0,2024RS
,和田 毅,5,87,18,2,0,6,1,1,0,0,0,海野,2024/06/02,広島,1,2024RS
H,藤井 皓哉,1,21,5,2,0,0,0,0,0,0,0,海野,2024/06/02,広島,0,2024RS
H,杉山 一樹,1,9,3,0,0,2,0,0,0,0,0,海野,2024/06/02,広島,0,2024RS
H,津森 宥紀,1,23,4,1,0,0,0,0,0,0,0,海野,2024/06/02,広島,0,2024RS
,ヘルナンデス,1,24,6,3,1,3,0,0,0,3,3,海野,2024/06/02,広島,0,2024RS
W,長谷川 威展,1,18,4,0,0,1,1,0,0,0,0,海野,2024/06/02,広島,0,2024RS
,有原 航平,6,84,23,6,0,2,1,0,0,2,2,甲斐,2024/06/04,中日,1,2024RS
H,又吉 克樹,0.2,6,3,1,0,0,0,0,0,0,0,甲斐,2024/06/04,中日,0,2024RS
H,長谷川 威展,0.1,4,1,0,0,1,0,0,0,0,0,甲斐,2024/06/04,中日,0,2024RS
W,杉山 一樹,1,17,4,0,0,1,1,0,0,0,0,甲斐,2024/06/04,中日,0,2024RS
S,松本 裕樹,1,19,3,0,0,1,0,0,0,0,0,甲斐,2024/06/04,中日,0,2024RS
W,大関 友久,5,73,19,4,0,6,0,0,0,0,0,海野,2024/06/05,中日,1,2024RS
,津森 宥紀,1,21,4,0,0,2,1,0,0,0,0,海野,2024/06/05,中日,0,2024RS
,藤井 皓哉,1,29,4,0,0,0,1,0,0,0,0,海野,2024/06/05,中日,0,2024RS
,又吉 克樹,1,26,6,2,0,2,1,0,0,1,1,海野,2024/06/05,中日,0,2024RS
,ヘルナンデス,1,11,3,0,0,1,0,0,0,0,0,海野,2024/06/05,中日,0,2024RS
,東浜 巨,3,46,14,5,0,2,0,0,0,0,0,甲斐,2024/06/06,中日,1,2024RS
L,石川 柊太,3,46,13,2,1,1,2,0,0,1,1,甲斐,2024/06/06,中日,0,2024RS
,杉山 一樹,1,13,3,0,0,1,0,0,0,0,0,甲斐,2024/06/06,中日,0,2024RS
,長谷川 威展,1,11,7,1,0,0,3,0,0,2,2,甲斐,2024/06/06,中日,0,2024RS
W,モイネロ,7,105,26,5,1,6,1,0,0,1,1,甲斐,2024/06/07,DeNA,1,2024RS
,モイネロ,1,15,3,0,0,1,0,0,0,0,0,嶺井,2024/06/07,DeNA,0,2024RS
,藤井 皓哉,1,16,5,2,0,1,0,0,0,0,0,嶺井,2024/06/07,DeNA,0,2024RS
,スチュワート・ジュニア,6,94,22,3,0,7,2,0,0,0,0,甲斐,2024/06/08,DeNA,1,2024RS
H,ヘルナンデス,1,25,5,1,0,1,1,0,0,0,0,甲斐,2024/06/08,DeNA,0,2024RS
W,松本 裕樹,1,19,6,1,1,2,0,1,0,3,2,甲斐,2024/06/08,DeNA,0,2024RS
S,オスナ,1,14,4,1,0,1,0,0,0,0,0,甲斐,2024/06/08,DeNA,0,2024RS
L,和田 毅,3.2,64,19,6,1,1,1,1,0,4,4,海野,2024/06/09,DeNA,1,2024RS
,長谷川 威展,0.1,4,1,0,0,1,0,0,0,0,0,海野,2024/06/09,DeNA,0,2024RS
,又吉 克樹,2,29,8,1,0,1,1,0,0,1,1,海野,2024/06/09,DeNA,0,2024RS
,藤井 皓哉,1,22,6,2,1,1,1,0,0,3,3,海野,2024/06/09,DeNA,0,2024RS
,大山 凌,1,28,5,1,0,2,1,0,0,0,0,嶺井,2024/06/09,DeNA,0,2024RS
W,有原 航平,7,108,27,5,0,9,2,1,0,2,2,甲斐,2024/06/11,ヤクルト,1,2024RS
H,松本 裕樹,1,15,3,0,0,2,0,0,0,0,0,甲斐,2024/06/11,ヤクルト,0,2024RS
S,オスナ,1,12,4,1,0,0,0,0,0,0,0,甲斐,2024/06/11,ヤクルト,0,2024RS
L,大津 亮介,5,95,26,9,1,3,2,0,0,7,7,海野,2024/06/12,ヤクルト,1,2024RS
,又吉 克樹,1,16,4,0,0,0,0,1,0,0,0,嶺井,2024/06/12,ヤクルト,0,2024RS
,杉山 一樹,1,21,6,3,2,0,0,0,0,2,2,嶺井,2024/06/12,ヤクルト,0,2024RS
,藤井 皓哉,1,12,3,0,0,1,0,0,0,0,0,嶺井,2024/06/12,ヤクルト,0,2024RS
,大山 凌,1,21,4,0,0,3,1,0,0,0,0,嶺井,2024/06/12,ヤクルト,0,2024RS
W,大関 友久,5,84,21,4,1,3,2,0,0,2,2,海野,2024/06/13,ヤクルト,1,2024RS
,津森 宥紀,1,18,4,0,0,0,1,0,0,0,0,海野,2024/06/13,ヤクルト,0,2024RS
,ヘルナンデス,1,20,6,3,0,2,0,0,0,1,1,海野,2024/06/13,ヤクルト,0,2024RS
H,松本 裕樹,1,18,4,0,0,2,1,0,0,0,0,海野,2024/06/13,ヤクルト,0,2024RS
S,オスナ,1,28,5,1,0,0,1,0,0,0,0,海野,2024/06/13,ヤクルト,0,2024RS
W,モイネロ,7,109,27,6,0,12,1,0,0,0,0,甲斐,2024/06/14,阪神,1,2024RS
H,松本 裕樹,1,13,3,1,0,1,0,0,0,0,0,甲斐,2024/06/14,阪神,0,2024RS
S,オスナ,1,12,4,0,0,1,0,0,0,0,0,甲斐,2024/06/14,阪神,0,2024RS
W,東浜 巨,6,99,24,5,0,5,1,0,0,1,1,甲斐,2024/06/15,阪神,1,2024RS
,杉山 一樹,1,22,4,0,0,2,1,0,0,0,0,甲斐,2024/06/15,阪神,0,2024RS
,長谷川 威展,0.2,21,5,2,0,0,1,0,0,1,1,甲斐,2024/06/15,阪神,0,2024RS
H,津森 宥紀,0.1,4,1,0,0,1,0,0,0,0,0,甲斐,2024/06/15,阪神,0,2024RS
,ヘルナンデス,1,16,5,1,0,1,0,1,0,0,0,甲斐,2024/06/15,阪神,0,2024RS
L,石川 柊太,5,90,20,4,1,6,1,2,0,4,4,甲斐,2024/06/16,阪神,1,2024RS
,又吉 克樹,2,29,6,0,0,1,0,0,0,0,0,甲斐,2024/06/16,阪神,0,2024RS
,大山 凌,2,29,6,0,0,3,1,0,0,0,0,甲斐,2024/06/16,阪神,0,2024RS
W,スチュワート・ジュニア,5,92,23,6,0,3,3,0,0,3,3,甲斐,2024/06/21,ロッテ,1,2024RS
,津森 宥紀,1,8,3,0,0,0,0,0,0,0,0,甲斐,2024/06/21,ロッテ,0,2024RS
,ヘルナンデス,1,11,4,1,0,1,0,0,0,0,0,甲斐,2024/06/21,ロッテ,0,2024RS
,松本 裕樹,1,10,3,0,0,0,0,0,0,0,0,甲斐,2024/06/21,ロッテ,0,2024RS
,杉山 一樹,1,20,6,2,0,1,1,0,0,1,1,甲斐,2024/06/21,ロッテ,0,2024RS
W,大津 亮介,8,115,31,7,0,9,1,0,1,1,1,海野,2024/06/22,ロッテ,1,2024RS
S,オスナ,1,11,3,0,0,0,0,0,0,0,0,海野,2024/06/22,ロッテ,0,2024RS
,モイネロ,6,114,29,7,0,8,2,1,0,3,1,甲斐,2024/06/23,ロッテ,1,2024RS
H,津森 宥紀,1,11,3,0,0,0,0,0,0,0,0,甲斐,2024/06/23,ロッテ,0,2024RS
