wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
,石川 達也,0.1,9,2,1,0,1,0,0,0,0,0,松尾,2024/04/10,中日,0,2024RS
,中川 颯,5,74,21,7,0,2,1,0,0,1,1,松尾,2024/04/10,中日,0,2024RS
,上茶谷 大河,1,18,3,0,0,3,0,0,0,0,0,松尾,2024/04/10,中日,0,2024RS
W,東 克樹,6,95,22,3,0,3,1,1,0,1,1,山本,2024/04/12,ヤクルト,1,2024RS
H,徳山 壮磨,1,10,4,1,0,0,0,0,0,0,0,山本,2024/04/12,ヤクルト,0,2024RS
H,伊勢 大夢,1,11,3,0,0,1,0,0,0,0,0,山本,2024/04/12,ヤクルト,0,2024RS
S,森原 康平,1,24,6,2,0,2,1,0,0,0,0,山本,2024/04/12,ヤクルト,0,2024RS
L,ケイ,5.2,96,21,4,0,6,2,0,0,3,3,山本,2024/04/13,ヤクルト,1,2024RS
,上茶谷 大河,0.1,15,3,1,0,0,1,0,0,1,1,山本,2024/04/13,ヤクルト,0,2024RS
,石川 達也,1,14,6,3,0,0,0,1,0,1,1,山本,2024/04/13,ヤクルト,0,2024RS
,松本 凌人,2,27,7,1,0,0,0,0,0,0,0,山本,2024/04/13,ヤクルト,0,2024RS
L,大貫 晋一,5.1,99,24,5,1,5,3,0,0,2,2,伊藤,2024/04/14,ヤクルト,1,2024RS
,徳山 壮磨,0.2,11,3,0,0,1,1,0,0,0,0,伊藤,2024/04/14,ヤクルト,0,2024RS
,森 唯斗,1,40,11,5,0,1,0,0,0,7,1,山本,2024/04/14,ヤクルト,0,2024RS
,上茶谷 大河,2,17,6,0,0,0,0,0,0,0,0,山本,2024/04/14,ヤクルト,0,2024RS
L,ジャクソン,2.2,65,18,7,1,1,4,0,0,8,8,山本,2024/04/16,広島,1,2024RS
,石川 達也,1.1,27,7,2,0,2,1,0,0,0,0,山本,2024/04/16,広島,0,2024RS
,中川 颯,2,32,8,1,0,2,0,1,0,1,1,山本,2024/04/16,広島,0,2024RS
,松本 凌人,1,23,6,3,0,0,0,0,0,1,1,戸柱,2024/04/16,広島,0,2024RS
,森原 康平,1,30,6,2,1,1,0,0,0,1,1,戸柱,2024/04/16,広島,0,2024RS
L,濱口 遥大,4,72,20,4,0,3,4,0,0,3,1,山本,2024/04/17,広島,1,2024RS
,上茶谷 大河,2,26,9,3,0,0,1,0,0,2,2,山本,2024/04/17,広島,0,2024RS
,森 唯斗,2,23,6,1,0,1,0,1,0,0,0,山本,2024/04/17,広島,0,2024RS
,東 克樹,6,105,27,7,1,3,2,1,0,3,3,山本,2024/04/19,ヤクルト,1,2024RS
H,徳山 壮磨,1,15,3,0,0,0,1,0,0,0,0,山本,2024/04/19,ヤクルト,0,2024RS
L,伊勢 大夢,1,11,4,1,1,0,0,0,0,1,1,山本,2024/04/19,ヤクルト,0,2024RS
W,ケイ,5,98,22,5,0,5,3,0,0,3,3,山本,2024/04/20,ヤクルト,1,2024RS
,上茶谷 大河,0.1,21,4,2,1,0,1,0,0,1,1,山本,2024/04/20,ヤクルト,0,2024RS
H,石川 達也,0.2,3,1,0,0,0,0,0,0,0,0,山本,2024/04/20,ヤクルト,0,2024RS
H,徳山 壮磨,1,11,3,0,0,0,0,0,0,0,0,山本,2024/04/20,ヤクルト,0,2024RS
H,山崎 康晃,1,9,3,0,0,0,0,0,0,0,0,山本,2024/04/20,ヤクルト,0,2024RS
S,森原 康平,1,15,3,0,0,1,0,0,0,0,0,山本,2024/04/20,ヤクルト,0,2024RS
W,大貫 晋一,6,103,24,3,1,4,3,0,0,2,2,伊藤,2024/04/21,ヤクルト,1,2024RS
,松本 凌人,1,19,4,0,0,0,1,0,0,0,0,伊藤,2024/04/21,ヤクルト,0,2024RS
,中川 颯,2,28,9,2,0,0,1,0,0,1,1,伊藤,2024/04/21,ヤクルト,0,2024RS
,ジャクソン,5.1,102,21,5,0,6,2,0,0,1,0,山本,2024/04/23,阪神,1,2024RS
H,徳山 壮磨,0.2,12,3,0,0,0,1,0,0,0,0,山本,2024/04/23,阪神,0,2024RS
H,伊勢 大夢,1,10,3,0,0,1,0,0,0,0,0,山本,2024/04/23,阪神,0,2024RS
H,森原 康平,1,22,3,1,0,1,0,0,0,0,0,山本,2024/04/23,阪神,0,2024RS
H,山崎 康晃,1,15,3,0,0,2,0,0,0,0,0,山本,2024/04/23,阪神,0,2024RS
H,石川 達也,1.1,17,5,0,0,1,1,0,0,0,0,山本,2024/04/23,阪神,0,2024RS
H,松本 凌人,0.2,9,3,0,0,1,0,1,0,0,0,山本,2024/04/23,阪神,0,2024RS
,森 唯斗,1,12,3,0,0,1,0,0,0,0,0,山本,2024/04/23,阪神,0,2024RS
,濱口 遥大,5,111,24,4,0,6,6,0,0,1,1,山本,2024/04/24,阪神,1,2024RS
,中川 颯,2,27,8,1,0,0,1,0,0,0,0,山本,2024/04/24,阪神,0,2024RS
H,森原 康平,1,10,3,0,0,3,0,0,0,0,0,山本,2024/04/24,阪神,0,2024RS
L,山崎 康晃,0.0,16,4,3,0,0,0,1,0,3,3,山本,2024/04/24,阪神,0,2024RS
,徳山 壮磨,1,23,6,2,0,0,2,0,0,1,1,山本,2024/04/24,阪神,0,2024RS
,東 克樹,7,96,28,7,0,6,2,0,0,2,2,山本,2024/04/26,巨人,1,2024RS
W,森 唯斗,1,21,5,0,0,0,2,0,0,0,0,山本,2024/04/26,巨人,0,2024RS
,森原 康平,1,15,3,0,0,2,0,0,0,0,0,山本,2024/04/26,巨人,0,2024RS
L,ケイ,7,85,26,5,1,4,2,0,0,2,2,山本,2024/04/27,巨人,1,2024RS
,伊勢 大夢,1,9,3,1,0,2,0,0,0,0,0,山本,2024/04/27,巨人,0,2024RS
,山崎 康晃,1,10,4,0,0,0,1,0,0,0,0,山本,2024/04/27,巨人,0,2024RS
,大貫 晋一,5,92,24,6,0,3,3,0,1,2,2,伊藤,2024/04/28,巨人,1,2024RS
L,上茶谷 大河,0.2,19,5,3,0,1,0,0,0,2,2,伊藤,2024/04/28,巨人,0,2024RS
,石川 達也,1.1,20,5,1,0,0,0,0,0,0,0,伊藤,2024/04/28,巨人,0,2024RS
,松本 凌人,1,27,8,2,0,0,2,1,0,2,2,伊藤,2024/04/28,巨人,0,2024RS
,中川 虎大,1,16,3,0,0,1,0,0,0,0,0,戸柱,2024/04/28,巨人,0,2024RS
L,ジャクソン,4,88,21,6,0,5,2,0,0,5,4,山本,2024/04/29,中日,1,2024RS
,森 唯斗,2,62,14,8,2,2,0,0,0,6,6,山本,2024/04/29,中日,0,2024RS
,三嶋 一輝,1,22,5,1,0,2,1,0,0,0,0,戸柱,2024/04/29,中日,0,2024RS
,徳山 壮磨,1,10,3,0,0,1,0,0,0,0,0,戸柱,2024/04/29,中日,0,2024RS
W,中川 颯,6.0,68,23,4,0,4,0,0,0,1,1,山本,2024/04/30,中日,1,2024RS
H,伊勢 大夢,1,7,4,1,0,1,0,0,0,0,0,山本,2024/04/30,中日,0,2024RS
H,山崎 康晃,1,10,3,0,0,2,0,0,0,0,0,山本,2024/04/30,中日,0,2024RS
S,森原 康平,1,11,3,0,0,2,0,0,0,0,0,山本,2024/04/30,中日,0,2024RS
W,石田 健大,7,100,27,6,1,7,0,0,0,1,1,戸柱,2024/05/01,中日,1,2024RS
,石川 達也,1,12,4,1,0,0,0,0,0,0,0,戸柱,2024/05/01,中日,0,2024RS
,中川 虎大,1,8,3,0,0,2,0,0,0,0,0,戸柱,2024/05/01,中日,0,2024RS
W,東 克樹,7.1,105,28,7,0,2,0,1,0,0,0,山本,2024/05/03,広島,1,2024RS
H,伊勢 大夢,0.2,3,2,0,0,0,0,0,0,0,0,山本,2024/05/03,広島,0,2024RS
S,森原 康平,1,11,3,0,0,2,0,0,0,0,0,山本,2024/05/03,広島,0,2024RS
L,ケイ,6.1,109,29,9,0,5,1,0,0,3,3,山本,2024/05/04,広島,1,2024RS
,徳山 壮磨,0.2,9,3,1,1,0,0,0,0,1,1,山本,2024/05/04,広島,0,2024RS
,三嶋 一輝,1,15,3,0,0,2,0,0,0,0,0,山本,2024/05/04,広島,0,2024RS
W,大貫 晋一,7,92,26,3,0,5,2,0,0,0,0,山本,2024/05/05,広島,1,2024RS
,中川 虎大,1,17,5,1,0,0,0,0,0,0,0,山本,2024/05/05,広島,0,2024RS
,山崎 康晃,1,9,3,0,0,0,0,0,0,0,0,山本,2024/05/05,広島,0,2024RS
,ジャクソン,5,88,22,1,1,3,6,0,0,3,3,伊藤,2024/05/06,ヤクルト,1,2024RS
,徳山 壮磨,1.2,34,8,2,0,1,1,0,0,1,1,伊藤,2024/05/06,ヤクルト,0,2024RS
,石川 達也,0.1,4,2,1,0,0,0,0,0,0,0,伊藤,2024/05/06,ヤクルト,0,2024RS
W,三嶋 一輝,1,26,5,1,0,0,1,0,0,1,1,山本,2024/05/06,ヤクルト,0,2024RS
S,森原 康平,1,11,4,1,0,0,0,0,0,0,0,山本,2024/05/06,ヤクルト,0,2024RS
L,石田 健大,5,77,20,5,0,3,1,0,0,3,3,戸柱,2024/05/08,ヤクルト,1,2024RS
,中川 虎大,0.1,25,6,2,0,0,2,0,0,2,2,戸柱,2024/05/08,ヤクルト,0,2024RS
,坂本 裕哉,0.2,5,1,0,0,0,0,0,0,0,0,戸柱,2024/05/08,ヤクルト,0,2024RS
,森 唯斗,2,30,9,3,1,2,0,0,0,1,1,戸柱,2024/05/08,ヤクルト,0,2024RS
,石川 達也,1,13,3,0,0,0,0,0,0,0,0,戸柱,2024/05/08,ヤクルト,0,2024RS
,東 克樹,8,116,32,6,1,5,3,0,0,3,3,山本,2024/05/10,阪神,1,2024RS
L,森原 康平,1,25,6,2,0,0,1,0,0,1,1,山本,2024/05/10,阪神,0,2024RS
,中川 颯,3,72,21,10,1,2,1,1,0,9,9,山本,2024/05/11,阪神,1,2024RS
,坂本 裕哉,1,19,4,1,0,1,0,0,0,0,0,山本,2024/05/11,阪神,0,2024RS
,三嶋 一輝,2,33,8,0,0,2,2,0,0,0,0,山本,2024/05/11,阪神,0,2024RS
,徳山 壮磨,1,12,4,1,0,0,0,0,0,0,0,山本,2024/05/11,阪神,0,2024RS
W,山崎 康晃,1,12,4,1,0,1,0,1,0,0,0,山本,2024/05/11,阪神,0,2024RS
S,森原 康平,1,11,3,0,0,0,0,0,0,0,0,山本,2024/05/11,阪神,0,2024RS
L,大貫 晋一,8,110,28,2,0,5,2,0,0,1,1,山本,2024/05/12,阪神,1,2024RS
,伊勢 大夢,1,22,3,0,0,0,0,0,0,0,0,山本,2024/05/12,阪神,0,2024RS
L,ケイ,6,92,25,5,1,7,1,1,0,2,2,山本,2024/05/14,巨人,1,2024RS
,徳山 壮磨,1,16,4,0,0,0,2,0,0,0,0,山本,2024/05/14,巨人,0,2024RS
,山崎 康晃,1,14,4,1,0,1,0,0,0,0,0,山本,2024/05/14,巨人,0,2024RS
L,石田 健大,6.1,108,27,6,1,6,2,0,0,4,3,戸柱,2024/05/15,巨人,1,2024RS
,三嶋 一輝,0.2,15,4,0,0,0,2,0,0,0,0,戸柱,2024/05/15,巨人,0,2024RS
,坂本 裕哉,1,11,4,1,0,1,0,0,0,0,0,戸柱,2024/05/15,巨人,0,2024RS
W,東 克樹,7.2,123,29,6,0,7,1,0,0,1,1,山本,2024/05/17,中日,1,2024RS
H,伊勢 大夢,0.1,7,1,0,0,0,0,0,0,0,0,山本,2024/05/17,中日,0,2024RS
S,森原 康平,1,7,3,0,0,1,0,0,0,0,0,山本,2024/05/17,中日,0,2024RS
W,中川 颯,6,74,24,5,0,2,1,0,0,2,2,山本,2024/05/18,中日,1,2024RS
H,伊勢 大夢,1,12,4,1,0,1,0,0,0,0,0,山本,2024/05/18,中日,0,2024RS
H,山崎 康晃,1,12,3,0,0,0,0,0,0,0,0,山本,2024/05/18,中日,0,2024RS
S,森原 康平,1,13,4,0,0,0,0,0,0,0,0,山本,2024/05/18,中日,0,2024RS
L,大貫 晋一,6.1,93,31,9,0,2,1,0,0,3,2,山本,2024/05/19,中日,1,2024RS
,坂本 裕哉,0.2,2,1,0,0,0,0,0,0,0,0,山本,2024/05/19,中日,0,2024RS
,徳山 壮磨,1,24,6,2,0,1,1,0,0,0,0,山本,2024/05/19,中日,0,2024RS
,石川 達也,1,13,3,0,0,2,0,0,0,0,0,山本,2024/05/19,中日,0,2024RS
W,ケイ,8,120,29,4,0,8,1,0,0,0,0,山本,2024/05/21,ヤクルト,1,2024RS
,坂本 裕哉,1,12,3,0,0,0,0,0,0,0,0,山本,2024/05/21,ヤクルト,0,2024RS
W,ジャクソン,6,84,23,6,0,6,1,0,0,1,1,戸柱,2024/05/22,ヤクルト,1,2024RS
H,山崎 康晃,1,12,4,1,0,1,0,0,0,0,0,戸柱,2024/05/22,ヤクルト,0,2024RS
H,伊勢 大夢,1,12,4,1,0,1,0,0,0,0,0,戸柱,2024/05/22,ヤクルト,0,2024RS
S,森原 康平,1,12,4,1,0,1,0,0,0,0,0,戸柱,2024/05/22,ヤクルト,0,2024RS
W,石田 健大,7,89,26,7,2,5,0,0,0,2,2,山本,2024/05/23,ヤクルト,1,2024RS
H,伊勢 大夢,1,25,7,3,0,1,0,1,0,1,1,山本,2024/05/23,ヤクルト,0,2024RS
S,森原 康平,1,8,3,0,0,1,0,0,0,0,0,山本,2024/05/23,ヤクルト,0,2024RS
,東 克樹,8,113,33,10,0,7,0,0,0,1,1,山本,2024/05/24,広島,1,2024RS
H,山崎 康晃,1,19,4,1,0,0,0,0,0,0,0,山本,2024/05/24,広島,0,2024RS
L,伊勢 大夢,0.2,16,5,3,2,0,0,0,0,3,3,山本,2024/05/24,広島,0,2024RS
,石川 達也,0.1,6,2,1,1,0,0,0,0,1,1,山本,2024/05/24,広島,0,2024RS
,中川 颯,4.2,102,24,9,0,3,1,0,0,5,5,山本,2024/05/25,広島,1,2024RS
H,中川 虎大,0.1,10,2,0,0,0,1,0,0,0,0,伊藤,2024/05/25,広島,0,2024RS
H,坂本 裕哉,2,36,7,1,0,2,0,0,0,0,0,伊藤,2024/05/25,広島,0,2024RS
,山崎 康晃,1,24,5,2,1,1,0,0,0,1,1,伊藤,2024/05/25,広島,0,2024RS
H,森原 康平,1,10,3,0,0,2,0,0,0,0,0,伊藤,2024/05/25,広島,0,2024RS
H,徳山 壮磨,2,27,7,2,0,0,0,0,0,0,0,山本,2024/05/25,広島,0,2024RS
L,三嶋 一輝,0.1,7,3,2,0,0,0,0,0,2,2,山本,2024/05/25,広島,0,2024RS
,石川 達也,0.2,19,5,3,0,1,0,0,0,1,1,山本,2024/05/25,広島,0,2024RS
L,大貫 晋一,6,98,27,6,0,4,1,2,0,3,3,山本,2024/05/26,広島,1,2024RS
,坂本 裕哉,1,13,4,1,0,0,0,0,0,0,0,山本,2024/05/26,広島,0,2024RS
,徳山 壮磨,1,18,5,1,0,1,1,0,0,1,1,山本,2024/05/26,広島,0,2024RS
,中川 虎大,1,17,3,0,0,0,0,0,0,0,0,山本,2024/05/26,広島,0,2024RS
W,ケイ,6.2,101,26,3,0,5,4,0,0,1,1,山本,2024/05/28,楽天,1,2024RS
L,ジャクソン,5.2,88,23,3,1,5,2,1,0,3,3,戸柱,2024/05/29,楽天,1,2024RS
,坂本 裕哉,0.1,6,2,1,0,0,0,0,0,0,0,戸柱,2024/05/29,楽天,0,2024RS
,中川 虎大,1,15,5,2,0,1,0,0,0,1,1,戸柱,2024/05/29,楽天,0,2024RS
,上茶谷 大河,1,18,5,2,0,1,0,0,0,0,0,戸柱,2024/05/29,楽天,0,2024RS
,佐々木 千隼,1,17,5,1,0,0,0,0,0,0,0,戸柱,2024/05/29,楽天,0,2024RS
L,石田 健大,5.2,98,23,4,1,3,3,0,0,3,3,山本,2024/05/30,楽天,1,2024RS
,徳山 壮磨,0.1,11,2,0,0,0,1,0,0,0,0,山本,2024/05/30,楽天,0,2024RS
,伊勢 大夢,0.1,23,5,3,0,0,1,0,0,3,3,山本,2024/05/30,楽天,0,2024RS
,中川 虎大,0.2,5,2,0,0,0,0,0,0,0,0,山本,2024/05/30,楽天,0,2024RS
,山崎 康晃,1,19,4,1,0,1,0,0,0,0,0,山本,2024/05/30,楽天,0,2024RS
,坂本 裕哉,1,21,5,0,0,0,2,0,0,0,0,山本,2024/05/30,楽天,0,2024RS
,東 克樹,6,95,25,6,2,5,3,0,0,2,2,山本,2024/05/31,日本ハム,1,2024RS
H,徳山 壮磨,1,19,5,2,0,2,0,0,0,0,0,山本,2024/05/31,日本ハム,0,2024RS
,山崎 康晃,1,13,5,1,0,0,0,0,1,1,0,山本,2024/05/31,日本ハム,0,2024RS
W,森原 康平,1,4,3,0,0,0,0,0,0,0,0,山本,2024/05/31,日本ハム,0,2024RS
S,ウィック,1,9,4,1,0,1,0,0,0,0,0,山本,2024/05/31,日本ハム,0,2024RS
,中川 颯,4,55,14,4,1,3,0,0,0,2,2,伊藤,2024/06/01,日本ハム,1,2024RS
H,佐々木 千隼,2,26,8,1,0,1,1,0,0,0,0,伊藤,2024/06/01,日本ハム,0,2024RS
,坂本 裕哉,1,26,6,3,0,3,0,0,0,1,1,伊藤,2024/06/01,日本ハム,0,2024RS
W,中川 虎大,1,13,3,0,0,2,0,0,0,0,0,伊藤,2024/06/01,日本ハム,0,2024RS
S,森原 康平,1,14,3,0,0,2,0,0,0,0,0,伊藤,2024/06/01,日本ハム,0,2024RS
L,大貫 晋一,4,53,21,9,2,1,0,0,0,8,7,山本,2024/06/02,日本ハム,1,2024RS
,上茶谷 大河,3,42,15,5,0,1,1,0,0,1,1,山本,2024/06/02,日本ハム,0,2024RS
,京山 将弥,1,21,4,0,0,1,1,0,0,0,0,山本,2024/06/02,日本ハム,0,2024RS
,ケイ,6,82,24,4,0,5,2,0,0,1,0,山本,2024/06/04,オリックス,1,2024RS
W,ウィック,1,22,4,1,0,1,0,0,0,0,0,山本,2024/06/04,オリックス,0,2024RS
H,山崎 康晃,0.2,19,4,1,0,1,0,0,0,0,0,山本,2024/06/04,オリックス,0,2024RS
H,坂本 裕哉,0.1,5,1,0,0,1,0,0,0,0,0,山本,2024/06/04,オリックス,0,2024RS
S,森原 康平,1,14,3,0,0,1,0,0,0,0,0,山本,2024/06/04,オリックス,0,2024RS
L,ジャクソン,6,88,25,5,1,5,1,0,0,2,2,山本,2024/06/05,オリックス,1,2024RS
,中川 虎大,2,22,7,1,0,3,0,0,0,0,0,山本,2024/06/05,オリックス,0,2024RS
,徳山 壮磨,1,6,3,0,0,0,0,0,0,0,0,山本,2024/06/05,オリックス,0,2024RS
,石田 健大,1,13,3,0,0,0,0,0,0,0,0,戸柱,2024/06/06,オリックス,1,2024RS
H,京山 将弥,3,47,10,1,0,2,0,0,0,0,0,戸柱,2024/06/06,オリックス,0,2024RS
H,ウィック,1,17,4,0,0,0,1,0,0,0,0,戸柱,2024/06/06,オリックス,0,2024RS
,佐々木 千隼,0.2,15,4,0,0,0,1,0,0,1,0,戸柱,2024/06/06,オリックス,0,2024RS
,坂本 裕哉,0.1,6,2,1,0,0,0,0,0,0,0,戸柱,2024/06/06,オリックス,0,2024RS
,坂本 裕哉,1,11,3,0,0,0,0,0,0,0,0,山本,2024/06/06,オリックス,0,2024RS
L,山崎 康晃,1,19,6,2,0,0,1,0,0,1,1,山本,2024/06/06,オリックス,0,2024RS
,徳山 壮磨,1,12,5,2,0,1,0,0,0,1,1,山本,2024/06/06,オリックス,0,2024RS
L,森 唯斗,2.2,57,15,6,1,3,1,0,0,5,5,伊藤,2024/06/07,ソフトバンク,1,2024RS
,上茶谷 大河,0.1,15,2,0,0,0,1,0,0,0,0,伊藤,2024/06/07,ソフトバンク,0,2024RS
,宮城 滝太,2,47,12,3,0,4,3,0,0,3,3,伊藤,2024/06/07,ソフトバンク,0,2024RS
,佐々木 千隼,2,38,10,3,0,2,2,0,0,2,2,伊藤,2024/06/07,ソフトバンク,0,2024RS
,中川 虎大,1,17,5,2,0,2,0,0,0,0,0,山本,2024/06/07,ソフトバンク,0,2024RS
,坂本 裕哉,1,17,5,1,0,2,1,0,0,0,0,山本,2024/06/07,ソフトバンク,0,2024RS
,東 克樹,7,97,30,7,1,5,0,2,0,3,3,山本,2024/06/08,ソフトバンク,1,2024RS
,中川 虎大,1,19,5,1,0,2,1,0,0,0,0,山本,2024/06/08,ソフトバンク,0,2024RS
L,森原 康平,0.1,12,5,4,0,0,0,0,0,2,2,山本,2024/06/08,ソフトバンク,0,2024RS
,ディアス,0.2,4,2,0,0,1,0,0,0,0,0,山本,2024/06/08,ソフトバンク,0,2024RS
W,石田 裕太郎,5,66,21,5,0,2,1,0,0,1,1,山本,2024/06/09,ソフトバンク,1,2024RS
H,坂本 裕哉,1,8,3,0,0,1,0,0,0,0,0,山本,2024/06/09,ソフトバンク,0,2024RS
,徳山 壮磨,0.2,14,6,3,0,0,0,0,0,2,0,山本,2024/06/09,ソフトバンク,0,2024RS
H,京山 将弥,0.1,3,1,0,0,0,0,0,0,0,0,山本,2024/06/09,ソフトバンク,0,2024RS
,ウィック,1,31,6,2,0,2,1,0,0,1,1,山本,2024/06/09,ソフトバンク,0,2024RS
,森原 康平,1,18,5,2,1,1,0,0,0,1,1,山本,2024/06/09,ソフトバンク,0,2024RS
W,ジャクソン,7,101,25,2,0,8,2,0,0,0,0,伊藤,2024/06/11,ロッテ,1,2024RS
,ウィック,1,10,3,1,0,1,0,0,0,0,0,伊藤,2024/06/11,ロッテ,0,2024RS
,森原 康平,1,14,4,1,0,0,0,0,0,0,0,伊藤,2024/06/11,ロッテ,0,2024RS
W,ケイ,6,100,27,7,0,2,2,1,0,3,2,山本,2024/06/12,ロッテ,1,2024RS
,中川 虎大,2,24,6,0,0,1,0,0,0,0,0,山本,2024/06/12,ロッテ,0,2024RS
,佐々木 千隼,1,14,4,1,0,1,1,0,0,0,0,山本,2024/06/12,ロッテ,0,2024RS
W,大貫 晋一,5,74,22,5,0,2,1,0,0,1,1,山本,2024/06/13,ロッテ,1,2024RS
H,徳山 壮磨,1,8,4,1,0,1,0,0,0,0,0,山本,2024/06/13,ロッテ,0,2024RS
H,坂本 裕哉,1,11,4,1,0,1,0,0,0,0,0,山本,2024/06/13,ロッテ,0,2024RS
H,ウィック,1,19,3,0,0,0,1,0,0,0,0,山本,2024/06/13,ロッテ,0,2024RS
S,森原 康平,1,13,5,2,0,1,0,0,0,0,0,山本,2024/06/13,ロッテ,0,2024RS
W,濱口 遥大,6,101,24,4,0,2,3,0,0,1,1,戸柱,2024/06/14,西武,1,2024RS
H,京山 将弥,1,15,4,1,0,0,0,0,0,0,0,戸柱,2024/06/14,西武,0,2024RS
,坂本 裕哉,1,19,4,1,0,1,0,0,0,0,0,戸柱,2024/06/14,西武,0,2024RS
,中川 虎大,1,10,3,0,0,0,0,0,0,0,0,戸柱,2024/06/14,西武,0,2024RS
W,東 克樹,9,116,34,7,0,4,1,0,0,0,0,山本,2024/06/15,西武,1,2024RS
W,石田 裕太郎,9,95,31,4,0,6,0,0,0,0,0,山本,2024/06/16,西武,1,2024RS
,ジャクソン,6.2,103,26,4,0,4,2,0,0,0,0,山本,2024/06/21,阪神,1,2024RS
H,坂本 裕哉,0.1,2,1,0,0,0,0,0,0,0,0,山本,2024/06/21,阪神,0,2024RS
H,中川 虎大,1,7,3,0,0,0,0,0,0,0,0,山本,2024/06/21,阪神,0,2024RS
L,ウィック,0.2,17,5,2,0,1,0,1,0,1,1,山本,2024/06/21,阪神,0,2024RS
