wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
,大江 竜聖,0.0,3,1,1,1,0,0,0,0,1,1,小林,2023/05/04,ヤクルト,0,2023RS
H,菊地 大稀,0.2,3,2,0,0,0,0,0,0,0,0,小林,2023/05/04,ヤクルト,0,2023RS
,田中 千晴,1,12,4,1,0,1,0,0,0,1,1,大城,2023/05/04,ヤクルト,0,2023RS
W,大勢,1,16,3,0,0,0,0,0,0,0,0,大城,2023/05/04,ヤクルト,0,2023RS
,横川 凱,4.1,80,19,6,0,0,1,0,0,2,2,山瀬,2023/05/05,中日,1,2023RS
H,鍵谷 陽平,0.2,3,1,0,0,0,0,0,0,0,0,山瀬,2023/05/05,中日,0,2023RS
H,三上 朋也,1,15,3,0,0,1,1,0,0,0,0,山瀬,2023/05/05,中日,0,2023RS
H,直江 大輔,1,18,3,0,0,0,0,0,0,0,0,山瀬,2023/05/05,中日,0,2023RS
L,田中 千晴,0.1,22,6,4,1,0,1,0,0,5,5,山瀬,2023/05/05,中日,0,2023RS
,代木 大和,0.2,12,4,1,1,1,1,0,0,1,1,山瀬,2023/05/05,中日,0,2023RS
,グリフィン,7,107,29,6,0,6,2,0,0,1,1,大城,2023/05/06,中日,1,2023RS
L,三上 朋也,1,32,5,1,0,2,1,0,0,1,1,大城,2023/05/06,中日,0,2023RS
,赤星 優志,6.2,100,25,7,0,5,0,0,0,1,1,大城,2023/05/07,中日,1,2023RS
H,高梨 雄平,0.1,6,1,0,0,1,0,0,0,0,0,大城,2023/05/07,中日,0,2023RS
L,直江 大輔,0.0,9,2,0,0,0,2,0,0,1,1,大城,2023/05/07,中日,0,2023RS
H,大江 竜聖,0.1,6,1,0,0,1,0,0,0,0,0,大城,2023/05/07,中日,0,2023RS
,菊地 大稀,0.2,10,3,0,0,0,1,0,0,0,0,大城,2023/05/07,中日,0,2023RS
W,戸郷 翔征,9,143,34,6,1,6,2,0,0,2,1,大城,2023/05/09,DeNA,1,2023RS
W,山崎 伊織,6.1,104,27,5,1,7,2,0,0,1,1,大城,2023/05/11,DeNA,1,2023RS
H,高梨 雄平,0.1,2,1,0,0,0,0,0,0,0,0,大城,2023/05/11,DeNA,0,2023RS
H,直江 大輔,0.1,2,1,0,0,0,0,0,0,0,0,大城,2023/05/11,DeNA,0,2023RS
,三上 朋也,0.2,15,3,0,0,1,1,0,0,0,0,大城,2023/05/11,DeNA,0,2023RS
H,大江 竜聖,0.1,3,1,0,0,0,0,0,0,0,0,大城,2023/05/11,DeNA,0,2023RS
S,大勢,1,17,4,1,0,2,0,0,0,0,0,大城,2023/05/11,DeNA,0,2023RS
,横川 凱,6,94,25,5,1,6,3,0,0,1,1,大城,2023/05/12,広島,1,2023RS
,直江 大輔,0.1,13,3,0,0,0,2,0,0,1,1,大城,2023/05/12,広島,0,2023RS
,大江 竜聖,0.2,5,2,0,0,0,0,0,0,0,0,大城,2023/05/12,広島,0,2023RS
H,高梨 雄平,1,17,3,0,0,2,0,0,0,0,0,大城,2023/05/12,広島,0,2023RS
,大勢,1,15,5,2,0,0,0,0,0,1,1,大城,2023/05/12,広島,0,2023RS
L,菊地 大稀,0.2,33,7,2,0,2,2,1,0,5,5,大城,2023/05/12,広島,0,2023RS
,ロペス,0.1,21,3,1,1,0,1,0,0,1,1,大城,2023/05/12,広島,0,2023RS
,グリフィン,7,102,25,4,0,9,1,0,0,1,1,大城,2023/05/13,広島,1,2023RS
H,鍵谷 陽平,1,14,3,0,0,0,0,0,0,0,0,大城,2023/05/13,広島,0,2023RS
,大勢,1,16,4,0,0,0,1,0,0,1,1,大城,2023/05/13,広島,0,2023RS
H,三上 朋也,1,6,3,0,0,0,0,0,0,0,0,大城,2023/05/13,広島,0,2023RS
,高梨 雄平,1.1,26,8,2,0,1,1,1,0,2,2,大城,2023/05/13,広島,0,2023RS
W,菊地 大稀,0.2,18,3,1,0,1,0,0,0,0,0,大城,2023/05/13,広島,0,2023RS
L,赤星 優志,6.2,127,31,6,1,8,3,1,0,5,4,大城,2023/05/14,広島,1,2023RS
,代木 大和,0.1,7,1,0,0,1,0,0,0,0,0,大城,2023/05/14,広島,0,2023RS
,代木 大和,0.0,4,3,3,0,0,0,0,0,2,2,山瀬,2023/05/14,広島,0,2023RS
,田中 豊樹,1,8,3,0,0,0,0,0,0,0,0,山瀬,2023/05/14,広島,0,2023RS
,平内 龍太,1,26,5,1,0,1,1,0,0,0,0,山瀬,2023/05/14,広島,0,2023RS
,戸郷 翔征,5.2,104,23,5,1,5,3,0,0,5,5,大城,2023/05/16,ヤクルト,1,2023RS
W,鍵谷 陽平,0.1,6,2,1,0,0,0,0,0,0,0,大城,2023/05/16,ヤクルト,0,2023RS
,平内 龍太,0.0,6,2,2,0,0,0,0,0,2,2,大城,2023/05/16,ヤクルト,0,2023RS
H,田中 豊樹,0.1,19,3,1,1,0,1,0,0,1,1,大城,2023/05/16,ヤクルト,0,2023RS
H,高梨 雄平,0.2,12,2,0,0,2,0,0,0,0,0,大城,2023/05/16,ヤクルト,0,2023RS
H,三上 朋也,1,12,5,2,0,1,0,0,0,0,0,大城,2023/05/16,ヤクルト,0,2023RS
S,大勢,1,16,3,0,0,1,1,0,0,0,0,大城,2023/05/16,ヤクルト,0,2023RS
W,山崎 伊織,7,117,27,5,0,7,1,1,0,1,1,大城,2023/05/17,ヤクルト,1,2023RS
,中川 皓太,0.1,11,4,3,1,0,0,0,0,2,2,小林,2023/05/17,ヤクルト,0,2023RS
H,三上 朋也,0.2,14,2,0,0,0,1,0,0,0,0,小林,2023/05/17,ヤクルト,0,2023RS
S,大勢,1,19,5,1,1,2,1,0,0,1,1,小林,2023/05/17,ヤクルト,0,2023RS
W,横川 凱,6,92,22,2,1,5,2,0,0,1,1,大城,2023/05/18,ヤクルト,1,2023RS
,菊地 大稀,1,17,4,1,0,0,1,0,0,0,0,大城,2023/05/18,ヤクルト,0,2023RS
,田中 豊樹,1,16,4,0,0,0,1,0,0,0,0,大城,2023/05/18,ヤクルト,0,2023RS
,高梨 雄平,0.2,16,4,2,1,0,0,0,0,2,2,小林,2023/05/18,ヤクルト,0,2023RS
,三上 朋也,0.1,7,1,0,0,0,0,0,0,0,0,小林,2023/05/18,ヤクルト,0,2023RS
W,グリフィン,6,112,24,6,1,7,0,0,0,2,2,大城,2023/05/20,中日,1,2023RS
,中川 皓太,1,14,3,0,0,1,0,0,0,0,0,大城,2023/05/20,中日,0,2023RS
,鈴木 康平,1,20,4,1,0,2,0,0,0,0,0,大城,2023/05/20,中日,0,2023RS
,高梨 雄平,1,14,3,0,0,1,0,0,0,0,0,大城,2023/05/20,中日,0,2023RS
W,松井 颯,5,68,18,2,0,5,1,0,0,0,0,大城,2023/05/21,中日,1,2023RS
,大江 竜聖,0.1,11,2,0,0,0,1,0,0,1,1,大城,2023/05/21,中日,0,2023RS
H,三上 朋也,0.2,26,6,3,1,0,0,1,0,1,1,大城,2023/05/21,中日,0,2023RS
H,中川 皓太,1,11,3,0,0,1,1,0,0,0,0,大城,2023/05/21,中日,0,2023RS
H,鈴木 康平,1,10,4,1,0,0,0,0,0,0,0,大城,2023/05/21,中日,0,2023RS
S,大勢,1,13,3,0,0,1,0,0,0,0,0,大城,2023/05/21,中日,0,2023RS
L,赤星 優志,3,48,16,5,0,1,2,1,0,5,5,大城,2023/05/23,DeNA,1,2023RS
,平内 龍太,3,39,10,1,0,2,0,0,0,0,0,大城,2023/05/23,DeNA,0,2023RS
,菊地 大稀,3,43,10,2,1,4,0,0,0,1,1,山瀬,2023/05/23,DeNA,0,2023RS
W,戸郷 翔征,9,127,30,5,0,6,0,0,0,0,0,大城,2023/05/24,DeNA,1,2023RS
,山崎 伊織,4,58,18,6,2,0,0,2,0,3,3,大城,2023/05/25,DeNA,1,2023RS
,大江 竜聖,0.2,5,2,1,0,0,0,0,0,0,0,大城,2023/05/25,DeNA,0,2023RS
W,田中 千晴,1.1,23,4,0,0,2,1,0,0,0,0,大城,2023/05/25,DeNA,0,2023RS
H,高梨 雄平,1,14,3,0,0,0,0,0,0,0,0,大城,2023/05/25,DeNA,0,2023RS
H,中川 皓太,0.1,3,2,1,0,0,0,0,0,1,1,大城,2023/05/25,DeNA,0,2023RS
H,鈴木 康平,0.2,11,3,0,0,0,1,0,0,0,0,大城,2023/05/25,DeNA,0,2023RS
S,大勢,1,15,3,0,0,1,0,0,0,0,0,大城,2023/05/25,DeNA,0,2023RS
,横川 凱,6,80,20,3,0,6,0,0,0,0,0,大城,2023/05/26,阪神,1,2023RS
L,鈴木 康平,0.1,15,5,3,0,0,0,1,0,2,2,大城,2023/05/26,阪神,0,2023RS
,高梨 雄平,0.2,8,2,0,0,0,0,0,0,0,0,大城,2023/05/26,阪神,0,2023RS
,平内 龍太,1,16,4,1,0,0,0,0,0,0,0,大城,2023/05/26,阪神,0,2023RS
,グリフィン,6,93,23,2,0,6,2,0,0,0,0,大城,2023/05/27,阪神,1,2023RS
L,グリフィン,0.2,22,5,1,0,0,2,0,0,3,2,小林,2023/05/27,阪神,0,2023RS
,大江 竜聖,0.0,3,1,1,0,0,0,0,0,0,0,小林,2023/05/27,阪神,0,2023RS
,平内 龍太,0.1,3,1,0,0,0,0,0,0,0,0,小林,2023/05/27,阪神,0,2023RS
,菊地 大稀,1,16,5,1,0,3,1,0,0,0,0,小林,2023/05/27,阪神,0,2023RS
,松井 颯,5,98,22,5,1,3,2,0,0,1,1,大城,2023/05/28,阪神,1,2023RS
L,田中 千晴,1.0,18,5,1,0,1,0,0,0,2,1,大城,2023/05/28,阪神,0,2023RS
,高梨 雄平,0.1,8,2,0,0,0,1,0,0,1,1,大城,2023/05/28,阪神,0,2023RS
,三上 朋也,0.2,11,5,2,0,0,1,0,0,0,0,大城,2023/05/28,阪神,0,2023RS
,中川 皓太,1,13,4,1,0,0,0,0,0,0,0,大城,2023/05/28,阪神,0,2023RS
L,平内 龍太,2,28,9,4,1,0,1,0,0,1,1,大城,2023/05/30,ロッテ,1,2023RS
,高橋 優貴,4.1,84,18,3,1,5,2,0,0,1,1,大城,2023/05/30,ロッテ,0,2023RS
,鈴木 康平,0.2,9,3,0,0,0,0,1,0,0,0,大城,2023/05/30,ロッテ,0,2023RS
,高梨 雄平,1,14,4,0,0,2,0,1,0,0,0,大城,2023/05/30,ロッテ,0,2023RS
W,戸郷 翔征,8,120,32,6,3,7,3,0,0,4,4,大城,2023/05/31,ロッテ,1,2023RS
S,大勢,1,8,3,0,0,0,1,0,0,0,0,大城,2023/05/31,ロッテ,0,2023RS
W,山崎 伊織,7,119,30,5,0,6,4,0,0,1,1,大城,2023/06/01,ロッテ,1,2023RS
H,中川 皓太,1,18,3,0,0,1,0,0,0,0,0,大城,2023/06/01,ロッテ,0,2023RS
S,大勢,1,21,5,1,0,2,1,0,0,1,1,大城,2023/06/01,ロッテ,0,2023RS
L,横川 凱,5,88,24,9,1,2,0,0,0,5,5,大城,2023/06/02,日本ハム,1,2023RS
,田中 千晴,1,15,4,1,0,1,0,0,0,0,0,大城,2023/06/02,日本ハム,0,2023RS
,平内 龍太,2,35,10,3,2,1,1,0,0,3,3,大城,2023/06/02,日本ハム,0,2023RS
,菊地 大稀,1,20,5,1,0,0,2,0,0,0,0,岸田,2023/06/02,日本ハム,0,2023RS
,グリフィン,7,106,26,4,1,6,1,0,0,1,1,大城,2023/06/03,日本ハム,1,2023RS
H,鈴木 康平,0.2,13,3,1,0,1,0,0,0,0,0,大城,2023/06/03,日本ハム,0,2023RS
H,中川 皓太,0.1,5,1,0,0,0,0,0,0,0,0,大城,2023/06/03,日本ハム,0,2023RS
W,大勢,2,44,12,5,0,3,0,0,0,1,1,小林,2023/06/03,日本ハム,0,2023RS
L,松井 颯,3,66,17,7,1,4,1,0,0,5,5,大城,2023/06/04,日本ハム,1,2023RS
,菊地 大稀,2,32,6,0,0,3,0,0,0,0,0,大城,2023/06/04,日本ハム,0,2023RS
,鍬原 拓也,0.2,26,9,5,0,0,1,1,0,4,4,大城,2023/06/04,日本ハム,0,2023RS
,田中 千晴,1.1,19,4,0,0,3,0,0,0,0,0,大城,2023/06/04,日本ハム,0,2023RS
,三上 朋也,2,28,8,2,0,1,0,0,0,1,1,岸田,2023/06/04,日本ハム,0,2023RS
L,高橋 優貴,2.1,56,13,4,0,1,2,1,0,2,2,大城,2023/06/06,オリックス,1,2023RS
,菊地 大稀,3.2,45,11,0,0,5,0,0,0,0,0,大城,2023/06/06,オリックス,0,2023RS
,三上 朋也,1,15,3,0,0,0,1,0,0,0,0,大城,2023/06/06,オリックス,0,2023RS
,鈴木 康平,1,12,3,0,0,2,0,0,0,0,0,大城,2023/06/06,オリックス,0,2023RS
W,戸郷 翔征,7,138,31,6,0,5,4,0,0,0,0,大城,2023/06/07,オリックス,1,2023RS
,田中 千晴,1,7,3,0,0,0,0,0,0,0,0,大城,2023/06/07,オリックス,0,2023RS
,今村 信貴,1,12,3,0,0,0,0,0,0,0,0,岸田,2023/06/07,オリックス,0,2023RS
,山崎 伊織,8,120,28,5,0,6,1,0,0,0,0,大城,2023/06/08,オリックス,1,2023RS
W,中川 皓太,1,15,3,0,0,0,0,0,0,0,0,大城,2023/06/08,オリックス,0,2023RS
,鈴木 康平,1,12,3,0,0,2,0,0,0,0,0,岸田,2023/06/08,オリックス,0,2023RS
L,横川 凱,4.2,88,21,4,1,1,4,0,0,3,3,岸田,2023/06/09,ソフトバンク,1,2023RS
,大江 竜聖,0.1,6,1,0,0,0,0,0,0,0,0,岸田,2023/06/09,ソフトバンク,0,2023RS
,ビーディ,1,16,5,1,0,0,1,0,0,0,0,岸田,2023/06/09,ソフトバンク,0,2023RS
,高梨 雄平,1,15,4,1,1,0,0,0,0,1,1,岸田,2023/06/09,ソフトバンク,0,2023RS
,田中 千晴,1,27,6,2,0,1,1,0,0,1,1,岸田,2023/06/09,ソフトバンク,0,2023RS
,今村 信貴,2.1,50,13,5,0,1,1,0,0,3,3,大城,2023/06/10,ソフトバンク,1,2023RS
W,大江 竜聖,1.2,20,6,1,1,2,0,0,0,1,1,大城,2023/06/10,ソフトバンク,0,2023RS
