position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(左),柳田 悠岐,.292,3,0,1,0,1,1,0,0,0,0,0,左安,,四球,,,見三振,,中飛,,,,,2025/04/04,西武,1,2025RS
(一),山川 穂高,.080,4,0,0,0,1,0,0,0,0,1,0,右飛,,遊ゴロ,,,空三振,,右飛,,,,,2025/04/04,西武,1,2025RS
(右),正木 智也,.300,2,0,0,0,1,2,0,0,0,0,0,右飛,,,空三振,,,四球,,四球,,,,2025/04/04,西武,1,2025RS
(指),中村 晃,.417,4,0,2,0,0,0,0,0,0,0,0,,左飛,,遊ゴロ,,,右安,,左安,,,,2025/04/04,西武,1,2025RS
走指,緒方 理貢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,西武,0,2025RS
(二),牧原 大成,.214,4,0,1,0,0,0,0,0,1,0,0,,二安,,遊ゴロ,,,中飛,,右飛,,,,2025/04/04,西武,1,2025RS
(三),リチャード,.091,2,0,0,0,2,0,0,0,0,0,0,,空三振,,,空三振,,,,,,,,2025/04/04,西武,1,2025RS
打遊,今宮 健太,.263,2,0,1,0,1,0,0,0,0,0,0,,,,,,,空三振,,左安,,,,2025/04/04,西武,0,2025RS
(捕),谷川原 健太,.000,2,0,0,0,2,0,0,0,0,0,0,,空三振,,,空三振,,,,,,,,2025/04/04,西武,1,2025RS
捕,渡邉 陸,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,,,,,2025/04/04,西武,0,2025RS
打,柳町 達,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/04,西武,0,2025RS
(中),周東 佑京,.333,4,0,2,2,0,0,0,0,0,0,0,左２,,二ゴロ,,中安,,,左飛,,,,,2025/04/05,西武,1,2025RS
中,川村 友斗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,西武,0,2025RS
(二),ダウンズ,.125,4,0,0,0,1,0,0,0,0,0,0,三邪飛,,遊ゴロ,,空三振,,,中飛,,,,,2025/04/05,西武,1,2025RS
(指),柳田 悠岐,.286,4,1,1,0,1,0,0,0,0,0,0,空三振,,,中飛,,遊ゴロ,,,中２,,,,2025/04/05,西武,1,2025RS
(一),山川 穂高,.069,4,0,0,0,2,0,0,0,0,1,0,空三振,,,空三振,,投ゴロ,,,投ゴロ,,,,2025/04/05,西武,1,2025RS
(左),正木 智也,.292,4,0,1,1,1,0,0,0,0,0,0,,二ゴロ,,中飛,,空三振,,,遊安,,,,2025/04/05,西武,1,2025RS
(遊),今宮 健太,.304,4,1,2,0,1,0,0,0,0,0,0,,左安,,,右安,,右飛,,空三振,,,,2025/04/05,西武,1,2025RS
(右),柳町 達,.200,4,1,1,0,0,0,0,0,0,0,0,,左飛,,,中安,,左飛,,二ゴロ,,,,2025/04/05,西武,1,2025RS
(捕),海野 隆司,.250,2,0,0,0,1,0,0,1,0,0,0,,空三振,,,投犠打,,右飛,,,,,,2025/04/05,西武,1,2025RS
(三),廣瀨 隆太,.000,2,0,0,0,0,1,0,0,0,0,0,,,左飛,,四球,,,中飛,,,,,2025/04/05,西武,1,2025RS
(中),周東 佑京,.324,4,3,1,0,1,1,0,0,1,0,0,投ゴロ,,右安,,三失,四球,,空三振,,,,,2025/04/06,西武,1,2025RS
中,川村 友斗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,西武,0,2025RS
(指),中村 晃,.357,2,3,0,0,0,2,0,0,0,0,0,一ゴロ,,投ゴロ,,四球,四球,,,,,,,2025/04/06,西武,1,2025RS
打指,ダウンズ,.118,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,投ゴロ,,,,,2025/04/06,西武,0,2025RS
(左),柳田 悠岐,.323,3,1,2,1,0,0,0,0,0,0,0,中安,,遊ゴロ,,右安,,,,,,,,2025/04/06,西武,1,2025RS
走左,緒方 理貢,.500,2,1,1,2,1,0,0,0,0,0,0,,,,,,右３,,空三振,,,,,2025/04/06,西武,0,2025RS
(一),山川 穂高,.152,4,2,3,5,1,0,0,0,0,1,1,左本,,右安,,左２,空三振,,,,,,,2025/04/06,西武,1,2025RS
一,川瀬 晃,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,西武,0,2025RS
(右),正木 智也,.296,3,1,1,2,1,0,0,0,0,0,1,三ゴロ,,空三振,,中犠飛,,左中本,,,,,,2025/04/06,西武,1,2025RS
(遊),今宮 健太,.370,4,0,3,1,0,0,0,0,0,0,0,,右安,,三ゴロ,中安,,右安,,,,,,2025/04/06,西武,1,2025RS
走遊,野村 勇,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,西武,0,2025RS
(三),廣瀨 隆太,.000,4,0,0,0,1,0,0,0,0,1,0,,二併打,,三ゴロ,空三振,,三ゴロ,,,,,,2025/04/06,西武,1,2025RS
(捕),海野 隆司,.188,4,0,0,0,1,0,0,0,0,0,0,,右飛,,一邪飛,,三ゴロ,空三振,,,,,,2025/04/06,西武,1,2025RS
(二),牧原 大成,.222,4,0,1,0,2,0,0,0,0,0,0,,,中安,,遊ゴロ,見三振,空三振,,,,,,2025/04/06,西武,1,2025RS
(中),周東 佑京,.317,4,1,1,1,0,1,0,0,0,0,0,三失,三失,,,左飛,右３,,,四球,,,,2025/04/08,オリックス,1,2025RS
(三),川瀬 晃,.429,4,0,2,0,1,0,0,1,0,0,0,中安,左飛,,,左２,空三振,,,三犠打,,,,2025/04/08,オリックス,1,2025RS
(指),中村 晃,.278,4,0,0,0,0,1,0,0,0,0,0,二併打,左飛,,,四球,,二ゴロ,,左飛,,,,2025/04/08,オリックス,1,2025RS
(一),山川 穂高,.194,3,0,2,0,0,1,0,0,0,0,0,四球,,三安,,中安,,右飛,,,,,,2025/04/08,オリックス,1,2025RS
左,緒方 理貢,.500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,オリックス,0,2025RS
(左),正木 智也,.290,4,0,1,1,0,0,0,0,0,0,0,左安,,遊併打,,左飛,,二ゴロ,,,,,,2025/04/08,オリックス,1,2025RS
一,野村 勇,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,オリックス,0,2025RS
(遊),今宮 健太,.355,4,1,1,0,0,0,0,0,0,0,0,遊ゴロ,,遊ゴロ,,,遊安,,一直,,,,,2025/04/08,オリックス,1,2025RS
(右),柳町 達,.250,3,1,1,0,1,1,0,0,0,0,0,,四球,,空三振,,右安,,中飛,,,,,2025/04/08,オリックス,1,2025RS
右,佐藤 直樹,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,オリックス,0,2025RS
(捕),海野 隆司,.211,3,1,1,1,0,0,0,1,0,0,0,,投犠打,,右飛,,中安,,二ゴロ,,,,,2025/04/08,オリックス,1,2025RS
(二),牧原 大成,.227,4,1,1,1,1,0,0,0,0,0,0,,右３,,右飛,,空三振,,,中飛,,,,2025/04/08,オリックス,1,2025RS
(中),周東 佑京,.326,5,1,2,1,1,0,0,0,0,0,0,空三振,,二ゴロ,,左安,,二ゴロ,,中安,,,,2025/04/09,オリックス,1,2025RS
(右),佐藤 直樹,.250,4,1,1,0,1,0,0,1,0,0,0,中飛,,空三振,,二飛,,,中安,投犠打,,,,2025/04/09,オリックス,1,2025RS
(指),中村 晃,.318,4,1,2,0,1,1,0,0,0,0,0,投安,,,遊ゴロ,,空三振,,右安,四球,,,,2025/04/09,オリックス,1,2025RS
走指,緒方 理貢,.500,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,オリックス,0,2025RS
(一),山川 穂高,.244,5,2,3,4,0,0,0,0,0,0,1,右飛,,,三ゴロ,,左２,,中安,左本,,,,2025/04/09,オリックス,1,2025RS
(左),正木 智也,.306,5,1,2,1,1,0,0,0,0,0,0,,三ゴロ,,空三振,,中飛,,左安,中安,,,,2025/04/09,オリックス,1,2025RS
(遊),今宮 健太,.314,4,0,0,0,0,1,0,0,0,0,0,,右飛,,,三ゴロ,四球,,遊併打,遊飛,,,,2025/04/09,オリックス,1,2025RS
(二三),ダウンズ,.227,5,2,3,1,0,0,0,0,0,1,0,,投ゴロ,,,中２,二飛,,左２,左２,,,,2025/04/09,オリックス,1,2025RS
二,川瀬 晃,.429,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,オリックス,0,2025RS
(捕),海野 隆司,.182,3,1,0,0,2,0,0,0,0,0,0,,,遊失,,空三振,,空三振,,,,,,2025/04/09,オリックス,1,2025RS
打,柳田 悠岐,.323,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,故意四,,,,,2025/04/09,オリックス,0,2025RS
走捕,渡邉 陸,.500,1,0,1,2,0,0,0,0,0,0,0,,,,,,,,,中安,,,,2025/04/09,オリックス,0,2025RS
(三二),廣瀨 隆太,.125,2,0,1,1,0,1,0,0,0,0,0,,,右安,,四球,,一ゴロ,,,,,,2025/04/09,オリックス,1,2025RS
打,柳町 達,.222,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,,2025/04/09,オリックス,0,2025RS
二三,野村 勇,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,三直,,,,2025/04/09,オリックス,0,2025RS
(中),周東 佑京,.320,4,0,1,0,1,2,0,0,2,0,0,四球,見三振,,,遊安,,,投ゴロ,,遊ゴロ,,四球,2025/04/10,オリックス,1,2025RS
(三),廣瀨 隆太,.250,4,0,2,0,1,0,0,0,0,0,0,投ゴロ,,右安,,空三振,,,中安,,,,,2025/04/10,オリックス,1,2025RS
走三,野村 勇,.500,1,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,中安,,,2025/04/10,オリックス,0,2025RS
打,柳田 悠岐,.313,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,遊直,2025/04/10,オリックス,0,2025RS
三,川瀬 晃,.429,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/10,オリックス,0,2025RS
(一),中村 晃,.269,4,0,0,0,0,1,0,0,0,0,0,中飛,,四球,,左飛,,,二ゴロ,,,投ゴロ,,2025/04/10,オリックス,1,2025RS
(指),山川 穂高,.239,5,0,1,0,1,0,0,0,0,0,0,空三振,,捕邪飛,,,投ゴロ,,三直,,,左安,,2025/04/10,オリックス,1,2025RS
走指,ダウンズ,.227,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/10,オリックス,0,2025RS
(左),正木 智也,.268,5,0,0,0,1,0,0,0,0,0,0,,見三振,二併打,,,三ゴロ,,,遊ゴロ,,中飛,,2025/04/10,オリックス,1,2025RS
左,緒方 理貢,.500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/10,オリックス,0,2025RS
(遊),今宮 健太,.308,4,1,1,0,1,1,0,0,0,0,0,,中安,,三ゴロ,,三ゴロ,,,空三振,,四球,,2025/04/10,オリックス,1,2025RS
(右),柳町 達,.182,2,0,0,0,2,1,0,0,0,0,0,,四球,,空三振,,,空三振,,,,,,2025/04/10,オリックス,1,2025RS
右,佐藤 直樹,.167,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,左飛,,遊ゴロ,,2025/04/10,オリックス,0,2025RS
(捕),渡邉 陸,.429,5,0,2,0,3,0,0,0,0,0,0,,左安,,空三振,,,空三振,,,中安,,空三振,2025/04/10,オリックス,1,2025RS
(二),牧原 大成,.192,4,0,0,1,1,0,0,1,0,0,0,,遊ゴロ,,,一ゴロ,,空三振,,,投犠打,,二ゴロ,2025/04/10,オリックス,1,2025RS
(中),周東 佑京,.309,5,0,1,0,0,0,0,0,0,0,0,中飛,,左飛,,二ゴロ,,,捕ゴロ,,左安,,,2025/04/11,ロッテ,1,2025RS
(遊),川瀬 晃,.300,3,0,0,0,0,0,0,0,0,0,0,一ゴロ,,二ゴロ,,,二ゴロ,,,,,,,2025/04/11,ロッテ,1,2025RS
打遊,今宮 健太,.317,2,0,1,1,0,0,0,0,0,0,0,,,,,,,,中安,,右飛,,,2025/04/11,ロッテ,0,2025RS
(指),柳田 悠岐,.286,3,0,0,0,1,0,0,0,0,0,0,空三振,,,遊飛,,遊直,,,,,,,2025/04/11,ロッテ,1,2025RS
打指,中村 晃,.250,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,二ゴロ,,空三振,,,2025/04/11,ロッテ,0,2025RS
(一),山川 穂高,.280,4,3,3,2,0,0,0,0,0,0,2,,左安,,左本,,捕邪飛,,,左本,,,,2025/04/11,ロッテ,1,2025RS
(左),正木 智也,.273,3,0,1,0,0,1,0,0,1,0,0,,四球,,左安,,,遊ゴロ,,二ゴロ,,,,2025/04/11,ロッテ,1,2025RS
(右),柳町 達,.143,3,0,0,0,2,0,0,0,0,0,0,,一ゴロ,,空三振,,,見三振,,,,,,2025/04/11,ロッテ,1,2025RS
右,佐藤 直樹,.143,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,見三振,,,,2025/04/11,ロッテ,0,2025RS
(三二),廣瀨 隆太,.200,3,0,0,1,1,0,0,0,0,0,0,,左犠飛,,二ゴロ,,,二飛,,見三振,,,,2025/04/11,ロッテ,1,2025RS
(捕),海野 隆司,.167,2,0,0,0,0,0,0,0,0,0,0,,二邪飛,,,中失,,,,,,,,2025/04/11,ロッテ,1,2025RS
打三,ダウンズ,.217,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/04/11,ロッテ,0,2025RS
三,野村 勇,.667,1,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,左本,,,2025/04/11,ロッテ,0,2025RS
(二),牧原 大成,.179,2,0,0,0,1,0,0,0,0,0,0,,,右飛,,空三振,,,,,,,,2025/04/11,ロッテ,1,2025RS
打捕,嶺井 博希,.500,2,1,1,0,1,0,0,0,0,0,0,,,,,,,,右安,,空三振,,,2025/04/11,ロッテ,0,2025RS
(中),周東 佑京,.317,5,1,2,2,0,1,0,0,0,0,0,投直,,遊ゴロ,中安,,中２,二ゴロ,,四球,,,,2025/04/12,ロッテ,1,2025RS
(右),佐藤 直樹,.308,6,0,3,2,2,0,0,0,0,0,0,中安,,右安,空三振,,左安,,捕邪飛,見三振,,,,2025/04/12,ロッテ,1,2025RS
(三),ダウンズ,.231,3,1,1,0,1,2,0,0,0,0,0,中飛,,左安,,四球,四球,,空三振,,,,,2025/04/12,ロッテ,1,2025RS
(指),山川 穂高,.278,4,0,1,0,0,0,1,0,0,0,0,死球,,左飛,,中飛,遊飛,,右安,,,,,2025/04/12,ロッテ,1,2025RS
走指,山本 恵大,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,ロッテ,0,2025RS
(左),正木 智也,.255,3,0,0,0,2,0,0,0,0,0,0,右飛,,空三振,,見三振,,,,,,,,2025/04/12,ロッテ,1,2025RS
左,緒方 理貢,.500,2,0,1,0,0,0,0,0,0,0,0,,,,,,二ゴロ,,中安,,,,,2025/04/12,ロッテ,0,2025RS
(遊),今宮 健太,.283,5,1,0,0,1,0,0,0,0,0,0,,中飛,,三直,三失,,空三振,右飛,,,,,2025/04/12,ロッテ,1,2025RS
遊,川瀬 晃,.300,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,ロッテ,0,2025RS
(一),廣瀨 隆太,.300,5,2,3,2,1,0,0,0,0,0,1,,三ゴロ,,右安,左中本,,中安,,空三振,,,,2025/04/12,ロッテ,1,2025RS
(捕),海野 隆司,.172,5,1,1,0,0,0,0,0,0,0,0,,右飛,,中安,二ゴロ,,右飛,,左飛,,,,2025/04/12,ロッテ,1,2025RS
(二),牧原 大成,.242,5,2,3,1,0,0,0,0,0,0,0,,,左２,左２,,遊ゴロ,一失,,中安,,,,2025/04/12,ロッテ,1,2025RS
(中),周東 佑京,.308,5,0,1,0,1,0,0,0,0,0,0,空三振,,左安,,,二ゴロ,,左飛,,三ゴロ,,,2025/04/15,楽天,1,2025RS
(右),佐藤 直樹,.294,4,0,1,0,1,1,0,0,1,0,0,遊失,,投併打,,,四球,,左２,,空三振,,,2025/04/15,楽天,1,2025RS
(指),中村 晃,.219,4,0,0,0,1,0,0,0,0,0,0,三飛,,,空三振,,中飛,,一邪直,,,,,2025/04/15,楽天,1,2025RS
(一),山川 穂高,.263,3,0,0,0,0,1,0,0,0,0,0,左飛,,,二ゴロ,,遊ゴロ,,故意四,,,,,2025/04/15,楽天,1,2025RS
(左),正木 智也,.260,3,0,1,0,1,0,0,0,0,0,0,,中安,,空三振,,,二失,,,,,,2025/04/15,楽天,1,2025RS
走左,緒方 理貢,.400,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,,2025/04/15,楽天,0,2025RS
(遊),今宮 健太,.265,3,0,0,0,1,0,0,1,0,0,0,,空三振,,,捕邪飛,,投犠打,,二ゴロ,,,,2025/04/15,楽天,1,2025RS
(三),廣瀨 隆太,.318,2,0,1,1,1,2,0,0,1,0,0,,見三振,,,四球,,右２,,四球,,,,2025/04/15,楽天,1,2025RS
走三,野村 勇,.667,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/15,楽天,0,2025RS
(捕),海野 隆司,.156,3,0,0,0,2,0,0,0,0,0,0,,空三振,,,投ゴロ,,空三振,,,,,,2025/04/15,楽天,1,2025RS
打,柳町 達,.133,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,投併打,,,,2025/04/15,楽天,0,2025RS
捕,嶺井 博希,.500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/15,楽天,0,2025RS
(二),牧原 大成,.222,3,0,0,0,0,0,0,0,0,0,0,,,二飛,,二ゴロ,,三直,,,,,,2025/04/15,楽天,1,2025RS
打,ダウンズ,.222,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,左飛,,,2025/04/15,楽天,0,2025RS
(中),周東 佑京,.300,5,0,1,0,0,0,0,0,0,0,0,二ゴロ,,一ゴロ,,左飛,,三安,,左飛,,,,2025/04/16,楽天,1,2025RS
