position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(二),藤岡 裕大,.000,5,0,0,0,1,0,0,0,0,0,0,遊飛,,,二ゴロ,,遊ゴロ,,空三振,,左飛,,,2025/03/29,ソフトバンク,1,2025RS
(指),ソト,.125,4,1,1,1,1,0,0,0,0,0,1,,右飛,,空三振,,左中本,,左飛,,,,,2025/03/29,ソフトバンク,1,2025RS
(一捕),佐藤 都志也,.125,4,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,一ゴロ,,右飛,,,二飛,,,,2025/03/29,ソフトバンク,1,2025RS
(左),ポランコ,.333,4,1,1,0,0,0,0,0,0,0,0,,中飛,,,中２,中飛,,,一ゴロ,,,,2025/03/29,ソフトバンク,1,2025RS
中,髙部 瑛斗,.750,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,ソフトバンク,0,2025RS
(三),中村 奨吾,.000,4,0,0,0,0,0,0,0,0,0,0,,,一飛,,三ゴロ,,右飛,,遊ゴロ,,,,2025/03/29,ソフトバンク,1,2025RS
(捕),田村 龍弘,.333,3,0,1,0,1,0,0,0,0,1,0,,,左安,,右飛,,見三振,,,,,,2025/03/29,ソフトバンク,1,2025RS
打,上田 希由翔,.500,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,左安,,,2025/03/29,ソフトバンク,0,2025RS
走右,和田 康士朗,-,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,ソフトバンク,0,2025RS
(遊),友杉 篤輝,.000,2,1,0,0,0,1,0,1,0,0,0,,,三飛,,四球,,一ゴロ,,,一犠打,,,2025/03/29,ソフトバンク,1,2025RS
(中),髙部 瑛斗,.444,5,0,1,1,0,0,0,0,0,0,0,遊ゴロ,,,遊ゴロ,,三直,,左飛,中安,,,,2025/03/30,ソフトバンク,1,2025RS
(左),西川 史礁,.231,4,1,1,0,0,0,0,0,0,0,0,中飛,,,三ゴロ,,,中安,一ゴロ,,,,,2025/03/30,ソフトバンク,1,2025RS
遊,友杉 篤輝,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,遊直,,,,2025/03/30,ソフトバンク,0,2025RS
(二),藤岡 裕大,.000,3,0,0,0,1,1,0,0,0,0,0,中飛,,,見三振,,,一ゴロ,四球,,,,,2025/03/30,ソフトバンク,1,2025RS
(一),ソト,.250,4,2,2,1,0,0,0,0,0,0,1,,右飛,,,左中本,,右安,一飛,,,,,2025/03/30,ソフトバンク,1,2025RS
(捕),佐藤 都志也,.083,4,0,0,0,1,0,0,0,0,0,0,,三邪飛,,,一ゴロ,,空三振,,右飛,,,,2025/03/30,ソフトバンク,1,2025RS
(指),ポランコ,.333,3,2,1,1,1,1,0,0,0,0,0,,空三振,,,右飛,,中２,,四球,,,,2025/03/30,ソフトバンク,1,2025RS
(右),藤原 恭大,.286,2,0,0,0,0,0,0,0,0,0,0,,,右飛,,二ゴロ,,,,,,,,2025/03/30,ソフトバンク,1,2025RS
打右左,岡 大海,.714,2,1,2,2,0,0,0,0,0,0,0,,,,,,,中２,,左安,,,,2025/03/30,ソフトバンク,0,2025RS
(三),上田 希由翔,.400,1,0,0,0,0,1,0,0,0,1,0,,,四球,,,一ゴロ,,,,,,,2025/03/30,ソフトバンク,1,2025RS
打三,中村 奨吾,.000,1,0,0,0,1,1,0,0,0,0,0,,,,,,,空三振,,四球,,,,2025/03/30,ソフトバンク,0,2025RS
(遊),小川 龍成,.333,2,0,0,0,0,0,0,0,0,1,0,,,遊併打,,,遊ゴロ,,,,,,,2025/03/30,ソフトバンク,1,2025RS
打,角中 勝也,1.000,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,遊安,,,,,2025/03/30,ソフトバンク,0,2025RS
走右,和田 康士朗,-,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,中犠飛,,,,2025/03/30,ソフトバンク,0,2025RS
(右),岡 大海,.545,4,1,1,0,3,1,0,0,0,0,0,空三振,,四球,,空三振,,空三振,,中安,,,,2025/04/02,オリックス,1,2025RS
走,和田 康士朗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,オリックス,0,2025RS
(左),西川 史礁,.222,5,0,1,0,1,0,0,0,0,0,0,空三振,,三失,,中安,,投ゴロ,,二ゴロ,,,,2025/04/02,オリックス,1,2025RS
(中),髙部 瑛斗,.333,3,0,0,1,1,1,0,1,0,0,0,捕失,,投犠打,,空三振,,四球,,左飛,,,,2025/04/02,オリックス,1,2025RS
(一),ソト,.313,4,0,2,1,1,1,0,0,0,0,0,左安,,中飛,,,四球,左安,,空三振,,,,2025/04/02,オリックス,1,2025RS
(指),ポランコ,.267,3,0,0,0,0,1,0,0,0,0,0,中飛,,,二ゴロ,,右飛,四球,,,,,,2025/04/02,オリックス,1,2025RS
(二),中村 奨吾,.000,4,0,0,0,0,0,0,0,0,0,0,,左飛,,投ゴロ,,三ゴロ,中飛,,,,,,2025/04/02,オリックス,1,2025RS
(三遊),石垣 雅海,.667,3,0,2,0,0,1,0,0,0,0,0,,遊ゴロ,,左２,,故意四,,中安,,,,,2025/04/02,オリックス,1,2025RS
走遊,小川 龍成,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,オリックス,0,2025RS
(捕),田村 龍弘,.143,4,0,0,0,1,0,0,0,0,0,0,,一ゴロ,,空三振,,中飛,,二併打,,,,,2025/04/02,オリックス,1,2025RS
(遊),友杉 篤輝,.200,2,0,1,0,0,0,0,0,0,0,0,,,右飛,,左２,,,,,,,,2025/04/02,オリックス,1,2025RS
打三,上田 希由翔,.429,2,1,1,0,0,0,0,0,0,0,0,,,,,,,中２,一ゴロ,,,,,2025/04/02,オリックス,0,2025RS
(中),髙部 瑛斗,.375,4,0,2,0,0,1,0,0,0,0,0,中安,,三ゴロ,,,左飛,四球,,左安,,,,2025/04/03,オリックス,1,2025RS
(左),西川 史礁,.217,5,1,1,0,3,0,0,0,0,0,0,空三振,,三ゴロ,,,遊安,空三振,,空三振,,,,2025/04/03,オリックス,1,2025RS
(二),藤岡 裕大,.000,3,0,0,0,2,1,0,0,0,0,0,左飛,,,空三振,,四球,,空三振,,,,,2025/04/03,オリックス,1,2025RS
(一),ソト,.350,4,0,2,2,0,0,0,0,0,0,0,右飛,,,投ゴロ,,左安,,中安,,,,,2025/04/03,オリックス,1,2025RS
走,和田 康士朗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,オリックス,0,2025RS
遊,友杉 篤輝,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,オリックス,0,2025RS
(指),ポランコ,.211,4,0,0,0,2,0,0,0,0,0,0,,空三振,,空三振,,三飛,,中飛,,,,,2025/04/03,オリックス,1,2025RS
(捕),佐藤 都志也,.063,4,0,0,0,0,0,0,0,0,0,0,,二直,,,一ゴロ,左飛,,二ゴロ,,,,,2025/04/03,オリックス,1,2025RS
(右),藤原 恭大,.333,2,0,1,0,0,0,0,0,0,0,0,,遊安,,,中飛,,,,,,,,2025/04/03,オリックス,1,2025RS
打右,岡 大海,.538,2,0,1,0,0,0,0,0,0,0,0,,,,,,,左安,,遊ゴロ,,,,2025/04/03,オリックス,0,2025RS
(三一),上田 希由翔,.300,3,0,0,0,0,0,0,1,0,0,0,,遊直,,,二ゴロ,,投犠打,,投ゴロ,,,,2025/04/03,オリックス,1,2025RS
(遊),小川 龍成,.286,1,1,0,0,0,1,0,0,0,0,0,,,二ゴロ,,,四球,,,,,,,2025/04/03,オリックス,1,2025RS
打遊三,石垣 雅海,.500,1,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,,,,,2025/04/03,オリックス,0,2025RS
打,角中 勝也,1.000,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2025/04/03,オリックス,0,2025RS
(右),岡 大海,.438,3,0,0,0,1,1,0,0,0,0,0,四球,,,遊ゴロ,,右飛,,空三振,,,,,2025/04/04,楽天,1,2025RS
(左),西川 史礁,.192,3,0,0,0,1,0,1,0,0,0,0,二飛,,,二飛,,死球,,,空三振,,,,2025/04/04,楽天,1,2025RS
(中),髙部 瑛斗,.350,4,0,1,0,0,0,0,0,0,0,0,二直,,,左飛,,二ゴロ,,,二安,,,,2025/04/04,楽天,1,2025RS
(一),ソト,.333,4,1,1,1,1,0,0,0,0,0,1,,右飛,,,中飛,,左本,,空三振,,,,2025/04/04,楽天,1,2025RS
(指),ポランコ,.217,4,0,1,0,2,0,0,0,0,0,0,,空三振,,,一ゴロ,,空三振,,二安,,,,2025/04/04,楽天,1,2025RS
走指,和田 康士朗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,楽天,0,2025RS
(二),中村 奨吾,.083,3,0,1,0,0,0,0,0,0,0,0,,中飛,,,左２,,三邪飛,,,,,,2025/04/04,楽天,1,2025RS
打,角中 勝也,1.000,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2025/04/04,楽天,0,2025RS
走,小川 龍成,.286,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,楽天,0,2025RS
(三遊),石垣 雅海,.286,3,0,0,0,1,0,0,0,0,0,0,,,二ゴロ,,見三振,,遊ゴロ,,,,,,2025/04/04,楽天,1,2025RS
打,佐藤 都志也,.059,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/04,楽天,0,2025RS
(捕),寺地 隆成,.000,2,0,0,0,0,1,0,0,0,0,0,,,遊飛,,,四球,,左飛,,,,,2025/04/04,楽天,1,2025RS
(遊),友杉 篤輝,.143,2,0,0,0,1,0,0,0,0,0,0,,,中飛,,,空三振,,,,,,,2025/04/04,楽天,1,2025RS
打三,上田 希由翔,.273,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,中飛,,,,,2025/04/04,楽天,0,2025RS
(右左),岡 大海,.450,4,1,2,0,1,0,0,0,0,0,0,空三振,,右安,,右飛,,,左安,,,,,2025/04/05,楽天,1,2025RS
(左),角中 勝也,.250,3,0,0,0,1,0,0,1,0,0,0,空三振,,左飛,,遊ゴロ,,,犠打失,,,,,2025/04/05,楽天,1,2025RS
走右,和田 康士朗,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,楽天,0,2025RS
(中),髙部 瑛斗,.304,3,0,0,1,1,0,0,0,0,0,0,二ゴロ,,見三振,,左飛,,,左犠飛,,,,,2025/04/05,楽天,1,2025RS
(一),ソト,.296,3,0,0,0,1,1,0,0,0,0,0,,遊ゴロ,四球,,,右飛,,空三振,,,,,2025/04/05,楽天,1,2025RS
一,茶谷 健太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,楽天,0,2025RS
(指),ポランコ,.222,4,0,1,0,2,0,0,0,0,0,0,,左安,空三振,,,空三振,,左飛,,,,,2025/04/05,楽天,1,2025RS
(捕),佐藤 都志也,.050,3,0,0,0,1,0,0,0,0,0,0,,二ゴロ,,二ゴロ,,空三振,,,,,,,2025/04/05,楽天,1,2025RS
(二),藤岡 裕大,.059,2,0,1,0,0,1,0,0,0,0,0,,投安,,四球,,,遊飛,,,,,,2025/04/05,楽天,1,2025RS
(三),上田 希由翔,.214,3,0,0,0,1,0,0,0,0,0,0,,二ゴロ,,中飛,,,見三振,,,,,,2025/04/05,楽天,1,2025RS
(遊),小川 龍成,.222,2,0,0,0,1,1,0,0,0,0,0,,,四球,二ゴロ,,,空三振,,,,,,2025/04/05,楽天,1,2025RS
(右),岡 大海,.375,4,0,0,0,1,0,0,0,0,0,0,一邪飛,,見三振,,,右飛,,,二ゴロ,,,,2025/04/06,楽天,1,2025RS
(二),藤岡 裕大,.095,4,0,1,0,2,0,0,0,0,0,0,空三振,,空三振,,,右安,,,左飛,,,,2025/04/06,楽天,1,2025RS
(中),髙部 瑛斗,.259,4,0,0,0,1,0,0,0,0,0,0,三ゴロ,,,二ゴロ,,空三振,,,左飛,,,,2025/04/06,楽天,1,2025RS
(一),ソト,.267,3,0,0,0,1,0,0,0,0,0,0,,一ゴロ,,空三振,,,右飛,,,,,,2025/04/06,楽天,1,2025RS
(指),ポランコ,.200,3,0,0,0,0,0,0,0,0,0,0,,一邪飛,,中飛,,,遊ゴロ,,,,,,2025/04/06,楽天,1,2025RS
(左),西川 史礁,.172,3,0,0,0,0,0,0,0,0,0,0,,遊ゴロ,,,右飛,,中飛,,,,,,2025/04/06,楽天,1,2025RS
(三),中村 奨吾,.200,3,0,2,0,0,0,0,0,0,0,0,,,左安,,左飛,,,右安,,,,,2025/04/06,楽天,1,2025RS
(捕),佐藤 都志也,.045,2,0,0,0,0,0,1,0,0,0,0,,,死球,,三直,,,一ゴロ,,,,,2025/04/06,楽天,1,2025RS
(遊),小川 龍成,.182,2,0,0,0,0,0,0,1,0,0,0,,,投犠打,,,三ゴロ,,二併打,,,,,2025/04/06,楽天,1,2025RS
(二),藤岡 裕大,.083,3,0,0,0,2,2,0,0,0,0,0,見三振,四球,,,四球,二併打,,見三振,,,,,2025/04/08,西武,1,2025RS
(左),角中 勝也,.143,3,0,0,0,0,0,0,0,0,0,0,二ゴロ,二ゴロ,,,中飛,,,,,,,,2025/04/08,西武,1,2025RS
打左,西川 史礁,.161,2,0,0,0,1,0,0,0,0,0,0,,,,,,見三振,,二ゴロ,,,,,2025/04/08,西武,0,2025RS
(右),藤原 恭大,.429,5,2,3,0,0,0,0,0,0,0,0,左２,,遊ゴロ,,一ゴロ,,右安,左２,,,,,2025/04/08,西武,1,2025RS
(一),ソト,.265,4,1,1,0,1,0,1,0,0,0,0,死球,,遊ゴロ,,空三振,,中安,遊ゴロ,,,,,2025/04/08,西武,1,2025RS
一,茶谷 健太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,西武,0,2025RS
(指),ポランコ,.235,4,2,2,1,0,1,0,0,0,0,0,右安,,左飛,,,左２,四球,,遊飛,,,,2025/04/08,西武,1,2025RS
(中),髙部 瑛斗,.313,5,2,3,2,0,0,0,0,0,0,0,遊ゴロ,,,中安,,三安,右２,,右飛,,,,2025/04/08,西武,1,2025RS
(三),上田 希由翔,.176,3,0,0,1,0,1,0,0,0,0,0,,一ゴロ,,三ゴロ,,四球,中犠飛,,遊飛,,,,2025/04/08,西武,1,2025RS
(捕),佐藤 都志也,.080,3,0,1,2,1,0,0,0,0,0,0,,空三振,,二飛,,一安,右犠飛,,,,,,2025/04/08,西武,1,2025RS
(遊),小川 龍成,.214,3,0,1,1,0,0,1,0,0,0,0,,中２,,二ゴロ,,死球,中飛,,,,,,2025/04/08,西武,1,2025RS
(右),岡 大海,.333,3,0,0,0,2,1,0,0,0,0,0,四球,,中飛,,,空三振,,空三振,,,,,2025/04/09,西武,1,2025RS
遊,茶谷 健太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,西武,0,2025RS
(二),藤岡 裕大,.115,2,0,1,0,0,2,0,0,0,0,0,三邪飛,,,右安,,四球,,四球,,,,,2025/04/09,西武,1,2025RS
(一),ソト,.243,3,0,0,0,1,1,0,0,0,0,0,一邪飛,,,空三振,,四球,,二飛,,,,,2025/04/09,西武,1,2025RS
(指),ポランコ,.211,4,0,0,0,3,0,0,0,0,0,0,中飛,,,空三振,,空三振,,,空三振,,,,2025/04/09,西武,1,2025RS
(中),髙部 瑛斗,.278,4,0,0,0,0,0,0,0,0,0,0,,三邪飛,,中飛,,左飛,,,投ゴロ,,,,2025/04/09,西武,1,2025RS
(三),中村 奨吾,.222,3,0,1,0,0,0,1,0,0,0,0,,中飛,,,右安,,二ゴロ,,死球,,,,2025/04/09,西武,1,2025RS
(左),西川 史礁,.143,4,0,0,0,0,0,0,0,0,0,0,,三ゴロ,,,右飛,,中飛,,二ゴロ,,,,2025/04/09,西武,1,2025RS
(捕),田村 龍弘,.100,3,0,0,0,1,0,0,0,0,0,0,,,空三振,,右飛,,三ゴロ,,,,,,2025/04/09,西武,1,2025RS
(遊),友杉 篤輝,.111,2,0,0,0,1,0,0,0,0,0,0,,,空三振,,右飛,,,,,,,,2025/04/09,西武,1,2025RS
打右,藤原 恭大,.400,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/04/09,西武,0,2025RS
(右),藤原 恭大,.526,4,1,4,0,0,0,0,1,0,0,0,左安,,左安,,左安,,左安,,投犠打,,,,2025/04/11,ソフトバンク,1,2025RS
(二),藤岡 裕大,.167,4,1,2,0,0,1,0,0,0,0,0,二ゴロ,,投併打,,四球,,中安,,左安,,,,2025/04/11,ソフトバンク,1,2025RS
(中),髙部 瑛斗,.268,5,0,1,1,1,0,0,0,0,1,0,左邪飛,,,空三振,三併打,,右安,,三邪飛,,,,2025/04/11,ソフトバンク,1,2025RS
(指),ポランコ,.279,5,1,4,3,0,0,0,0,0,0,1,二直,,,二安,,右中本,右安,,右安,,,,2025/04/11,ソフトバンク,1,2025RS
(捕),佐藤 都志也,.069,4,0,0,0,1,0,0,0,0,0,0,,左飛,,一ゴロ,,空三振,捕邪飛,,,,,,2025/04/11,ソフトバンク,1,2025RS
打左,岡 大海,.333,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,故意四,,,,2025/04/11,ソフトバンク,0,2025RS
(一),ソト,.231,2,0,0,0,0,2,0,0,0,0,0,,二ゴロ,,四球,,遊ゴロ,,四球,,,,,2025/04/11,ソフトバンク,1,2025RS
走左,和田 康士朗,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,右飛,,,,2025/04/11,ソフトバンク,0,2025RS
捕,田村 龍弘,.100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,ソフトバンク,0,2025RS
(三),上田 希由翔,.182,5,0,1,0,0,0,0,0,0,0,0,,遊ゴロ,,左安,,左飛,,中飛,,二ゴロ,,,2025/04/11,ソフトバンク,1,2025RS
(左),西川 史礁,.132,3,0,0,0,2,1,0,0,0,0,0,,,四球,,見三振,,空三振,一邪飛,,,,,2025/04/11,ソフトバンク,1,2025RS
一,茶谷 健太,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,見三振,,,2025/04/11,ソフトバンク,0,2025RS
(遊),小川 龍成,.250,2,0,1,0,0,0,0,1,0,0,0,,,一犠打,,中安,,左飛,,,,,,2025/04/11,ソフトバンク,1,2025RS
打,角中 勝也,.250,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,中安,,,,2025/04/11,ソフトバンク,0,2025RS
走遊,友杉 篤輝,.111,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,ソフトバンク,0,2025RS
打,中村 奨吾,.211,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,三ゴロ,,,2025/04/11,ソフトバンク,0,2025RS
(左),岡 大海,.300,3,0,0,0,1,0,0,0,0,0,0,空三振,,中飛,,,三ゴロ,,,,,,,2025/04/12,ソフトバンク,1,2025RS
打,髙部 瑛斗,.286,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,中安,,,,2025/04/12,ソフトバンク,0,2025RS
(二),藤岡 裕大,.147,4,0,0,0,1,0,0,0,0,0,0,二ゴロ,,中飛,,,見三振,,,中飛,,,,2025/04/12,ソフトバンク,1,2025RS
(中),藤原 恭大,.455,3,0,0,0,2,1,0,0,0,1,0,空三振,,,見三振,,二直,,,四球,,,,2025/04/12,ソフトバンク,1,2025RS
(一),ソト,.233,4,0,1,0,0,0,0,0,0,1,0,,右２,,左飛,,,二ゴロ,,三ゴロ,,,,2025/04/12,ソフトバンク,1,2025RS
(指),ポランコ,.255,4,0,0,0,3,0,0,0,0,0,0,,空三振,,空三振,,,空三振,,三邪飛,,,,2025/04/12,ソフトバンク,1,2025RS
(右),山本 大斗,.000,2,0,0,0,0,1,0,0,0,0,0,,四球,,,一邪飛,,三直,,,,,,2025/04/12,ソフトバンク,1,2025RS
(三),上田 希由翔,.160,3,0,0,0,0,0,0,0,0,1,0,,中飛,,,二ゴロ,,,右飛,,,,,2025/04/12,ソフトバンク,1,2025RS
(捕),佐藤 都志也,.067,1,0,0,0,0,0,0,0,0,0,0,,遊飛,,,,,,,,,,,2025/04/12,ソフトバンク,1,2025RS
打捕,寺地 隆成,.250,2,0,1,0,0,0,0,0,0,0,0,,,,,中安,,,三ゴロ,,,,,2025/04/12,ソフトバンク,0,2025RS
(遊),小川 龍成,.211,3,0,0,0,2,0,0,0,0,0,0,,,空三振,,中飛,,,空三振,,,,,2025/04/12,ソフトバンク,1,2025RS
(右),藤原 恭大,.400,3,1,0,0,0,1,0,0,0,0,0,一ゴロ,,一ゴロ,,四球,,,三ゴロ,,,,,2025/04/15,日本ハム,1,2025RS
(二),藤岡 裕大,.184,4,0,2,1,2,0,0,0,0,1,0,空三振,,空三振,,中２,,,左安,,,,,2025/04/15,日本ハム,1,2025RS
(指),ポランコ,.255,4,1,1,1,2,0,0,0,0,0,1,右本,,,左飛,空三振,,,見三振,,,,,2025/04/15,日本ハム,1,2025RS
(一),ソト,.234,4,0,1,0,2,0,0,0,0,1,0,空三振,,,左安,,二飛,,空三振,,,,,2025/04/15,日本ハム,1,2025RS
(中),髙部 瑛斗,.283,4,1,1,0,0,0,0,0,2,0,0,,遊安,,遊ゴロ,,三直,,,三失,,,,2025/04/15,日本ハム,1,2025RS
(左),山本 大斗,.167,4,0,1,1,1,0,0,0,0,0,0,,空三振,,右安,,中飛,,,三併打,,,,2025/04/15,日本ハム,1,2025RS
(三),上田 希由翔,.138,4,0,0,0,1,0,0,0,0,1,0,,右飛,,遊飛,,,空三振,,一ゴロ,,,,2025/04/15,日本ハム,1,2025RS
(捕),佐藤 都志也,.063,2,0,0,0,0,0,0,0,0,0,0,,一ゴロ,,,投ゴロ,,,,,,,,2025/04/15,日本ハム,1,2025RS
捕,寺地 隆成,.200,1,0,0,0,0,0,0,0,0,0,0,,,,,,,左飛,,,,,,2025/04/15,日本ハム,0,2025RS
(遊),小川 龍成,.182,3,0,0,0,2,0,0,0,0,0,0,,,遊ゴロ,,空三振,,空三振,,,,,,2025/04/15,日本ハム,1,2025RS
(右),藤原 恭大,.345,4,0,0,0,0,0,0,0,0,0,0,一ゴロ,,遊ゴロ,,二失,,三失,,,,,,2025/04/16,日本ハム,1,2025RS
(二),藤岡 裕大,.190,4,0,1,0,0,0,0,0,0,0,0,中安,,中飛,,中飛,,二ゴロ,,,,,,2025/04/16,日本ハム,1,2025RS
(指),ポランコ,.259,3,1,1,0,0,1,0,0,0,0,0,右飛,,中飛,,,右安,四球,,,,,,2025/04/16,日本ハム,1,2025RS
(一),ソト,.216,4,0,0,0,2,0,0,0,0,0,0,空三振,,,三ゴロ,,左飛,見三振,,,,,,2025/04/16,日本ハム,1,2025RS
(中),髙部 瑛斗,.280,4,1,1,0,0,0,0,0,0,0,0,,右飛,,三邪飛,,中安,,左飛,,,,,2025/04/16,日本ハム,1,2025RS
(左),山本 大斗,.200,4,1,1,3,0,0,0,0,0,0,1,,三ゴロ,,一飛,,左本,,中飛,,,,,2025/04/16,日本ハム,1,2025RS
(三),中村 奨吾,.261,4,1,2,1,0,0,0,0,0,0,1,,中安,,,三ゴロ,三飛,,左本,,,,,2025/04/16,日本ハム,1,2025RS
(遊),友杉 篤輝,.083,3,0,0,0,0,0,0,0,0,0,0,,右飛,,,二ゴロ,右飛,,,,,,,2025/04/16,日本ハム,1,2025RS
打,角中 勝也,.250,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,四球,,,,,2025/04/16,日本ハム,0,2025RS
走遊,茶谷 健太,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/16,日本ハム,0,2025RS
(捕),寺地 隆成,.222,4,0,1,0,0,0,0,0,0,0,0,,,中失,,右２,,左飛,二ゴロ,,,,,2025/04/16,日本ハム,1,2025RS
(左),岡 大海,.294,4,1,1,0,2,0,0,0,0,0,0,空三振,,見三振,,,右飛,,右安,,,,,2025/04/18,楽天,1,2025RS
(二),藤岡 裕大,.217,4,1,2,1,1,0,0,0,0,0,0,空三振,,,左飛,,右安,,左２,,,,,2025/04/18,楽天,1,2025RS
(指),ポランコ,.241,4,0,0,0,1,0,0,0,0,0,0,空三振,,,中飛,,右飛,,遊飛,,,,,2025/04/18,楽天,1,2025RS
(一),ソト,.218,4,0,1,0,0,0,0,0,0,0,0,,遊直,,三ゴロ,,右飛,,投安,,,,,2025/04/18,楽天,1,2025RS
(中),髙部 瑛斗,.259,4,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,,遊ゴロ,,二飛,一失,,,,,2025/04/18,楽天,1,2025RS
(右),山本 大斗,.143,4,0,0,0,2,0,0,0,0,0,0,,見三振,,,空三振,,三ゴロ,中飛,,,,,2025/04/18,楽天,1,2025RS
遊,友杉 篤輝,.083,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/18,楽天,0,2025RS
