position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(右),蝦名 達夫,.000,3,0,0,0,1,0,0,0,0,0,0,,右飛,,,遊ゴロ,,,見三振,,,,,2025/03/29,中日,1,2025RS
(捕),山本 祐大,.000,2,0,0,0,0,1,0,0,0,0,0,,,左飛,,右飛,,,四球,,,,,2025/03/29,中日,1,2025RS
走遊,林 琢真,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,中日,0,2025RS
(遊),森 敬斗,.400,2,0,0,0,1,0,0,0,0,0,0,,,遊失,,空三振,,,,,,,,2025/03/29,中日,1,2025RS
打,佐野 恵太,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,遊ゴロ,,,,,2025/03/29,中日,0,2025RS
捕,戸柱 恭孝,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,中日,0,2025RS
(投),バウアー,.000,1,0,0,0,0,0,0,0,0,0,0,,,投失,,,,,,,,,,2025/03/29,中日,1,2025RS
打,松尾 汐恩,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,左飛,,,,,,,2025/03/29,中日,0,2025RS
投,中川 虎大,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,中日,0,2025RS
投,颯,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,中日,0,2025RS
打,京田 陽太,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,左飛,,,,,2025/03/29,中日,0,2025RS
投,佐々木 千隼,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,中日,0,2025RS
(中),梶原 昂希,.417,4,1,3,1,0,0,0,0,0,0,1,遊ゴロ,,,中本,,右２,,左安,,,,,2025/03/30,中日,1,2025RS
(二),牧 秀悟,.167,4,0,1,0,0,0,0,0,0,0,0,左飛,,,左安,,三ゴロ,,二飛,,,,,2025/03/30,中日,1,2025RS
(一),佐野 恵太,.000,3,0,0,0,0,0,0,0,0,0,0,二ゴロ,,,中飛,,左飛,,,,,,,2025/03/30,中日,1,2025RS
(左),筒香 嘉智,.182,3,0,0,0,1,0,0,0,0,0,0,,空三振,,右飛,,右飛,,,,,,,2025/03/30,中日,1,2025RS
(三),宮﨑 敏郎,.222,3,0,0,0,0,0,0,0,0,0,0,,二飛,,中飛,,,三ゴロ,,,,,,2025/03/30,中日,1,2025RS
(捕),松尾 汐恩,.250,3,1,1,1,0,0,0,0,0,0,1,,一邪飛,,,左本,,右飛,,,,,,2025/03/30,中日,1,2025RS
捕,山本 祐大,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/30,中日,0,2025RS
(右),蝦名 達夫,.000,3,0,0,0,0,0,0,0,0,0,0,,,三直,,中飛,,右飛,,,,,,2025/03/30,中日,1,2025RS
(遊),森 敬斗,.250,3,0,0,0,1,0,0,0,0,0,0,,,二ゴロ,,空三振,,,一ゴロ,,,,,2025/03/30,中日,1,2025RS
(投),平良 拳太郎,.000,1,0,0,0,1,0,0,0,0,0,0,,,空三振,,,,,,,,,,2025/03/30,中日,1,2025RS
打,京田 陽太,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,三直,,,,,,,,2025/03/30,中日,0,2025RS
投,石田 裕太郎,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/30,中日,0,2025RS
投,伊勢 大夢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/30,中日,0,2025RS
打,三森 大貴,.500,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,中飛,,,,,2025/03/30,中日,0,2025RS
投,入江 大生,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/30,中日,0,2025RS
(中),梶原 昂希,.353,5,1,1,0,2,0,0,0,0,0,0,空三振,,右飛,,空三振,中飛,,,左２,,,,2025/04/01,阪神,1,2025RS
(二),牧 秀悟,.235,5,2,2,3,0,0,0,0,0,0,1,遊ゴロ,,左本,,,中飛,一飛,,中安,,,,2025/04/01,阪神,1,2025RS
投,山﨑 康晃,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/01,阪神,0,2025RS
(右一),三森 大貴,.571,5,1,3,0,1,0,0,0,2,0,0,一ゴロ,,左安,,,中安,見三振,,左２,,,,2025/04/01,阪神,1,2025RS
(左),筒香 嘉智,.143,3,1,0,0,1,1,0,0,0,1,0,,遊ゴロ,空三振,,,四球,右飛,,,,,,2025/04/01,阪神,1,2025RS
左,蝦名 達夫,.000,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,右犠飛,,,,2025/04/01,阪神,0,2025RS
(三),宮﨑 敏郎,.308,4,1,2,0,0,0,0,0,0,0,0,,右安,,三ゴロ,,左安,,右飛,,,,,2025/04/01,阪神,1,2025RS
三,柴田 竜拓,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2025/04/01,阪神,0,2025RS
(一),佐野 恵太,.125,4,0,1,1,0,0,0,0,0,0,0,,右飛,,遊ゴロ,,右安,,三邪飛,,,,,2025/04/01,阪神,1,2025RS
右,神里 和毅,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/01,阪神,0,2025RS
(捕),山本 祐大,.143,3,0,1,1,1,1,0,0,0,0,0,,四球,,中飛,,右安,,見三振,,,,,2025/04/01,阪神,1,2025RS
(遊),森 敬斗,.182,3,0,0,1,1,1,0,0,0,0,0,,二ゴロ,,,空三振,四球,,,三直,,,,2025/04/01,阪神,1,2025RS
(投),ジャクソン,.000,3,0,0,0,3,0,0,0,0,0,0,,,見三振,,見三振,見三振,,,,,,,2025/04/01,阪神,1,2025RS
投,伊勢 大夢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/01,阪神,0,2025RS
打,戸柱 恭孝,1.000,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,右安,,,,2025/04/01,阪神,0,2025RS
走二,林 琢真,-,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/01,阪神,0,2025RS
(中),梶原 昂希,.304,6,0,1,0,0,0,0,0,0,0,0,一ゴロ,,中安,,遊ゴロ,,二ゴロ,遊ゴロ,,,二ゴロ,,2025/04/02,阪神,1,2025RS
(二),牧 秀悟,.217,6,1,1,0,0,0,0,0,0,0,0,三ゴロ,,遊直,,,右２,三ゴロ,,三ゴロ,,遊ゴロ,,2025/04/02,阪神,1,2025RS
(右),三森 大貴,.462,6,1,2,1,3,0,0,0,1,0,0,空三振,,,空三振,,右２,,空三振,中安,,,遊飛,2025/04/02,阪神,1,2025RS
(一),オースティン,.182,5,1,1,0,1,1,0,0,0,0,0,,左安,,二飛,,空三振,,二ゴロ,四球,,,右飛,2025/04/02,阪神,1,2025RS
(三),宮﨑 敏郎,.389,5,1,3,1,0,1,0,0,0,0,0,,左安,,遊ゴロ,,中安,,四球,遊併打,,,右安,2025/04/02,阪神,1,2025RS
投,入江 大生,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,阪神,0,2025RS
(左),佐野 恵太,.308,5,1,3,0,0,0,0,0,0,0,0,,左飛,,,右安,右安,,左安,,中飛,,,2025/04/02,阪神,1,2025RS
投,宮城 滝太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,阪神,0,2025RS
打三,柴田 竜拓,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,空三振,2025/04/02,阪神,0,2025RS
(捕),戸柱 恭孝,.600,4,0,2,2,1,0,0,0,0,0,0,,一ゴロ,,,右２,空三振,,中安,,,,,2025/04/02,阪神,1,2025RS
走遊,林 琢真,.000,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,中飛,,,2025/04/02,阪神,0,2025RS
(遊),森 敬斗,.143,3,0,0,0,1,0,0,0,0,0,0,,遊ゴロ,,,空三振,遊ゴロ,,,,,,,2025/04/02,阪神,1,2025RS
打,筒香 嘉智,.200,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,一安,,,,,2025/04/02,阪神,0,2025RS
走,神里 和毅,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,阪神,0,2025RS
捕,山本 祐大,.125,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,中飛,,,2025/04/02,阪神,0,2025RS
(投),大貫 晋一,.000,2,0,0,0,0,0,0,0,0,0,0,,,二ゴロ,,一ゴロ,,,,,,,,2025/04/02,阪神,1,2025RS
投,颯,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,阪神,0,2025RS
投,坂本 裕哉,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,阪神,0,2025RS
打,松尾 汐恩,.200,1,0,0,0,0,0,0,0,0,0,0,,,,,,,二ゴロ,,,,,,2025/04/02,阪神,0,2025RS
投,堀岡 隼人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,阪神,0,2025RS
打,京田 陽太,.333,1,0,1,2,0,0,0,0,0,0,0,,,,,,,,中安,,,,,2025/04/02,阪神,0,2025RS
投,篠木 健太郎,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,阪神,0,2025RS
投,伊勢 大夢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,阪神,0,2025RS
左,蝦名 達夫,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,遊ゴロ,,2025/04/02,阪神,0,2025RS
(中),梶原 昂希,.333,4,1,2,1,2,0,0,0,0,0,0,見三振,,空三振,,,中安,,右安,,,,,2025/04/03,阪神,1,2025RS
(二一),牧 秀悟,.222,4,0,1,1,1,0,0,0,0,0,0,空三振,,,三ゴロ,,三ゴロ,,中２,,,,,2025/04/03,阪神,1,2025RS
(右),三森 大貴,.353,4,0,0,0,0,0,0,0,0,0,0,遊ゴロ,,,二ゴロ,,右飛,,二ゴロ,,,,,2025/04/03,阪神,1,2025RS
右,神里 和毅,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,阪神,0,2025RS
(一),オースティン,.214,3,0,1,0,1,1,0,0,0,0,0,,左２,,空三振,,,四球,,左飛,,,,2025/04/03,阪神,1,2025RS
左,蝦名 達夫,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,阪神,0,2025RS
(三),宮﨑 敏郎,.364,4,0,1,0,2,0,0,0,0,0,0,,空三振,,,中飛,,空三振,,左安,,,,2025/04/03,阪神,1,2025RS
走二,林 琢真,.000,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,阪神,0,2025RS
(左),佐野 恵太,.250,3,1,0,0,0,1,0,0,0,0,0,,右飛,,,一ゴロ,,二ゴロ,,四球,,,,2025/04/03,阪神,1,2025RS
三,柴田 竜拓,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,阪神,0,2025RS
(捕),山本 祐大,.167,4,1,1,2,2,0,0,0,0,0,0,,空三振,,,空三振,,中飛,,中３,,,,2025/04/03,阪神,1,2025RS
(遊),森 敬斗,.176,3,1,1,1,1,0,0,0,0,1,0,,,二直,,,右安,,空三振,中犠飛,,,,2025/04/03,阪神,1,2025RS
(投),ケイ,.000,1,0,0,0,1,0,0,1,0,0,0,,,見三振,,,捕犠打,,,,,,,2025/04/03,阪神,1,2025RS
打,松尾 汐恩,.167,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,遊ゴロ,,,,,2025/04/03,阪神,0,2025RS
投,坂本 裕哉,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,阪神,0,2025RS
打,筒香 嘉智,.188,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,三邪飛,,,,2025/04/03,阪神,0,2025RS
投,山﨑 康晃,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,阪神,0,2025RS
(中),梶原 昂希,.323,4,0,1,0,1,0,0,0,0,0,0,左飛,,見三振,,遊直,,,左安,,,,,2025/04/04,広島,1,2025RS
(二),牧 秀悟,.258,4,1,2,2,0,0,0,0,0,1,1,左安,,左本,,,三ゴロ,,三ゴロ,,,,,2025/04/04,広島,1,2025RS
(右),三森 大貴,.333,4,0,1,0,0,0,0,0,0,0,0,遊ゴロ,,遊ゴロ,,,遊飛,,,左安,,,,2025/04/04,広島,1,2025RS
(一),オースティン,.167,4,0,0,0,0,0,0,0,0,0,0,投ゴロ,,,右飛,,左飛,,,三併打,,,,2025/04/04,広島,1,2025RS
(左),佐野 恵太,.200,4,0,0,0,0,0,0,0,0,0,0,,三飛,,遊ゴロ,,,投ゴロ,,中飛,,,,2025/04/04,広島,1,2025RS
(三),京田 陽太,.333,3,0,1,0,0,0,0,0,0,0,0,,中飛,,右２,,,二ゴロ,,,,,,2025/04/04,広島,1,2025RS
投,堀岡 隼人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,広島,0,2025RS
(捕),山本 祐大,.133,3,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,左飛,,,中飛,,,,,,2025/04/04,広島,1,2025RS
(遊),森 敬斗,.150,3,0,0,0,2,0,0,0,0,0,0,,,空三振,,空三振,,,三失,,,,,2025/04/04,広島,1,2025RS
(投),石田 裕太郎,.000,1,1,0,0,0,0,0,0,0,0,0,,,二失,,,,,,,,,,2025/04/04,広島,1,2025RS
打,松尾 汐恩,.143,1,0,0,0,0,0,0,0,0,0,0,,,,,一ゴロ,,,,,,,,2025/04/04,広島,0,2025RS
投,佐々木 千隼,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,広島,0,2025RS
投,篠木 健太郎,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,広島,0,2025RS
投,颯,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,広島,0,2025RS
三,林 琢真,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二併打,,,,,2025/04/04,広島,0,2025RS
(中),梶原 昂希,.324,6,1,2,0,2,0,0,0,0,0,0,右安,見三振,,,左飛,,,左安,空三振,,一ゴロ,,2025/04/05,広島,1,2025RS
(二),牧 秀悟,.229,4,0,0,1,2,1,0,0,0,1,0,空三振,,空三振,,右飛,,,二ゴロ,四球,,,,2025/04/05,広島,1,2025RS
(左),佐野 恵太,.280,5,1,3,2,0,0,0,0,0,0,0,二安,,投ゴロ,,,右安,,投併打,左２,,,,2025/04/05,広島,1,2025RS
走左,神里 和毅,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,広島,0,2025RS
(一),オースティン,.227,4,1,2,2,0,1,0,0,0,0,0,中２,,遊安,,,三ゴロ,,,四球 右飛,,,,2025/04/05,広島,1,2025RS
投,入江 大生,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,広島,0,2025RS
投,伊勢 大夢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,広島,0,2025RS
投,山﨑 康晃,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,広島,0,2025RS
(三),宮﨑 敏郎,.346,4,1,1,0,0,0,0,0,0,2,0,中飛,,右飛,,,遊ゴロ,,,三安,,,,2025/04/05,広島,1,2025RS
三,柴田 竜拓,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,見三振,,,2025/04/05,広島,0,2025RS
(右),蝦名 達夫,.067,5,1,1,0,1,0,0,0,0,0,0,中飛,,,遊ゴロ,,一ゴロ,,,左安,空三振,,,2025/04/05,広島,1,2025RS
(捕),山本 祐大,.158,4,0,1,2,0,0,0,0,0,0,0,,三ゴロ,,一ゴロ,,,三ゴロ,,右２,,,,2025/04/05,広島,1,2025RS
走遊,林 琢真,.000,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,空三振,,,2025/04/05,広島,0,2025RS
(遊),森 敬斗,.174,3,0,1,0,0,0,0,0,0,1,0,,左安,,右飛,,,二ゴロ,,,,,,2025/04/05,広島,1,2025RS
打,筒香 嘉智,.176,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/05,広島,0,2025RS
捕,戸柱 恭孝,.500,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,空三振,,2025/04/05,広島,0,2025RS
(投),東 克樹,.000,2,0,0,0,1,0,0,1,0,0,0,,投犠打,,,空三振,,遊ゴロ,,,,,,2025/04/05,広島,1,2025RS
投,宮城 滝太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,広島,0,2025RS
打一,京田 陽太,.286,1,1,0,0,1,1,0,0,0,0,0,,,,,,,,,四球,,空三振,,2025/04/05,広島,0,2025RS
(中),梶原 昂希,.286,5,0,0,0,2,0,0,0,0,0,0,二ゴロ,,,一ゴロ,空三振,,,遊ゴロ,空三振,,,,2025/04/06,広島,1,2025RS
(二),牧 秀悟,.250,5,1,2,0,0,0,0,0,0,1,0,遊ゴロ,,,右飛,,右２,,右安,右邪飛,,,,2025/04/06,広島,1,2025RS
(一),三森 大貴,.333,3,0,1,0,1,1,0,0,0,0,0,二ゴロ,,,左安,,四球,,空三振,,,,,2025/04/06,広島,1,2025RS
(三),宮﨑 敏郎,.333,4,0,1,0,0,0,0,0,0,0,0,,投ゴロ,,三ゴロ,,三併打,,中安,,,,,2025/04/06,広島,1,2025RS
走三,林 琢真,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,広島,0,2025RS
(左),佐野 恵太,.321,3,1,2,1,1,1,0,0,0,0,0,,空三振,,,中安,四球,,左安,,,,,2025/04/06,広島,1,2025RS
(捕),松尾 汐恩,.182,4,1,1,0,0,0,0,0,0,0,0,,遊ゴロ,,,右安,左飛,,遊ゴロ,,,,,2025/04/06,広島,1,2025RS
投,坂本 裕哉,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,広島,0,2025RS
(右),蝦名 達夫,.158,4,2,2,2,2,0,0,0,0,0,0,,,空三振,,左２,,空三振,,中２,,,,2025/04/06,広島,1,2025RS
(遊),森 敬斗,.185,4,1,1,1,1,0,0,0,0,0,0,,,空三振,,二ゴロ,,三邪飛,,中３,,,,2025/04/06,広島,1,2025RS
(投),平良 拳太郎,.000,1,0,0,0,1,0,0,0,0,0,0,,,空三振,,,,,,,,,,2025/04/06,広島,1,2025RS
投,浜地 真澄,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,広島,0,2025RS
打,度会 隆輝,.000,1,0,0,1,0,0,0,0,0,0,0,,,,,三ゴロ,,,,,,,,2025/04/06,広島,0,2025RS
投,宮城 滝太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,広島,0,2025RS
打,京田 陽太,.250,1,0,0,0,1,0,0,0,0,0,0,,,,,,,見三振,,,,,,2025/04/06,広島,0,2025RS
投,堀岡 隼人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,広島,0,2025RS
投,颯,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,広島,0,2025RS
捕,山本 祐大,.150,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,三ゴロ,,,,2025/04/06,広島,0,2025RS
(中),梶原 昂希,.255,5,0,0,0,2,0,1,0,0,0,0,見三振,,中飛,,一ゴロ,,死球,,空三振,,左飛,,2025/04/08,巨人,1,2025RS
(二),牧 秀悟,.267,5,0,2,1,1,1,0,0,0,0,0,右２,,一飛,,空三振,,左安,,故意四,,,遊直,2025/04/08,巨人,1,2025RS
(一),佐野 恵太,.303,5,0,1,0,1,1,0,0,0,0,0,四球,,二飛,,一ゴロ,,空三振,,二安,,,二ゴロ,2025/04/08,巨人,1,2025RS
(左),筒香 嘉智,.174,6,1,1,0,2,0,0,0,0,0,0,空三振,,,中安,,中飛,,空三振,一ゴロ,,,遊ゴロ,2025/04/08,巨人,1,2025RS
(三),宮﨑 敏郎,.314,5,1,1,0,1,0,0,0,0,0,0,右飛,,,左２,,投ゴロ,,三ゴロ,,見三振,,,2025/04/08,巨人,1,2025RS
(捕),山本 祐大,.250,4,0,3,2,0,1,0,0,0,0,0,,左安,,左安,,遊ゴロ,,四球,,右安,,,2025/04/08,巨人,1,2025RS
走,林 琢真,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,巨人,0,2025RS
捕,戸柱 恭孝,.500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,巨人,0,2025RS
(右),蝦名 達夫,.167,5,1,1,0,1,0,0,0,0,0,0,,三併打,,空三振,,,左２,投ゴロ,,一邪飛,,,2025/04/08,巨人,1,2025RS
(遊),森 敬斗,.194,4,0,1,0,1,1,0,0,0,0,0,,左安,,右飛,,,バ三振,,四球,,三ゴロ,,2025/04/08,巨人,1,2025RS
(投),ジャクソン,.000,2,0,0,0,1,0,0,0,0,0,0,,見三振,,遊ゴロ,,,,,,,,,2025/04/08,巨人,1,2025RS
投,山﨑 康晃,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,巨人,0,2025RS
打,度会 隆輝,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,右飛,,,,,,2025/04/08,巨人,0,2025RS
投,伊勢 大夢,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,巨人,0,2025RS
投,入江 大生,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,巨人,0,2025RS
打,柴田 竜拓,.000,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,投犠打,,,,2025/04/08,巨人,0,2025RS
投,ウィック,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,巨人,0,2025RS
打,三森 大貴,.320,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,二ゴロ,,2025/04/08,巨人,0,2025RS
投,宮城 滝太,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/08,巨人,0,2025RS
(中),梶原 昂希,.255,4,1,1,0,0,0,0,0,0,0,0,遊ゴロ,,遊ゴロ,,,二ゴロ,,,左安,,,,2025/04/09,巨人,1,2025RS
(二),牧 秀悟,.286,4,1,2,3,0,0,0,0,0,0,1,右飛,,,遊飛,,,左安,,右中本,,,,2025/04/09,巨人,1,2025RS
(三),三森 大貴,.310,4,0,1,0,2,0,0,0,0,0,0,左２,,,二ゴロ,,,空三振,,空三振,,,,2025/04/09,巨人,1,2025RS
(一),佐野 恵太,.297,4,0,1,0,1,0,0,0,0,0,0,二ゴロ,,,見三振,,,左飛,,左安,,,,2025/04/09,巨人,1,2025RS
(捕),戸柱 恭孝,.333,3,0,0,0,1,0,0,0,0,0,0,,三ゴロ,,,三邪飛,,空三振,,,,,,2025/04/09,巨人,1,2025RS
打,宮﨑 敏郎,.314,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2025/04/09,巨人,0,2025RS
(左),筒香 嘉智,.148,4,0,0,0,3,0,0,0,0,0,0,,見三振,,,二ゴロ,,,空三振,空三振,,,,2025/04/09,巨人,1,2025RS
(右),度会 隆輝,.000,4,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,,遊ゴロ,,,中飛,中飛,,,,2025/04/09,巨人,1,2025RS
(遊),森 敬斗,.176,3,0,0,0,1,0,0,0,0,0,0,,,空三振,,,一ゴロ,,左飛,,,,,2025/04/09,巨人,1,2025RS
(投),大貫 晋一,.000,1,0,0,0,0,0,0,0,0,0,0,,,二ゴロ,,,,,,,,,,2025/04/09,巨人,1,2025RS
打,京田 陽太,.222,1,0,0,0,0,0,0,0,0,0,0,,,,,,投ゴロ,,,,,,,2025/04/09,巨人,0,2025RS
投,浜地 真澄,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,巨人,0,2025RS
投,堀岡 隼人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,巨人,0,2025RS
投,佐々木 千隼,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,巨人,0,2025RS
