position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
三,渡邊 佳明,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/28,オリックス,0,2025RS
(二),小深田 大翔,.111,5,0,1,0,1,0,0,0,0,0,0,中飛,,遊直,,右安,,二ゴロ,,空三振,,,,2025/03/29,オリックス,1,2025RS
(遊),宗山 塁,.222,5,1,1,0,0,0,0,0,0,1,0,右飛,,右２,,左飛,,中飛,,,右飛,,,2025/03/29,オリックス,1,2025RS
(右),小郷 裕哉,.429,3,1,2,1,0,2,0,0,1,0,0,四球,,中３,,四球,,二ゴロ,,,左安,,,2025/03/29,オリックス,1,2025RS
(中),辰己 涼介,.286,3,1,1,0,1,2,0,0,1,0,0,一ゴロ,,四球,,左安,,,空三振,,四球,,,2025/03/29,オリックス,1,2025RS
(指),阿部 寿樹,.500,5,1,2,2,1,0,0,0,0,0,0,,左安,遊飛,,遊飛,,,空三振,,中３,,,2025/03/29,オリックス,1,2025RS
(一),浅村 栄斗,.167,2,0,1,0,0,1,0,0,0,0,0,,中安,左飛,,,四球,,,,,,,2025/03/29,オリックス,1,2025RS
走左,武藤 敦貴,.000,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/03/29,オリックス,0,2025RS
三一,鈴木 大地,.500,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,右安,,,2025/03/29,オリックス,0,2025RS
(左一),渡邊 佳明,.200,5,0,1,0,0,0,0,0,0,0,0,,二併打,,中飛,,中安,,,遊ゴロ,遊飛,,,2025/03/29,オリックス,1,2025RS
三,村林 一輝,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,オリックス,0,2025RS
(三),フランコ,.667,2,0,1,1,1,1,0,0,0,0,0,,四球,,空三振,,中犠飛,,,右安,,,,2025/03/29,オリックス,1,2025RS
走左,田中 和基,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,空三振,,,2025/03/29,オリックス,0,2025RS
(捕),太田 光,.000,4,0,0,0,0,0,0,0,0,0,0,,左飛,,一邪飛,,遊併打,,,二ゴロ,,,,2025/03/29,オリックス,1,2025RS
(右),小郷 裕哉,.417,5,0,2,0,1,0,0,0,0,0,0,二安,,右安,,左飛,,空三振,,遊飛,,,,2025/03/30,オリックス,1,2025RS
(遊),宗山 塁,.286,5,0,2,0,0,0,0,0,0,0,0,二併打,,左飛,,左安,,一直,,中安,,,,2025/03/30,オリックス,1,2025RS
(三),鈴木 大地,.400,3,0,1,0,0,0,0,0,0,0,0,一ゴロ,,二安,,遊ゴロ,,,,,,,,2025/03/30,オリックス,1,2025RS
打三,伊藤 裕季也,.000,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,中飛,,,,2025/03/30,オリックス,0,2025RS
(中),辰己 涼介,.200,3,1,0,0,1,1,0,0,0,0,0,,左飛,,四球,,空三振,,二直,,,,,2025/03/30,オリックス,1,2025RS
(左),阿部 寿樹,.556,3,0,2,0,0,1,0,0,0,0,0,,投安,,左飛,,左安,,四球,,,,,2025/03/30,オリックス,1,2025RS
(一),浅村 栄斗,.200,4,0,1,0,0,0,0,0,0,0,0,,左飛,,左飛,,三ゴロ,,左安,,,,,2025/03/30,オリックス,1,2025RS
(二),小深田 大翔,.167,3,0,1,1,1,1,0,0,0,0,0,,三邪飛,,右３,,空三振,,四球,,,,,2025/03/30,オリックス,1,2025RS
(指),フランコ,.571,4,0,2,0,0,0,0,0,0,0,0,,,左安,遊飛,,,左２,二ゴロ,,,,,2025/03/30,オリックス,1,2025RS
(捕),太田 光,.000,3,0,0,0,0,0,0,0,0,0,0,,,右飛,,二ゴロ,,二ゴロ,,,,,,2025/03/30,オリックス,1,2025RS
打,村林 一輝,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,右飛,,,,2025/03/30,オリックス,0,2025RS
(遊),宗山 塁,.316,5,0,2,0,0,0,0,0,0,0,0,中安,,左邪飛,,左安,投ゴロ,,左邪飛,,,,,2025/04/03,西武,1,2025RS
(二),小深田 大翔,.250,4,0,2,0,0,0,0,1,0,0,0,三犠打,,遊飛,,三飛,,右安,右安,,,,,2025/04/03,西武,1,2025RS
(右),小郷 裕哉,.313,4,1,0,0,1,1,0,0,0,0,0,投ゴロ,,左飛,,,四球,投ゴロ,空三振,,,,,2025/04/03,西武,1,2025RS
(中),辰己 涼介,.214,4,1,1,0,1,0,0,0,0,0,0,空三振,,,左飛,,右安,一ゴロ,,,,,,2025/04/03,西武,1,2025RS
(左),阿部 寿樹,.500,3,0,1,1,1,0,0,0,0,0,0,,空三振,,右飛,,右２,,,,,,,2025/04/03,西武,1,2025RS
走左,田中 和基,.000,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,西武,0,2025RS
打三,鈴木 大地,.333,1,0,0,0,0,0,0,0,0,0,0,,,,,,,二ゴロ,,,,,,2025/04/03,西武,0,2025RS
(一),浅村 栄斗,.286,4,0,2,1,0,0,0,0,0,0,0,,左安,,中飛,,右安,,中飛,,,,,2025/04/03,西武,1,2025RS
(三),伊藤 裕季也,.286,3,0,2,1,0,0,0,0,0,0,0,,三失,,,中２,一安,,,,,,,2025/04/03,西武,1,2025RS
左,武藤 敦貴,.500,1,1,1,0,0,0,0,0,1,0,0,,,,,,,,左安,,,,,2025/04/03,西武,0,2025RS
(指),フランコ,.455,4,0,1,1,1,0,0,0,0,0,0,,中飛,,,見三振,中飛,,左２,,,,,2025/04/03,西武,1,2025RS
(捕),石原 彪,.000,2,0,0,0,0,1,0,0,0,0,0,,二ゴロ,,,四球,中飛,,,,,,,2025/04/03,西武,1,2025RS
捕,太田 光,.000,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,四球,,,,,2025/04/03,西武,0,2025RS
(遊),宗山 塁,.333,5,0,2,1,0,0,0,0,1,0,0,右安,左飛,,左安,,三ゴロ,,,投失,,,,2025/04/04,ロッテ,1,2025RS
(二),小深田 大翔,.278,2,0,1,0,1,0,0,0,1,0,0,空三振,,左安,,,,,,,,,,2025/04/04,ロッテ,1,2025RS
打三,鈴木 大地,.250,2,0,0,0,1,1,0,0,0,0,0,,,,空三振,,,中飛,,四球,,,,2025/04/04,ロッテ,0,2025RS
(右),小郷 裕哉,.250,4,0,0,1,3,1,0,0,0,0,0,空三振,,空三振,,見三振,,左飛,,四球,,,,2025/04/04,ロッテ,1,2025RS
(左),阿部 寿樹,.438,4,1,1,1,0,0,0,0,0,0,1,右飛,,右飛,,左本,,遊ゴロ,,,,,,2025/04/04,ロッテ,1,2025RS
左,田中 和基,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/04,ロッテ,0,2025RS
(中),辰己 涼介,.158,5,0,0,0,2,0,0,0,0,0,0,,遊ゴロ,見三振,,一ゴロ,,,見三振,二飛,,,,2025/04/04,ロッテ,1,2025RS
(一),浅村 栄斗,.333,4,1,2,0,1,0,0,0,0,0,0,,一ゴロ,,右安,左２,,,空三振,,,,,2025/04/04,ロッテ,1,2025RS
(三二),村林 一輝,.286,4,0,2,0,0,0,0,0,0,0,0,,二安,,右安,投ゴロ,,,二飛,,,,,2025/04/04,ロッテ,1,2025RS
(指),フランコ,.400,4,0,1,0,1,0,0,0,0,0,0,,中安,,空三振,,左飛,,,遊ゴロ,,,,2025/04/04,ロッテ,1,2025RS
(捕),太田 光,.000,2,1,0,0,0,2,0,0,0,0,0,,四球,,一ゴロ,,三ゴロ,,,四球,,,,2025/04/04,ロッテ,1,2025RS
(遊),宗山 塁,.296,3,0,0,0,1,1,0,0,1,0,0,遊ゴロ,,見三振,,二併打,,,四球,,,,,2025/04/05,ロッテ,1,2025RS
(三),伊藤 裕季也,.200,3,0,0,0,1,1,0,0,1,0,0,四球,,二ゴロ,,,右飛,,空三振,,,,,2025/04/05,ロッテ,1,2025RS
(右),小郷 裕哉,.208,4,0,0,0,2,0,0,0,0,0,0,投ゴロ,,見三振,,,見三振,,,遊飛,,,,2025/04/05,ロッテ,1,2025RS
(左),阿部 寿樹,.400,4,0,1,0,2,0,0,0,0,0,0,左飛,,,中安,,空三振,,,空三振,,,,2025/04/05,ロッテ,1,2025RS
(中),辰己 涼介,.174,4,0,1,0,1,0,0,0,1,0,0,,見三振,,右飛,,,二ゴロ,,右安,,,,2025/04/05,ロッテ,1,2025RS
(一),浅村 栄斗,.318,4,0,1,0,1,0,0,0,0,0,0,,遊安,,右飛,,,二ゴロ,,見三振,,,,2025/04/05,ロッテ,1,2025RS
(二),村林 一輝,.200,3,0,0,0,1,0,0,0,0,0,0,,右飛,,空三振,,,遊ゴロ,,,,,,2025/04/05,ロッテ,1,2025RS
(指),フランコ,.333,3,0,0,0,0,0,0,0,0,0,0,,左飛,,,中飛,,,遊飛,,,,,2025/04/05,ロッテ,1,2025RS
(捕),太田 光,.143,3,0,2,0,0,0,0,0,0,0,0,,,右安,,中安,,,左飛,,,,,2025/04/05,ロッテ,1,2025RS
(遊),宗山 塁,.313,5,0,2,1,1,0,0,0,0,0,0,二ゴロ,空三振,,右安,,右安,,遊飛,,,,,2025/04/06,ロッテ,1,2025RS
遊,村林 一輝,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,ロッテ,0,2025RS
(二),小深田 大翔,.300,2,2,1,1,1,2,0,1,0,0,0,四球,,右２,四球,,投犠打,,,空三振,,,,2025/04/06,ロッテ,1,2025RS
(中),辰己 涼介,.222,4,1,2,0,0,1,0,0,0,0,0,四球,,遊安,二直,,三ゴロ,,,中安,,,,2025/04/06,ロッテ,1,2025RS
(指),阿部 寿樹,.409,2,0,1,2,0,2,0,0,0,0,0,左安,,右犠飛,,四球,,右飛,,四球,,,,2025/04/06,ロッテ,1,2025RS
(左),渡邊 佳明,.250,3,0,1,0,0,0,0,0,0,0,0,二ゴロ,,右安,,三飛,,,,,,,,2025/04/06,ロッテ,1,2025RS
右,小郷 裕哉,.192,2,0,0,0,0,0,0,0,0,0,0,,,,,,,左飛,,左飛,,,,2025/04/06,ロッテ,0,2025RS
(一),浅村 栄斗,.296,5,0,1,1,2,0,0,0,0,0,0,空三振,,見三振,,中飛,,右飛,,右安,,,,2025/04/06,ロッテ,1,2025RS
(三),鈴木 大地,.154,5,0,0,0,1,0,0,0,0,0,0,,二ゴロ,二ゴロ,,空三振,,,左邪飛,中飛,,,,2025/04/06,ロッテ,1,2025RS
(捕),太田 光,.111,4,0,0,0,2,0,0,0,0,0,0,,三ゴロ,,見三振,,空三振,,三邪飛,,,,,2025/04/06,ロッテ,1,2025RS
(右左),武藤 敦貴,.750,2,2,2,0,0,2,0,0,1,0,0,,四球,,中安,,右安,,四球,,,,,2025/04/06,ロッテ,1,2025RS
(遊),宗山 塁,.278,4,0,0,0,1,0,0,0,0,0,0,左飛,,右飛,,,空三振,,右飛,,,,,2025/04/08,日本ハム,1,2025RS
(二),小深田 大翔,.292,4,0,1,0,1,0,0,0,0,0,0,左飛,,投ゴロ,,,右安,,見三振,,,,,2025/04/08,日本ハム,1,2025RS
(中),辰己 涼介,.194,4,0,0,0,2,0,0,0,0,0,0,二直,,,見三振,,空三振,,,二ゴロ,,,,2025/04/08,日本ハム,1,2025RS
(指),阿部 寿樹,.346,4,0,0,0,0,0,0,0,0,0,0,,三ゴロ,,三ゴロ,,,三ゴロ,,中飛,,,,2025/04/08,日本ハム,1,2025RS
(右),小郷 裕哉,.207,3,1,1,0,2,0,0,0,0,0,0,,右安,,空三振,,,空三振,,,,,,2025/04/08,日本ハム,1,2025RS
打,伊藤 裕季也,.182,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/08,日本ハム,0,2025RS
(一),浅村 栄斗,.300,3,1,1,2,1,0,0,0,0,0,1,,左中本,,,空三振,,捕邪飛,,,,,,2025/04/08,日本ハム,1,2025RS
(左),武藤 敦貴,.500,2,0,0,0,1,1,0,0,0,0,0,,空三振,,,二ゴロ,,,四球,,,,,2025/04/08,日本ハム,1,2025RS
(三),フランコ,.286,3,0,0,0,2,0,0,0,0,0,0,,空三振,,,空三振,,,右飛,,,,,2025/04/08,日本ハム,1,2025RS
(捕),太田 光,.143,3,0,1,0,2,0,0,0,0,0,0,,,空三振,,,見三振,,右安,,,,,2025/04/08,日本ハム,1,2025RS
(遊),村林 一輝,.286,4,0,2,0,1,0,0,0,0,0,0,左２,二ゴロ,,,左安,,空三振,,,,,,2025/04/09,日本ハム,1,2025RS
(二),小深田 大翔,.259,3,0,0,0,0,0,1,0,0,0,0,中飛,,一ゴロ,,一ゴロ,,,死球,,,,,2025/04/09,日本ハム,1,2025RS
(三),伊藤 裕季也,.133,4,0,0,0,1,0,0,0,0,1,0,投直,,遊飛,,空三振,,,右飛,,,,,2025/04/09,日本ハム,1,2025RS
(中),辰己 涼介,.200,4,1,1,0,0,0,0,0,1,0,0,,中安,右飛,,,三邪飛,,二併打,,,,,2025/04/09,日本ハム,1,2025RS
(指),フランコ,.261,2,0,0,0,0,0,0,0,0,0,0,,二直,,左飛,,,,,,,,,2025/04/09,日本ハム,1,2025RS
打指,鈴木 大地,.214,1,1,1,0,0,1,0,0,0,0,0,,,,,,中安,,,四球,,,,2025/04/09,日本ハム,0,2025RS
(一),浅村 栄斗,.303,3,0,1,0,0,0,0,0,0,0,0,,遊安,,三ゴロ,,中飛,,,,,,,2025/04/09,日本ハム,1,2025RS
打,宗山 塁,.270,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/09,日本ハム,0,2025RS
(右),小郷 裕哉,.242,4,0,2,0,0,0,0,0,0,0,0,,一安,,左飛,,中飛,,,右安,,,,2025/04/09,日本ハム,1,2025RS
(捕),太田 光,.136,1,0,0,1,0,0,0,0,0,0,0,,中犠飛,,,遊ゴロ,,,,,,,,2025/04/09,日本ハム,1,2025RS
打左,武藤 敦貴,.500,0,0,0,1,0,1,0,0,0,0,0,,,,,,,四球,,中犠飛,,,,2025/04/09,日本ハム,0,2025RS
(左),渡邊 佳明,.364,3,0,2,0,0,0,0,0,0,0,0,,左安,,,右安,,一直,,,,,,2025/04/09,日本ハム,1,2025RS
捕,石原 彪,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2025/04/09,日本ハム,0,2025RS
(二),小深田 大翔,.233,3,0,0,0,1,0,0,0,0,0,0,三飛,,一ゴロ,,空三振,,,,,,,,2025/04/10,日本ハム,1,2025RS
打二,伊藤 裕季也,.188,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,中安,,,,,2025/04/10,日本ハム,0,2025RS
(右),小郷 裕哉,.222,3,0,0,0,1,0,0,0,0,0,0,空三振,,中飛,,一ゴロ,,,,,,,,2025/04/10,日本ハム,1,2025RS
打三,フランコ,.250,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二飛,,,,,2025/04/10,日本ハム,0,2025RS
(遊),宗山 塁,.250,3,0,0,0,2,0,0,0,0,0,0,空三振,,空三振,,,遊ゴロ,,,,,,,2025/04/10,日本ハム,1,2025RS
遊,村林 一輝,.267,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,左飛,,,,,2025/04/10,日本ハム,0,2025RS
(指),阿部 寿樹,.321,2,0,0,0,1,2,0,0,0,0,0,,四球,,遊飛,,空三振,,四球,,,,,2025/04/10,日本ハム,1,2025RS
(三),鈴木 大地,.235,3,0,1,0,0,1,0,0,0,0,0,,右安,,右飛,,四球,,中飛,,,,,2025/04/10,日本ハム,1,2025RS
右,田中 和基,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/10,日本ハム,0,2025RS
(一),浅村 栄斗,.278,3,0,0,0,1,1,0,0,0,0,0,,見三振,,四球,,捕邪飛,,,右飛,,,,2025/04/10,日本ハム,1,2025RS
(中),辰己 涼介,.216,2,0,1,0,0,1,1,0,0,0,0,,死球,,右安,,,左飛,,四球,,,,2025/04/10,日本ハム,1,2025RS
(捕),石原 彪,.000,1,0,0,0,1,0,0,0,0,0,0,,空三振,,,,,,,,,,,2025/04/10,日本ハム,1,2025RS
打,渡邊 佳明,.333,1,0,0,0,0,0,0,0,0,0,0,,,,左飛,,,,,,,,,2025/04/10,日本ハム,0,2025RS
捕,太田 光,.125,2,0,0,0,0,0,0,0,0,0,0,,,,,,,遊ゴロ,,遊併打,,,,2025/04/10,日本ハム,0,2025RS
(左),武藤 敦貴,.333,3,0,0,0,2,0,0,0,0,0,0,,見三振,,,中飛,,空三振,,,,,,2025/04/10,日本ハム,1,2025RS
(三),伊藤 裕季也,.286,5,0,3,0,2,0,0,0,0,0,0,左安,,左安,,中安,,見三振,,空三振,,,,2025/04/11,オリックス,1,2025RS
(二),小深田 大翔,.265,4,0,2,0,0,0,0,0,0,0,0,左安,,左飛,,投安,,中飛,,,,,,2025/04/11,オリックス,1,2025RS
(右),小郷 裕哉,.200,4,0,0,0,0,0,0,0,0,0,0,二ゴロ,,二ゴロ,,左飛,,中飛,,,,,,2025/04/11,オリックス,1,2025RS
(左),阿部 寿樹,.313,4,1,1,0,0,0,0,0,0,0,0,二飛,,,三ゴロ,,左安,,遊ゴロ,,,,,2025/04/11,オリックス,1,2025RS
(一),浅村 栄斗,.282,3,0,1,0,0,1,0,0,0,0,0,二ゴロ,,,右安,,左飛,,四球,,,,,2025/04/11,オリックス,1,2025RS
(中),辰己 涼介,.268,4,0,3,0,1,0,0,0,0,0,0,,空三振,,二安,,右２,,左２,,,,,2025/04/11,オリックス,1,2025RS
(遊),宗山 塁,.233,3,0,0,1,0,0,0,0,0,0,0,,二ゴロ,,二併打,,右犠飛,,一ゴロ,,,,,2025/04/11,オリックス,1,2025RS
(指),フランコ,.250,4,0,1,0,1,0,0,0,0,0,0,,右飛,,,空三振,左安,,,右飛,,,,2025/04/11,オリックス,1,2025RS
(捕),太田 光,.115,2,0,0,0,1,0,0,0,0,0,0,,,遊ゴロ,,空三振,,,,,,,,2025/04/11,オリックス,1,2025RS
打,鈴木 大地,.222,1,0,0,0,1,0,0,0,0,0,0,,,,,,空三振,,,,,,,2025/04/11,オリックス,0,2025RS
捕,石原 彪,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/11,オリックス,0,2025RS
(右),小郷 裕哉,.190,2,0,0,0,1,0,0,0,0,0,0,捕邪飛,空三振,,,,,,,,,,,2025/04/12,オリックス,1,2025RS
打左,渡邊 佳明,.357,2,0,1,0,0,0,0,0,0,0,0,,,,,左安,,一ゴロ,,,,,,2025/04/12,オリックス,0,2025RS
捕,堀内 謙伍,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,オリックス,0,2025RS
打,フランコ,.241,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,遊ゴロ,,,,2025/04/12,オリックス,0,2025RS
(二),小深田 大翔,.289,4,0,2,0,1,0,0,0,0,0,0,中安,,見三振,,右２,,二併打,,,,,,2025/04/12,オリックス,1,2025RS
(中),辰己 涼介,.244,4,0,0,0,2,0,0,0,0,0,0,二ゴロ,,左飛,,空三振,,,空三振,,,,,2025/04/12,オリックス,1,2025RS
(指),阿部 寿樹,.294,2,0,0,0,1,2,0,0,0,0,0,四球,,四球,,空三振,,,中飛,,,,,2025/04/12,オリックス,1,2025RS
(一),浅村 栄斗,.262,3,0,0,0,0,1,0,0,0,0,0,四球,,遊ゴロ,,二飛,,,中飛,,,,,2025/04/12,オリックス,1,2025RS
(三左),伊藤 裕季也,.320,4,1,2,0,1,0,0,0,0,0,0,空三振,,,中安,,中飛,,,中２,,,,2025/04/12,オリックス,1,2025RS
(左右),中島 大輔,.000,4,0,0,0,1,0,0,0,1,0,0,,空三振,,一ゴロ,,一ゴロ,,,二飛,,,,2025/04/12,オリックス,1,2025RS
(遊),宗山 塁,.255,4,1,2,1,1,0,0,0,0,1,0,,左安,,空三振,,二ゴロ,,,左３,,,,2025/04/12,オリックス,1,2025RS
(捕),太田 光,.107,2,0,0,0,1,0,0,0,0,0,0,,三ゴロ,,空三振,,,,,,,,,2025/04/12,オリックス,1,2025RS
打三,鈴木 大地,.250,2,0,1,1,0,0,0,0,0,0,0,,,,,,,右安,,三ゴロ,,,,2025/04/12,オリックス,0,2025RS
(三),伊藤 裕季也,.310,4,1,1,0,0,0,0,0,0,0,0,二ゴロ,,遊ゴロ,,,一失,,中安,,,,,2025/04/13,オリックス,1,2025RS
(遊),村林 一輝,.316,4,0,2,0,0,0,0,0,0,0,0,投安,,,一ゴロ,,遊ゴロ,,右安,,,,,2025/04/13,オリックス,1,2025RS
(中),辰己 涼介,.229,3,0,0,1,1,0,0,0,0,0,0,二ゴロ,,,見三振,,二ゴロ,,左犠飛,,,,,2025/04/13,オリックス,1,2025RS
(左),阿部 寿樹,.289,4,0,1,0,1,0,0,0,0,0,0,遊ゴロ,,,中安,,,遊飛,空三振,,,,,2025/04/13,オリックス,1,2025RS
(一),浅村 栄斗,.283,4,0,2,0,0,0,0,0,0,0,0,,一ゴロ,,二ゴロ,,,中２,,中安,,,,2025/04/13,オリックス,1,2025RS
(右),渡邊 佳明,.294,3,0,0,0,3,0,0,0,0,1,0,,見三振,,,空三振,,空三振,,,,,,2025/04/13,オリックス,1,2025RS
打,宗山 塁,.250,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2025/04/13,オリックス,0,2025RS
(指),フランコ,.219,3,0,0,0,2,1,0,0,0,0,0,,空三振,,,一ゴロ,,四球,,見三振,,,,2025/04/13,オリックス,1,2025RS
(捕),太田 光,.100,2,0,0,0,0,0,0,0,0,0,0,,,遊ゴロ,,三ゴロ,,,,,,,,2025/04/13,オリックス,1,2025RS
打,鈴木 大地,.238,1,0,0,0,0,0,0,0,0,0,0,,,,,,,中飛,,,,,,2025/04/13,オリックス,0,2025RS
捕,堀内 謙伍,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/13,オリックス,0,2025RS
打,武藤 敦貴,.300,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,二飛,,,,2025/04/13,オリックス,0,2025RS
(二),小深田 大翔,.268,3,0,0,0,0,0,0,0,0,0,0,,,左飛,,,一直,,二ゴロ,,,,,2025/04/13,オリックス,1,2025RS
(二),小深田 大翔,.261,5,0,1,0,2,0,0,0,1,1,0,空三振,,二ゴロ,,見三振,,,右安,,捕ゴロ,,,2025/04/15,ソフトバンク,1,2025RS
(三),村林 一輝,.261,4,0,0,0,2,0,0,0,0,0,0,二ゴロ,,,遊ゴロ,,空三振,,空三振,,,,,2025/04/15,ソフトバンク,1,2025RS
捕,堀内 謙伍,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/15,ソフトバンク,0,2025RS
打三,鈴木 大地,.227,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,遊飛,,,2025/04/15,ソフトバンク,0,2025RS
(一),浅村 栄斗,.320,4,1,3,2,1,1,0,0,0,0,1,左安,,,空三振,,左本,,故意四,,中安,,,2025/04/15,ソフトバンク,1,2025RS
(左),阿部 寿樹,.279,5,0,1,0,2,0,0,0,0,0,0,空三振,,,遊安,,三ゴロ,,空三振,,二直,,,2025/04/15,ソフトバンク,1,2025RS
捕,田中 貴也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/15,ソフトバンク,0,2025RS
(中),辰己 涼介,.216,3,0,0,0,1,0,1,0,0,0,0,,三飛,,死球,,空三振,,,一ゴロ,,,,2025/04/15,ソフトバンク,1,2025RS
(指),伊藤 裕季也,.281,3,0,0,0,1,1,0,0,0,0,0,,空三振,,四球,,,中飛,,右飛,,,,2025/04/15,ソフトバンク,1,2025RS
(右),小郷 裕哉,.174,4,0,0,0,2,0,0,0,0,0,0,,見三振,,空三振,,,中飛,,中飛,,,,2025/04/15,ソフトバンク,1,2025RS
(遊),宗山 塁,.250,4,0,1,0,1,0,0,0,0,1,0,,,一ゴロ,,空三振,,右飛,,,左安,,,2025/04/15,ソフトバンク,1,2025RS
(捕),太田 光,.094,2,0,0,0,2,0,0,0,0,0,0,,,空三振,,見三振,,,,,,,,2025/04/15,ソフトバンク,1,2025RS
打三,フランコ,.212,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,一飛,,四球,,,2025/04/15,ソフトバンク,0,2025RS
走左,武藤 敦貴,.300,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/15,ソフトバンク,0,2025RS
(遊),宗山 塁,.263,5,1,2,1,2,0,0,0,0,0,1,空三振,,右本,空三振,,遊飛,,左２,,,,,2025/04/16,ソフトバンク,1,2025RS
(二),小深田 大翔,.300,4,1,3,2,0,1,0,0,3,0,0,四球,,左安,右安,,左飛,,左安,,,,,2025/04/16,ソフトバンク,1,2025RS
(一),浅村 栄斗,.291,5,0,0,0,3,0,0,0,0,0,0,空三振,,空三振,中飛,,空三振,,左飛,,,,,2025/04/16,ソフトバンク,1,2025RS
(左),阿部 寿樹,.283,3,1,1,0,1,1,0,0,0,0,0,四球,,左安,遊ゴロ,,,空三振,,,,,,2025/04/16,ソフトバンク,1,2025RS
