wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
L,マーフィー,0.2,27,6,4,0,1,0,0,0,3,2,田宮,2024/04/11,ソフトバンク,0,2024RS
,生田目 翼,1.1,18,5,1,0,0,0,0,0,0,0,田宮,2024/04/11,ソフトバンク,0,2024RS
W,伊藤 大海,6,100,22,3,0,6,1,0,0,0,0,田宮,2024/04/12,オリックス,1,2024RS
H,河野 竜生,1,12,3,0,0,2,0,0,0,0,0,田宮,2024/04/12,オリックス,0,2024RS
H,金村 尚真,1,19,4,1,0,0,0,0,0,0,0,田宮,2024/04/12,オリックス,0,2024RS
S,田中 正義,1,12,3,0,0,1,0,0,0,0,0,田宮,2024/04/12,オリックス,0,2024RS
L,加藤 貴之,5.1,79,21,5,0,3,1,0,0,1,1,伏見,2024/04/13,オリックス,1,2024RS
,鈴木 健矢,0.2,5,1,0,0,0,0,0,0,0,0,伏見,2024/04/13,オリックス,0,2024RS
,北浦 竜次,1,19,7,4,1,0,0,0,0,4,0,伏見,2024/04/13,オリックス,0,2024RS
,マーフィー,1,12,4,1,0,0,0,0,0,0,0,伏見,2024/04/13,オリックス,0,2024RS
,根本 悠楓,2,55,14,3,0,2,4,1,0,3,3,田宮,2024/04/14,オリックス,1,2024RS
L,生田目 翼,2,26,9,4,0,2,0,0,0,1,1,田宮,2024/04/14,オリックス,0,2024RS
,山本 拓実,1,27,7,4,0,0,0,0,0,2,2,田宮,2024/04/14,オリックス,0,2024RS
,杉浦 稔大,2,18,6,2,0,1,0,0,0,0,0,田宮,2024/04/14,オリックス,0,2024RS
,マーフィー,1,12,3,0,0,0,1,0,0,0,0,田宮,2024/04/14,オリックス,0,2024RS
W,山崎 福也,7,100,28,5,0,6,2,1,0,1,1,伏見,2024/04/16,ソフトバンク,1,2024RS
H,金村 尚真,1,19,4,0,0,2,0,0,0,0,0,伏見,2024/04/16,ソフトバンク,0,2024RS
,田中 正義,1,19,5,2,0,1,0,0,0,0,0,伏見,2024/04/16,ソフトバンク,0,2024RS
,福島 蓮,5,72,19,4,0,5,1,0,0,2,2,伏見,2024/04/17,ソフトバンク,1,2024RS
H,杉浦 稔大,1,11,3,0,0,1,0,0,0,0,0,伏見,2024/04/17,ソフトバンク,0,2024RS
H,河野 竜生,1,12,5,2,0,1,0,0,0,0,0,伏見,2024/04/17,ソフトバンク,0,2024RS
H,金村 尚真,1,14,3,0,0,1,0,0,0,0,0,伏見,2024/04/17,ソフトバンク,0,2024RS
H,北浦 竜次,1,7,3,0,0,1,0,0,0,0,0,伏見,2024/04/17,ソフトバンク,0,2024RS
H,田中 正義,1,9,4,1,0,1,0,0,0,0,0,伏見,2024/04/17,ソフトバンク,0,2024RS
,マーフィー,0.0,13,2,1,0,0,1,0,0,2,2,伏見,2024/04/17,ソフトバンク,0,2024RS
,福田 俊,1,14,5,1,0,0,1,0,0,0,0,伏見,2024/04/17,ソフトバンク,0,2024RS
,生田目 翼,1,14,4,1,0,1,0,0,0,0,0,伏見,2024/04/17,ソフトバンク,0,2024RS
,伊藤 大海,7,97,26,6,2,4,0,0,0,3,3,田宮,2024/04/19,ロッテ,1,2024RS
H,河野 竜生,1.0,16,4,1,0,1,0,0,0,0,0,田宮,2024/04/19,ロッテ,0,2024RS
W,金村 尚真,1,13,3,1,0,0,0,0,0,0,0,田宮,2024/04/19,ロッテ,0,2024RS
W,北山 亘基,9,116,33,4,0,7,1,1,0,0,0,田宮,2024/04/20,ロッテ,1,2024RS
W,加藤 貴之,9,121,34,9,0,5,1,0,0,0,0,田宮,2024/04/21,ロッテ,1,2024RS
,山崎 福也,6,71,21,3,0,4,0,0,0,2,2,伏見,2024/04/23,楽天,1,2024RS
,金村 尚真,2,27,8,2,1,1,0,0,0,1,1,伏見,2024/04/23,楽天,0,2024RS
H,河野 竜生,1,8,3,0,0,0,0,0,0,0,0,田宮,2024/04/23,楽天,0,2024RS
H,北浦 竜次,1,17,6,1,0,1,2,0,0,0,0,田宮,2024/04/23,楽天,0,2024RS
W,田中 正義,1,18,3,0,0,1,0,0,0,0,0,田宮,2024/04/23,楽天,0,2024RS
S,杉浦 稔大,1,7,3,0,0,0,0,0,0,0,0,田宮,2024/04/23,楽天,0,2024RS
L,鈴木 健矢,4,56,17,6,1,1,0,0,0,2,2,田宮,2024/04/25,楽天,1,2024RS
,田中 瑛斗,1,26,7,3,1,0,1,0,0,3,3,田宮,2024/04/25,楽天,0,2024RS
,福田 俊,1,18,4,0,0,1,1,0,0,0,0,田宮,2024/04/25,楽天,0,2024RS
,マーフィー,1,13,3,0,0,1,0,0,0,0,0,田宮,2024/04/25,楽天,0,2024RS
,ロドリゲス,1,5,3,0,0,0,0,0,0,0,0,田宮,2024/04/25,楽天,0,2024RS
W,伊藤 大海,6,115,22,1,0,8,3,0,0,0,0,田宮,2024/04/27,オリックス,1,2024RS
,河野 竜生,1,25,6,3,0,2,0,0,0,0,0,田宮,2024/04/27,オリックス,0,2024RS
,マーフィー,1,20,5,1,0,1,1,0,0,0,0,田宮,2024/04/27,オリックス,0,2024RS
,ロドリゲス,1,20,5,1,0,2,1,0,0,0,0,田宮,2024/04/27,オリックス,0,2024RS
,加藤 貴之,5.0,88,21,4,1,5,1,0,0,3,1,田宮,2024/04/28,オリックス,1,2024RS
H,ロドリゲス,1,20,4,1,0,0,1,0,0,0,0,田宮,2024/04/28,オリックス,0,2024RS
,杉浦 稔大,0.1,6,3,1,0,0,0,0,0,1,0,田宮,2024/04/28,オリックス,0,2024RS
,河野 竜生,0.2,8,2,1,0,0,0,0,0,0,0,田宮,2024/04/28,オリックス,0,2024RS
L,北浦 竜次,1,13,5,2,0,0,0,0,0,1,1,田宮,2024/04/28,オリックス,0,2024RS
,生田目 翼,1,29,6,1,0,1,2,0,0,0,0,田宮,2024/04/28,オリックス,0,2024RS
,北山 亘基,7,116,28,4,0,5,6,0,0,0,0,田宮,2024/04/29,オリックス,1,2024RS
W,マーフィー,1,10,3,0,0,1,0,0,0,0,0,田宮,2024/04/29,オリックス,0,2024RS
S,田中 正義,1,18,4,0,0,1,0,1,0,0,0,田宮,2024/04/29,オリックス,0,2024RS
W,山崎 福也,9,97,28,3,0,5,0,0,0,1,1,伏見,2024/04/30,西武,1,2024RS
,福島 蓮,5,77,19,5,1,4,0,0,0,1,1,田宮,2024/05/01,西武,1,2024RS
,金村 尚真,3,38,10,1,0,0,0,0,0,0,0,田宮,2024/05/01,西武,0,2024RS
L,齋藤 友貴哉,0.2,14,4,2,1,1,0,0,0,2,2,田宮,2024/05/01,西武,0,2024RS
W,鈴木 健矢,5.1,79,18,1,0,1,2,0,0,0,0,田宮,2024/05/03,オリックス,1,2024RS
,北浦 竜次,0.1,11,3,2,0,0,0,0,0,0,0,田宮,2024/05/03,オリックス,0,2024RS
H,ロドリゲス,0.1,2,1,0,0,0,0,0,0,0,0,田宮,2024/05/03,オリックス,0,2024RS
H,河野 竜生,1,20,5,1,0,2,0,0,0,0,0,田宮,2024/05/03,オリックス,0,2024RS
H,マーフィー,1,22,4,0,0,0,2,0,0,0,0,田宮,2024/05/03,オリックス,0,2024RS
S,田中 正義,1,21,4,0,0,2,0,1,0,0,0,田宮,2024/05/03,オリックス,0,2024RS
L,加藤 貴之,6,89,24,7,0,1,1,0,0,3,2,伏見,2024/05/04,オリックス,1,2024RS
,矢澤 宏太,1,16,3,1,0,0,0,0,0,0,0,伏見,2024/05/04,オリックス,0,2024RS
,齋藤 友貴哉,1,11,3,0,0,2,0,0,0,0,0,伏見,2024/05/04,オリックス,0,2024RS
,伊藤 大海,6.2,98,29,8,0,1,3,0,0,3,3,田宮,2024/05/05,オリックス,1,2024RS
W,杉浦 稔大,0.1,5,1,0,0,1,0,0,0,0,0,田宮,2024/05/05,オリックス,0,2024RS
H,河野 竜生,1,12,3,0,0,1,0,0,0,0,0,田宮,2024/05/05,オリックス,0,2024RS
S,田中 正義,1,12,3,0,0,1,0,0,0,0,0,田宮,2024/05/05,オリックス,0,2024RS
L,北山 亘基,3.0,60,18,7,2,3,2,0,0,6,6,田宮,2024/05/06,ソフトバンク,1,2024RS
,北浦 竜次,2,38,10,4,1,2,0,0,0,3,3,田宮,2024/05/06,ソフトバンク,0,2024RS
,矢澤 宏太,1,14,3,0,0,2,0,0,0,0,0,田宮,2024/05/06,ソフトバンク,0,2024RS
,生田目 翼,1,12,3,0,0,1,0,0,0,0,0,田宮,2024/05/06,ソフトバンク,0,2024RS
,マーフィー,1,13,3,0,0,1,0,0,0,0,0,田宮,2024/05/06,ソフトバンク,0,2024RS
,山崎 福也,7,92,27,5,1,3,2,0,0,1,1,伏見,2024/05/07,ソフトバンク,1,2024RS
H,河野 竜生,1,14,3,0,0,2,0,0,0,0,0,伏見,2024/05/07,ソフトバンク,0,2024RS
H,杉浦 稔大,1,15,3,0,0,1,1,0,0,0,0,伏見,2024/05/07,ソフトバンク,0,2024RS
H,齋藤 友貴哉,1,11,3,0,0,1,0,0,0,0,0,伏見,2024/05/07,ソフトバンク,0,2024RS
H,田中 正義,1,15,4,1,0,1,0,0,0,0,0,伏見,2024/05/07,ソフトバンク,0,2024RS
L,矢澤 宏太,0.1,11,4,2,0,0,1,0,0,1,1,伏見,2024/05/07,ソフトバンク,0,2024RS
L,金村 尚真,4,75,18,6,0,1,1,0,0,2,2,田宮,2024/05/08,ソフトバンク,1,2024RS
,ロドリゲス,1,13,4,1,0,0,0,0,0,0,0,田宮,2024/05/08,ソフトバンク,0,2024RS
,堀 瑞輝,1,17,4,1,0,1,1,0,0,1,1,田宮,2024/05/08,ソフトバンク,0,2024RS
,生田目 翼,1,8,5,1,0,0,1,0,0,0,0,田宮,2024/05/08,ソフトバンク,0,2024RS
,マーフィー,1,16,4,1,0,0,0,0,0,0,0,田宮,2024/05/08,ソフトバンク,0,2024RS
,福島 蓮,4.1,80,20,5,1,5,2,0,0,3,3,田宮,2024/05/10,ロッテ,1,2024RS
,矢澤 宏太,0.2,11,2,0,0,2,0,0,0,0,0,田宮,2024/05/10,ロッテ,0,2024RS
W,ロドリゲス,1,10,3,0,0,0,0,0,0,0,0,田宮,2024/05/10,ロッテ,0,2024RS
H,マーフィー,1,18,3,0,0,0,0,0,0,0,0,田宮,2024/05/10,ロッテ,0,2024RS
H,河野 竜生,1,8,3,0,0,0,0,0,0,0,0,田宮,2024/05/10,ロッテ,0,2024RS
S,田中 正義,1,12,3,0,0,1,0,0,0,0,0,田宮,2024/05/10,ロッテ,0,2024RS
W,加藤 貴之,7,79,25,3,0,4,0,0,0,0,0,田宮,2024/05/11,ロッテ,1,2024RS
H,河野 竜生,1,17,3,0,0,1,0,0,0,0,0,田宮,2024/05/11,ロッテ,0,2024RS
S,田中 正義,1,10,3,0,0,1,0,0,0,0,0,田宮,2024/05/11,ロッテ,0,2024RS
,伊藤 大海,6,100,29,8,2,2,3,0,0,4,4,田宮,2024/05/12,ロッテ,1,2024RS
,堀 瑞輝,1,20,4,1,0,2,0,0,0,0,0,田宮,2024/05/12,ロッテ,0,2024RS
,ロドリゲス,1,11,3,0,0,1,0,0,0,0,0,田宮,2024/05/12,ロッテ,0,2024RS
W,齋藤 友貴哉,1,25,7,1,0,0,2,0,0,1,0,田宮,2024/05/12,ロッテ,0,2024RS
W,山崎 福也,9,137,36,8,0,7,1,0,0,1,1,伏見,2024/05/14,西武,1,2024RS
W,北山 亘基,5,86,21,3,0,5,2,1,0,3,3,田宮,2024/05/15,西武,1,2024RS
,矢澤 宏太,1,12,3,0,0,1,0,0,0,0,0,田宮,2024/05/15,西武,0,2024RS
,マーフィー,1,18,4,1,0,1,0,0,0,0,0,田宮,2024/05/15,西武,0,2024RS
,杉浦 稔大,1,13,3,0,0,1,0,0,0,0,0,田宮,2024/05/15,西武,0,2024RS
,生田目 翼,1,23,4,1,0,1,0,0,0,0,0,田宮,2024/05/15,西武,0,2024RS
,金村 尚真,5,91,20,5,0,6,0,0,0,1,1,田宮,2024/05/17,ロッテ,1,2024RS
,矢澤 宏太,1,24,5,0,0,1,2,0,0,0,0,田宮,2024/05/17,ロッテ,0,2024RS
H,ロドリゲス,1,14,4,1,0,0,0,0,0,0,0,田宮,2024/05/17,ロッテ,0,2024RS
H,河野 竜生,1,21,4,1,0,1,0,0,0,0,0,田宮,2024/05/17,ロッテ,0,2024RS
H,田中 正義,1,12,5,0,0,1,2,0,0,0,0,田宮,2024/05/17,ロッテ,0,2024RS
H,マーフィー,2,19,6,0,0,1,0,0,0,0,0,田宮,2024/05/17,ロッテ,0,2024RS
,杉浦 稔大,1,17,4,0,0,0,1,0,0,0,0,田宮,2024/05/17,ロッテ,0,2024RS
,加藤 貴之,5.1,80,24,9,1,3,0,0,0,3,3,田宮,2024/05/18,ロッテ,1,2024RS
L,ロドリゲス,0.1,20,5,4,0,0,0,0,0,2,2,田宮,2024/05/18,ロッテ,0,2024RS
,矢澤 宏太,1.1,14,4,1,0,0,0,0,0,0,0,田宮,2024/05/18,ロッテ,0,2024RS
,齋藤 友貴哉,1,24,5,2,0,0,1,0,0,1,1,田宮,2024/05/18,ロッテ,0,2024RS
,伊藤 大海,7,127,32,8,0,8,2,1,0,3,2,田宮,2024/05/19,ロッテ,1,2024RS
L,河野 竜生,1.1,16,5,1,1,2,0,0,0,1,1,田宮,2024/05/19,ロッテ,0,2024RS
W,山崎 福也,5.1,92,24,9,0,2,1,0,0,4,4,伏見,2024/05/21,オリックス,1,2024RS
H,鈴木 健矢,0.1,6,1,0,0,0,0,0,0,0,0,伏見,2024/05/21,オリックス,0,2024RS
H,矢澤 宏太,0.1,5,1,0,0,0,0,0,0,0,0,伏見,2024/05/21,オリックス,0,2024RS
H,マーフィー,1,17,3,0,0,2,0,0,0,0,0,伏見,2024/05/21,オリックス,0,2024RS
H,河野 竜生,1,13,3,1,0,1,0,0,0,0,0,伏見,2024/05/21,オリックス,0,2024RS
S,田中 正義,1,9,3,0,0,2,0,0,0,0,0,伏見,2024/05/21,オリックス,0,2024RS
,福島 蓮,5.2,92,20,2,0,3,2,0,0,0,0,田宮,2024/05/22,オリックス,1,2024RS
H,生田目 翼,0.1,7,1,0,0,1,0,0,0,0,0,田宮,2024/05/22,オリックス,0,2024RS
H,マーフィー,1,22,3,0,0,1,0,0,0,0,0,田宮,2024/05/22,オリックス,0,2024RS
,堀 瑞輝,0.0,13,4,3,1,0,0,0,0,4,3,田宮,2024/05/22,オリックス,0,2024RS
H,杉浦 稔大,1,16,3,0,0,0,0,0,0,0,0,田宮,2024/05/22,オリックス,0,2024RS
H,田中 正義,1,7,3,0,0,1,0,0,0,0,0,田宮,2024/05/22,オリックス,0,2024RS
W,河野 竜生,1,12,3,1,0,0,0,0,0,0,0,田宮,2024/05/22,オリックス,0,2024RS
L,上原 健太,1.1,58,13,8,0,1,2,0,0,6,6,田宮,2024/05/23,オリックス,1,2024RS
,鈴木 健矢,4.2,65,19,3,1,1,2,0,0,2,2,田宮,2024/05/23,オリックス,0,2024RS
,ロドリゲス,1,17,4,1,0,0,0,0,0,0,0,田宮,2024/05/23,オリックス,0,2024RS
,山本 拓実,2,37,9,2,0,2,2,0,0,1,1,田宮,2024/05/23,オリックス,0,2024RS
,金村 尚真,7,100,26,4,1,7,2,0,0,1,1,田宮,2024/05/24,楽天,1,2024RS
H,河野 竜生,1,9,3,0,0,1,0,0,0,0,0,田宮,2024/05/24,楽天,0,2024RS
W,田中 正義,1,26,7,2,0,0,2,0,0,2,2,田宮,2024/05/24,楽天,0,2024RS
H,矢澤 宏太,0.2,11,3,1,0,0,0,0,0,0,0,田宮,2024/05/24,楽天,0,2024RS
S,杉浦 稔大,0.1,7,1,0,0,0,0,0,0,0,0,田宮,2024/05/24,楽天,0,2024RS
W,加藤 貴之,9,101,29,4,0,4,0,0,0,0,0,伏見,2024/05/25,楽天,1,2024RS
L,柳川 大晟,3,65,15,3,0,0,3,0,0,3,3,田宮,2024/05/26,楽天,1,2024RS
,畔柳 亨丞,2,25,6,1,0,0,0,0,0,0,0,田宮,2024/05/26,楽天,0,2024RS
,矢澤 宏太,1,20,4,0,0,2,1,0,0,0,0,田宮,2024/05/26,楽天,0,2024RS
,マーフィー,1,7,3,0,0,0,0,0,0,0,0,田宮,2024/05/26,楽天,0,2024RS
,杉浦 稔大,1,12,3,0,0,2,0,0,0,0,0,田宮,2024/05/26,楽天,0,2024RS
W,伊藤 大海,5,96,25,6,0,2,4,0,0,2,2,田宮,2024/05/29,阪神,1,2024RS
H,杉浦 稔大,1,13,3,0,0,0,0,0,0,0,0,田宮,2024/05/29,阪神,0,2024RS
,マーフィー,1,16,5,2,0,0,0,0,0,0,0,田宮,2024/05/29,阪神,0,2024RS
,鈴木 健矢,1,12,4,1,0,0,1,0,0,0,0,田宮,2024/05/29,阪神,0,2024RS
,畔柳 亨丞,1,16,4,0,0,1,1,0,0,0,0,田宮,2024/05/29,阪神,0,2024RS
W,山崎 福也,7,102,26,3,0,8,2,0,0,0,0,伏見,2024/05/30,阪神,1,2024RS
,山本 拓実,1,25,4,1,0,1,0,0,0,0,0,伏見,2024/05/30,阪神,0,2024RS
,ザバラ,1,10,3,0,0,0,0,0,0,0,0,伏見,2024/05/30,阪神,0,2024RS
,金村 尚真,8,117,28,5,1,9,1,0,0,2,2,田宮,2024/05/31,DeNA,1,2024RS
,田中 正義,1,18,5,1,1,2,1,0,0,1,1,田宮,2024/05/31,DeNA,0,2024RS
L,河野 竜生,0.2,11,5,2,0,0,0,1,0,1,1,田宮,2024/05/31,DeNA,0,2024RS
,杉浦 稔大,0.1,3,1,0,0,0,0,0,0,0,0,田宮,2024/05/31,DeNA,0,2024RS
,加藤 貴之,7,100,28,8,1,8,0,0,0,3,3,伏見,2024/06/01,DeNA,1,2024RS
H,マーフィー,1,14,3,0,0,0,0,0,0,0,0,伏見,2024/06/01,DeNA,0,2024RS
L,田中 正義,1,16,4,1,1,1,0,0,0,1,1,伏見,2024/06/01,DeNA,0,2024RS
W,福島 蓮,7,100,26,5,0,1,2,0,0,2,2,田宮,2024/06/02,DeNA,1,2024RS
,矢澤 宏太,1,19,4,1,0,0,1,0,0,0,0,清水,2024/06/02,DeNA,0,2024RS
,ザバラ,1,12,3,0,0,2,0,0,0,0,0,清水,2024/06/02,DeNA,0,2024RS
W,北山 亘基,5,86,19,2,0,5,2,0,0,0,0,田宮,2024/06/04,広島,1,2024RS
,田中 正義,1,5,3,0,0,0,0,0,0,0,0,田宮,2024/06/04,広島,0,2024RS
,ザバラ,0.2,21,4,0,0,1,2,0,0,0,0,田宮,2024/06/04,広島,0,2024RS
H,河野 竜生,0.1,4,1,0,0,0,0,0,0,0,0,田宮,2024/06/04,広島,0,2024RS
,畔柳 亨丞,1,12,3,1,0,0,0,0,0,0,0,田宮,2024/06/04,広島,0,2024RS
,生田目 翼,1,33,6,3,0,3,0,0,0,0,0,田宮,2024/06/04,広島,0,2024RS
L,伊藤 大海,7,113,28,6,1,8,2,0,0,3,1,田宮,2024/06/05,広島,1,2024RS
,矢澤 宏太,0.2,27,7,1,0,0,4,0,0,3,3,田宮,2024/06/05,広島,0,2024RS
,山本 拓実,0.1,7,1,0,0,0,0,0,0,0,0,田宮,2024/06/05,広島,0,2024RS
L,鈴木 健矢,5,83,23,6,1,2,2,0,0,3,3,田宮,2024/06/06,広島,1,2024RS
,生田目 翼,1,10,4,1,0,2,0,0,0,0,0,田宮,2024/06/06,広島,0,2024RS
,畔柳 亨丞,1,18,5,0,0,0,1,0,0,0,0,田宮,2024/06/06,広島,0,2024RS
,ザバラ,1,13,4,0,0,1,1,0,0,0,0,田宮,2024/06/06,広島,0,2024RS
,山崎 福也,5.1,93,25,6,0,0,3,0,0,2,2,伏見,2024/06/07,ヤクルト,1,2024RS
H,田中 正義,0.2,19,4,0,0,1,2,0,0,0,0,伏見,2024/06/07,ヤクルト,0,2024RS
H,河野 竜生,0.2,14,4,1,0,1,1,0,0,1,1,伏見,2024/06/07,ヤクルト,0,2024RS
H,マーフィー,1.1,22,6,2,0,1,1,0,0,0,0,伏見,2024/06/07,ヤクルト,0,2024RS
,杉浦 稔大,1,16,4,1,1,2,0,0,0,1,1,伏見,2024/06/07,ヤクルト,0,2024RS
W,矢澤 宏太,1,18,4,0,0,1,1,0,0,0,0,田宮,2024/06/07,ヤクルト,0,2024RS
S,ザバラ,1,22,4,0,0,1,1,0,0,0,0,田宮,2024/06/07,ヤクルト,0,2024RS
L,金村 尚真,6,80,22,3,1,6,1,0,0,3,3,田宮,2024/06/08,ヤクルト,1,2024RS
,畔柳 亨丞,1,26,7,1,1,0,3,0,0,3,3,田宮,2024/06/08,ヤクルト,0,2024RS
,山本 拓実,1,16,4,0,0,2,0,0,0,0,0,田宮,2024/06/08,ヤクルト,0,2024RS
,加藤 貴之,7,87,24,5,0,4,0,0,0,0,0,田宮,2024/06/09,ヤクルト,1,2024RS
L,田中 正義,0.1,7,2,0,0,0,0,0,0,1,0,田宮,2024/06/09,ヤクルト,0,2024RS
,河野 竜生,0.2,9,3,0,0,0,1,0,0,0,0,田宮,2024/06/09,ヤクルト,0,2024RS
L,上原 健太,7,96,26,4,1,4,1,0,0,1,1,清水,2024/06/11,中日,1,2024RS
,矢澤 宏太,1,19,4,1,0,2,0,0,0,0,0,田宮,2024/06/11,中日,0,2024RS
,生田目 翼,1,19,6,3,1,2,0,0,0,3,3,田宮,2024/06/11,中日,0,2024RS
W,伊藤 大海,9,98,30,3,0,7,0,0,0,0,0,田宮,2024/06/12,中日,1,2024RS
,福島 蓮,4,75,17,6,1,2,1,0,0,3,3,田宮,2024/06/13,中日,1,2024RS
,田中 瑛斗,1,18,5,2,1,1,0,0,0,1,1,田宮,2024/06/13,中日,0,2024RS
W,山本 拓実,1,11,4,1,0,1,0,0,0,0,0,田宮,2024/06/13,中日,0,2024RS
H,マーフィー,0.2,23,5,1,0,0,2,0,0,0,0,田宮,2024/06/13,中日,0,2024RS
H,河野 竜生,0.1,3,1,0,0,1,0,0,0,0,0,田宮,2024/06/13,中日,0,2024RS
,杉浦 稔大,1,16,4,1,0,0,0,0,0,0,0,田宮,2024/06/13,中日,0,2024RS
,田中 正義,1,15,3,0,0,1,0,0,0,0,0,田宮,2024/06/13,中日,0,2024RS
L,山崎 福也,5,85,25,8,2,3,2,0,0,6,4,伏見,2024/06/14,巨人,1,2024RS
,ザバラ,1,16,3,0,0,1,0,0,0,0,0,伏見,2024/06/14,巨人,0,2024RS
,田中 瑛斗,2,38,10,1,0,1,3,0,0,1,1,伏見,2024/06/14,巨人,0,2024RS
,生田目 翼,1,7,3,0,0,0,0,0,0,0,0,清水,2024/06/14,巨人,0,2024RS
L,金村 尚真,8.0,110,31,9,1,5,0,0,0,2,2,田宮,2024/06/15,巨人,1,2024RS
,杉浦 稔大,1,9,3,1,0,1,0,0,0,0,0,田宮,2024/06/15,巨人,0,2024RS
,加藤 貴之,6.1,92,25,6,1,4,0,0,0,2,2,田宮,2024/06/16,巨人,1,2024RS
