wls,pitcher,innings,pitches,at_bats,hits,homeruns,strikeouts,walks,hit_by_pitch,balks,runs,earned_runs,catcher,day_of_game,vs_team,starting,series
H,マルテ,1,20,4,1,0,2,0,0,0,0,0,石伊,2025/04/16,広島,0,2025RS
S,松山 晋也,1,13,3,0,0,2,0,0,0,0,0,石伊,2025/04/16,広島,0,2025RS
W,高橋 宏斗,7,83,26,4,0,1,2,1,0,1,0,加藤匠,2025/04/19,DeNA,1,2025RS
H,マルテ,1,16,4,1,1,0,0,0,0,1,1,加藤匠,2025/04/19,DeNA,0,2025RS
S,松山 晋也,1,21,4,1,0,2,0,0,0,0,0,加藤匠,2025/04/19,DeNA,0,2025RS
L,マラー,4,90,19,5,2,5,3,0,0,5,5,石伊,2025/04/22,巨人,1,2025RS
,勝野 昌慶,2,53,12,3,0,1,3,0,0,3,3,石伊,2025/04/22,巨人,0,2025RS
,藤嶋 健人,1,15,3,0,0,3,0,0,0,0,0,石伊,2025/04/22,巨人,0,2025RS
,橋本 侑樹,1,21,4,1,0,2,0,0,0,0,0,石伊,2025/04/22,巨人,0,2025RS
,柳 裕也,5,76,19,2,0,2,2,0,0,0,0,木下,2025/04/23,巨人,1,2025RS
H,清水 達也,1,19,5,1,0,1,1,0,0,0,0,木下,2025/04/23,巨人,0,2025RS
H,齋藤 綱記,0.2,13,4,1,0,0,1,0,0,0,0,木下,2025/04/23,巨人,0,2025RS
H,藤嶋 健人,0.1,7,1,0,0,0,0,0,0,0,0,木下,2025/04/23,巨人,0,2025RS
L,マルテ,1,15,5,2,1,0,0,1,0,2,2,木下,2025/04/23,巨人,0,2025RS
L,高橋 宏斗,3.1,81,20,7,0,3,3,0,0,4,4,加藤匠,2025/04/25,ヤクルト,1,2025RS
,橋本 侑樹,0.2,10,2,0,0,0,0,0,0,0,0,加藤匠,2025/04/25,ヤクルト,0,2025RS
,祖父江 大輔,2,46,11,4,0,1,1,0,0,1,1,木下,2025/04/25,ヤクルト,0,2025RS
,藤嶋 健人,1,15,5,2,0,0,0,0,0,1,1,木下,2025/04/25,ヤクルト,0,2025RS
,岩嵜 翔,2,37,10,4,0,1,0,0,0,0,0,木下,2025/04/25,ヤクルト,0,2025RS
W,松葉 貴大,8.1,128,31,8,0,4,0,0,0,2,2,木下,2025/04/26,ヤクルト,1,2025RS
S,松山 晋也,0.2,12,2,0,0,2,0,0,0,0,0,木下,2025/04/26,ヤクルト,0,2025RS
L,メヒア,4.2,85,21,5,1,2,2,0,0,6,6,木下,2025/04/27,ヤクルト,1,2025RS
,岩嵜 翔,0.1,13,3,2,0,1,0,0,0,0,0,木下,2025/04/27,ヤクルト,0,2025RS
,橋本 侑樹,2,29,7,1,0,0,0,0,0,0,0,木下,2025/04/27,ヤクルト,0,2025RS
,藤嶋 健人,1,23,5,0,0,1,2,0,0,0,0,木下,2025/04/27,ヤクルト,0,2025RS
,近藤 廉,1,13,4,1,0,1,0,0,0,0,0,木下,2025/04/27,ヤクルト,0,2025RS
W,涌井 秀章,6,91,22,4,1,4,1,0,0,1,1,木下,2025/04/29,阪神,1,2025RS
H,清水 達也,1,15,5,2,0,0,0,0,0,0,0,木下,2025/04/29,阪神,0,2025RS
H,齋藤 綱記,1,10,4,1,0,0,0,0,0,0,0,木下,2025/04/29,阪神,0,2025RS
S,松山 晋也,1,18,3,0,0,3,0,0,0,0,0,木下,2025/04/29,阪神,0,2025RS
,大野 雄大,5.0,78,20,3,0,3,2,0,0,3,3,木下,2025/04/30,阪神,1,2025RS
,祖父江 大輔,1,14,5,3,0,0,0,0,0,1,1,木下,2025/04/30,阪神,0,2025RS
H,齋藤 綱記,1,18,4,0,0,1,1,0,0,0,0,木下,2025/04/30,阪神,0,2025RS
H,マルテ,1,14,3,0,0,0,0,0,0,0,0,木下,2025/04/30,阪神,0,2025RS
H,松山 晋也,1,20,5,2,0,3,0,0,0,0,0,木下,2025/04/30,阪神,0,2025RS
H,藤嶋 健人,1,23,5,1,0,0,1,0,0,0,0,木下,2025/04/30,阪神,0,2025RS
W,清水 達也,1,8,3,0,0,0,0,0,0,0,0,木下,2025/04/30,阪神,0,2025RS
W,三浦 瑞樹,5,100,24,4,1,3,5,0,0,2,2,木下,2025/05/01,阪神,1,2025RS
H,近藤 廉,1,26,6,1,0,2,2,0,0,0,0,木下,2025/05/01,阪神,0,2025RS
H,橋本 侑樹,1,9,3,0,0,2,0,0,0,0,0,木下,2025/05/01,阪神,0,2025RS
H,藤嶋 健人,1,14,3,0,0,0,0,0,0,0,0,木下,2025/05/01,阪神,0,2025RS
S,マルテ,1,18,5,1,0,0,1,0,0,0,0,木下,2025/05/01,阪神,0,2025RS
W,高橋 宏斗,7,105,25,5,1,5,1,0,0,2,2,木下,2025/05/02,広島,1,2025RS
H,齋藤 綱記,1,27,5,0,0,0,2,0,0,0,0,木下,2025/05/02,広島,0,2025RS
S,松山 晋也,1,14,4,1,0,1,0,0,0,0,0,木下,2025/05/02,広島,0,2025RS
L,松葉 貴大,7,89,27,5,0,0,1,0,0,2,1,木下,2025/05/03,広島,1,2025RS
,根尾 昂,1,13,3,0,0,1,0,0,0,0,0,木下,2025/05/03,広島,0,2025RS
L,岡田 俊哉,3.1,65,16,5,0,5,1,0,0,4,4,木下,2025/05/04,広島,1,2025RS
,祖父江 大輔,0.1,15,6,3,0,0,1,1,0,3,3,木下,2025/05/04,広島,0,2025RS
,藤嶋 健人,1.1,13,4,0,0,0,0,0,0,0,0,石伊,2025/05/04,広島,0,2025RS
,橋本 侑樹,1,24,5,1,0,2,1,0,0,0,0,石伊,2025/05/04,広島,0,2025RS
,近藤 廉,1,34,7,2,0,2,2,0,0,2,2,石伊,2025/05/04,広島,0,2025RS
,根尾 昂,1,18,5,2,0,1,0,0,0,0,0,石伊,2025/05/04,広島,0,2025RS
L,金丸 夢斗,6,92,24,5,0,8,2,0,0,2,2,木下,2025/05/05,DeNA,1,2025RS
,橋本 侑樹,1,13,3,0,0,1,0,0,0,0,0,木下,2025/05/05,DeNA,0,2025RS
,清水 達也,1,20,6,1,0,0,2,0,0,0,0,木下,2025/05/05,DeNA,0,2025RS
,マルテ,1,15,3,0,0,2,0,0,0,0,0,木下,2025/05/05,DeNA,0,2025RS
L,涌井 秀章,6,109,30,8,0,9,3,1,0,3,3,木下,2025/05/06,DeNA,1,2025RS
,根尾 昂,1,15,4,2,0,1,0,0,0,0,0,木下,2025/05/06,DeNA,0,2025RS
,勝野 昌慶,1,15,4,1,0,1,0,0,0,0,0,木下,2025/05/06,DeNA,0,2025RS
,梅野 雄吾,1,24,5,0,0,0,2,0,0,0,0,木下,2025/05/06,DeNA,0,2025RS
W,大野 雄大,6,74,20,2,0,3,1,0,0,0,0,木下,2025/05/07,DeNA,1,2025RS
H,清水 達也,1,20,5,1,0,0,1,0,0,0,0,木下,2025/05/07,DeNA,0,2025RS
H,マルテ,1,16,4,1,0,2,0,0,0,0,0,木下,2025/05/07,DeNA,0,2025RS
S,松山 晋也,1,29,5,2,0,3,0,0,0,1,1,木下,2025/05/07,DeNA,0,2025RS
L,高橋 宏斗,7,100,27,7,0,6,1,0,0,2,2,木下,2025/05/10,阪神,1,2025RS
,藤嶋 健人,1,12,3,0,0,1,0,0,0,0,0,木下,2025/05/10,阪神,0,2025RS
L,松葉 貴大,5,80,23,7,0,2,2,0,0,1,1,木下,2025/05/11,阪神,1,2025RS
,清水 達也,1,10,3,0,0,2,0,0,0,0,0,木下,2025/05/11,阪神,0,2025RS
,齋藤 綱記,1,10,4,0,0,0,1,0,0,0,0,木下,2025/05/11,阪神,0,2025RS
,勝野 昌慶,1,8,3,0,0,0,0,0,0,0,0,木下,2025/05/11,阪神,0,2025RS
,三浦 瑞樹,4,55,17,3,0,1,2,0,0,3,1,宇佐見,2025/05/13,ヤクルト,1,2025RS
W,勝野 昌慶,1,19,3,0,0,2,0,0,0,0,0,宇佐見,2025/05/13,ヤクルト,0,2025RS
H,藤嶋 健人,1,18,4,1,0,1,0,0,0,0,0,宇佐見,2025/05/13,ヤクルト,0,2025RS
H,清水 達也,1,14,3,0,0,2,0,0,0,0,0,宇佐見,2025/05/13,ヤクルト,0,2025RS
H,マルテ,1,15,4,1,0,1,0,0,0,0,0,加藤匠,2025/05/13,ヤクルト,0,2025RS
S,松山 晋也,1,15,4,1,1,0,0,0,0,1,1,加藤匠,2025/05/13,ヤクルト,0,2025RS
W,涌井 秀章,6,98,22,4,0,4,1,1,0,0,0,宇佐見,2025/05/14,ヤクルト,1,2025RS
H,マルテ,1,16,4,0,0,1,1,0,0,0,0,宇佐見,2025/05/14,ヤクルト,0,2025RS
H,齋藤 綱記,1,13,4,1,0,1,0,0,0,0,0,加藤匠,2025/05/14,ヤクルト,0,2025RS
S,松山 晋也,1,11,3,0,0,1,0,0,0,0,0,加藤匠,2025/05/14,ヤクルト,0,2025RS
,金丸 夢斗,6,83,22,3,1,7,0,1,0,1,1,木下,2025/05/16,巨人,1,2025RS
H,清水 達也,1,18,3,0,0,2,0,0,0,0,0,木下,2025/05/16,巨人,0,2025RS
L,マルテ,0.2,16,4,1,0,1,1,0,0,2,2,木下,2025/05/16,巨人,0,2025RS
,齋藤 綱記,0.1,3,2,1,1,0,0,0,0,1,1,木下,2025/05/16,巨人,0,2025RS
L,高橋 宏斗,7,116,29,4,0,7,4,0,0,1,0,木下,2025/05/17,巨人,1,2025RS
,勝野 昌慶,1,20,3,0,0,3,0,0,0,0,0,宇佐見,2025/05/17,巨人,0,2025RS
W,松葉 貴大,6,89,24,6,1,3,1,0,0,4,4,木下,2025/05/18,巨人,1,2025RS
H,勝野 昌慶,1,21,4,1,0,2,0,0,0,0,0,木下,2025/05/18,巨人,0,2025RS
H,清水 達也,1,24,5,2,0,2,0,0,0,0,0,木下,2025/05/18,巨人,0,2025RS
S,松山 晋也,1,7,3,1,0,0,0,0,0,0,0,木下,2025/05/18,巨人,0,2025RS
L,大野 雄大,1.1,41,10,4,1,2,2,0,0,4,4,木下,2025/05/20,DeNA,1,2025RS
,根尾 昂,2.2,56,15,5,2,2,2,0,0,5,5,木下,2025/05/20,DeNA,0,2025RS
,梅野 雄吾,1,12,3,0,0,1,0,0,0,0,0,木下,2025/05/20,DeNA,0,2025RS
,梅野 雄吾,1,20,6,2,0,0,1,0,0,1,1,宇佐見,2025/05/20,DeNA,0,2025RS
,橋本 侑樹,1,16,5,0,0,0,0,0,0,0,0,宇佐見,2025/05/20,DeNA,0,2025RS
,藤嶋 健人,1,8,3,1,0,1,0,0,0,0,0,宇佐見,2025/05/20,DeNA,0,2025RS
,三浦 瑞樹,5.2,80,22,6,0,3,0,0,0,3,3,宇佐見,2025/05/21,DeNA,1,2025RS
H,勝野 昌慶,0.1,4,2,1,0,0,0,0,0,0,0,宇佐見,2025/05/21,DeNA,0,2025RS
,清水 達也,1,27,7,3,0,1,1,0,0,2,2,宇佐見,2025/05/21,DeNA,0,2025RS
W,マルテ,1,13,4,1,0,1,0,0,0,0,0,加藤匠,2025/05/21,DeNA,0,2025RS
S,松山 晋也,1,14,3,0,0,2,0,0,0,0,0,加藤匠,2025/05/21,DeNA,0,2025RS
L,マラー,5.2,101,28,10,0,4,0,1,0,4,4,宇佐見,2025/05/22,DeNA,1,2025RS
,藤嶋 健人,0.1,2,1,0,0,0,0,0,0,0,0,宇佐見,2025/05/22,DeNA,0,2025RS
,梅野 雄吾,1,18,4,1,0,1,0,0,0,0,0,宇佐見,2025/05/22,DeNA,0,2025RS
,福 敬登,1,6,3,0,0,1,0,0,0,0,0,宇佐見,2025/05/22,DeNA,0,2025RS
,涌井 秀章,7,83,23,3,0,5,0,0,0,0,0,宇佐見,2025/05/23,阪神,1,2025RS
H,マルテ,1,22,4,0,0,1,1,0,0,0,0,宇佐見,2025/05/23,阪神,0,2025RS
H,松山 晋也,1,11,4,1,0,1,0,0,0,0,0,宇佐見,2025/05/23,阪神,0,2025RS
H,清水 達也,1,9,3,0,0,1,0,0,0,0,0,加藤匠,2025/05/23,阪神,0,2025RS
L,藤嶋 健人,0.1,17,5,4,0,0,0,0,0,3,3,加藤匠,2025/05/23,阪神,0,2025RS
,橋本 侑樹,0.2,7,3,0,0,1,1,0,0,0,0,加藤匠,2025/05/23,阪神,0,2025RS
,高橋 宏斗,6,104,25,3,1,7,4,0,0,3,3,木下,2025/05/24,阪神,1,2025RS
H,橋本 侑樹,1,21,5,0,0,0,1,1,0,0,0,木下,2025/05/24,阪神,0,2025RS
W,清水 達也,1,14,3,0,0,0,0,0,0,0,0,木下,2025/05/24,阪神,0,2025RS
S,松山 晋也,1,31,5,1,0,1,1,0,0,1,1,木下,2025/05/24,阪神,0,2025RS
,松葉 貴大,7,102,29,7,0,1,4,0,0,1,1,木下,2025/05/25,阪神,1,2025RS
H,勝野 昌慶,1,14,3,0,0,1,0,0,0,0,0,木下,2025/05/25,阪神,0,2025RS
L,マルテ,0.0,12,4,2,0,0,0,0,0,4,1,木下,2025/05/25,阪神,0,2025RS
,福 敬登,1,12,5,2,0,0,0,0,0,0,0,木下,2025/05/25,阪神,0,2025RS
,金丸 夢斗,6,85,22,3,0,4,1,0,0,1,0,木下,2025/05/27,ヤクルト,1,2025RS
,藤嶋 健人,1,10,3,0,0,1,0,0,0,0,0,木下,2025/05/27,ヤクルト,0,2025RS
L,勝野 昌慶,1,20,6,2,0,1,0,0,0,1,0,木下,2025/05/27,ヤクルト,0,2025RS
W,三浦 瑞樹,5.2,104,25,5,0,3,3,1,0,0,0,木下,2025/05/28,ヤクルト,1,2025RS
H,藤嶋 健人,0.1,2,1,0,0,0,0,0,0,0,0,木下,2025/05/28,ヤクルト,0,2025RS
H,橋本 侑樹,1,14,4,1,1,1,0,0,0,1,1,木下,2025/05/28,ヤクルト,0,2025RS
H,清水 達也,1,17,3,0,0,1,0,0,0,0,0,木下,2025/05/28,ヤクルト,0,2025RS
S,松山 晋也,1,12,3,0,0,1,0,0,0,0,0,木下,2025/05/28,ヤクルト,0,2025RS
W,マラー,7,92,26,6,0,6,0,0,0,0,0,木下,2025/05/29,ヤクルト,1,2025RS
,マルテ,1,30,6,0,0,2,2,1,0,0,0,木下,2025/05/29,ヤクルト,0,2025RS
,梅野 雄吾,1,15,4,0,0,2,1,0,0,0,0,木下,2025/05/29,ヤクルト,0,2025RS
,大野 雄大,5.1,84,21,4,0,5,2,0,0,1,1,宇佐見,2025/05/30,巨人,1,2025RS
L,勝野 昌慶,0.2,10,4,2,0,1,0,0,0,1,1,宇佐見,2025/05/30,巨人,0,2025RS
,藤嶋 健人,1,32,6,1,0,1,2,0,0,2,2,宇佐見,2025/05/30,巨人,0,2025RS
,梅野 雄吾,1,26,6,2,0,2,1,0,0,0,0,木下,2025/05/30,巨人,0,2025RS
,福 敬登,1,19,4,0,0,1,2,0,0,0,0,木下,2025/05/30,巨人,0,2025RS
,高橋 宏斗,7,117,28,7,0,7,1,0,0,2,2,加藤匠,2025/05/31,巨人,1,2025RS
W,清水 達也,1,26,5,2,0,0,1,0,0,0,0,加藤匠,2025/05/31,巨人,0,2025RS
S,松山 晋也,1,17,4,1,0,1,0,0,0,0,0,石伊,2025/05/31,巨人,0,2025RS
,松葉 貴大,7,101,27,3,0,2,3,0,0,1,1,石伊,2025/06/01,巨人,1,2025RS
W,清水 達也,1,15,4,1,0,0,0,0,0,0,0,石伊,2025/06/01,巨人,0,2025RS
S,松山 晋也,1,18,4,0,0,2,1,0,0,0,0,加藤匠,2025/06/01,巨人,0,2025RS
L,涌井 秀章,4.0,89,21,8,0,0,4,0,0,4,4,石伊,2025/06/03,ソフトバンク,1,2025RS
,福 敬登,2,41,9,0,0,1,2,0,0,0,0,石伊,2025/06/03,ソフトバンク,0,2025RS
,梅野 雄吾,1,22,4,0,0,1,1,0,0,0,0,石橋,2025/06/03,ソフトバンク,0,2025RS
,マルテ,1,17,4,0,0,1,1,0,0,0,0,石橋,2025/06/03,ソフトバンク,0,2025RS
L,三浦 瑞樹,4.1,101,24,7,2,3,5,0,0,5,5,石伊,2025/06/04,ソフトバンク,1,2025RS
,勝野 昌慶,1.2,26,7,2,0,0,2,0,0,1,1,石伊,2025/06/04,ソフトバンク,0,2025RS
,橋本 侑樹,1,10,3,0,0,1,0,0,0,0,0,石橋,2025/06/04,ソフトバンク,0,2025RS
,藤嶋 健人,1,21,5,2,1,2,0,0,0,2,2,石橋,2025/06/04,ソフトバンク,0,2025RS
L,金丸 夢斗,6,107,24,5,1,7,1,0,0,4,4,加藤匠,2025/06/05,ソフトバンク,1,2025RS
,梅野 雄吾,0.1,23,6,3,0,0,1,1,0,4,4,石橋,2025/06/05,ソフトバンク,0,2025RS
,マルテ,0.2,13,2,0,0,0,0,0,0,0,0,石橋,2025/06/05,ソフトバンク,0,2025RS
,福 敬登,1,19,4,1,0,0,0,0,0,0,0,石橋,2025/06/05,ソフトバンク,0,2025RS
W,大野 雄大,6,98,27,6,0,3,2,1,0,2,2,石伊,2025/06/06,ロッテ,1,2025RS
H,橋本 侑樹,1,17,4,1,0,2,0,0,0,0,0,石伊,2025/06/06,ロッテ,0,2025RS
H,清水 達也,1,6,3,0,0,1,0,0,0,0,0,加藤匠,2025/06/06,ロッテ,0,2025RS
S,松山 晋也,1,14,3,0,0,2,0,0,0,0,0,加藤匠,2025/06/06,ロッテ,0,2025RS
,高橋 宏斗,8,117,33,5,0,5,4,1,0,3,3,加藤匠,2025/06/07,ロッテ,1,2025RS
W,藤嶋 健人,1,20,5,0,0,0,2,0,0,0,0,石伊,2025/06/07,ロッテ,0,2025RS
W,松葉 貴大,7,95,28,6,0,1,3,1,0,0,0,石伊,2025/06/08,ロッテ,1,2025RS
H,清水 達也,1,9,3,1,0,0,0,0,0,0,0,石伊,2025/06/08,ロッテ,0,2025RS
S,松山 晋也,1,11,4,1,0,1,0,0,0,0,0,石伊,2025/06/08,ロッテ,0,2025RS
W,マラー,6.1,95,26,5,1,6,0,0,0,1,1,石伊,2025/06/10,楽天,1,2025RS
H,橋本 侑樹,0.2,7,2,0,0,1,0,0,0,0,0,石伊,2025/06/10,楽天,0,2025RS
H,清水 達也,1,14,3,0,0,0,0,0,0,0,0,石伊,2025/06/10,楽天,0,2025RS
S,松山 晋也,1,12,3,0,0,1,0,0,0,0,0,石伊,2025/06/10,楽天,0,2025RS
W,涌井 秀章,5,100,22,8,0,3,1,0,0,4,3,石伊,2025/06/11,楽天,1,2025RS
H,勝野 昌慶,1,21,5,0,0,0,2,0,0,0,0,石伊,2025/06/11,楽天,0,2025RS
H,福 敬登,1,18,4,1,0,1,0,0,0,0,0,石伊,2025/06/11,楽天,0,2025RS
,祖父江 大輔,1,22,5,3,0,0,0,0,0,1,1,石伊,2025/06/11,楽天,0,2025RS
S,松山 晋也,1,11,3,0,0,1,0,0,0,0,0,石伊,2025/06/11,楽天,0,2025RS
L,三浦 瑞樹,5.1,107,25,6,1,5,3,0,1,2,2,石伊,2025/06/12,楽天,1,2025RS
,藤嶋 健人,0.2,6,2,0,0,1,0,0,0,0,0,石伊,2025/06/12,楽天,0,2025RS
,岡田 俊哉,2,33,9,3,1,2,0,0,0,2,2,石伊,2025/06/12,楽天,0,2025RS
,金丸 夢斗,6.1,110,27,7,0,6,1,1,0,1,1,石伊,2025/06/13,西武,1,2025RS
H,橋本 侑樹,0.2,11,2,0,0,2,0,0,0,0,0,石伊,2025/06/13,西武,0,2025RS
H,清水 達也,1,18,4,1,0,1,1,0,0,0,0,石伊,2025/06/13,西武,0,2025RS
W,勝野 昌慶,1,18,4,1,0,3,0,0,0,0,0,石伊,2025/06/13,西武,0,2025RS
S,松山 晋也,1,19,5,0,0,2,2,0,0,0,0,石伊,2025/06/13,西武,0,2025RS
L,高橋 宏斗,6,85,26,9,1,1,0,1,0,2,2,加藤匠,2025/06/14,西武,1,2025RS
,高橋 宏斗,2,31,8,1,0,0,1,0,0,0,0,石伊,2025/06/14,西武,0,2025RS
L,松葉 貴大,8,102,30,5,0,3,1,0,0,1,1,石伊,2025/06/15,西武,1,2025RS
L,マラー,6,124,28,8,0,6,2,0,0,2,2,石伊,2025/06/17,オリックス,1,2025RS
,藤嶋 健人,1,14,3,0,0,0,0,0,0,0,0,石伊,2025/06/17,オリックス,0,2025RS
,勝野 昌慶,0.1,21,4,1,0,0,2,0,0,3,3,石伊,2025/06/17,オリックス,0,2025RS
,福 敬登,0.2,9,3,1,0,0,0,0,0,0,0,石伊,2025/06/17,オリックス,0,2025RS
,ウォルターズ,1,21,5,1,0,0,2,0,0,0,0,石橋,2025/06/17,オリックス,0,2025RS
W,涌井 秀章,5,77,22,6,0,2,1,0,0,3,3,石伊,2025/06/18,オリックス,1,2025RS
H,藤嶋 健人,1,19,3,0,0,1,0,0,0,0,0,石伊,2025/06/18,オリックス,0,2025RS
H,橋本 侑樹,1,13,3,0,0,0,1,0,0,0,0,石伊,2025/06/18,オリックス,0,2025RS
